Derivatives: Put Options - daily trades ,,,,,,,,,,,,
XAO 4575.8 at 16:46 11/2/2010  Report at 19:05 Thursday 11/2/2010. Processed 19:24 Thursday 11/2/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
PUT OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $13.86,,,,,,,,,,,,
Feb,10,14.00,0.23,0.20,33,345,14.70,-0.61,15.80,,,
May,10,13.00,0.22,0.21,19,-,17.70,-0.19,5.47,,,
Jun,10,13.00,0.27,0.26,29,27,18.00,-0.21,5.31,,,
Jun,10,13.50,0.46,0.44,42,56,17.90,-0.33,8.94,,,
Asciano Grp Last Sale Price $1.74,,,,,,,,,,,,
Feb,10,1.66,0.02,0.03,200,60,39.90,-0.25,27.97,,,
AMP Ltd Last Sale Price $6.25,,,,,,,,,,,,
Feb,10,6.00,0.10,0.11,331,2371,42.10,-0.29,38.93,,,
Feb,10,6.25,0.23,0.25,52,1944,49.00,-0.47,91.49,,,
Feb,10,6.50,0.44,0.38,300,1348,59.50,-0.60,72.03,,,
Feb,10,6.51,0.45,0.42,2,42,62.10,-0.60,73.97,,,
Mar,10,6.00,0.20,0.20,315,798,31.10,-0.31,27.16,,,
Mar,10,6.50,0.51,0.55,300,488,31.80,-0.61,34.63,,,
Apr,10,6.25,0.41,0.38,6,192,30.50,-0.45,30.32,,,
Apr,10,6.50,0.56,0.52,2,229,30.50,-0.56,23.58,,,
Dec,10,6.25,0.70,0.69,20,49,28.50,-0.40,13.03,,,
ANZ Banking Grp Last Sale Price $20.75,,,,,,,,,,,,
Feb,10,19.50,0.10,0.11,91,326,32.00,-0.15,11.73,,,
Feb,10,20.00,0.19,0.23,95,863,30.10,-0.25,21.69,,,
Feb,10,20.50,0.35,0.41,172,351,29.50,-0.39,41.04,,,
Feb,10,21.00,0.58,0.62,16,799,28.10,-0.56,38.70,,,
Feb,10,21.50,0.91,1.19,166,730,27.60,-0.73,18.76,,,
Feb,10,22.00,1.31,1.35,3,596,27.60,-0.86,7.62,,,
Feb,10,22.50,1.77,1.90,17,448,27.60,-0.95,2.35,,,
Feb,10,23.00,2.25,2.48,4,244,27.60,-1.00,-,,,
Feb,10,24.00,3.25,1.91,10,14,27.60,-1.00,-,,,
Mar,10,18.00,0.12,0.13,2,302,34.50,-0.09,4.70,,,
Mar,10,19.50,0.34,0.35,62,216,31.20,-0.24,13.91,,,
Mar,10,20.00,0.47,0.45,7,689,29.70,-0.32,19.23,,,
Mar,10,20.50,0.66,0.69,36,124,29.00,-0.41,26.79,,,
Mar,10,21.00,0.88,0.84,161,785,27.90,-0.51,25.57,,,
Mar,10,21.50,1.16,1.17,16,305,27.30,-0.62,16.77,,,
Mar,10,22.00,1.51,1.77,4,675,27.10,-0.72,10.64,,,
Mar,10,22.50,1.88,2.00,17,148,25.90,-0.82,5.11,,,
Mar,10,24.00,3.25,3.02,10,717,26.60,-1.00,0.20,,,
Apr,10,17.00,0.09,0.17,8,150,30.90,-0.06,1.92,,,
Apr,10,20.00,0.68,0.69,14,111,28.60,-0.34,15.22,,,
