Derivatives: Put Options - daily trades,,,,,,,,,,,,,,,,,,,,
Monday, April 15, 2013.,,,,,,,,,,,,,,,,,,,,
"XAO 4966.8 at 2013-04-15T16:38:36. Report at Monday, April 15, 2013. Processed Tuesday at 2013-04-16T01:00:08+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
PUT OPTIONS,
AGL Energy Last Sale Price $15.46,
Jun,13,14.48,.11,.11,70,55,16.90,-.15,3.35,,
,
Asciano Last Sale Price $5.22,
Apr,13,5.00,.03,.06,168,240,35.60,-.19,23.31,,
May,13,4.90,.10,.13,97,95,32.00,-.25,14.44,,
May,13,5.25,.23,.26,200,200,29.80,-.48,29.64,,
Jun,13,4.80,.11,.12,75,360,30.90,-.23,9.92,,
Jun,13,4.90,.14,.15,74,4050,31.40,-.28,13.23,,
Jun,13,5.00,.17,.22,680,328,30.70,-.33,16.54,,
,
Amcor Last Sale Price $9.44,
Apr,13,9.50,.16,.30,300,440,23.80,-.55,42.96,,
Apr,13,9.75,.34,.25,400,300,22.90,-.83,10.74,,
May,13,9.25,.20,.23,100,1407,22.70,-.36,16.81,,
May,13,9.50,.30,.33,200,770,21.60,-.49,20.17,,
Jun,13,9.25,.26,.20,50,74,22.00,-.36,13.59,,
Jun,13,9.50,.38,.40,50,60,22.00,-.47,16.46,,
Aug,13,9.50,.53,.50,100,100,20.00,-.45,13.26,,
Sep,13,9.25,.47,.41,50,24,21.10,-.37,10.90,,
Sep,13,9.50,.59,.52,50,100,20.80,-.45,12.42,,
,
AMP Last Sale Price $5.11,
Apr,13,5.00,.03,.06,1000,11500,24.00,-.25,23.81,,
Apr,13,5.01,.03,.04,320,2110,23.60,-.27,23.81,,
Apr,13,5.25,.15,.15,1340,12317,18.00,-.85,7.94,,
May,13,4.91,.07,.07,300,190,21.30,-.26,10.09,,
May,13,5.00,.10,.10,100,2010,21.10,-.34,14.75,,
May,13,5.25,.21,.20,150,3939,19.00,-.63,10.87,,
Jun,13,4.40,.03,.04,107,1956,26.50,-.08,2.41,,
Jun,13,4.50,.03,.06,200,595,23.80,-.09,2.41,,
Jun,13,4.90,.09,.10,300,110,20.90,-.27,8.69,,
Jun,13,5.25,.23,.23,140,3082,18.40,-.59,9.17,,
Jun,13,5.51,.41,.27,100,870,18.30,-.85,1.45,,
Dec,13,4.90,.26,.26,1676,384,20.90,-.31,7.46,,
,
ANZ Banking Grp Last Sale Price $28.79,
Apr,13,26.00,.00,.01,50,3355,29.20,-,.42,,
Apr,13,27.01,.01,.03,189,1608,24.30,-.03,2.11,,
Apr,13,27.50,.03,.03,150,11938,21.50,-.07,4.23,,
Apr,13,28.00,.07,.06,684,5941,18.80,-.15,9.16,,
Apr,13,28.01,.07,.11,42,7426,18.60,-.15,9.16,,
Apr,13,28.50,.16,.25,1386,8538,16.80,-.32,21.83,,
Apr,13,28.51,.16,.25,264,979,16.80,-.33,22.54,,
Apr,13,29.00,.38,.41,394,3351,16.00,-.60,23.95,,
May,13,24.01,.03,.06,80,105,24.70,-.01,.69,,
May,13,24.50,.07,.08,54,1106,26.30,-.03,1.79,,
May,13,26.50,.21,.22,100,2063,20.60,-.10,5.79,,
May,13,27.00,.31,.30,40,1618,19.80,-.15,8.54,,
May,13,27.01,.30,.45,150,650,19.70,-.15,8.41,,
May,13,27.50,.45,.52,296,2700,19.20,-.21,12.40,,
May,13,27.51,.44,.53,134,592,19.00,-.21,12.13,,
May,13,28.00,.63,.63,939,5118,18.50,-.29,17.36,,
May,13,28.01,.63,.71,100,348,18.50,-.29,17.23,,
May,13,29.01,1.19,1.14,74,50,18.20,-.50,26.73,,
Jun,13,26.00,.23,.26,41,1646,20.30,-.10,4.03,,
Jun,13,26.50,.32,.34,70,1871,19.40,-.13,5.40,,
Jun,13,27.00,.43,.42,195,1425,18.80,-.18,7.37,,
Jun,13,27.51,.56,.59,30,330,18.10,-.24,9.68,,
Jul,13,25.50,.23,.23,100,819,20.00,-.09,2.92,,
Aug,13,27.00,.67,.74,80,30,18.50,-.22,6.15,,
Sep,13,25.50,.40,-,100,512,19.70,-.12,3.07,,
Sep,13,26.50,.62,.84,70,399,19.00,-.19,4.76,,
Sep,13,28.00,1.13,1.29,55,410,17.80,-.33,8.64,,
Dec,13,25.51,.76,.81,140,100,19.50,-.15,3.84,,
Mar,14,27.50,1.68,1.67,5,50,18.00,-.29,6.12,,
,
Arrium Last Sale Price $0.86,
Jun,13,0.70,.02,-,500,800,56.40,-.16,11.47,,
Jun,13,1.41,.55,.80,250,1710,50.00,-1.00,-,,
,
ASX Last Sale Price $36.81,
May,13,32.00,.01,.08,23,-,19.30,-.01,.32,,
