Derivatives: Put Options - daily trades ,,,,,,,,,,,,
XAO 4767.8 at 16:47 19/11/2009  Report at 19:06 Thursday 19/11/2009. Processed 19:38 Thursday 19/11/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
PUT OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $13.84,,,,,,,,,,,,
Nov,09,13.50,0.04,0.06,14,199,20.80,-0.18,13.19,,,
Dec,09,13.50,0.17,0.20,9,395,20.90,-0.30,15.01,,,
Dec,09,14.00,0.38,0.42,1,680,19.90,-0.55,19.55,,,
Jan,10,12.50,0.08,-,10,72,21.70,-0.11,2.97,,,
Jan,10,13.00,0.17,0.19,10,10,21.40,-0.21,6.31,,,
Jan,10,13.50,0.28,0.26,10,117,19.70,-0.33,10.59,,,
Jan,10,14.00,0.50,0.45,1,10,18.80,-0.51,12.44,,,
Jun,10,13.00,0.54,0.53,1,7,22.30,-0.27,6.47,,,
Jun,10,14.00,1.01,0.95,20,54,22.60,-0.45,10.34
Amcor Ltd Last Sale Price $5.65,,,,,,,,,
Dec,09,5.26,0.03,0.04,10,222,24.30,-0.12,5.57
AMP Ltd Last Sale Price $6.46,,,,,,,,,
Nov,09,6.00,0.02,0.01,2,611,43.90,-0.10,14.13
Nov,09,6.25,0.05,0.06,200,1008,36.10,-0.24,35.31
Nov,09,6.50,0.14,0.26,4,284,35.20,-0.53,74.16
Dec,09,5.75,0.05,0.05,5,429,39.70,-0.12,9.74
Dec,09,6.25,0.16,0.14,13,837,35.80,-0.34,30.20
Dec,09,6.50,0.25,0.25,12,515,33.10,-0.49,40.91
Jan,10,7.00,0.68,-,4,16,32.30,-0.68,11.14
Feb,10,5.50,0.14,0.15,10,160,40.10,-0.17,7.99
Feb,10,5.75,0.20,0.20,10,123,38.90,-0.23,11.13
Feb,10,6.00,0.28,0.28,26,54,39.30,-0.30,16.27
Apr,10,6.00,0.41,-,12,12,36.20,-0.30,14.13
Sep,10,5.00,0.28,0.88,12,892,38.70,-0.16,5.12
Dec,10,4.00,0.08,0.14,20,92,34.80,-0.05,1.13
ANZ Banking Grp Last Sale Price $22.25,,,,,,,,,
Nov,09,21.50,0.10,0.09,280,721,29.50,-0.19,19.48
Nov,09,22.00,0.22,0.22,101,658,27.60,-0.37,45.11
Nov,09,22.50,0.46,0.41,26,760,26.60,-0.60,43.06
Nov,09,23.00,0.82,0.83,53,569,26.30,-0.81,14.35
