Derivatives: Put Options - daily trades ,,,,,,,,,,,,
XAO 4856.7 at 16:34 29/12/2009  Report at 17:15 Tuesday 29/12/2009. Processed 17:17 Tuesday 29/12/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
PUT OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $14.19,,,,,,,,,,,,
Jan,10,13.50,0.04,0.03,6,360,16.70,-0.12,3.73,,,
Jan,10,14.00,0.12,0.12,5,181,13.00,-0.31,9.54,,,
Jan,10,14.50,0.36,0.33,1,17,11.70,-0.73,4.15,,,
Feb,10,13.00,0.03,0.04,7,14,16.50,-0.07,1.31,,,
Feb,10,13.50,0.09,0.22,7,55,15.40,-0.17,3.71,,,
Mar,10,13.50,0.20,0.20,1,317,15.90,-0.20,5.91,,,
Asciano Grp Last Sale Price $1.82,,,,,,,,,,,,
Jun,10,1.70,0.13,0.13,15,100,40.60,-0.32,14.65,,,
Jun,10,1.80,0.17,0.16,2,-,39.50,-0.40,19.15,,,
Amcor Ltd Last Sale Price $6.20,,,,,,,,,,,,
Jan,10,5.95,0.04,0.04,4,128,19.50,-0.20,7.60,,,
Jan,10,6.18,0.11,0.10,10,25,17.10,-0.43,19.94,,,
Sep,10,6.25,0.56,0.56,6,51,22.30,-0.43,11.27,,,
Sep,10,6.50,0.72,0.71,3,-,22.30,-0.53,9.19,,,
AMP Ltd Last Sale Price $6.72,,,,,,,,,,,,
Jan,10,5.75,0.00,0.01,3,547,27.40,-0.02,0.70,,,
Jan,10,6.00,0.01,0.01,59,482,27.00,-0.06,2.63,,,
Jan,10,6.51,0.10,0.09,10,32,24.50,-0.29,16.65,,,
Jan,10,6.75,0.20,0.20,20,76,25.20,-0.49,29.79,,,
Feb,10,6.00,0.08,0.09,3,400,32.20,-0.16,7.36,,,
Feb,10,6.25,0.14,0.16,16,157,33.00,-0.25,13.35,,,
Feb,10,6.75,0.39,0.41,8,97,36.40,-0.46,32.68,,,
Mar,10,6.50,0.30,0.32,40,345,28.60,-0.35,19.04,,,
Jun,10,6.26,0.24,0.35,5,12,23.30,-0.26,7.32,,,
Sep,10,5.50,0.22,0.22,8,174,31.20,-0.15,4.44,,,
Sep,10,6.00,0.38,0.64,10,157,30.30,-0.24,7.57,,,
Sep,10,7.00,0.85,1.20,10,166,28.90,-0.48,11.51,,,
ANZ Banking Grp Last Sale Price $22.70,,,,,,,,,,,,
Jan,10,19.50,0.02,0.02,33,415,28.50,-0.03,1.04,,,
Jan,10,20.50,0.04,0.04,34,754,24.50,-0.06,2.33,,,
Jan,10,21.00,0.06,0.07,77,938,21.30,-0.08,3.11,,,
Jan,10,21.50,0.11,0.09,19,584,20.10,-0.15,5.71,,,
Jan,10,22.00,0.20,0.19,52,908,18.90,-0.25,10.11,,,
Jan,10,22.50,0.35,0.35,90,355,18.10,-0.39,18.15,,,
Jan,10,23.00,0.60,0.60,5,303,17.90,-0.57,15.56,,,
Jan,10,23.50,0.93,0.91,1,87,17.40,-0.75,6.48,,,
Feb,10,19.50,0.06,0.18,10,78,25.50,-0.05,1.50,,,
Feb,10,20.50,0.13,0.18,30,105,23.50,-0.11,3.41,,,
Feb,10,21.50,0.27,0.25,68,256,21.20,-0.22,7.22,,,
Feb,10,22.00,0.39,0.37,54,426,20.40,-0.30,10.49,,,
Feb,10,22.50,0.55,0.55,42,162,19.50,-0.40,14.99,,,
Feb,10,23.00,0.80,0.75,2,201,19.40,-0.52,13.63,,,
Mar,10,21.00,0.35,0.52,3,445,24.50,-0.21,6.56,,,
Mar,10,21.50,0.47,0.68,10,118,23.70,-0.26,8.69,,,
Mar,10,22.00,0.62,0.60,6,435,23.20,-0.33,11.46,,,
Mar,10,22.50,0.80,0.79,10,87,22.40,-0.41,14.79,,,
Mar,10,24.00,1.64,1.60,5,731,21.30,-0.68,6.19,,,
Mar,10,25.00,2.42,2.44,3,47,21.30,-0.85,2.13,,,
Jun,10,21.00,0.88,0.89,3,277,26.30,-0.26,7.95,,,
Jun,10,22.00,1.26,1.22,2,848,25.60,-0.35,11.38,,,
ASX Ltd Last Sale Price $34.98,,,,,,,,,,,,
Jan,10,33.00,0.06,0.08,2,66,15.60,-0.08,2.02,,,
Jan,10,33.50,0.12,0.12,1,23,15.60,-0.14,4.04,,,
Jan,10,34.50,0.32,0.27,2,13,14.00,-0.32,10.60,,,
Feb,10,32.50,0.18,0.18,1,25,14.50,-0.07,3.18,,,
Mar,10,28.50,0.03,0.12,2,2,19.20,-,0.30,,,
Mar,10,34.50,1.28,1.25,3,53,18.40,-0.38,15.41,,,
Mar,10,35.00,1.58,1.61,30,43,18.40,-0.44,18.65,,,
Alumina Ltd Last Sale Price $1.84,,,,,,,,,,,,
Jan,10,1.71,0.03,0.03,3,160,37.90,-0.23,19.25,,,
Jan,10,1.80,0.06,0.05,60,394,35.10,-0.39,35.29,,,
Feb,10,1.93,0.17,0.17,39,13,39.50,-0.58,23.60,,,
Mar,10,1.71,0.08,0.08,10,157,40.70,-0.30,18.29,,,
May,10,1.70,0.11,-,2,-,39.40,-0.31,13.92,,,
AXA Asia Pacific Last Sale Price $6.51,,,,,,,,,,,,
Jan,10,5.75,0.01,0.04,15,165,27.40,-0.05,1.81,,,
Jan,10,6.25,0.06,0.06,50,144,21.80,-0.23,9.95,,,
Jan,10,6.50,0.13,0.13,95,171,19.20,-0.45,23.51,,,
BHP Billiton Ltd Last Sale Price $42.92,,,,,,,,,,,,
Jan,10,34.00,0.00,0.01,5,307,31.30,-,0.11,,,
Jan,10,35.00,0.01,0.03,7,440,31.30,-,0.27,,,
Jan,10,35.50,0.02,0.04,1,151,31.30,-0.01,0.55,,,
Jan,10,36.00,0.03,0.07,2,495,31.30,-0.02,0.82,,,
Jan,10,36.50,0.04,0.04,11,198,31.30,-0.03,1.23,,,
Jan,10,37.00,0.06,0.04,46,765,30.10,-0.03,1.51,,,
Jan,10,38.00,0.09,0.07,57,1028,28.50,-0.06,2.47,,,
Jan,10,38.01,0.04,0.07,1,36,24.50,-0.03,1.23,,,
Jan,10,38.50,0.11,0.09,6,284,27.30,-0.07,3.02,,,
Jan,10,38.51,0.07,0.09,1,34,24.30,-0.05,1.78,,,
Jan,10,39.00,0.13,0.11,93,1336,25.80,-0.08,3.57,,,
Jan,10,39.50,0.17,0.14,11,541,25.10,-0.11,4.53,,,
Jan,10,40.00,0.20,0.19,54,1707,23.90,-0.13,5.62,,,
Jan,10,40.50,0.28,0.23,146,573,23.30,-0.17,7.54,,,
Jan,10,41.00,0.36,0.30,119,1337,22.70,-0.21,9.88,,,
Jan,10,41.01,0.36,0.30,1,4,22.70,-0.21,9.88,,,
Jan,10,41.50,0.47,0.41,43,386,21.90,-0.26,12.76,,,
Jan,10,42.00,0.58,0.59,285,464,20.90,-0.32,15.91,,,
Jan,10,42.01,0.58,0.52,7,10,20.90,-0.32,15.91,,,
Jan,10,42.50,0.76,0.67,55,131,20.60,-0.40,20.85,,,
Jan,10,43.00,0.97,0.91,97,245,20.20,-0.48,24.55,,,
Jan,10,43.50,1.23,1.11,5,16,19.70,-0.56,17.69,,,
Jan,10,44.00,1.52,1.43,6,67,19.30,-0.65,12.21,,,
Jan,10,45.00,2.27,2.09,2,37,19.20,-0.80,5.08,,,
Jan,10,46.00,3.13,3.12,3,5,19.20,-0.93,1.51,,,
Feb,10,32.00,0.03,0.04,4,183,33.50,-,0.43,,,
Feb,10,33.00,0.05,0.07,1,136,33.30,-0.02,0.72,,,
Feb,10,37.00,0.21,0.19,26,228,27.70,-0.07,3.03,,,
