Derivatives: Put Options - daily trades ,,,,,,,,,,,,
XAO 4981.2 at 16:34 11/1/2010  Report at 19:05 Monday 11/1/2010. Processed 20:41 Monday 11/1/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
PUT OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $14.10,,,,,,,,,,,,
Jan,10,14.00,0.11,0.12,5,143,13.00,-0.36,15.10,,,
Feb,10,14.00,0.20,0.22,20,69,14.00,-0.39,11.54,,,
Mar,10,13.00,0.08,0.23,5,49,15.90,-0.09,2.80,,,
Mar,10,14.00,0.39,0.35,5,200,14.30,-0.39,13.47,,,
Jun,10,13.00,0.23,0.23,2,10,17.60,-0.18,3.69,,,
Asciano Grp Last Sale Price $1.90,,,,,,,,,,,,
Feb,10,1.75,0.04,0.04,15,39,38.60,-0.24,16.70,,,
Jun,10,1.70,0.09,0.09,35,155,38.60,-0.26,10.48,,,
Dec,10,1.75,0.17,0.17,266,-,37.70,-0.30,9.41,,,
Amcor Ltd Last Sale Price $6.26,,,,,,,,,,,,
Jan,10,5.95,0.02,0.04,10,128,21.40,-0.12,6.48,,,
Feb,10,6.41,0.30,0.30,10,40,11.40,-0.71,19.65,,,
Mar,10,5.95,0.15,0.16,10,42,21.50,-0.25,11.82,,,
AMP Ltd Last Sale Price $6.45,,,,,,,,,,,,
Jan,10,5.50,-,0.06,6,238,25.10,-,17.29,,,
Jan,10,6.00,0.01,0.02,2,609,24.80,-0.08,4.72,,,
Jan,10,6.25,0.06,0.07,2,627,24.70,-0.25,17.29,,,
Jan,10,6.50,0.15,0.14,32,476,23.10,-0.54,31.44,,,
Feb,10,5.75,0.05,0.06,50,421,32.50,-0.13,6.15,,,
Feb,10,6.25,0.21,0.23,6,357,34.90,-0.36,25.83,,,
Feb,10,6.50,0.34,0.33,9,795,36.20,-0.48,35.68,,,
Feb,10,7.00,0.75,0.68,500,249,46.90,-0.65,24.60,,,
Mar,10,5.25,0.04,0.04,65,149,32.40,-0.06,2.68,,,
Mar,10,6.25,0.28,0.26,30,260,29.10,-0.35,21.79,,,
Mar,10,7.00,0.80,0.79,20,66,32.60,-0.68,19.12,,,
Apr,10,6.25,0.34,0.31,90,7,28.30,-0.36,17.39,,,
May,10,6.50,0.51,0.48,40,-,28.70,-0.45,19.00,,,
Jun,10,6.74,0.66,0.66,43,40,26.90,-0.53,12.69,,,
Jun,10,6.98,0.82,0.83,30,43,26.80,-0.62,10.12,,,
Sep,10,6.50,0.64,0.63,1,15,26.80,-0.43,13.04,,,
ANZ Banking Grp Last Sale Price $22.39,,,,,,,,,,,,
Jan,10,21.00,0.07,0.07,27,869,25.90,-0.11,6.34,,,
Jan,10,21.50,0.14,0.16,31,520,24.30,-0.20,12.23,,,
Jan,10,22.00,0.25,0.25,8,1689,22.50,-0.33,22.64,,,
Jan,10,22.50,0.45,0.45,53,531,21.20,-0.52,30.79,,,
Jan,10,23.00,0.75,0.80,1,334,20.30,-0.71,12.68,,,
Jan,10,23.50,1.16,1.23,7,127,20.10,-0.88,4.08,,,
Jan,10,24.00,1.63,1.28,5,88,21.70,-0.96,1.36,,,
Feb,10,20.00,0.07,0.11,25,754,23.90,-0.07,2.30,,,
Feb,10,21.50,0.33,0.32,13,317,23.10,-0.27,11.52,,,
Feb,10,22.00,0.47,0.47,4,455,22.30,-0.37,16.83,,,
Feb,10,22.50,0.69,0.70,4,205,21.40,-0.48,20.38,,,
Feb,10,23.00,0.95,0.93,10,197,20.80,-0.61,12.23,,,
Feb,10,24.00,1.70,1.37,5,36,20.40,-0.85,3.01,,,
Mar,10,22.50,0.90,0.88,5,135,23.10,-0.47,17.40,,,
Apr,10,21.00,0.54,0.56,10,62,24.90,-0.26,8.00,,,
Apr,10,23.00,1.33,1.34,2,31,23.00,-0.53,10.77,,,
Dec,10,22.50,2.40,2.90,100,54,27.20,-0.41,10.76,,,
ASX Ltd Last Sale Price $34.87,,,,,,,,,,,,
Jan,10,34.00,0.16,0.19,5,56,16.50,-0.21,9.30,,,
Jan,10,34.50,0.29,0.27,10,11,15.80,-0.35,16.86,,,
Jan,10,35.50,0.80,0.63,1,1,14.80,-0.70,9.89,,,
Mar,10,33.00,0.55,0.54,62,28,17.50,-0.19,7.71,,,
Mar,10,34.50,1.15,1.12,1,53,16.40,-0.38,16.27,,,
Alumina Ltd Last Sale Price $2.06,,,,,,,,,,,,
Jan,10,1.93,0.03,0.03,29,557,46.30,-0.23,29.53,,,
Feb,10,1.93,0.07,0.09,48,641,46.20,-0.30,26.96,,,
Mar,10,1.63,0.03,0.04,248,243,47.90,-0.11,5.99,,,
Mar,10,1.71,0.04,0.04,270,190,45.40,-0.14,8.38,,,
Mar,10,1.93,0.09,0.15,150,272,42.20,-0.31,21.55,,,
Mar,10,2.14,0.19,0.51,30,40,42.00,-0.53,26.34,,,
Jun,10,1.60,0.06,0.06,25,374,45.80,-0.15,5.91,,,
AXA Asia Pacific Last Sale Price $6.64,,,,,,,,,,,,
Feb,10,6.50,0.11,0.12,8,1,19.50,-0.33,13.14,,,
Feb,10,6.75,0.25,0.24,10,-,21.70,-0.55,16.73,,,
Sep,10,5.50,0.07,0.07,10,247,20.00,-0.08,1.40,,,
BHP Billiton Ltd Last Sale Price $44.47,,,,,,,,,,,,
Jan,10,36.50,0.01,0.01,145,191,38.80,-,0.46,,,
Jan,10,37.00,0.01,0.01,51,759,37.60,-,0.46,,,
Jan,10,37.50,0.01,0.03,5,288,36.40,-0.01,0.68,,,
Jan,10,39.00,0.04,0.04,4,1362,32.70,-0.03,1.60,,,
Jan,10,39.50,0.07,0.08,70,526,33.80,-0.04,2.96,,,
Jan,10,40.00,0.07,0.07,69,1820,31.30,-0.05,2.96,,,
Jan,10,41.00,0.11,0.11,32,1622,28.30,-0.08,4.79,,,
Jan,10,41.50,0.14,0.13,87,463,27.40,-0.11,6.61,,,
Jan,10,42.00,0.19,0.19,298,787,26.00,-0.14,8.44,,,
Jan,10,42.50,0.25,0.25,68,437,24.90,-0.18,11.17,,,
Jan,10,43.00,0.34,0.33,137,465,24.40,-0.24,15.73,,,
Jan,10,43.01,0.34,0.75,5,122,24.10,-0.24,15.50,,,
Jan,10,43.50,0.46,0.53,159,321,23.40,-0.31,20.98,,,
Jan,10,44.00,0.63,0.63,74,146,22.80,-0.39,28.50,,,
Jan,10,44.50,0.86,0.86,10,154,23.10,-0.48,38.07,,,
Jan,10,45.00,1.09,1.10,79,46,21.70,-0.57,25.54,,,
Jan,10,46.00,1.75,1.78,5,8,21.00,-0.76,10.26,,,
Feb,10,32.00,0.01,0.04,46,169,34.80,-,0.11,,,
Feb,10,36.00,0.09,0.08,2,722,33.90,-0.03,1.52,,,
Feb,10,37.00,0.12,0.14,1,268,31.90,-0.04,2.05,,,
Feb,10,39.00,0.23,0.36,60,552,28.50,-0.08,4.01,,,
Feb,10,39.50,0.27,0.27,76,59,27.60,-0.09,4.73,,,
Feb,10,40.00,0.29,0.30,103,521,26.30,-0.10,5.26,,,
Feb,10,40.50,0.35,0.48,8,105,25.50,-0.12,6.33,,,
Feb,10,41.00,0.44,0.47,14,1368,24.90,-0.15,7.76,,,
Feb,10,41.50,0.52,0.52,61,681,24.10,-0.17,9.19,,,
Feb,10,42.00,0.61,0.58,150,372,23.20,-0.21,10.88,,,
Feb,10,42.01,0.60,0.60,1,-,23.10,-0.21,10.80,,,
Feb,10,42.50,0.72,0.71,66,257,22.40,-0.24,12.94,,,
Feb,10,43.00,0.88,0.86,22,273,21.80,-0.29,15.61,,,
Feb,10,43.50,1.02,1.03,2,32,20.80,-0.34,18.29,,,
Feb,10,44.00,1.21,1.22,44,98,19.90,-0.39,21.59,,,
Feb,10,45.00,1.67,1.67,2,10,18.10,-0.53,20.34,,,
Feb,10,45.01,1.62,1.66,1,8,17.10,-0.54,19.18,,,
Mar,10,25.00,0.02,0.02,68,2067,52.90,-,0.22,,,
Mar,10,25.50,0.02,0.03,22,291,51.50,-,0.22,,,
Mar,10,26.00,0.02,0.03,11,652,50.10,-,0.22,,,
Mar,10,30.00,0.06,0.07,12,1404,43.30,-0.01,0.67,,,
Mar,10,35.00,0.19,0.20,5,1156,35.40,-0.05,2.11,,,
Mar,10,36.50,0.26,0.38,35,690,32.40,-0.07,2.83,,,
Mar,10,38.00,0.38,0.49,34,1566,30.30,-0.10,4.16,,,
Mar,10,39.50,0.57,0.57,8,540,28.80,-0.14,6.32,,,
Mar,10,40.00,0.64,0.73,2,1499,28.00,-0.16,7.10,,,
Mar,10,41.00,0.83,0.84,7,961,26.90,-0.21,9.26,,,
Mar,10,41.50,0.95,1.04,4,80,26.40,-0.23,10.59,,,
Mar,10,42.00,1.10,1.17,210,1227,26.00,-0.26,12.20,,,
Mar,10,43.00,1.42,1.53,2,632,25.00,-0.33,15.75,,,
Mar,10,44.00,1.84,1.85,117,566,24.30,-0.41,20.35,,,
Mar,10,44.50,2.05,2.08,6,2,23.60,-0.45,22.41,,,
Mar,10,45.00,2.30,3.21,2,318,23.20,-0.50,19.63,,,
Mar,10,47.00,3.56,3.57,3,1069,21.60,-0.69,11.37,,,
Apr,10,35.50,0.17,0.33,5,49,27.20,-0.04,1.24,,,
Apr,10,42.00,1.45,1.45,1,8,26.10,-0.28,10.92,,,
Apr,10,43.50,1.99,1.97,9,-,24.90,-0.37,14.95,,,
May,10,37.00,0.65,0.64,4,16,30.60,-0.12,3.86,,,
May,10,39.50,1.03,1.04,1,18,28.10,-0.19,6.17,,,
Jun,10,30.00,0.22,0.22,2,69,37.50,-0.04,1.09,,,
Jun,10,34.50,0.50,0.50,8,24,32.60,-0.08,2.49,,,
Jun,10,37.00,0.78,0.80,17,61,30.30,-0.13,3.88,,,
Jun,10,39.00,1.15,1.34,1,71,28.90,-0.19,5.70,,,
Jun,10,42.00,1.97,2.08,7,25,26.90,-0.30,9.80,,,
Jun,10,42.50,2.15,2.25,5,175,26.60,-0.32,10.67,,,
Sep,10,32.00,0.65,0.65,1,63,34.50,-0.08,2.08,,,
Dec,10,21.00,0.13,0.13,229,841,41.30,-0.01,0.31,,,
Dec,10,24.00,0.28,0.43,12,654,40.10,-0.03,0.66,,,
Dec,10,25.00,0.34,0.61,20,189,39.70,-0.04,0.82,,,
Dec,10,26.00,0.38,0.47,123,415,38.30,-0.04,0.90,,,
Dec,10,28.00,0.53,0.63,20,435,36.70,-0.05,1.24,,,
Dec,10,29.00,0.61,0.67,1,49,36.00,-0.06,1.45,,,
Dec,10,30.00,0.71,0.84,12,182,35.20,-0.07,1.68,,,
Dec,10,31.00,0.82,1.03,10,398,34.70,-0.08,1.95,,,
Dec,10,33.00,1.08,1.12,2,65,33.10,-0.11,2.55,,,
Dec,10,34.00,1.25,1.26,2,109,32.60,-0.13,2.96,,,
Dec,10,36.00,1.67,1.91,10,462,31.90,-0.16,3.95,,,
Dec,10,38.00,2.19,2.21,34,679,31.00,-0.21,5.18,,,
Dec,10,40.00,2.75,2.70,5,172,29.70,-0.26,6.49,,,
Dec,10,42.01,3.25,-,1,18,28.00,-0.31,7.69,,,
Dec,10,43.50,3.96,3.96,7,10,27.60,-0.37,9.35,,,
Dec,10,44.00,4.18,4.19,6,6,27.40,-0.38,9.89,,,
Dec,10,45.00,4.61,4.67,5,480,26.80,-0.42,9.64,,,
Boral Ltd Last Sale Price $5.91,,,,,,,,,,,,
Feb,10,5.75,0.21,0.23,5,14,32.00,-0.36,28.19,,,
BlueScope Steel Last Sale Price $3.30,,,,,,,,,,,,
Jan,10,3.00,0.02,0.03,51,2174,40.60,-0.12,12.29,,,
Jan,10,3.19,0.04,0.08,51,300,31.80,-0.29,27.65,,,
Feb,10,2.63,0.01,0.03,10,200,38.30,-0.04,1.68,,,
Feb,10,3.00,0.04,0.07,14,1251,32.10,-0.17,8.42,,,
Feb,10,3.38,0.19,0.18,155,189,32.20,-0.54,25.25,,,
Mar,10,2.81,0.04,0.04,13,277,35.00,-0.12,5.98,,,
Mar,10,3.00,0.07,0.07,23,395,31.70,-0.21,11.21,,,
Brambles Ltd Last Sale Price $7.18,,,,,,,,,,,,
Jan,10,6.50,0.02,0.04,40,868,34.60,-0.08,5.65,,,
Jan,10,6.75,0.05,0.07,10,504,33.10,-0.17,14.12,,,
Jan,10,7.00,0.12,0.16,70,217,32.40,-0.33,32.48,,,
Feb,10,7.00,0.20,0.26,5,149,30.00,-0.36,22.66,,,
Mar,10,7.75,0.80,0.87,12,5,26.70,-0.71,15.80,,,
C'wlth Bank  of Aust  Last Sale Price $56.57,,,,,,,,,,,,
Jan,10,48.00,0.00,0.04,65,202,25.80,-,-,,,
Jan,10,50.00,0.01,0.04,5,424,25.70,-0.01,0.36,,,
Jan,10,50.50,0.02,0.04,65,79,25.70,-0.02,0.72,,,
Jan,10,52.00,0.07,0.05,6,542,25.50,-0.05,2.69,,,
Jan,10,52.50,0.11,0.13,33,275,25.10,-0.07,3.76,,,
Jan,10,53.00,0.11,0.10,3,236,22.70,-0.08,3.76,,,
Jan,10,53.50,0.14,0.13,5,92,21.80,-0.10,4.84,,,
Jan,10,54.00,0.19,0.17,37,248,21.30,-0.14,6.81,,,
Jan,10,54.01,0.19,0.17,2,17,20.90,-0.13,6.63,,,
Jan,10,54.50,0.26,0.38,33,125,20.50,-0.18,9.14,,,
Jan,10,55.00,0.35,0.35,58,410,20.00,-0.23,12.55,,,
Jan,10,56.00,0.63,0.63,52,295,18.90,-0.37,22.40,,,
Jan,10,56.50,0.83,0.83,11,22,18.70,-0.46,29.93,,,
Jan,10,57.00,1.09,1.00,9,56,18.60,-0.55,23.66,,,
Feb,10,43.00,0.01,0.02,150,186,29.80,-,0.14,,,
Feb,10,44.00,0.02,0.03,100,39,29.60,-,0.28,,,
Feb,10,47.00,0.10,0.10,14,110,29.00,-0.03,1.40,,,
Feb,10,48.00,0.13,0.14,1,149,27.20,-0.03,1.75,,,
Feb,10,50.00,0.27,0.30,21,203,25.80,-0.07,3.79,,,
Feb,10,51.00,0.36,0.40,15,90,24.60,-0.09,5.12,,,
Feb,10,52.00,0.51,0.53,20,230,23.70,-0.13,7.15,,,
Feb,10,53.00,0.70,0.68,49,194,22.80,-0.18,9.89,,,
Feb,10,54.00,0.98,1.00,5,100,22.10,-0.24,13.75,,,
Feb,10,55.00,1.31,1.32,56,160,21.10,-0.31,18.44,,,
Feb,10,56.00,1.79,2.62,5,109,21.00,-0.40,25.18,,,
Feb,10,57.00,2.38,2.35,1,28,21.00,-0.50,27.42,,,
Feb,10,58.00,3.02,6.46,10,49,20.20,-0.60,22.23,,,
Feb,10,59.00,3.77,6.45,10,15,20.00,-0.71,18.87,,,
Mar,10,45.00,0.17,0.16,3,168,31.10,-0.04,1.53,,,
Mar,10,46.00,0.20,0.21,10,458,29.60,-0.04,1.79,,,
Mar,10,49.50,0.46,0.91,10,44,25.90,-0.10,4.01,,,
Mar,10,52.00,0.86,0.90,7,196,24.00,-0.18,7.50,,,
Mar,10,53.00,1.12,1.20,10,58,23.40,-0.22,9.72,,,
Mar,10,55.00,1.78,1.70,20,79,22.10,-0.33,15.56,,,
Mar,10,56.00,2.25,2.24,2,95,21.80,-0.40,19.62,,,
Mar,10,60.00,4.86,4.92,2,42,20.70,-0.72,12.47,,,
Jun,10,40.00,0.12,0.41,25,95,28.30,-0.02,0.47,,,
Jun,10,45.50,0.59,0.57,1,5,28.10,-0.09,2.31,,,
Jun,10,50.00,1.25,2.00,25,277,25.50,-0.17,4.89,,,
Jun,10,58.00,4.26,5.15,2,203,22.10,-0.50,11.09,,,
Nov,10,48.00,2.27,2.24,6,62,28.00,-0.18,4.58,,,
Mar,11,70.00,15.51,-,1,-,25.40,-0.80,3.06,,,
Coca-Cola Amatil Last Sale Price $11.17,,,,,,,,,,,,
Jan,10,11.50,0.37,0.36,4,16,16.80,-0.78,7.26,,,
Feb,10,11.00,0.32,0.32,4,59,20.50,-0.37,22.38,,,
Mar,10,11.00,0.40,0.40,3,62,20.90,-0.38,17.44,,,
Computershare Ltd Last Sale Price $11.70,,,,,,,,,,,,
Feb,10,11.50,0.28,0.35,10,28,21.20,-0.36,18.65,,,
Mar,10,10.00,0.06,0.30,70,183,26.60,-0.07,2.32,,,
Mar,10,10.50,0.13,0.46,35,51,25.90,-0.14,5.27,,,
Jun,10,11.00,0.41,0.40,10,35,24.40,-0.28,7.75,,,
Sep,10,12.00,1.05,0.98,30,25,24.60,-0.47,9.20,,,
CSL Ltd Last Sale Price $31.93,,,,,,,,,,,,
Jan,10,31.00,0.12,0.14,68,447,16.80,-0.18,7.62,,,
Jan,10,31.50,0.23,0.23,35,332,15.60,-0.31,14.61,,,
Jan,10,32.00,0.41,0.39,16,336,14.40,-0.50,21.59,,,
Jan,10,33.00,1.09,0.98,1,43,12.30,-0.94,0.95,,,
Jan,10,34.00,2.07,1.92,1,20,12.30,-1.00,-,,,
Feb,10,31.00,0.38,0.37,76,366,18.10,-0.28,9.32,,,
Feb,10,31.50,0.55,0.55,30,100,18.10,-0.37,13.67,,,
Feb,10,32.00,0.73,0.65,4,129,17.00,-0.47,16.53,,,
Mar,10,31.00,0.72,0.75,5,143,19.80,-0.31,11.20,,,
Jun,10,30.00,0.97,0.94,1,110,22.60,-0.27,6.75,,,
Jun,10,31.00,1.36,1.36,5,50,22.40,-0.35,9.39,,,
CSR Ltd Last Sale Price $1.97,,,,,,,,,,,,
Jan,10,1.77,0.01,0.01,30,260,38.80,-0.09,8.26,,,
David Jones Ltd Last Sale Price $5.07,,,,,,,,,,,,
Jan,10,5.00,0.08,0.09,5,356,26.70,-0.38,32.00,,,
Feb,10,4.75,0.09,0.09,30,63,31.20,-0.24,13.30,,,
Feb,10,5.00,0.17,0.17,15,110,30.00,-0.41,26.61,,,
Mar,10,5.00,0.25,0.24,4,45,32.80,-0.41,23.84,,,
Jun,10,4.50,0.23,0.22,5,43,35.20,-0.24,9.82,,,
Foster's Grp Last Sale Price $5.45,,,,,,,,,,,,
Mar,10,5.25,0.18,0.18,10,3278,24.90,-0.32,16.29,,,
Fortescue Metals Grp Last Sale Price $5.29,,,,,,,,,,,,
Jan,10,5.25,0.18,0.18,25,10,44.50,-0.44,69.00,,,
Feb,10,5.25,0.32,0.31,3,-,46.80,-0.43,47.25,,,
Dec,10,5.50,0.96,1.05,25,20,46.60,-0.42,15.01,,,
Fairfax Media Ltd Last Sale Price $1.72,,,,,,,,,,,,
Mar,10,1.70,0.10,0.10,25,19,32.60,-0.42,27.24,,,
GPT Grp Last Sale Price $0.61,,,,,,,,,,,,
Mar,10,0.56,0.03,0.03,42,940,40.80,-0.27,20.21,,,
Harvey Norman Last Sale Price $3.86,,,,,,,,,,,,
