Derivatives: Put Options - daily trades ,,,,,,,,,,,,
XAO 4887.9 at 16:40 23/3/2010  Report at 19:05 Tuesday 23/3/2010. Processed 19:19 Tuesday 23/3/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
PUT OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $15.14,,,,,,,,,,,,
Mar,10,15.00,0.03,0.03,25,92,18.50,-0.24,24.11,,,
Apr,10,14.00,0.03,0.16,20,453,17.40,-0.06,1.59,,,
Apr,10,14.50,0.07,0.12,20,308,16.10,-0.17,4.76,,,
Apr,10,15.00,0.20,0.20,14,212,15.20,-0.38,13.01,,,
Apr,10,15.50,0.48,0.45,6,1,15.20,-0.66,7.61,,,
May,10,14.00,0.06,0.14,5,28,16.40,-0.10,2.01,,,
Jun,10,13.50,0.06,0.05,3,87,18.20,-0.08,1.41,,,
Jun,10,14.00,0.11,0.09,3,158,17.30,-0.14,2.69,,,
Sep,10,14.50,0.41,0.40,20,2,17.00,-0.27,5.34,,,
Dec,10,13.50,0.29,0.29,4,-,18.80,-0.16,2.53,,,
Asciano Grp Last Sale Price $1.88,,,,,,,,,,,,
May,10,1.70,0.03,0.03,32,15,32.40,-0.19,8.82,,,
Jun,10,1.80,0.07,0.07,8,157,28.40,-0.32,13.43,,,
Amcor Ltd Last Sale Price $6.17,,,,,,,,,,,,
Mar,10,5.72,0.00,0.02,20,374,54.00,-0.03,5.92,,,
Mar,10,6.18,0.04,0.21,30,61,20.90,-0.53,69.02,,,
Apr,10,5.72,0.03,0.04,30,141,21.40,-0.11,3.89,,,
Apr,10,5.95,0.07,0.07,47,83,21.20,-0.26,10.90,,,
Apr,10,6.18,0.14,0.24,70,20,18.60,-0.47,20.24,,,
Jun,10,5.95,0.12,0.19,10,28,18.60,-0.29,7.24,,,
AMP Ltd Last Sale Price $6.30,,,,,,,,,,,,
Mar,10,6.25,0.03,0.02,44,469,25.50,-0.33,48.28,,,
Mar,10,6.50,0.20,0.23,130,843,29.90,-0.92,9.66,,,
Mar,10,6.75,0.46,0.46,7,93,65.60,-0.92,19.31,,,
Mar,10,9.83,3.53,3.59,3,26,200.00,-1.00,-,,,
Apr,10,5.75,0.03,0.01,10,394,24.10,-0.10,3.81,,,
Apr,10,6.00,0.04,0.02,34,410,20.00,-0.19,6.86,,,
Apr,10,6.25,0.12,0.11,28,820,19.10,-0.41,18.30,,,
Apr,10,6.50,0.26,0.41,39,491,18.50,-0.68,8.39,,,
May,10,6.25,0.18,0.19,100,86,21.00,-0.41,15.80,,,
Jun,10,5.53,0.04,0.04,8,201,24.20,-0.11,2.77,,,
Jun,10,5.77,0.09,0.08,35,199,24.00,-0.19,5.24,,,
Jul,10,6.50,0.40,0.69,11,37,22.30,-0.54,8.98,,,
Aug,10,6.25,0.30,-,25,-,23.20,-0.41,11.26,,,
Mar,11,9.83,6.07,-,3,-,151.40,-0.36,40.10,,,
ANZ Banking Grp Last Sale Price $25.45,,,,,,,,,,,,
Mar,10,20.00,-,0.01,7,1238,44.30,-,4.78,,,
Mar,10,24.00,0.01,0.01,100,1389,39.70,-0.02,2.87,,,
Mar,10,24.50,0.01,0.01,136,191,33.90,-0.06,7.17,,,
Mar,10,25.00,0.07,0.07,473,339,30.90,-0.21,33.46,,,
Mar,10,25.50,0.23,0.25,114,-,27.20,-0.53,86.05,,,
Apr,10,21.00,0.01,0.01,9,433,29.00,-0.01,0.57,,,
Apr,10,22.00,0.03,0.06,18,384,26.30,-0.03,1.13,,,
Apr,10,22.50,0.04,0.05,4,219,24.50,-0.05,1.51,,,
Apr,10,23.00,0.06,0.07,53,290,22.70,-0.07,2.08,,,
Apr,10,23.50,0.10,0.11,26,257,21.80,-0.10,3.59,,,
Apr,10,24.00,0.16,0.16,80,731,21.00,-0.16,5.85,,,
Apr,10,24.50,0.23,0.27,45,413,19.30,-0.23,8.49,,,
Apr,10,25.00,0.38,0.40,83,133,19.00,-0.34,14.15,,,
Apr,10,25.50,0.58,0.72,13,28,18.50,-0.47,20.00,,,
Apr,10,26.00,0.84,0.84,22,19,17.80,-0.62,11.13,,,
May,10,21.00,0.03,0.12,20,330,22.90,-0.02,0.54,,,
May,10,22.50,0.14,0.33,20,90,22.70,-0.08,2.93,,,
May,10,23.50,0.30,0.34,2,299,22.00,-0.16,6.52,,,
May,10,24.00,0.41,0.42,10,342,21.20,-0.21,9.02,,,
May,10,24.50,0.56,0.57,45,128,20.50,-0.28,12.17,,,
May,10,25.00,0.78,0.84,12,29,20.40,-0.37,16.95,,,
May,10,25.50,1.05,1.04,57,2,20.60,-0.46,21.84,,,
Jun,10,18.50,0.04,0.66,8,120,32.10,-0.02,0.53,,,
Jun,10,20.00,0.07,0.08,1,1665,28.70,-0.03,1.14,,,
Jun,10,21.00,0.12,0.14,9,286,26.50,-0.05,1.83,,,
Jun,10,21.50,0.14,0.17,1,44,25.40,-0.07,2.21,,,
Jun,10,22.50,0.27,0.29,5,164,24.10,-0.12,4.04,,,
Jun,10,23.00,0.31,0.47,365,548,22.30,-0.14,4.73,,,
Jun,10,23.50,0.44,0.47,11,75,22.50,-0.19,6.71,,,
Jun,10,24.50,0.75,0.73,15,50,21.60,-0.30,11.37,,,
Jun,10,25.00,0.94,0.96,74,96,20.90,-0.37,14.34,,,
Jun,10,25.50,1.17,1.19,5,25,20.10,-0.45,17.01,,,
Jul,10,23.00,0.51,0.53,87,5,24.20,-0.18,5.61,,,
Jul,10,24.00,0.72,0.74,1,2,22.10,-0.26,8.06,,,
Sep,10,22.00,0.47,0.84,7,14,25.20,-0.15,3.68,,,
Sep,10,23.00,0.71,0.76,1,42,24.60,-0.21,5.54,,,
Sep,10,24.00,1.00,1.09,8,113,23.60,-0.29,7.75,,,
Nov,10,28.00,3.60,3.71,2,811,22.50,-0.66,6.04,,,
Dec,10,21.00,0.65,0.68,3,468,26.90,-0.14,3.38,,,
Dec,10,29.00,4.40,4.65,10,241,22.40,-0.75,4.42,,,
Dec,12,24.00,3.06,3.09,5,214,25.90,-0.29,4.36,,,
ASX Ltd Last Sale Price $35.70,,,,,,,,,,,,
Mar,10,36.50,0.81,0.23,1,14,21.40,-0.92,5.11,,,
Apr,10,36.50,1.17,0.90,1,5,17.10,-0.63,9.96,,,
May,10,36.00,1.10,1.07,1,-,17.50,-0.50,12.39,,,
Alumina Ltd Last Sale Price $1.71,,,,,,,,,,,,
Mar,10,1.71,0.03,0.02,28,902,45.00,-0.49,177.88,,,
Mar,10,1.93,0.23,0.26,3,306,114.60,-,35.58,,,
Apr,10,1.60,0.04,0.04,5,675,36.70,-0.25,19.66,,,
Apr,10,1.70,0.07,0.07,81,250,37.30,-0.44,42.13,,,
Apr,10,1.90,0.21,0.29,5,3,39.00,-0.78,11.23,,,
Dec,10,1.65,0.19,0.18,3,213,42.30,-0.36,14.69,,,
AXA Asia Pacific Last Sale Price $6.33,,,,,,,,,,,,
Mar,10,6.50,0.18,0.18,1,196,32.80,-0.86,19.22,,,
Apr,10,5.75,0.04,0.04,249,3511,29.70,-0.13,6.07,,,
Jun,10,6.50,0.26,0.26,1,43,14.70,-0.60,5.21,,,
BHP Billiton Ltd Last Sale Price $43.06,,,,,,,,,,,,
Mar,10,38.00,-,0.01,2,3190,45.40,-,4.24,,,
Mar,10,38.50,-,0.01,100,3180,44.90,-,2.83,,,
Mar,10,39.50,0.00,0.02,17,961,43.70,-,0.28,,,
Mar,10,40.01,-,0.04,19,91,31.40,-,9.89,,,
Mar,10,41.50,0.04,0.03,131,807,36.30,-0.08,12.71,,,
Mar,10,42.00,0.07,0.04,214,2466,30.50,-0.13,18.37,,,
Mar,10,42.50,0.13,0.14,445,3061,27.10,-0.25,36.73,,,
Mar,10,42.51,0.13,0.32,2,76,26.40,-0.25,35.32,,,
Mar,10,43.00,0.27,0.28,253,1180,23.90,-0.46,76.29,,,
Mar,10,43.50,0.56,0.47,320,226,22.50,-0.72,32.49,,,
Mar,10,44.00,0.98,0.95,182,732,24.40,-0.88,11.30,,,
Apr,10,29.01,-,0.01,70,100,23.30,-,0.22,,,
Apr,10,33.00,0.04,0.04,15,266,42.40,-0.02,0.89,,,
Apr,10,33.50,0.05,0.04,4,60,41.10,-0.02,1.12,,,
Apr,10,36.00,0.08,0.07,25,482,34.20,-0.04,1.78,,,
Apr,10,36.50,0.09,0.14,24,303,32.80,-0.05,2.01,,,
Apr,10,37.00,0.11,0.12,5,361,31.40,-0.05,2.34,,,
Apr,10,38.00,0.14,0.13,26,1039,29.20,-0.07,3.23,,,
Apr,10,38.50,0.17,0.16,51,166,28.20,-0.09,3.79,,,
Apr,10,39.00,0.20,0.20,19,800,27.10,-0.11,4.46,,,
Apr,10,39.50,0.27,0.26,54,333,26.90,-0.13,5.91,,,
Apr,10,40.00,0.33,0.29,54,1486,26.20,-0.16,7.36,,,
Apr,10,40.50,0.35,0.48,6,387,24.10,-0.18,7.81,,,
Apr,10,41.00,0.44,0.41,86,833,23.30,-0.22,9.70,,,
Apr,10,41.50,0.54,0.53,93,465,22.50,-0.27,12.05,,,
Apr,10,42.00,0.69,0.67,81,1672,22.30,-0.32,15.50,,,
Apr,10,42.50,0.82,0.78,592,1141,21.10,-0.38,18.29,,,
Apr,10,43.00,1.03,0.98,25,1097,20.80,-0.45,23.09,,,
Apr,10,43.01,1.02,1.01,14,23,20.70,-0.45,22.75,,,
Apr,10,43.50,1.26,1.20,6,51,20.30,-0.53,18.40,,,
Apr,10,44.00,1.54,1.92,14,32,19.80,-0.60,13.38,,,
Apr,10,44.50,1.86,1.73,10,15,19.50,-0.68,9.26,,,
Apr,10,49.00,5.94,5.90,1,-,19.50,-1.00,-,,,
May,10,38.50,0.36,0.34,10,82,27.30,-0.13,4.69,,,
May,10,40.00,0.57,0.54,51,331,25.20,-0.20,7.32,,,
May,10,41.00,0.78,0.78,4,406,23.90,-0.27,9.95,,,
May,10,41.50,0.93,0.93,11,309,23.80,-0.31,11.94,,,
May,10,43.00,1.46,1.41,33,126,22.50,-0.44,18.75,,,
May,10,43.50,1.70,1.66,3,50,22.10,-0.50,16.18,,,
May,10,44.00,1.94,1.85,8,82,21.60,-0.55,12.84,,,
Jun,10,35.00,0.27,0.26,1,766,32.40,-0.08,2.43,,,
Jun,10,36.00,0.33,0.30,2,462,30.70,-0.09,2.93,,,
Jun,10,37.00,0.41,0.51,5,1818,29.40,-0.12,3.70,,,
Jun,10,39.00,0.70,0.68,21,2114,27.50,-0.19,6.36,,,
Jun,10,40.00,0.90,0.87,25,1860,26.60,-0.24,8.12,,,
Jun,10,40.50,1.01,0.97,1,85,26.00,-0.27,9.15,,,
Jun,10,41.00,1.14,1.12,5,32,25.50,-0.29,10.28,,,
Jun,10,42.01,1.44,1.42,10,-,24.70,-0.36,12.94,,,
Jun,10,43.00,1.87,1.82,49,1456,24.20,-0.44,16.86,,,
Jun,10,44.00,2.32,2.30,2,157,23.20,-0.52,12.44,,,
Jul,10,39.00,0.97,1.02,4,47,27.70,-0.21,6.37,,,
Jul,10,40.50,1.34,1.32,1,49,26.60,-0.28,8.77,,,
Sep,10,36.00,0.86,1.73,1,800,30.30,-0.15,3.96,,,
Sep,10,38.00,1.24,1.49,2,848,28.80,-0.20,5.68,,,
Sep,10,39.00,1.50,1.83,1,378,28.30,-0.24,6.85,,,
Sep,10,40.00,1.75,1.86,10,154,27.40,-0.28,8.02,,,
Dec,10,21.00,0.07,0.07,12,697,41.60,-0.01,0.23,,,
Dec,10,29.00,0.41,0.45,10,86,35.00,-0.06,1.24,,,
Dec,10,32.00,0.69,1.35,10,87,33.00,-0.10,2.12,,,
Dec,10,38.00,1.77,1.92,1,764,29.20,-0.22,5.44,,,
Dec,10,40.00,2.36,2.52,9,418,28.20,-0.29,7.25,,,
Mar,11,32.00,1.01,1.03,16,9,32.80,-0.10,2.33,,,
Mar,11,36.00,1.77,1.79,4,187,30.60,-0.17,4.09,,,
Dec,11,36.00,3.00,4.45,1,192,31.80,-0.21,3.97,,,
Dec,12,43.00,6.53,6.83,125,6,29.60,-0.35,5.51,,,
Boral Ltd Last Sale Price $5.62,,,,,,,,,,,,
Mar,10,5.75,0.14,0.17,4,72,26.80,-0.87,10.82,,,
Apr,10,5.75,0.22,0.27,4,34,22.20,-0.59,15.38,,,
May,10,5.00,0.04,-,160,80,26.80,-0.12,3.94,,,
May,10,5.25,0.09,0.24,80,50,26.40,-0.23,8.86,,,
Dec,10,5.75,0.55,-,80,-,27.80,-0.45,9.88,,,
BlueScope Steel Last Sale Price $2.85,,,,,,,,,,,,
Mar,10,2.81,0.01,0.03,33,782,37.20,-0.30,64.04,,,
Mar,10,3.00,0.15,0.16,18,889,2.00,-1.00,-,,,
Apr,10,2.25,0.00,0.04,20,332,34.60,-0.01,0.34,,,
Apr,10,2.50,0.01,0.03,12,695,34.30,-0.10,5.06,,,
Apr,10,2.75,0.07,0.07,164,1308,31.40,-0.32,21.91,,,
Apr,10,3.00,0.19,0.19,22,973,26.80,-0.70,11.80,,,
Jun,10,2.75,0.13,0.13,103,222,32.30,-0.35,17.03,,,
Jun,10,3.00,0.25,0.29,20,380,30.40,-0.58,13.62,,,
Brambles Ltd Last Sale Price $7.55,,,,,,,,,,,,
Mar,10,7.50,0.07,0.07,22,157,43.80,-0.41,120.86,,,
Mar,10,8.00,0.46,0.32,7,187,55.20,-0.92,16.11,,,
Apr,10,7.50,0.23,0.23,5,72,27.50,-0.43,28.62,,,
May,10,7.75,0.45,0.36,40,-,28.20,-0.54,17.95,,,
Jun,10,6.81,0.13,0.15,15,74,28.60,-0.19,6.69,,,
Jul,10,7.00,0.24,0.26,5,-,29.30,-0.27,8.99,,,
Sep,10,7.25,0.43,0.39,1,40,28.40,-0.34,11.24,,,
Dec,10,6.00,0.18,0.17,3,68,31.40,-0.13,3.15,,,
C'wlth Bank  of Aust  Last Sale Price $56.70,,,,,,,,,,,,
Mar,10,44.00,-,0.01,3,378,33.40,-,2.15,,,
Mar,10,46.00,-,0.22,3,770,32.10,-,47.21,,,
Mar,10,55.00,0.03,0.01,29,409,26.20,-0.06,5.36,,,
Mar,10,55.50,0.04,0.03,134,161,21.90,-0.09,8.58,,,
Mar,10,56.00,0.12,0.11,171,340,22.20,-0.22,25.75,,,
Mar,10,56.50,0.24,0.21,75,26,20.00,-0.40,51.50,,,
Mar,10,57.00,0.48,0.37,31,62,19.00,-0.64,39.70,,,
Apr,10,52.00,0.14,0.13,5,210,20.90,-0.08,2.46,,,
Apr,10,53.00,0.22,0.22,19,249,19.70,-0.12,3.73,,,
Apr,10,54.00,0.33,0.29,18,643,18.50,-0.17,5.59,,,
Apr,10,54.01,0.34,0.37,9,13,18.80,-0.18,5.84,,,
Apr,10,55.00,0.55,0.52,38,202,18.00,-0.26,9.23,,,
Apr,10,56.00,0.82,0.76,40,54,17.10,-0.37,13.98,,,
Apr,10,57.00,1.22,1.08,23,21,16.20,-0.50,15.59,,,
May,10,52.00,0.34,0.31,2,85,20.60,-0.13,3.27,,,
May,10,53.00,0.47,0.54,4,129,19.80,-0.17,4.54,,,
May,10,54.00,0.64,0.75,3,253,19.00,-0.22,6.24,,,
May,10,55.00,0.88,0.83,2,86,18.40,-0.29,8.58,,,
May,10,56.00,1.22,1.15,28,35,17.90,-0.38,11.90,,,
May,10,57.00,1.62,1.67,1,70,17.20,-0.48,12.87,,,
Jun,10,47.00,0.16,0.19,1,30,24.70,-0.05,1.06,,,
Jun,10,50.00,0.34,0.47,2,381,22.40,-0.10,2.29,,,
Jun,10,56.00,1.56,1.65,1,120,18.60,-0.38,10.68,,,
Jul,10,46.75,0.28,0.27,10,314,25.10,-0.07,1.37,,,
Jul,10,54.00,1.36,1.45,13,-,21.10,-0.28,6.79,,,
Aug,10,51.00,1.19,1.30,2,6,23.40,-0.18,4.86,,,
Sep,10,48.00,0.83,2.05,1,248,25.00,-0.12,2.91,,,
Sep,10,50.00,1.19,3.10,6,278,24.20,-0.17,4.14,,,
Sep,10,52.00,1.70,1.65,2,88,23.60,-0.23,5.90,,,
Dec,10,60.00,6.11,6.20,7,11,23.10,-0.54,6.55,,,
Coca-Cola Amatil Last Sale Price $11.25,,,,,,,,,,,,
Apr,10,11.00,0.11,0.12,3,69,15.80,-0.28,9.39,,,
Cochlear Ltd Last Sale Price $70.60,,,,,,,,,,,,
Apr,10,66.00,0.41,0.40,1,-,22.30,-0.14,5.51,,,
Apr,10,68.00,0.98,1.03,8,-,24.00,-0.28,13.40,,,
Jun,10,68.00,1.85,1.90,2,-,23.10,-0.32,10.15,,,
Jun,10,70.00,2.61,2.70,1,-,22.60,-0.41,14.35,,,
Computershare Ltd Last Sale Price $12.45,,,,,,,,,,,,
Apr,10,12.50,0.35,0.37,14,31,22.00,-0.48,23.15,,,
CSL Ltd Last Sale Price $35.25,,,,,,,,,,,,
Mar,10,34.50,0.05,0.05,10,53,26.90,-0.13,17.26,,,
Mar,10,35.00,0.13,0.16,15,141,22.40,-0.32,43.14,,,
Mar,10,35.50,0.36,0.30,3,122,20.60,-0.67,37.97,,,
Mar,10,36.00,0.77,0.80,42,158,19.70,-0.93,5.18,,,
Apr,10,33.50,0.22,0.25,4,50,19.60,-0.18,5.99,,,
Apr,10,34.00,0.32,0.34,82,361,19.10,-0.24,8.72,,,
Apr,10,34.50,0.43,0.44,3,10,17.90,-0.31,11.72,,,
