Derivatives: Put Options - daily trades ,,,,,,,,,,,,
XAO 4972.9 at 16:33 9/4/2010  Report at 19:06 Friday 9/4/2010. Processed 19:15 Friday 9/4/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
PUT OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $15.25,,,,,,,,,,,,
May,10,15.00,0.19,0.15,12,50,14.60,-0.33,9.04,,,
Jun,10,15.00,0.25,0.23,10,1,14.90,-0.34,7.77,,,
Jun,10,15.50,0.48,0.44,2,20,14.70,-0.55,7.30,,,
Sep,10,15.00,0.54,0.50,13,30,16.50,-0.36,7.62,,,
Mar,11,14.00,0.47,0.51,2,10,18.70,-0.22,3.25,,,
Dec,12,17.00,2.75,2.71,3,1,23.10,-0.57,2.41,,,
Asciano Grp Last Sale Price $1.85,,,,,,,,,,,,
Apr,10,1.70,0.01,0.01,550,2535,32.50,-0.12,8.46,,,
Apr,10,1.80,0.03,0.03,25,550,27.70,-0.31,23.49,,,
Jun,10,1.80,0.07,0.07,16,212,32.10,-0.37,19.22,,,
Sep,10,1.80,0.12,0.14,347,86,32.30,-0.37,14.09,,,
Amcor Ltd Last Sale Price $6.35,,,,,,,,,,,,
Apr,10,6.18,0.04,0.05,11,110,17.80,-0.23,9.58,,,
Sep,10,6.00,0.19,0.20,34,5,19.10,-0.25,6.33,,,
AMP Ltd Last Sale Price $6.37,,,,,,,,,,,,
Apr,10,6.00,0.02,0.02,65,425,22.40,-0.11,5.46,,,
Apr,10,6.25,0.05,0.04,10,813,17.60,-0.29,13.64,,,
Apr,10,6.50,0.16,0.16,9,509,15.00,-0.70,8.19,,,
May,10,6.00,0.05,0.05,25,514,21.20,-0.18,5.85,,,
May,10,6.25,0.12,0.10,25,201,19.60,-0.35,13.45,,,
Jun,10,6.02,0.08,0.08,165,251,20.10,-0.22,5.95,,,
Sep,10,5.75,0.14,0.18,12,70,23.10,-0.19,4.95,,,
Sep,10,6.00,0.23,0.23,63,236,23.40,-0.28,7.84,,,
ANZ Banking Grp Last Sale Price $25.15,,,,,,,,,,,,
Apr,10,20.00,-,0.01,6,628,29.40,-,0.69,,,
Apr,10,22.00,0.01,0.02,10,362,28.70,-0.02,0.69,,,
Apr,10,23.00,0.04,0.04,200,376,25.40,-0.06,2.76,,,
Apr,10,24.00,0.13,0.12,48,895,22.50,-0.17,8.64,,,
Apr,10,24.50,0.22,0.22,135,625,21.30,-0.27,15.20,,,
Apr,10,25.00,0.36,0.34,72,750,19.60,-0.42,25.22,,,
Apr,10,25.50,0.63,0.58,81,272,19.40,-0.59,19.01,,,
Apr,10,26.00,0.96,0.95,63,148,18.50,-0.77,7.60,,,
May,10,22.50,0.17,0.18,60,106,26.20,-0.10,5.18,,,
May,10,23.00,0.25,0.23,4,112,25.20,-0.14,7.26,,,
May,10,23.50,0.34,0.34,5,836,24.20,-0.19,10.07,,,
May,10,24.00,0.47,0.48,5,1190,23.10,-0.25,13.92,,,
May,10,24.50,0.66,0.65,123,651,22.50,-0.33,19.40,,,
May,10,25.00,0.89,0.88,134,57,22.10,-0.43,26.36,,,
May,10,25.50,1.21,1.20,25,78,22.60,-0.53,25.32,,,
May,10,25.51,1.16,1.15,2,3,21.60,-0.53,23.69,,,
May,10,26.00,1.55,1.60,11,19,22.60,-0.62,20.88,,,
Jun,10,22.50,0.22,0.29,50,160,23.00,-0.11,4.15,,,
Jun,10,24.00,0.63,0.61,4,148,22.90,-0.28,11.87,,,
Jun,10,25.00,1.06,1.07,3,167,22.10,-0.42,19.98,,,
Jun,10,25.50,1.36,1.36,12,91,22.20,-0.50,18.94,,,
Jun,10,27.00,2.43,2.35,31,84,21.70,-0.75,10.93,,,
Sep,10,23.00,0.77,0.78,1,43,25.30,-0.23,6.61,,,
Sep,10,25.00,1.48,1.56,74,247,23.10,-0.41,12.79,,,
Sep,10,25.50,1.77,1.81,8,77,23.50,-0.46,12.31,,,
Dec,10,24.50,1.77,1.76,1,275,24.00,-0.36,9.92,,,
Mar,11,22.00,1.14,1.15,4,141,25.80,-0.20,4.71,,,
Dec,12,22.00,2.44,2.45,2,200,27.50,-0.23,3.60,,,
ASX Ltd Last Sale Price $34.07,,,,,,,,,,,,
Apr,10,33.00,0.14,0.28,7,176,16.90,-0.18,7.14,,,
Apr,10,34.50,0.74,0.80,6,71,16.80,-0.60,15.81,,,
Apr,10,36.00,1.95,2.10,1,41,16.90,-0.96,0.77,,,
May,10,31.50,0.12,-,11,16,18.80,-0.10,2.51,,,
May,10,32.00,0.22,0.23,80,-,19.60,-0.16,4.70,,,
May,10,32.50,0.24,0.27,7,74,17.50,-0.19,5.25,,,
May,10,33.00,0.42,0.26,91,68,18.90,-0.28,9.29,,,
May,10,33.50,0.60,0.57,38,55,18.90,-0.36,13.12,,,
May,10,34.00,0.74,0.84,305,66,17.30,-0.44,16.18,,,
Jun,10,31.50,0.21,0.42,10,22,18.20,-0.13,2.92,,,
Jun,10,32.50,0.42,0.45,13,148,18.20,-0.23,5.84,,,
