Derivatives: Put Options - daily trades ,,,,,,,,,,,,
XAO 4670.0 at 16:34 27/1/2010  Report at 19:05 Wednesday 27/1/2010. Processed 19:31 Wednesday 27/1/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
PUT OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $13.75,,,,,,,,,,,,
Jan,10,13.50,0.01,0.03,103,310,26.70,-0.09,10.62,,,
Jan,10,14.00,0.28,0.38,23,137,40.90,-0.80,39.82,,,
Feb,10,13.50,0.13,0.16,105,217,15.80,-0.30,11.06,,,
Feb,10,14.00,0.35,0.47,29,294,14.80,-0.64,9.29,,,
Mar,10,13.00,0.16,0.23,1,44,17.90,-0.17,7.09,,,
Mar,10,13.50,0.30,0.33,10,317,15.90,-0.33,13.96,,,
Jun,10,13.00,0.30,0.36,9,18,17.40,-0.23,5.34,,,
Dec,10,13.00,0.69,0.61,1,10,19.60,-0.28,5.53,,,
Asciano Grp Last Sale Price $1.71,,,,,,,,,,,,
Jan,10,1.85,0.14,0.15,20,20,2.00,-1.00,-,,,
Feb,10,1.85,0.16,-,20,-,37.90,-0.75,14.23,,,
Amcor Ltd Last Sale Price $5.87,,,,,,,,,,,,
Jan,10,5.95,0.09,0.09,3,128,20.00,-0.90,15.55,,,
Jan,10,6.18,0.31,0.12,20,80,2.00,-1.00,-,,,
Feb,10,6.18,0.46,0.28,20,75,9.50,-1.00,31.09,,,
Mar,10,5.95,0.32,0.35,20,105,20.70,-0.52,25.73,,,
Mar,10,6.18,0.48,0.51,5,25,18.00,-0.76,18.76,,,
May,10,5.26,0.12,-,3,-,24.40,-0.17,5.91,,,
AMP Ltd Last Sale Price $6.36,,,,,,,,,,,,
Jan,10,6.25,0.02,0.02,120,567,45.30,-0.23,57.39,,,
Jan,10,6.50,0.17,0.17,172,421,56.30,-0.76,71.74,,,
Jan,10,6.51,0.16,0.09,22,32,38.70,-0.87,28.69,,,
Jan,10,6.75,0.41,0.41,16,112,102.90,0.20,71.74,,,
Feb,10,5.25,0.01,0.02,20,189,39.10,-0.03,1.91,,,
Feb,10,5.75,0.07,0.07,32,657,39.10,-0.16,12.43,,,
Feb,10,6.00,0.13,0.14,33,1740,39.30,-0.27,23.91,,,
Feb,10,6.25,0.23,0.24,60,1949,41.60,-0.40,44.96,,,
Feb,10,6.50,0.40,0.39,17,1222,45.30,-0.53,48.78,,,
Feb,10,6.51,0.41,-,22,20,46.10,-0.53,48.78,,,
Feb,10,6.75,0.60,0.42,3,359,52.80,-0.62,41.13,,,
Mar,10,4.50,0.02,0.02,100,470,49.30,-0.03,1.98,,,
Mar,10,5.25,0.04,0.04,20,99,35.10,-0.07,3.96,,,
Mar,10,5.75,0.12,0.13,4,127,32.30,-0.18,11.87,,,
Mar,10,6.00,0.20,0.20,26,741,31.20,-0.27,19.29,,,
Mar,10,6.25,0.31,0.29,16,275,30.60,-0.40,30.67,,,
Mar,10,6.50,0.47,0.46,16,505,31.40,-0.53,32.16,,,
Apr,10,5.75,0.17,0.17,5,64,30.20,-0.20,10.18,,,
Apr,10,6.50,0.51,0.53,7,229,29.60,-0.50,22.83,,,
Apr,10,6.75,0.68,0.70,10,210,29.40,-0.61,17.90,,,
Jun,10,6.02,0.34,0.29,15,181,30.10,-0.32,13.10,,,
ANZ Banking Grp Last Sale Price $21.96,,,,,,,,,,,,
Jan,10,20.50,0.00,0.01,3,846,49.00,-,0.83,,,
Jan,10,21.00,0.01,0.03,80,906,49.00,-0.04,7.48,,,
Jan,10,21.50,0.07,0.07,113,451,51.70,-0.21,58.17,,,
Jan,10,22.00,0.24,0.24,208,1729,47.90,-0.52,166.21,,,
Jan,10,22.50,0.58,0.60,76,640,46.30,-0.84,37.40,,,
Jan,10,23.00,1.04,1.07,129,368,44.10,-0.98,4.16,,,
Jan,10,24.00,2.04,2.04,12,35,2.00,-1.00,-,,,
Jan,10,25.00,3.04,1.65,3,39,2.00,-1.00,-,,,
Feb,10,20.00,0.11,0.13,10,777,29.90,-0.11,6.09,,,
Feb,10,20.50,0.19,0.20,59,218,29.30,-0.18,10.25,,,
Feb,10,21.00,0.28,0.29,18,318,28.10,-0.26,15.79,,,
Feb,10,21.50,0.42,0.45,88,451,26.60,-0.35,23.55,,,
Feb,10,22.00,0.61,0.60,113,531,25.30,-0.48,31.86,,,
Feb,10,22.50,0.89,0.91,103,286,24.60,-0.61,19.11,,,
Feb,10,23.00,1.23,1.29,14,272,23.90,-0.74,10.25,,,
Feb,10,23.50,1.63,1.55,5,180,23.90,-0.84,4.71,,,
Feb,10,24.00,2.06,1.91,7,52,22.80,-0.95,1.11,,,
Feb,10,25.00,3.04,3.12,3,7,22.80,-1.00,-,,,
Mar,10,18.50,0.11,0.23,40,163,33.10,-0.07,3.01,,,
Mar,10,19.00,0.14,0.15,35,154,31.40,-0.10,4.01,,,
Mar,10,19.50,0.20,0.22,20,218,30.80,-0.13,5.73,,,
Mar,10,20.00,0.28,0.29,7,660,30.00,-0.18,7.88,,,
Mar,10,20.50,0.38,0.40,5,107,29.10,-0.23,10.89,,,
Mar,10,21.00,0.49,0.50,115,661,27.60,-0.30,14.04,,,
Mar,10,21.50,0.65,0.55,1,192,26.60,-0.37,18.48,,,
Mar,10,22.00,0.84,0.84,55,639,25.60,-0.46,23.07,,,
Mar,10,22.50,1.12,1.16,7,134,25.30,-0.55,16.48,,,
Mar,10,23.00,1.41,1.46,12,143,24.60,-0.65,10.60,,,
Mar,10,23.50,1.77,1.08,9,180,24.20,-0.74,6.59,,,
Mar,10,24.00,2.17,2.16,10,731,24.10,-0.83,3.73,,,
Mar,10,25.50,3.54,2.56,5,38,24.10,-1.00,0.14,,,
Apr,10,20.50,0.52,0.52,6,16,27.30,-0.25,9.20,,,
Apr,10,21.00,0.66,0.34,1,114,26.60,-0.31,11.71,,,
Apr,10,21.50,0.85,0.84,4,27,26.60,-0.38,15.28,,,
Apr,10,22.00,1.05,1.06,80,153,25.70,-0.45,18.05,,,
Apr,10,22.50,1.29,1.24,2,46,25.00,-0.52,13.40,,,
Apr,10,23.50,1.92,1.95,2,12,24.40,-0.68,6.70,,,
Apr,10,24.00,2.29,1.37,3,352,24.40,-0.75,4.47,,,
May,10,22.00,1.44,-,1,50,26.90,-0.44,19.23,,,
Jun,10,20.50,0.92,1.53,3,14,28.10,-0.28,10.26,,,
Jun,10,22.00,1.55,1.59,211,1316,26.70,-0.43,16.84,,,
Jun,10,23.50,2.44,2.43,2,60,25.80,-0.61,10.10,,,
Sep,10,20.00,1.05,1.07,78,58,28.60,-0.26,7.31,,,
Sep,10,21.00,1.43,1.37,6,5,27.90,-0.33,9.87,,,
Sep,10,21.50,1.64,1.99,1,10,27.50,-0.37,11.32,,,
Dec,10,22.00,2.31,1.77,210,267,27.40,-0.41,11.42,,,
May,11,18.00,1.28,1.27,3,53,31.50,-0.21,4.40,,,
ASX Ltd Last Sale Price $33.76,,,,,,,,,,,,
Jan,10,33.00,0.03,0.04,4,66,33.20,-0.09,13.51,,,
Feb,10,32.00,0.32,0.35,1,96,19.00,-0.13,11.53,,,
Feb,10,32.50,0.41,0.41,10,140,16.60,-0.18,14.60,,,
Mar,10,30.00,0.23,0.28,4,50,23.60,-0.08,4.19,,,
Mar,10,31.00,0.42,0.45,4,16,23.40,-0.15,7.92,,,
Mar,10,32.00,0.75,0.76,5,112,23.30,-0.24,13.89,,,
Dec,10,32.50,2.65,2.70,5,10,24.00,-0.33,8.64,,,
Dec,12,28.00,3.25,-,4,25,28.80,-0.19,3.32,,,
Alumina Ltd Last Sale Price $1.63,,,,,,,,,,,,
Jan,10,1.80,0.17,0.17,20,634,2.00,-1.00,-,,,
Jan,10,1.93,0.30,0.28,5,544,18.30,-1.00,-,,,
Feb,10,1.54,0.04,0.04,60,152,46.20,-0.30,33.59,,,
Feb,10,1.63,0.08,0.09,260,1604,46.30,-0.46,59.71,,,
Feb,10,1.71,0.14,0.12,10,963,48.90,-0.60,41.05,,,
Jun,10,1.50,0.11,0.12,10,20,42.60,-0.30,15.78,,,
Jun,10,2.50,0.87,-,10,75,42.70,-1.00,-,,,
Dec,11,1.23,0.14,0.14,10,-,44.50,-0.19,4.51,,,
AXA Asia Pacific Last Sale Price $6.59,,,,,,,,,,,,
Feb,10,6.50,0.16,0.14,37,44,28.70,-0.40,29.54,,,
Jun,10,6.00,0.14,0.14,30,104,22.70,-0.20,5.02,,,
Jun,10,6.25,0.22,0.22,20,10,22.50,-0.28,7.99,,,
Jun,10,6.50,0.33,0.34,10,43,22.90,-0.39,12.27,,,
Sep,10,4.75,0.05,0.05,10,60,29.30,-0.05,1.15,,,
Sep,10,5.50,0.10,0.10,10,234,23.30,-0.11,2.31,,,
BHP Billiton Ltd Last Sale Price $40.30,,,,,,,,,,,,
Jan,10,38.00,0.01,0.02,5,1078,58.70,-0.03,6.79,,,
Jan,10,38.50,0.04,0.03,71,241,58.20,-0.06,15.85,,,
Jan,10,38.51,0.06,0.03,10,34,65.70,-0.09,27.17,,,
Jan,10,39.00,0.09,0.07,189,1470,57.70,-0.13,38.49,,,
Jan,10,39.50,0.15,0.11,75,523,52.40,-0.23,67.93,,,
Jan,10,40.00,0.28,0.25,347,1590,49.00,-0.38,126.80,,,
Jan,10,40.01,0.28,0.26,20,122,48.50,-0.38,124.53,,,
Jan,10,40.50,0.51,0.48,156,678,48.20,-0.57,140.38,,,
Jan,10,41.00,0.83,0.81,331,1698,45.30,-0.76,58.87,,,
Jan,10,41.50,1.24,1.12,436,640,42.30,-0.91,15.85,,,
Jan,10,42.00,1.76,1.65,178,888,61.10,-0.90,27.17,,,
Jan,10,42.50,2.21,2.08,308,517,56.10,-0.97,6.79,,,
Jan,10,43.00,2.71,2.70,51,448,65.60,-,6.79,,,
Jan,10,43.01,2.71,0.55,6,128,42.80,-1.00,-,,,
Jan,10,43.50,3.23,3.20,298,723,84.40,-0.95,13.59,,,
Jan,10,44.00,3.72,3.50,27,180,87.90,-0.98,9.06,,,
Jan,10,45.00,4.71,1.55,3,69,94.90,-0.99,2.26,,,
Feb,10,34.00,0.12,0.11,104,36,37.40,-0.04,3.47,,,
Feb,10,35.00,0.18,0.14,20,434,35.60,-0.07,5.43,,,
Feb,10,35.50,0.20,0.20,4,211,33.80,-0.08,6.19,,,
Feb,10,36.00,0.25,0.23,40,725,32.70,-0.09,7.55,,,
Feb,10,36.50,0.29,0.28,41,62,31.20,-0.11,8.76,,,
Feb,10,37.00,0.36,0.37,42,434,30.30,-0.14,10.87,,,
Feb,10,37.50,0.43,0.44,96,237,28.80,-0.16,12.98,,,
Feb,10,38.00,0.54,0.54,69,782,28.00,-0.20,16.15,,,
Feb,10,38.50,0.65,0.66,8,207,26.80,-0.24,19.62,,,
Feb,10,39.00,0.79,0.74,178,736,25.50,-0.29,23.70,,,
Feb,10,39.50,0.95,0.92,75,194,24.30,-0.35,28.83,,,
Feb,10,40.00,1.17,1.15,188,899,23.30,-0.42,35.17,,,
Feb,10,40.50,1.39,1.33,91,216,21.70,-0.50,35.93,,,
Feb,10,41.00,1.64,1.59,160,1898,19.80,-0.59,28.38,,,
Feb,10,41.50,1.92,1.90,46,1148,16.60,-0.72,21.59,,,
Feb,10,42.00,2.27,2.19,205,785,12.70,-0.93,17.21,,,
Feb,10,42.01,2.26,1.53,9,11,11.70,-0.99,16.60,,,
Feb,10,42.50,2.75,2.52,58,746,12.70,-1.00,16.45,,,
Feb,10,43.00,3.23,2.95,70,632,12.70,-1.00,16.15,,,
Feb,10,43.50,3.73,3.33,48,387,12.70,-1.00,16.00,,,
Feb,10,44.00,4.22,3.55,17,142,12.70,-1.00,15.85,,,
Feb,10,45.00,5.22,2.15,3,25,12.70,-1.00,15.70,,,
Mar,10,25.00,0.01,0.04,5,2150,46.20,-,0.14,,,
Mar,10,25.50,0.01,0.03,50,383,46.00,-,0.16,,,
Mar,10,27.00,0.03,0.49,18,445,45.60,-,0.47,,,
Mar,10,28.50,0.07,0.58,14,185,45.20,-0.02,1.09,,,
Mar,10,29.00,0.09,0.07,45,895,45.00,-0.02,1.33,,,
Mar,10,30.00,0.11,0.13,370,1494,42.90,-0.03,1.72,,,
Mar,10,31.00,0.14,0.06,60,645,41.10,-0.04,2.26,,,
Mar,10,32.00,0.17,0.17,171,309,38.50,-0.05,2.73,,,
Mar,10,33.50,0.30,0.28,1,16,37.20,-0.08,4.76,,,
Mar,10,34.00,0.36,0.32,2,295,36.50,-0.10,5.62,,,
Mar,10,35.00,0.44,0.32,116,1156,34.00,-0.12,6.87,,,
Mar,10,36.00,0.57,0.56,87,272,32.30,-0.16,8.98,,,
Mar,10,36.50,0.68,0.32,58,740,31.70,-0.18,10.54,,,
Mar,10,37.00,0.81,0.75,51,4111,31.60,-0.21,12.57,,,
Mar,10,37.50,0.91,0.89,294,735,30.60,-0.24,14.21,,,
Mar,10,38.00,1.06,1.02,135,2084,30.30,-0.27,16.63,,,
Mar,10,38.50,1.20,1.18,102,424,29.20,-0.30,18.66,,,
Mar,10,39.00,1.37,1.32,39,2848,28.60,-0.34,21.39,,,
Mar,10,39.50,1.55,1.52,34,575,27.90,-0.38,24.28,,,
Mar,10,40.00,1.78,1.77,100,1616,27.30,-0.43,27.87,,,
Mar,10,40.50,2.04,2.04,37,467,27.00,-0.47,28.65,,,
Mar,10,41.00,2.31,2.20,106,1002,26.40,-0.52,25.06,,,
Mar,10,41.50,2.59,2.54,10,136,25.70,-0.57,21.71,,,
Mar,10,42.00,2.90,2.85,16,1604,25.10,-0.63,18.82,,,
Mar,10,42.50,3.29,2.80,40,738,25.20,-0.67,16.94,,,
Mar,10,43.00,3.63,3.57,30,700,24.30,-0.73,14.60,,,
Mar,10,44.00,4.39,3.65,3,708,22.10,-0.86,10.85,,,
Mar,10,45.00,5.32,2.57,4,320,22.30,-0.94,9.60,,,
Mar,10,46.00,6.26,3.19,6,27,22.40,-1.00,8.82,,,
Apr,10,34.00,0.53,0.21,348,28,33.20,-0.12,5.11,,,
Apr,10,34.50,0.58,0.30,14,116,32.30,-0.13,5.65,,,
Apr,10,35.50,0.76,0.62,3,59,31.50,-0.17,7.40,,,
Apr,10,36.00,0.85,0.53,16,139,30.90,-0.19,8.28,,,
Apr,10,36.50,0.96,0.58,23,22,30.30,-0.21,9.35,,,
Apr,10,37.00,1.08,1.05,25,153,29.70,-0.23,10.52,,,
Apr,10,37.50,1.23,1.20,310,91,29.50,-0.26,11.98,,,
Apr,10,38.00,1.40,1.38,1,177,29.10,-0.29,13.59,,,
Apr,10,40.50,2.39,2.22,1,32,26.70,-0.46,21.33,,,
Apr,10,41.00,2.65,2.61,15,117,26.30,-0.50,19.04,,,
Apr,10,41.50,2.94,2.88,7,69,25.90,-0.54,16.95,,,
Apr,10,42.00,3.24,3.05,2,177,25.60,-0.58,15.00,,,
Apr,10,43.00,3.92,3.90,1,41,25.10,-0.66,11.88,,,
Apr,10,43.50,4.28,4.01,3,21,24.60,-0.71,10.47,,,
Apr,10,46.00,6.32,6.00,2,-,22.00,-0.96,5.99,,,
May,10,36.50,1.17,1.16,4,30,29.90,-0.22,8.76,,,
May,10,37.00,1.33,1.30,21,43,29.80,-0.25,9.92,,,
