Derivatives: Put Options - daily trades ,,,,,,,,,,,,
XAO 4651.1 at 16:35 26/2/2010  Report at 19:06 Friday 26/2/2010. Processed 20:01 Friday 26/2/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
PUT OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $14.37,,,,,,,,,,,,
Mar,10,13.50,0.06,0.06,36,400,17.10,-0.07,4.99,,,
Mar,10,14.00,0.20,0.20,88,404,17.20,-0.25,17.69,,,
Mar,10,14.50,0.50,0.50,105,62,18.50,-0.54,33.56,,,
Apr,10,13.50,0.11,0.15,10,88,15.60,-0.13,4.43,,,
Apr,10,14.00,0.26,0.26,3,151,14.80,-0.28,10.28,,,
May,10,14.00,0.39,0.40,14,17,17.60,-0.32,10.75,,,
Jun,10,13.50,0.27,0.28,7,96,18.40,-0.21,5.66,,,
Jun,10,14.00,0.46,0.47,6,158,18.30,-0.33,9.82,,,
Asciano Grp Last Sale Price $1.80,,,,,,,,,,,,
Mar,10,1.75,0.04,0.03,100,290,29.10,-0.33,25.35,,,
Mar,10,1.96,0.17,0.42,100,50,29.00,-0.86,7.24,,,
AMP Ltd Last Sale Price $5.94,,,,,,,,,,,,
Mar,10,5.25,0.02,0.02,20,89,33.10,-0.07,4.39,,,
Mar,10,5.50,0.04,0.04,30,1220,28.60,-0.14,7.68,,,
Mar,10,5.75,0.09,0.09,85,484,26.30,-0.29,18.65,,,
Mar,10,6.00,0.18,0.19,50,1910,24.00,-0.53,26.33,,,
Apr,10,5.75,0.14,0.16,22,281,24.80,-0.33,14.14,,,
Apr,10,6.50,0.60,0.60,2,418,24.90,-0.81,4.39,,,
Mar,11,9.50,3.56,3.56,10,-,27.10,-1.00,-,,,
ANZ Banking Grp Last Sale Price $23.14,,,,,,,,,,,,
Mar,10,17.00,0.00,0.01,4,168,37.70,-,-,,,
Mar,10,18.50,0.01,0.01,150,304,37.20,-0.01,0.51,,,
Mar,10,19.00,0.01,0.01,210,154,35.60,-0.02,0.85,,,
Mar,10,19.50,0.02,0.03,25,217,33.30,-0.02,1.13,,,
Mar,10,20.00,0.03,0.09,2,1120,31.00,-0.03,1.69,,,
Mar,10,20.50,0.04,0.05,109,369,28.60,-0.05,2.25,,,
Mar,10,21.00,0.06,0.07,310,1276,26.50,-0.08,3.38,,,
Mar,10,21.50,0.10,0.10,135,429,24.80,-0.12,5.63,,,
Mar,10,22.00,0.18,0.19,204,916,24.50,-0.20,10.14,,,
Mar,10,22.50,0.29,0.32,89,336,23.40,-0.30,16.62,,,
Mar,10,23.00,0.47,0.51,85,282,22.60,-0.43,26.76,,,
Mar,10,23.50,0.71,0.77,5,213,21.70,-0.57,20.00,,,
Mar,10,24.00,1.06,3.02,10,722,22.30,-0.71,11.55,,,
Mar,10,32.00,8.86,8.91,1,-,23.00,-1.00,-,,,
Apr,10,17.50,0.01,0.01,200,-,32.10,-0.01,0.38,,,
Apr,10,20.50,0.13,0.17,3,365,25.50,-0.10,3.13,,,
Apr,10,21.00,0.19,0.20,7,193,24.90,-0.14,4.63,,,
Apr,10,21.50,0.28,0.40,5,973,24.70,-0.20,7.01,,,
Apr,10,22.00,0.38,0.44,24,177,23.60,-0.26,9.51,,,
Apr,10,22.50,0.54,0.56,56,132,23.10,-0.33,13.40,,,
Apr,10,23.00,0.72,0.89,2,117,22.60,-0.42,18.15,,,
May,10,16.00,0.03,0.03,400,59,35.40,-0.01,0.43,,,
May,10,19.00,0.15,0.14,1,10,29.80,-0.07,2.60,,,
May,10,23.00,1.12,1.25,20,63,23.50,-0.42,19.33,,,
Jun,10,12.00,0.00,0.01,10,53,40.00,-,-,,,
Jun,10,13.00,0.01,0.02,7,113,39.90,-,-,,,
Jun,10,14.00,0.02,0.02,105,463,39.80,-,0.27,,,
Jun,10,15.00,0.04,0.04,1,365,37.70,-0.01,0.46,,,
Jun,10,16.00,0.06,0.06,16,495,35.60,-0.02,0.73,,,
Jun,10,21.00,0.53,1.65,10,275,25.70,-0.20,6.96,,,
Jun,10,23.50,1.55,1.70,4,60,24.10,-0.48,15.84,,,
Jun,10,24.00,1.86,2.78,10,70,24.00,-0.55,13.26,,,
Jun,10,28.00,5.17,5.63,1,192,23.50,-1.00,4.04,,,
Sep,10,19.00,0.47,-,30,50,29.70,-0.13,3.49,,,
Sep,10,22.50,1.48,1.60,1,18,26.40,-0.36,11.08,,,
Dec,10,21.00,1.36,1.66,10,482,27.90,-0.26,7.10,,,
Dec,10,23.00,2.21,2.23,8,217,26.70,-0.40,11.58,,,
Dec,11,28.00,6.02,6.55,10,226,23.00,-0.77,2.75,,,
ASX Ltd Last Sale Price $36.46,,,,,,,,,,,,
Mar,10,32.50,0.01,0.52,40,64,17.80,-,0.54,,,
Mar,10,34.00,0.14,0.28,11,76,17.80,-0.06,5.18,,,
Mar,10,34.50,0.25,0.29,20,162,17.80,-0.11,8.94,,,
Mar,10,35.00,0.42,0.56,2,74,18.40,-0.18,15.20,,,
Mar,10,35.50,0.56,0.60,30,21,16.30,-0.24,19.84,,,
Mar,10,36.00,0.84,0.85,6,40,17.00,-0.35,30.21,,,
Apr,10,33.50,0.28,0.34,3,2,18.60,-0.10,4.45,,,
Apr,10,34.50,0.52,0.57,15,-,17.90,-0.18,8.18,,,
Apr,10,35.00,0.65,0.73,40,12,17.10,-0.23,10.33,,,
Apr,10,35.50,0.86,0.91,16,23,17.00,-0.30,13.67,,,
Apr,10,36.00,1.06,0.80,5,8,16.10,-0.37,16.92,,,
Alumina Ltd Last Sale Price $1.50,,,,,,,,,,,,
Mar,10,1.20,0.01,0.04,10,160,53.80,-0.05,4.33,,,
Mar,10,1.37,0.02,0.03,51,341,44.70,-0.19,17.32,,,
Mar,10,1.46,0.05,0.04,20,247,45.80,-0.37,43.31,,,
Mar,10,1.54,0.10,0.07,10,1466,46.10,-0.54,51.97,,,
Apr,10,1.50,0.10,0.10,5,1061,42.30,-0.44,36.57,,,
Jun,10,1.80,0.34,0.34,20,225,45.70,-0.71,10.19,,,
AXA Asia Pacific Last Sale Price $6.45,,,,,,,,,,,,
Apr,10,6.50,0.26,0.28,50,30,19.20,-0.49,18.86,,,
BHP Billiton Ltd Last Sale Price $41.10,,,,,,,,,,,,
Mar,10,29.00,0.04,0.01,200,885,59.00,-0.01,1.11,,,
Mar,10,30.00,0.04,0.03,200,1295,56.20,-0.02,1.43,,,
Mar,10,31.00,0.06,0.04,5,632,53.30,-0.02,1.90,,,
Mar,10,32.00,0.08,0.04,50,402,50.50,-0.03,2.54,,,
Mar,10,34.00,0.11,0.11,8,622,42.00,-0.04,3.33,,,
Mar,10,35.50,0.16,0.17,21,275,37.40,-0.06,5.07,,,
Mar,10,36.00,0.22,0.28,13,581,37.90,-0.08,6.98,,,
Mar,10,36.50,0.23,0.28,28,2947,34.70,-0.09,7.14,,,
Mar,10,37.00,0.27,0.28,33,4830,33.50,-0.11,8.41,,,
Mar,10,37.50,0.33,0.33,44,587,32.40,-0.13,10.31,,,
Mar,10,38.00,0.39,0.41,96,2614,31.00,-0.15,12.21,,,
Mar,10,38.50,0.47,0.49,125,3031,29.70,-0.18,14.75,,,
Mar,10,39.00,0.56,0.60,383,3484,28.50,-0.22,17.76,,,
Mar,10,39.01,0.55,0.58,19,89,28.30,-0.22,17.44,,,
Mar,10,39.50,0.70,0.73,166,960,27.80,-0.27,22.20,,,
Mar,10,40.00,0.85,0.90,227,3964,26.80,-0.32,26.96,,,
Mar,10,40.01,0.85,1.10,2,61,26.90,-0.32,26.96,,,
Mar,10,40.50,1.03,1.08,162,860,25.90,-0.38,32.83,,,
Mar,10,41.00,1.27,1.34,21,2061,25.20,-0.45,40.28,,,
Mar,10,41.50,1.53,1.60,13,702,24.30,-0.53,35.84,,,
Mar,10,42.00,1.81,1.91,70,1805,23.20,-0.61,29.02,,,
Mar,10,43.00,2.58,2.64,69,782,22.80,-0.75,21.41,,,
Mar,10,44.00,3.45,3.37,2,735,22.80,-0.87,17.44,,,
Mar,10,48.00,7.38,5.45,1,47,32.30,-1.00,15.38,,,
Mar,10,50.00,9.38,9.60,2,1001,2.00,-1.00,15.07,,,
Apr,10,33.50,0.13,0.24,10,-,31.60,-0.04,1.83,,,
Apr,10,36.00,0.42,0.43,2,247,31.30,-0.12,5.99,,,
Apr,10,37.00,0.56,0.59,18,331,29.80,-0.16,7.89,,,
Apr,10,37.50,0.66,0.65,1,381,29.30,-0.19,9.30,,,
Apr,10,38.00,0.77,0.95,4,661,28.90,-0.21,10.85,,,
Apr,10,39.00,1.02,1.05,13,628,27.50,-0.28,14.38,,,
Apr,10,39.50,1.18,1.22,5,163,26.90,-0.31,16.56,,,
Apr,10,40.00,1.34,1.39,19,418,26.20,-0.35,18.89,,,
Apr,10,40.50,1.55,1.81,100,99,25.80,-0.40,21.85,,,
Apr,10,41.00,1.77,1.85,4,147,25.20,-0.44,24.95,,,
Apr,10,43.00,2.96,3.20,1,54,24.10,-0.64,14.94,,,
May,10,36.00,0.63,0.68,5,49,30.60,-0.15,6.15,,,
May,10,38.00,1.08,1.11,53,46,29.10,-0.24,10.54,,,
May,10,39.00,1.39,1.47,1,213,28.40,-0.30,13.52,,,
May,10,39.50,1.53,1.65,1,144,27.80,-0.33,14.98,,,
May,10,40.00,1.73,1.41,4,220,27.30,-0.36,16.83,,,
May,10,40.50,1.92,1.95,10,38,26.80,-0.40,18.74,,,
May,10,41.00,2.14,2.47,13,92,26.30,-0.44,20.88,,,
May,10,42.00,2.65,2.25,10,155,25.50,-0.52,17.08,,,
Jun,10,30.00,0.26,0.27,1,248,38.70,-0.05,1.90,,,
Jun,10,35.00,0.72,0.70,10,306,32.40,-0.15,5.41,,,
Jun,10,37.00,1.16,1.19,696,563,31.00,-0.22,8.62,,,
