Derivatives: Put Options - daily trades ,,,,,,,,,,,,
XAO 4532.5 at 16:45 5/2/2010  Report at 19:05 Friday 5/2/2010. Processed 19:49 Friday 5/2/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
PUT OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $13.82,,,,,,,,,,,,
Feb,10,13.50,0.08,0.08,23,338,16.20,-0.24,10.06,,,
Feb,10,14.50,0.69,0.84,8,10,14.40,-0.99,0.63,,,
Mar,10,13.00,0.13,0.10,14,49,18.30,-0.15,6.74,,,
Mar,10,13.50,0.25,0.29,2,308,15.40,-0.29,13.21,,,
Apr,10,13.00,0.16,0.19,2,-,16.10,-0.16,4.87,,,
Jun,10,14.00,0.75,0.50,8,158,17.90,-0.48,10.75,,,
Asciano Grp Last Sale Price $1.73,,,,,,,,,,,,
Mar,10,1.66,0.06,0.09,15,134,37.40,-0.34,25.91,,,
Apr,10,1.60,0.07,-,30,-,40.60,-0.29,17.63,,,
May,10,1.70,0.12,-,15,-,36.10,-0.41,21.73,,,
Sep,10,1.90,0.29,-,25,50,38.10,-0.55,10.53,,,
Amcor Ltd Last Sale Price $6.00,,,,,,,,,,,,
Mar,10,6.41,0.58,0.59,10,30,19.50,-0.84,21.11,,,
AMP Ltd Last Sale Price $6.15,,,,,,,,,,,,
Feb,10,5.25,0.03,0.03,51,169,49.40,-0.07,7.07,,,
Feb,10,5.50,0.04,0.06,51,638,45.00,-0.13,12.72,,,
Feb,10,5.75,0.09,0.10,34,697,42.50,-0.23,24.02,,,
Feb,10,6.00,0.19,0.18,58,2122,45.30,-0.38,52.28,,,
Feb,10,6.25,0.34,0.35,85,2231,50.60,-0.52,67.83,,,
Feb,10,6.50,0.56,0.56,23,1437,61.10,-0.62,57.94,,,
Feb,10,6.76,0.79,0.81,4,4,70.80,-0.68,50.87,,,
Mar,10,5.75,0.17,0.17,12,215,32.60,-0.25,19.99,,,
Mar,10,6.00,0.27,0.27,3,793,31.70,-0.37,32.10,,,
Mar,10,6.50,0.59,0.51,3,514,31.80,-0.65,29.07,,,
Mar,10,6.75,0.81,0.72,2,82,34.20,-0.75,24.83,,,
Mar,10,7.00,1.05,0.76,1,741,39.70,-0.80,24.22,,,
Apr,10,6.00,0.32,0.25,20,59,29.80,-0.38,22.61,,,
Apr,10,7.00,1.06,1.06,2,-,33.30,-0.77,14.84,,,
May,10,5.75,0.27,0.29,5,5,31.60,-0.29,14.31,,,
Jun,10,6.02,0.54,0.29,15,196,38.40,-0.39,22.89,,,
Sep,10,5.75,0.44,0.44,25,5,30.30,-0.30,11.18,,,
Sep,10,6.00,0.56,0.56,2,208,30.40,-0.37,14.39,,,
Sep,10,6.50,0.85,0.63,1,25,30.10,-0.52,12.85,,,
Dec,10,6.00,0.64,0.47,11,2,29.50,-0.36,11.80,,,
ANZ Banking Grp Last Sale Price $20.90,,,,,,,,,,,,
Feb,10,18.00,0.03,0.04,4,96,38.10,-0.04,2.49,,,
Feb,10,19.50,0.16,0.14,51,182,33.40,-0.17,12.89,,,
Feb,10,20.00,0.24,0.25,161,789,31.20,-0.25,19.96,,,
Feb,10,20.50,0.38,0.35,138,377,29.40,-0.36,31.19,,,
Feb,10,21.00,0.59,0.60,149,894,28.50,-0.50,40.75,,,
Feb,10,21.50,0.88,0.88,60,744,27.60,-0.65,22.87,,,
Feb,10,22.00,1.24,1.25,6,647,27.70,-0.77,11.64,,,
Feb,10,22.50,1.67,1.18,12,465,27.70,-0.88,5.41,,,
Feb,10,23.00,2.12,2.08,38,299,27.10,-0.96,1.66,,,
Feb,10,23.50,2.61,2.00,5,111,30.60,-0.98,0.83,,,
Feb,10,23.51,2.60,2.66,10,75,29.90,-0.99,-,,,
Mar,10,16.00,0.04,0.04,20,237,40.80,-0.03,1.25,,,
Mar,10,17.50,0.09,0.05,200,262,35.80,-0.07,3.21,,,
Mar,10,18.00,0.13,0.14,30,269,34.60,-0.10,4.46,,,
Mar,10,18.50,0.18,0.19,10,198,33.30,-0.13,6.42,,,
Mar,10,19.50,0.34,0.34,25,221,30.90,-0.23,12.30,,,
Mar,10,20.00,0.46,0.45,34,662,29.40,-0.30,16.39,,,
Mar,10,20.50,0.63,0.70,21,136,28.60,-0.38,22.45,,,
Mar,10,21.00,0.85,0.86,41,768,28.00,-0.48,26.73,,,
Mar,10,21.50,1.12,1.12,27,326,27.40,-0.57,18.53,,,
Mar,10,22.00,1.43,1.46,8,675,26.70,-0.67,11.76,,,
Mar,10,22.50,1.76,1.75,12,146,24.60,-0.79,5.70,,,
Mar,10,23.00,2.21,2.15,14,156,26.70,-0.84,4.10,,,
Mar,10,24.00,3.12,2.16,6,717,26.80,-0.97,0.71,,,
Apr,10,20.00,0.66,0.66,46,61,28.60,-0.32,13.72,,,
Apr,10,20.50,0.84,0.85,9,324,28.10,-0.39,17.57,,,
Apr,10,21.00,1.05,1.10,12,149,27.10,-0.46,19.75,,,
Apr,10,21.50,1.30,1.27,1,952,26.60,-0.54,14.55,,,
