Derivatives: Put Options - daily trades ,,,,,,,,,,,,
XAO 4437.0 at 16:39 16/7/2010  Report at 19:05 Friday 16/7/2010. Processed 22:49 Friday 16/7/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
PUT OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $14.75,,,,,,,,,,,,
Jul,10,14.00,0.01,0.03,4,142,16.20,-0.04,1.24,,,
Jul,10,15.50,0.76,0.64,3,5,18.20,-0.96,0.88,,,
Aug,10,14.00,0.07,0.16,4,68,17.10,-0.15,4.12,,,
Aug,10,14.50,0.17,0.17,16,97,15.80,-0.33,10.31,,,
Sep,10,13.50,0.08,0.09,1,67,17.00,-0.09,2.83,,,
Amcor Ltd Last Sale Price $6.82,,,,,,,,,,,,
Jul,10,6.25,0.02,0.02,15,120,35.20,-0.08,7.65,,,
Aug,10,6.25,0.04,0.05,6,217,19.70,-0.07,4.46,,,
AMP Ltd Last Sale Price $5.35,,,,,,,,,,,,
Jul,10,5.25,0.06,0.04,12,225,25.10,-0.32,26.80,,,
Jul,10,5.50,0.19,0.19,10,392,23.10,-0.72,17.06,,,
Jul,10,6.50,1.16,1.19,75,41,65.20,-0.94,4.87,,,
Sep,10,5.25,0.22,0.24,5,279,24.50,-0.38,21.44,,,
Dec,12,5.50,0.98,1.00,20,274,27.20,-0.41,6.37,,,
ANZ Banking Grp Last Sale Price $22.54,,,,,,,,,,,,
Jul,10,20.00,0.03,0.04,5,631,37.30,-0.04,2.89,,,
Jul,10,21.00,0.07,0.07,9,556,31.30,-0.10,8.10,,,
Jul,10,21.50,0.11,0.11,10,496,27.80,-0.17,12.72,,,
Jul,10,22.00,0.20,0.21,6,752,25.10,-0.28,22.56,,,
Jul,10,22.50,0.36,0.36,10,459,23.40,-0.46,41.64,,,
Aug,10,19.50,0.11,0.13,18,618,34.60,-0.09,4.24,,,
Aug,10,21.00,0.27,0.27,3,446,29.20,-0.20,10.41,,,
Aug,10,21.50,0.36,0.35,6,308,27.60,-0.27,14.07,,,
Aug,10,22.00,0.51,0.50,3,804,26.40,-0.35,19.47,,,
Aug,10,22.50,0.69,0.70,2,105,25.30,-0.45,26.60,,,
Aug,10,23.00,0.91,0.85,2,323,23.50,-0.57,17.35,,,
Sep,10,18.50,0.12,0.12,280,-,34.70,-0.07,2.78,,,
Sep,10,21.50,0.57,0.55,60,120,28.30,-0.30,13.30,,,
Sep,10,22.50,0.91,0.88,10,200,26.00,-0.44,20.94,,,
Sep,10,23.50,1.41,1.30,14,85,24.00,-0.62,10.29,,,
Dec,10,14.00,0.09,0.38,30,216,42.30,-0.03,0.91,,,
Dec,10,16.00,0.23,0.20,7,476,40.10,-0.07,2.36,,,
Dec,10,18.00,0.44,0.86,10,333,35.70,-0.12,4.43,,,
Dec,10,19.00,0.61,0.61,2,486,34.00,-0.17,6.14,,,
Dec,10,23.50,2.18,2.67,9,137,26.60,-0.53,12.27,,,
Mar,11,20.00,1.16,1.13,500,77,32.40,-0.24,7.45,,,
Dec,11,29.00,7.32,6.50,1,41,27.60,-0.80,2.64,,,
Dec,12,28.00,7.24,6.55,1,39,29.00,-0.63,3.23,,,
ASX Ltd Last Sale Price $29.00,,,,,,,,,,,,
Jul,10,28.50,0.24,0.20,3,37,21.20,-0.31,21.58,,,
Jul,10,29.00,0.38,0.45,1,25,18.20,-0.47,34.16,,,
Aug,10,29.00,0.69,0.69,10,21,19.50,-0.46,20.68,,,
Sep,10,32.00,3.66,3.76,1,107,21.00,-0.90,11.87,,,
Alumina Ltd Last Sale Price $1.49,,,,,,,,,,,,
Jul,10,1.40,0.01,0.01,35,648,41.00,-0.20,26.33,,,
Jul,10,1.50,0.04,0.04,200,1330,33.80,-0.54,52.67,,,
Jul,10,1.60,0.12,0.10,63,1086,31.20,-0.90,8.78,,,
Jul,10,1.70,0.22,0.22,57,894,2.00,-1.00,-,,,
Jul,10,1.80,0.33,-,20,273,80.90,-0.88,17.56,,,
Jul,10,1.90,0.42,0.25,72,578,88.80,-0.92,8.78,,,
Aug,10,1.40,0.04,0.04,76,265,36.40,-0.28,20.48,,,
Aug,10,1.50,0.07,0.07,146,1091,36.80,-0.49,35.11,,,
Aug,10,1.60,0.14,0.14,112,917,34.90,-0.71,14.63,,,
Aug,10,1.70,0.23,0.22,75,708,38.70,-0.84,5.85,,,
Aug,10,1.80,0.32,0.25,3,293,39.00,-0.95,-,,,
Aug,10,1.90,0.41,0.28,25,180,39.40,-1.00,-,,,
Sep,10,1.40,0.06,0.06,21,174,38.70,-0.31,19.31,,,
Sep,10,1.50,0.11,0.10,30,196,40.00,-0.47,31.60,,,
Oct,10,1.50,0.13,0.11,100,12,40.80,-0.45,26.92,,,
Nov,10,1.80,0.34,-,3,-,35.40,-0.81,3.70,,,
Dec,10,1.40,0.10,0.10,20,-,39.20,-0.33,15.27,,,
Jun,11,1.30,0.12,0.12,10,-,40.30,-0.26,8.60,,,
AXA Asia Pacific Last Sale Price $5.25,,,,,,,,,,,,
Aug,10,4.75,0.12,0.10,10,270,42.10,-0.21,19.04,,,
Aug,10,5.00,0.19,0.15,199,361,40.40,-0.32,31.45,,,
Aug,10,5.25,0.30,0.27,22,155,38.00,-0.46,49.66,,,
Aug,10,5.50,0.45,0.23,199,666,36.10,-0.61,32.28,,,
Dec,10,5.50,0.53,0.51,12,9,27.90,-0.54,11.88,,,
Jun,11,4.75,0.35,0.35,4,-,30.40,-0.27,7.20,,,
BHP Billiton Ltd Last Sale Price $38.15,,,,,,,,,,,,
Jul,10,30.00,-,0.01,5,410,37.60,-,0.68,,,
Jul,10,32.00,0.01,0.01,10,864,37.60,-,0.34,,,
Jul,10,33.00,0.01,0.02,40,820,37.60,-0.02,1.03,,,
Jul,10,34.00,0.04,0.04,35,858,35.40,-0.04,2.73,,,
Jul,10,35.00,0.07,0.07,46,1590,31.30,-0.06,4.44,,,
Jul,10,35.50,0.10,0.12,6,470,30.10,-0.09,6.49,,,
Jul,10,36.00,0.14,0.17,57,1702,29.20,-0.13,9.91,,,
Jul,10,36.50,0.20,0.23,6,901,27.00,-0.18,13.33,,,
Jul,10,37.00,0.29,0.30,270,2124,26.20,-0.25,19.82,,,
Jul,10,37.50,0.41,0.47,35,1055,24.90,-0.33,28.02,,,
Jul,10,38.00,0.58,0.59,114,1500,23.80,-0.44,39.98,,,
Jul,10,38.50,0.82,0.83,10,2060,22.80,-0.56,32.12,,,
Jul,10,39.00,1.12,1.08,38,1557,21.90,-0.69,18.11,,,
Jul,10,40.00,1.92,2.03,2,889,21.90,-0.88,4.44,,,
Jul,10,40.50,2.35,3.33,28,366,2.00,-1.00,-,,,
Jul,10,41.00,2.85,2.97,9,649,2.00,-1.00,-,,,
Jul,10,41.50,3.35,3.02,56,1079,2.00,-1.00,-,,,
Aug,10,32.00,0.13,0.15,3,190,36.00,-0.06,2.85,,,
Aug,10,33.00,0.18,0.22,10,334,34.20,-0.08,4.10,,,
Aug,10,33.50,0.20,0.25,10,149,32.30,-0.10,4.44,,,
Aug,10,34.00,0.26,0.30,158,386,32.00,-0.12,5.81,,,
Aug,10,34.50,0.36,0.36,5,201,33.00,-0.15,8.31,,,
Aug,10,35.00,0.41,0.44,28,1355,31.50,-0.18,9.34,,,
Aug,10,36.00,0.60,0.65,21,684,30.10,-0.25,13.78,,,
Aug,10,36.50,0.72,0.78,14,1209,29.20,-0.29,16.40,,,
Aug,10,37.00,0.85,0.91,4,839,28.20,-0.33,19.48,,,
Aug,10,37.50,1.01,1.02,72,585,27.50,-0.39,23.01,,,
Aug,10,38.00,1.22,1.22,34,2327,27.10,-0.44,27.79,,,
Aug,10,38.50,1.42,1.41,40,121,25.80,-0.50,24.26,,,
Aug,10,39.00,1.66,1.78,100,692,25.00,-0.57,18.34,,,
Aug,10,39.50,1.96,1.80,10,269,24.60,-0.63,13.78,,,
Aug,10,40.00,2.27,2.37,5,205,24.00,-0.70,9.68,,,
Aug,10,41.00,3.06,3.12,9,556,24.00,-0.81,4.78,,,
