Derivatives: Put Options - daily trades ,,,,,,,,,,,,
XAO 4644.1 at 16:39 4/2/2010  Report at 19:05 Thursday 4/2/2010. Processed 19:22 Thursday 4/2/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
PUT OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $14.01,,,,,,,,,,,,
Feb,10,13.50,0.04,0.04,23,343,16.50,-0.15,5.33,,,
Feb,10,14.00,0.17,0.36,10,322,14.50,-0.46,20.72,,,
Mar,10,13.50,0.17,0.17,10,302,15.10,-0.21,8.86,,,
Apr,10,13.50,0.25,0.30,3,-,15.70,-0.25,7.66,,,
Dec,12,17.00,3.85,3.89,1,-,23.10,-0.69,2.12,,,
Dec,12,18.00,4.59,4.64,6,-,23.00,-0.84,1.50,,,
Jun,14,16.00,3.31,3.34,1,3,23.20,-0.52,2.14,,,
Jun,14,16.50,3.61,3.65,1,2,23.00,-0.64,1.82,,,
Asciano Grp Last Sale Price $1.77,,,,,,,,,,,,
Feb,10,1.75,0.05,0.06,40,662,34.90,-0.42,46.87,,,
Mar,10,1.75,0.08,0.08,15,223,35.50,-0.42,32.99,,,
Amcor Ltd Last Sale Price $6.16,,,,,,,,,,,,
Mar,10,5.26,0.01,0.03,10,107,25.60,-0.04,1.78,,,
AMP Ltd Last Sale Price $6.26,,,,,,,,,,,,
Feb,10,6.00,0.13,0.13,40,2142,41.30,-0.31,34.45,,,
Feb,10,6.25,0.27,0.26,44,2227,46.10,-0.46,70.23,,,
Feb,10,6.50,0.45,0.45,8,1429,51.80,-0.59,54.33,,,
Mar,10,5.75,0.13,0.12,41,199,31.70,-0.20,14.58,,,
Mar,10,6.25,0.34,0.35,30,310,30.80,-0.45,39.65,,,
Sep,10,6.00,0.52,0.51,40,168,30.70,-0.34,12.94,,,
Dec,10,6.25,0.73,0.72,12,37,29.70,-0.40,13.18,,,
ANZ Banking Grp Last Sale Price $21.42,,,,,,,,,,,,
Feb,10,20.00,0.11,0.11,75,831,28.50,-0.14,8.52,,,
Feb,10,20.50,0.20,0.22,70,315,27.50,-0.23,15.49,,,
Feb,10,21.00,0.33,0.36,110,869,26.10,-0.35,25.56,,,
Feb,10,21.50,0.54,0.57,130,704,25.10,-0.50,35.24,,,
Feb,10,22.00,0.82,0.84,18,649,24.60,-0.65,18.98,,,
Feb,10,22.50,1.20,1.18,10,463,24.20,-0.79,8.91,,,
Feb,10,23.00,1.63,1.57,10,299,24.40,-0.90,3.49,,,
Feb,10,23.50,2.09,2.00,24,135,24.40,-0.98,0.77,,,
Feb,10,24.00,2.58,1.91,10,36,24.40,-1.00,-,,,
Feb,10,24.50,3.08,2.76,10,6,24.40,-1.00,-,,,
Mar,10,17.50,0.06,0.05,35,237,35.10,-0.05,1.87,,,
Mar,10,18.50,0.10,0.23,35,163,31.50,-0.08,3.41,,,
Mar,10,20.00,0.31,0.32,5,662,28.60,-0.22,10.56,,,
Mar,10,20.50,0.42,0.43,3,136,27.30,-0.29,14.31,,,
