Derivatives: Put Options - daily trades ,,,,,,,,,,,,
XAO 4439.4 at 16:38 25/6/2010  Report at 19:06 Friday 25/6/2010. Processed 21:37 Friday 25/6/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
PUT OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $14.81,,,,,,,,,,,,
Aug,10,14.00,0.13,0.12,3,15,18.60,-0.19,4.89,,,
Sep,10,12.50,0.04,0.29,16,26,21.50,-0.04,1.08,,,
Dec,10,14.50,0.61,0.60,10,13,18.30,-0.35,8.26,,,
Asciano Grp Last Sale Price $1.68,,,,,,,,,,,,
Sep,10,1.90,0.25,0.25,20,218,31.70,-0.77,4.79,,,
AMP Ltd Last Sale Price $5.43,,,,,,,,,,,,
Jul,10,5.25,0.10,0.10,70,132,27.10,-0.31,18.25,,,
Jul,10,5.50,0.20,0.19,45,481,25.00,-0.53,24.01,,,
Jul,10,5.75,0.36,0.35,6,872,25.60,-0.75,8.64,,,
Jul,10,6.00,0.58,0.46,11,499,27.10,-0.90,2.88,,,
Jul,10,6.50,1.07,0.87,3,109,27.30,-1.00,-,,,
Aug,10,5.50,0.25,0.23,8,228,25.70,-0.50,19.21,,,
Sep,10,6.00,0.73,0.55,10,597,28.00,-0.74,12.19,,,
Sep,10,6.50,1.18,0.75,1,120,28.20,-0.96,7.76,,,
Nov,10,5.00,0.20,0.19,120,-,26.90,-0.25,8.51,,,
Dec,10,6.25,1.01,0.45,3,230,29.40,-0.73,7.20,,,
Mar,11,5.00,0.33,0.33,4,2,27.20,-0.27,8.13,,,
Mar,11,5.50,0.56,0.54,4,389,25.80,-0.43,12.06,,,
Jun,11,5.50,0.63,0.66,61,-,25.90,-0.42,10.34,,,
ANZ Banking Grp Last Sale Price $22.47,,,,,,,,,,,,
Jul,10,15.00,0.01,0.01,110,24,57.20,-,0.46,,,
Jul,10,19.50,0.14,0.12,3,162,40.10,-0.10,6.73,,,
Jul,10,20.50,0.24,0.23,43,854,35.50,-0.17,11.14,,,
Jul,10,21.00,0.33,0.32,143,243,34.00,-0.23,15.08,,,
Jul,10,21.50,0.43,0.40,34,309,31.90,-0.29,19.96,,,
Jul,10,22.00,0.56,0.54,240,735,29.70,-0.37,25.76,,,
Jul,10,22.50,0.75,0.71,151,347,28.30,-0.47,33.18,,,
Jul,10,23.00,0.97,0.96,41,383,26.20,-0.58,20.42,,,
Jul,10,23.50,1.25,1.32,16,256,24.20,-0.71,10.44,,,
Jul,10,24.00,1.63,1.59,16,236,23.20,-0.82,4.64,,,
Aug,10,21.00,0.53,0.49,66,118,32.70,-0.26,13.67,,,
Aug,10,22.00,0.80,0.80,30,804,29.70,-0.38,20.50,,,
Aug,10,22.50,0.98,0.95,13,68,28.30,-0.46,24.49,,,
Aug,10,23.00,1.23,1.19,6,247,27.70,-0.54,18.05,,,
Aug,10,23.50,1.48,1.06,10,63,25.70,-0.63,11.47,,,
Aug,10,24.00,1.79,1.85,2,147,24.60,-0.72,6.83,,,
Sep,10,20.00,0.49,0.48,155,238,34.90,-0.20,8.75,,,
Sep,10,21.00,0.70,0.64,14,334,32.40,-0.28,12.50,,,
Sep,10,21.50,0.84,0.79,10,99,31.20,-0.33,14.99,,,
Sep,10,22.00,1.00,0.96,70,152,30.00,-0.39,17.85,,,
Sep,10,22.50,1.16,1.15,50,48,28.30,-0.45,20.17,,,
Oct,10,23.50,1.87,-,6,15,27.80,-0.55,10.83,,,
Oct,10,24.00,2.14,2.20,12,16,26.80,-0.62,7.86,,,
Nov,10,21.50,1.34,1.33,2,-,31.00,-0.34,14.13,,,
Dec,10,18.00,0.57,0.52,4,359,37.20,-0.14,5.13,,,
Dec,10,19.00,0.74,0.75,1,485,35.00,-0.18,6.60,,,
Dec,10,20.00,0.94,1.02,1,285,32.70,-0.23,8.43,,,
Dec,10,22.00,1.68,1.69,20,431,30.60,-0.38,14.95,,,
Dec,10,22.50,1.90,2.03,20,302,29.90,-0.43,16.65,,,
Dec,10,24.50,3.03,2.93,2,382,28.00,-0.62,8.93,,,
Mar,11,19.00,1.00,1.01,15,-,34.20,-0.20,5.95,,,
Mar,11,19.50,1.10,-,40,-,33.00,-0.22,6.52,,,
Mar,11,22.00,1.98,1.79,3,222,30.40,-0.37,11.78,,,
Mar,11,24.50,3.37,2.34,3,15,29.10,-0.57,7.94,,,
Jun,11,19.50,1.42,-,15,-,32.30,-0.23,6.31,,,
Jun,11,22.50,2.65,2.67,33,-,30.60,-0.40,11.71,,,
ASX Ltd Last Sale Price $29.70,,,,,,,,,,,,
Jul,10,28.50,0.29,0.36,4,31,21.90,-0.24,10.18,,,
Jul,10,29.50,0.57,0.63,12,76,19.80,-0.42,20.01,,,
Jul,10,30.50,1.11,0.92,4,147,19.40,-0.65,10.89,,,
Jul,10,33.00,3.30,2.39,37,52,19.40,-1.00,-,,,
Aug,10,29.50,0.84,0.92,6,5,21.20,-0.42,16.39,,,
Aug,10,34.50,4.80,4.65,1,1,20.80,-1.00,-,,,
Sep,10,27.00,0.39,0.55,2,8,21.70,-0.15,5.27,,,
Sep,10,32.00,3.06,3.03,37,88,20.50,-0.76,10.20,,,
Dec,10,26.00,0.69,0.76,5,-,26.00,-0.17,4.69,,,
Dec,10,28.50,1.38,1.53,2,1,23.20,-0.32,9.32,,,
Alumina Ltd Last Sale Price $1.59,,,,,,,,,,,,
Jul,10,1.50,0.04,0.04,345,675,38.10,-0.28,23.03,,,
Jul,10,1.60,0.07,0.07,136,763,32.40,-0.50,32.90,,,
Aug,10,1.50,0.06,0.06,20,217,37.00,-0.31,20.10,,,
Aug,10,1.60,0.10,0.09,50,605,34.60,-0.48,29.24,,,
Aug,10,1.70,0.15,0.14,100,498,33.40,-0.66,12.79,,,
Sep,10,1.90,0.34,0.33,20,239,40.10,-0.80,5.06,,,
Mar,11,1.40,0.11,0.11,10,-,40.00,-0.26,9.28,,,
AXA Asia Pacific Last Sale Price $5.47,,,,,,,,,,,,
Jul,10,5.00,0.09,0.09,15,-,41.00,-0.21,16.21,,,
Jul,10,5.50,0.26,0.25,70,400,37.50,-0.48,42.90,,,
BHP Billiton Ltd Last Sale Price $38.80,,,,,,,,,,,,
Jul,10,33.00,0.14,0.13,14,850,37.80,-0.07,3.63,,,
Jul,10,34.00,0.21,0.20,75,789,36.30,-0.10,5.64,,,
Jul,10,35.00,0.27,0.26,54,766,32.90,-0.13,7.26,,,
Jul,10,36.00,0.42,0.41,201,1194,31.70,-0.19,11.29,,,
Jul,10,36.50,0.49,0.51,330,490,30.20,-0.22,13.17,,,
Jul,10,37.00,0.60,0.64,267,1251,29.50,-0.27,16.26,,,
Jul,10,37.50,0.72,0.72,54,724,28.60,-0.31,19.49,,,
Jul,10,38.00,0.89,0.87,382,929,27.90,-0.37,23.79,,,
Jul,10,38.50,1.05,1.05,65,1800,26.80,-0.42,28.22,,,
Jul,10,39.00,1.26,1.25,522,1673,26.00,-0.49,28.49,,,
Jul,10,39.50,1.50,1.50,100,318,25.20,-0.56,21.50,,,
Jul,10,40.00,1.78,1.86,36,948,24.50,-0.63,15.59,,,
Jul,10,40.50,2.10,1.91,102,242,24.00,-0.70,10.75,,,
Jul,10,41.00,2.42,2.23,2,780,22.00,-0.79,5.78,,,
Aug,10,32.00,0.23,0.30,10,35,36.50,-0.08,3.36,,,
Aug,10,36.00,0.84,0.86,66,367,32.90,-0.25,12.54,,,
Aug,10,36.50,0.95,0.88,41,979,32.10,-0.28,14.26,,,
Aug,10,37.00,1.09,1.12,37,742,31.30,-0.31,16.20,,,
Aug,10,37.50,1.23,1.20,19,195,30.50,-0.35,18.29,,,
Aug,10,38.00,1.41,1.43,279,1718,30.10,-0.38,20.98,,,
Aug,10,38.50,1.59,1.36,3,48,29.30,-0.43,23.74,,,
Aug,10,39.00,1.80,1.83,58,341,28.70,-0.47,23.89,,,
Aug,10,39.50,2.02,1.50,20,165,28.00,-0.52,19.79,,,
Aug,10,40.00,2.26,2.20,3,160,27.00,-0.57,15.83,,,
Aug,10,40.51,2.52,3.00,20,88,26.90,-0.61,12.09,,,
Sep,10,33.00,0.63,0.63,19,179,35.80,-0.14,6.46,,,
Sep,10,35.00,1.00,1.02,7,1084,33.50,-0.22,10.39,,,
Sep,10,36.00,1.24,1.00,2,2036,32.10,-0.27,12.82,,,
Sep,10,37.00,1.55,1.44,514,1236,31.10,-0.32,16.07,,,
Sep,10,37.50,1.72,1.52,53,1526,30.40,-0.35,17.78,,,
Sep,10,39.00,2.35,2.18,10,400,28.90,-0.46,22.23,,,
Sep,10,40.00,2.87,2.75,6,355,28.10,-0.53,17.26,,,
Sep,10,42.00,4.10,3.53,4,498,26.10,-0.70,9.30,,,
Sep,10,46.00,7.45,9.80,1,87,24.90,-1.00,2.58,,,
Oct,10,36.00,1.56,1.47,31,9,32.00,-0.28,11.68,,,
Oct,10,36.50,1.73,1.62,4,22,31.60,-0.31,12.88,,,
Nov,10,37.50,2.35,2.34,1,-,31.20,-0.36,14.36,,,
Nov,10,38.00,2.50,2.53,1,-,30.30,-0.38,15.27,,,
Nov,10,40.00,3.44,3.28,8,-,28.90,-0.50,13.65,,,
Dec,10,26.00,0.35,0.35,3,935,42.20,-0.06,1.83,,,
Dec,10,36.00,2.02,2.06,33,488,32.30,-0.29,10.44,,,
Dec,10,37.00,2.38,1.95,505,716,31.80,-0.34,12.33,,,
Dec,10,38.00,2.84,2.84,10,1056,31.70,-0.38,14.68,,,
Dec,10,39.00,3.21,3.19,13,696,30.20,-0.43,15.53,,,
Dec,10,42.00,4.88,4.25,3,701,28.70,-0.60,8.66,,,
Dec,10,42.50,5.21,4.90,2,52,28.50,-0.62,7.78,,,
Dec,10,43.00,5.54,5.22,4,147,28.30,-0.65,6.93,,,
Dec,10,43.50,5.90,5.57,4,19,28.10,-0.68,6.20,,,
Dec,10,44.00,6.26,5.92,3,80,27.90,-0.71,5.50,,,
Dec,10,44.50,6.64,6.28,4,10,27.80,-0.74,4.86,,,
Dec,10,45.00,7.03,6.66,4,548,27.70,-0.77,4.29,,,
Mar,11,35.00,2.36,2.34,11,-,33.10,-0.27,8.12,,,
Jun,11,28.00,0.80,1.13,12,252,32.90,-0.10,2.05,,,
