Derivatives: Put Options - daily trades ,,,,,,,,,,,,
XAO 4654.2 at 16:36 13/9/2010  Report at 19:06 Monday 13/9/2010. Processed 19:16 Monday 13/9/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
PUT OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $15.66,,,,,,,,,,,,
Sep,10,14.00,-,0.06,4,95,18.10,-,11.65,,,
Sep,10,15.50,0.07,0.08,2,39,14.20,-0.31,15.89,,,
Oct,10,14.50,0.03,0.20,4,14,16.70,-0.07,1.52,,,
Oct,10,15.50,0.21,0.20,33,16,14.40,-0.37,10.64,,,
Asciano Grp Last Sale Price $1.70,,,,,,,,,,,,
Sep,10,1.80,0.11,0.12,11,174,32.60,-0.86,9.79,,,
Nov,10,1.70,0.06,0.06,35,10,20.40,-0.46,16.00,,,
Amcor Ltd Last Sale Price $6.78,,,,,,,,,,,,
Dec,10,6.75,0.24,0.20,10,207,20.50,-0.42,12.67,,,
Dec,10,7.00,0.36,0.31,5,-,19.70,-0.57,7.65,,,
AMP Ltd Last Sale Price $5.05,,,,,,,,,,,,
Sep,10,5.50,0.46,0.40,4,357,37.70,-0.92,6.57,,,
Oct,10,5.00,0.13,0.12,90,1467,23.10,-0.41,20.43,,,
Oct,10,5.25,0.26,0.30,60,649,21.80,-0.67,9.43,,,
Oct,10,5.50,0.49,0.54,10,229,28.50,-0.79,6.28,,,
Nov,10,4.75,0.10,0.12,10,30,25.90,-0.25,9.28,,,
Nov,10,5.25,0.29,0.30,19,1304,22.10,-0.61,9.28,,,
Nov,10,5.50,0.48,0.48,18,87,22.20,-0.81,2.93,,,
Nov,10,5.51,0.49,-,10,100,24.40,-0.78,2.93,,,
Dec,10,5.00,0.20,0.20,8,20,23.50,-0.41,14.17,,,
Jan,11,6.00,0.95,-,1,-,22.60,-1.00,-,,,
Mar,11,5.00,0.34,0.52,5,103,24.00,-0.40,12.55,,,
Mar,11,6.00,1.08,1.02,1,251,28.00,-0.81,4.87,,,
Mar,11,7.50,2.48,2.53,4,27,34.00,-1.00,0.94,,,
Mar,11,8.00,2.95,-,15,2,35.00,-1.00,-,,,
Sep,11,7.25,2.23,2.16,25,-,26.30,-1.00,0.66,,,
Sep,11,8.61,3.45,3.38,21,-,25.00,-1.00,-,,,
ANZ Banking Grp Last Sale Price $24.01,,,,,,,,,,,,
Sep,10,22.00,0.02,0.02,94,1283,30.80,-0.04,2.76,,,
Sep,10,23.00,0.07,0.07,74,1351,24.70,-0.13,9.67,,,
Sep,10,23.50,0.14,0.13,70,281,22.10,-0.26,19.35,,,
Sep,10,24.00,0.29,0.26,60,718,19.40,-0.47,40.08,,,
Oct,10,20.50,0.06,0.06,5,154,29.10,-0.05,1.82,,,
Oct,10,21.00,0.09,0.38,10,164,29.00,-0.08,2.97,,,
Oct,10,22.00,0.17,0.17,15,205,26.40,-0.14,5.78,,,
Oct,10,22.50,0.25,0.24,10,516,25.00,-0.20,8.10,,,
Oct,10,23.00,0.34,0.32,76,452,23.50,-0.26,11.07,,,
Oct,10,23.50,0.46,0.44,5,101,22.00,-0.35,15.20,,,
Oct,10,24.00,0.63,0.60,13,203,20.50,-0.45,20.65,,,
Nov,10,22.00,0.41,0.39,7,161,25.30,-0.18,8.32,,,
Nov,10,23.50,0.88,0.82,6,34,22.70,-0.36,17.98,,,
Nov,10,24.00,1.10,1.05,1,34,21.50,-0.45,22.49,,,
Dec,10,19.00,0.15,0.19,40,495,31.90,-0.06,2.24,,,
Dec,10,19.50,0.19,1.01,40,103,31.00,-0.07,2.83,,,
Dec,10,20.00,0.23,0.23,13,865,29.90,-0.09,3.50,,,
Dec,10,21.00,0.38,0.35,13,1110,28.10,-0.14,5.59,,,
Dec,10,22.00,0.58,0.56,1,528,26.60,-0.21,8.72,,,
Dec,10,22.50,0.73,0.80,5,319,25.80,-0.26,10.88,,,
Dec,10,23.00,0.85,0.82,40,449,24.20,-0.31,12.67,,,
Dec,10,23.50,1.04,1.01,9,176,23.40,-0.37,15.50,,,
Feb,11,21.50,0.73,-,15,3,27.70,-0.21,6.73,,,
Mar,11,19.00,0.36,0.35,39,29,31.00,-0.10,2.84,,,
Mar,11,23.50,1.50,1.67,30,172,25.50,-0.37,11.82,,,
Mar,11,24.00,1.77,1.77,10,21,25.50,-0.42,13.94,,,
ASX Ltd Last Sale Price $30.30,,,,,,,,,,,,
Sep,10,29.00,0.04,0.07,2,72,19.20,-0.07,3.83,,,
Sep,10,30.00,0.20,0.18,12,139,17.10,-0.34,21.90,,,
Sep,10,30.50,0.42,0.66,1,30,16.60,-0.57,24.64,,,
Oct,10,29.00,0.23,0.48,5,56,17.90,-0.20,6.15,,,
Oct,10,29.50,0.32,0.37,1,28,16.60,-0.28,8.38,,,
Oct,10,30.00,0.47,0.85,5,25,15.70,-0.38,12.18,,,
Jun,11,38.00,7.81,8.05,9,45,17.90,-1.00,0.47,,,
Dec,12,38.00,9.64,8.55,9,32,26.70,-0.73,2.82,,,
Dec,13,28.00,4.43,-,1,1,28.30,-0.28,4.47,,,
Alumina Ltd Last Sale Price $1.87,,,,,,,,,,,,
Dec,10,1.65,0.06,0.06,75,564,41.10,-0.23,11.48,,,
Feb,11,1.80,0.14,0.14,2,2,39.20,-0.36,17.15,,,
Mar,11,1.70,0.11,0.11,90,182,38.30,-0.28,11.12,,,
AXA Asia Pacific Last Sale Price $5.22,,,,,,,,,,,,
Sep,10,5.00,0.05,0.06,20,429,40.40,-0.24,31.78,,,
Dec,10,5.00,0.20,0.21,15,11,30.30,-0.33,14.05,,,
Jan,11,4.75,0.13,0.16,5,5,28.00,-0.23,6.64,,,
Jan,11,5.00,0.20,0.24,6,-,26.80,-0.33,10.46,,,
Feb,11,4.75,0.13,0.15,10,-,25.70,-0.22,5.51,,,
BHP Billiton Ltd Last Sale Price $38.56,,,,,,,,,,,,
Sep,10,33.00,0.01,0.01,15,359,39.30,-,0.52,,,
Sep,10,33.50,0.01,0.01,182,361,39.20,-0.01,0.86,,,
Sep,10,34.00,0.01,0.02,181,1315,37.60,-0.02,1.29,,,
Sep,10,34.50,0.02,0.07,27,304,34.90,-0.02,1.72,,,
Sep,10,35.00,0.03,0.03,42,2202,33.00,-0.03,2.58,,,
Sep,10,35.50,0.04,0.05,35,714,30.90,-0.05,3.44,,,
Sep,10,36.00,0.06,0.06,117,2668,29.50,-0.07,5.16,,,
Sep,10,36.50,0.09,0.09,66,1451,27.40,-0.10,7.31,,,
Sep,10,37.00,0.15,0.13,85,4138,26.60,-0.16,12.91,,,
Sep,10,37.50,0.21,0.19,185,3171,24.20,-0.23,18.07,,,
Sep,10,38.00,0.33,0.29,164,2925,22.80,-0.33,27.97,,,
Sep,10,38.50,0.52,0.48,119,1100,22.20,-0.46,44.32,,,
Sep,10,39.00,0.75,0.71,64,4342,20.60,-0.61,26.68,,,
Sep,10,39.50,1.11,1.09,6,1167,21.20,-0.74,14.63,,,
Sep,10,40.00,1.50,1.41,44,1468,20.30,-0.86,5.59,,,
Sep,10,40.50,1.96,2.05,5,256,20.20,-0.95,1.72,,,
Sep,10,41.00,2.56,3.13,47,588,33.80,-0.86,10.76,,,
Sep,10,42.00,3.50,4.08,8,335,36.60,-0.92,4.73,,,
Oct,10,32.00,0.09,0.09,10,438,33.50,-0.04,1.75,,,
Oct,10,33.00,0.11,0.12,24,265,30.50,-0.06,2.26,,,
Oct,10,33.50,0.15,0.14,38,101,30.40,-0.08,3.09,,,
