Derivatives: Put Options - daily trades ,,,,,,,,,,,,
XAO 4588.8 at 16:39 12/2/2010  Report at 19:05 Friday 12/2/2010. Processed 19:22 Friday 12/2/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
PUT OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $13.74,,,,,,,,,,,,
Mar,10,13.00,0.12,0.12,3,43,17.70,-0.14,7.27,,,
Mar,10,13.50,0.29,0.30,2,321,17.00,-0.33,18.34,,,
Apr,10,13.00,0.20,0.19,6,12,17.50,-0.19,6.73,,,
Apr,10,14.00,0.66,-,6,-,16.20,-0.55,13.80,,,
Asciano Grp Last Sale Price $1.74,,,,,,,,,,,,
Apr,10,1.60,0.05,0.05,300,30,35.20,-0.26,13.66,,,
Amcor Ltd Last Sale Price $6.00,,,,,,,,,,,,
Feb,10,6.41,0.57,0.44,10,72,3.90,-1.00,69.52,,,
Mar,10,6.41,0.59,0.62,10,60,22.70,-0.80,26.07,,,
Apr,10,6.18,0.43,0.45,10,10,22.40,-0.57,19.75,,,
AMP Ltd Last Sale Price $6.16,,,,,,,,,,,,
Feb,10,6.00,0.13,0.11,110,2399,42.50,-0.35,52.90,,,
Feb,10,6.25,0.28,0.28,123,1991,51.70,-0.53,82.53,,,
Mar,10,5.75,0.14,0.14,10,222,32.20,-0.23,19.75,,,
Mar,10,6.00,0.23,0.22,10,1098,29.50,-0.36,31.74,,,
Mar,10,6.25,0.37,0.35,1,315,29.40,-0.52,39.50,,,
Mar,10,6.50,0.56,0.51,30,728,30.40,-0.67,31.04,,,
Mar,10,8.25,2.23,2.21,25,60,38.20,-1.00,19.75,,,
Apr,10,6.25,0.43,0.40,10,198,28.30,-0.49,26.16,,,
Sep,10,6.00,0.52,0.56,1,208,28.60,-0.37,13.62,,,
Sep,10,8.00,2.02,-,25,-,28.80,-0.98,4.76,,,
Dec,10,6.25,0.73,0.69,10,69,27.80,-0.43,12.13,,,
ANZ Banking Grp Last Sale Price $20.59,,,,,,,,,,,,
Feb,10,19.50,0.10,0.12,103,294,30.00,-0.15,12.66,,,
Feb,10,20.00,0.22,0.22,171,846,29.90,-0.28,27.22,,,
Feb,10,20.50,0.38,0.40,57,453,27.90,-0.44,48.12,,,
Feb,10,21.00,0.64,0.70,19,809,26.50,-0.63,28.49,,,
Feb,10,21.50,1.00,1.09,2,782,26.20,-0.80,11.40,,,
Feb,10,22.00,1.45,1.50,6,595,28.20,-0.90,5.06,,,
Feb,10,22.50,1.92,1.90,21,432,28.40,-0.97,1.27,,,
Feb,10,24.00,3.41,1.91,15,9,29.00,-1.00,-,,,
Mar,10,19.50,0.34,0.36,30,241,29.50,-0.26,14.35,,,
Mar,10,20.00,0.47,0.49,375,696,28.20,-0.34,20.05,,,
Mar,10,20.50,0.67,0.72,13,135,27.40,-0.44,28.28,,,
Mar,10,21.00,0.92,0.84,253,939,26.70,-0.55,21.53,,,
Mar,10,22.00,1.60,1.77,10,678,26.20,-0.76,8.02,,,
Mar,10,22.50,1.99,2.00,15,158,24.80,-0.87,3.38,,,
Mar,10,23.00,2.45,2.53,10,175,25.60,-0.93,1.69,,,
Mar,10,24.00,3.41,3.02,26,717,25.80,-1.00,-,,,
Mar,10,25.00,4.41,4.25,10,10,26.00,-1.00,-,,,
Apr,10,19.50,0.54,-,3,53,28.50,-0.29,12.32,,,
Apr,10,20.50,0.92,0.96,4,323,27.70,-0.43,21.07,,,
Apr,10,21.00,1.15,1.20,5,172,26.80,-0.51,17.04,,,
Apr,10,22.00,1.73,1.76,1,155,24.80,-0.69,7.25,,,
Apr,10,22.50,2.11,1.90,6,63,24.60,-0.78,4.49,,,
May,10,20.50,1.30,1.39,15,29,28.40,-0.43,21.95,,,
Jun,10,18.50,0.65,0.66,15,82,30.20,-0.22,8.60,,,
Jul,10,20.00,1.31,-,1,-,28.50,-0.36,13.82,,,
Sep,10,19.00,1.12,-,20,4,29.80,-0.28,8.86,,,
Sep,10,23.50,3.68,-,1,-,27.30,-0.70,6.09,,,
Dec,10,19.00,1.51,1.59,2,316,29.30,-0.29,8.50,,,
Dec,10,20.00,1.95,1.90,1,112,28.60,-0.36,10.95,,,
Jun,14,20.00,4.07,4.10,1,171,30.80,-0.30,4.52,,,
ASX Ltd Last Sale Price $35.85,,,,,,,,,,,,
Apr,10,35.50,1.45,1.58,13,10,20.20,-0.40,19.17,,,
Alumina Ltd Last Sale Price $1.63,,,,,,,,,,,,
Feb,10,1.54,0.02,0.01,10,412,41.50,-0.23,32.09,,,
Feb,10,1.93,0.31,0.29,17,906,57.10,-0.95,8.02,,,
Mar,10,1.63,0.09,0.13,20,891,41.80,-0.47,45.46,,,
May,10,1.80,0.24,0.23,12,-,40.50,-0.63,13.90,,,
Jun,10,1.50,0.10,0.09,10,30,43.20,-0.31,16.89,,,
Dec,11,4.11,2.50,2.45,3,30,61.80,-0.89,0.66,,,
Dec,12,2.46,0.92,0.88,6,-,40.60,-0.69,1.83,,,
AXA Asia Pacific Last Sale Price $6.34,,,,,,,,,,,,
Mar,10,5.75,0.06,0.05,100,28,28.20,-0.13,7.54,,,
BHP Billiton Ltd Last Sale Price $40.82,,,,,,,,,,,,
Feb,10,36.00,0.04,0.10,6,690,37.50,-0.03,2.55,,,
Feb,10,37.00,0.06,0.07,5,625,32.70,-0.05,3.51,,,
Feb,10,37.50,0.09,0.17,97,335,32.60,-0.07,5.43,,,
Feb,10,38.00,0.12,0.13,135,1374,31.00,-0.10,7.34,,,
Feb,10,38.01,0.13,0.14,1,81,31.40,-0.10,7.98,,,
Feb,10,38.50,0.16,0.17,75,553,29.60,-0.13,10.22,,,
Feb,10,39.00,0.23,0.23,112,1506,28.60,-0.18,14.69,,,
Feb,10,39.01,0.23,0.44,10,62,28.40,-0.18,14.37,,,
Feb,10,39.50,0.33,0.36,87,1056,28.00,-0.25,21.08,,,
Feb,10,40.00,0.44,0.46,236,1637,26.40,-0.32,28.10,,,
Feb,10,40.50,0.61,0.65,36,475,25.60,-0.41,39.28,,,
Feb,10,41.00,0.83,0.83,228,2345,24.70,-0.51,41.52,,,
Feb,10,41.50,1.11,1.66,24,1229,24.00,-0.62,27.14,,,
Feb,10,42.00,1.45,1.60,7,847,24.00,-0.72,17.24,,,
Feb,10,42.50,1.84,1.75,4,828,24.00,-0.81,10.22,,,
Feb,10,43.01,2.26,2.70,5,28,24.10,-0.88,4.47,,,
Feb,10,44.00,3.18,3.68,14,143,16.50,-1.00,-,,,
Mar,10,30.00,0.01,0.04,10,1363,36.30,-,0.19,,,
Mar,10,32.00,0.01,0.28,2,402,29.10,-,0.19,,,
Mar,10,34.00,0.04,0.15,7,622,28.40,-0.02,0.96,,,
Mar,10,35.00,0.10,0.24,4,1157,28.40,-0.04,2.02,,,
Mar,10,36.00,0.19,0.34,13,454,28.40,-0.08,3.94,,,
Mar,10,36.50,0.26,0.39,6,2683,28.40,-0.10,5.43,,,
Mar,10,37.00,0.34,0.45,6,5273,28.40,-0.13,7.24,,,
Mar,10,37.50,0.46,0.54,15,669,28.90,-0.16,9.79,,,
Mar,10,38.00,0.60,0.67,23,2497,29.50,-0.20,12.77,,,
Mar,10,38.50,0.72,0.73,20,760,28.70,-0.24,15.44,,,
Mar,10,39.00,0.86,0.91,97,2995,28.20,-0.28,18.42,,,
Mar,10,39.50,1.03,1.08,2,629,27.60,-0.32,21.93,,,
Mar,10,40.00,1.22,1.25,77,1796,27.00,-0.37,25.97,,,
Mar,10,40.50,1.43,1.50,28,583,26.30,-0.42,30.44,,,
Mar,10,41.00,1.68,1.72,4,1120,26.00,-0.48,31.93,,,
Mar,10,41.50,1.96,2.75,2,255,25.40,-0.54,27.14,,,
Mar,10,42.00,2.27,2.32,41,1651,25.10,-0.60,23.31,,,
Mar,10,43.01,3.02,1.79,5,19,25.90,-0.70,17.56,,,
Apr,10,33.00,0.26,0.37,20,1,34.70,-0.07,2.96,,,
Apr,10,35.00,0.44,0.46,10,10,32.00,-0.11,5.05,,,
Apr,10,35.50,0.50,0.54,31,76,31.40,-0.13,5.81,,,
Apr,10,36.00,0.57,0.59,10,205,30.90,-0.15,6.68,,,
Apr,10,36.50,0.66,1.15,30,359,30.30,-0.17,7.66,,,
Apr,10,37.50,0.88,0.92,6,381,29.40,-0.22,10.22,,,
Apr,10,38.00,1.02,1.03,6,599,29.20,-0.25,11.84,,,
Apr,10,39.50,1.48,1.76,10,110,27.40,-0.34,17.13,,,
Apr,10,40.00,1.68,2.48,1,207,27.00,-0.38,19.45,,,
Apr,10,40.50,1.90,2.33,1,47,26.60,-0.42,22.01,,,
May,10,34.50,0.56,0.56,6,231,32.30,-0.13,4.81,,,
May,10,36.00,0.85,0.85,2,42,31.50,-0.18,7.28,,,
May,10,37.00,1.03,1.08,5,102,30.10,-0.22,8.81,,,
May,10,41.00,2.48,2.53,4,78,27.10,-0.45,19.59,,,
Jun,10,33.50,0.63,0.65,1,448,33.50,-0.12,4.20,,,
Jun,10,35.00,0.85,1.10,1,304,32.10,-0.16,5.75,,,
Jun,10,38.00,1.58,1.70,1,111,29.60,-0.28,10.59,,,
Jun,10,39.00,1.92,2.80,250,125,29.00,-0.33,12.87,,,
Jun,10,40.00,2.31,2.36,15,1614,28.30,-0.38,15.50,,,
Jul,10,38.50,2.10,1.88,1,2,30.20,-0.31,11.15,,,
Sep,10,34.00,1.16,1.38,2,101,31.30,-0.16,4.63,,,
Sep,10,35.00,1.44,1.46,10,310,31.30,-0.19,5.75,,,
Sep,10,36.00,1.74,2.43,4,590,31.20,-0.23,6.95,,,
Dec,10,21.00,0.17,0.19,1,724,41.20,-0.02,0.47,,,
Dec,10,29.00,0.89,0.85,5,80,36.80,-0.10,2.51,,,
Dec,10,38.00,2.94,2.21,4,738,30.50,-0.30,8.36,,,
Jun,11,49.00,10.24,10.20,3,-,29.30,-0.65,3.72,,,
Jun,12,25.00,1.62,-,15,85,37.80,-0.11,1.66,,,
Jun,12,28.00,2.27,1.98,15,22,36.60,-0.12,2.33,,,
Boral Ltd Last Sale Price $5.60,,,,,,,,,,,,
Mar,10,5.25,0.14,0.14,12,331,37.20,-0.27,22.50,,,
Jun,10,5.25,0.32,0.28,8,32,37.20,-0.32,15.68,,,
BlueScope Steel Last Sale Price $2.56,,,,,,,,,,,,
Feb,10,2.25,0.01,0.01,10,212,48.80,-0.07,8.15,,,
Feb,10,2.44,0.05,0.04,51,431,51.80,-0.29,50.92,,,
Feb,10,2.63,0.13,0.09,72,1544,48.40,-0.59,61.10,,,
Feb,10,3.38,0.82,0.53,40,194,77.00,-0.98,-,,,
Mar,10,2.44,0.10,0.10,220,1130,40.80,-0.32,33.95,,,
Mar,10,2.63,0.19,0.18,148,1551,37.20,-0.55,40.74,,,
Mar,10,2.81,0.32,0.30,55,780,34.60,-0.77,23.76,,,
Mar,10,3.38,0.86,0.72,44,187,2.00,-1.00,15.28,,,
Jul,10,2.50,0.23,0.20,3,2,36.20,-0.38,19.10,,,
Sep,10,2.63,0.34,0.25,29,9,38.30,-0.45,17.50,,,
Brambles Ltd Last Sale Price $7.00,,,,,,,,,,,,
Feb,10,6.00,0.01,0.04,20,337,50.00,-0.04,5.59,,,
Feb,10,6.50,0.04,0.11,21,624,39.30,-0.14,14.90,,,
Feb,10,6.75,0.10,0.11,10,519,39.60,-0.29,37.24,,,
Feb,10,7.00,0.19,0.23,8,197,37.30,-0.48,70.77,,,
Mar,10,6.00,0.04,0.16,80,158,33.40,-0.07,4.97,,,
Mar,10,6.25,0.08,0.08,39,383,32.40,-0.12,9.93,,,
Mar,10,6.50,0.15,0.17,90,174,32.70,-0.22,18.62,,,
Mar,10,6.75,0.23,0.25,12,267,30.70,-0.32,28.55,,,
Apr,10,5.75,0.06,0.07,18,45,33.90,-0.08,4.06,,,
Apr,10,6.00,0.09,0.10,15,3,31.60,-0.11,5.76,,,
Jun,10,6.81,0.42,0.52,20,71,29.20,-0.37,16.66,,,
C'wlth Bank  of Aust  Last Sale Price $52.30,,,,,,,,,,,,
Feb,10,47.00,0.04,0.05,3,112,26.50,-0.01,2.24,,,
Feb,10,49.00,0.27,0.20,29,231,26.30,-0.08,13.21,,,
Feb,10,49.01,0.26,0.19,7,8,25.90,-0.08,12.71,,,
Feb,10,50.00,0.50,0.52,62,345,25.60,-0.16,24.92,,,
Feb,10,50.01,0.51,0.35,10,38,25.70,-0.16,25.17,,,
Feb,10,51.00,0.86,0.88,52,292,24.50,-0.27,42.87,,,
Feb,10,52.00,1.40,1.45,225,480,23.60,-0.42,69.54,,,
Feb,10,52.01,1.41,0.86,5,49,24.00,-0.43,70.29,,,
Feb,10,53.00,2.12,1.61,98,255,23.30,-0.60,70.79,,,
Feb,10,54.00,2.96,3.00,38,155,22.60,-0.76,63.06,,,
Feb,10,55.00,3.97,3.43,97,438,28.40,-0.82,63.31,,,
Feb,10,55.01,3.88,3.90,10,44,22.20,-0.89,58.07,,,
Feb,10,56.00,4.96,4.39,92,461,32.10,-0.87,62.56,,,
Feb,10,56.01,4.84,0.95,10,22,22.20,-0.98,56.58,,,
Feb,10,56.50,5.43,4.53,10,57,32.50,-0.90,61.32,,,
Mar,10,45.00,0.20,0.30,10,175,29.40,-0.05,3.32,,,
Mar,10,45.50,0.26,1.14,20,37,29.40,-0.06,4.24,,,
Mar,10,47.50,0.54,0.79,20,429,28.10,-0.13,8.89,,,
Mar,10,48.00,0.64,0.67,73,514,27.80,-0.15,10.63,,,
Mar,10,49.50,0.99,0.89,4,94,26.00,-0.23,16.45,,,
Mar,10,50.00,1.19,0.94,33,319,26.10,-0.27,19.77,,,
Mar,10,51.00,1.56,1.31,11,166,25.00,-0.34,25.92,,,
