Derivatives: Put Options - daily trades ,,,,,,,,,,,,
XAO 4854.2 at 16:37 28/4/2010  Report at 19:06 Wednesday 28/4/2010. Processed 19:21 Wednesday 28/4/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
PUT OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $15.08,,,,,,,,,,,,
Apr,10,15.00,0.04,0.05,8,261,22.80,-0.32,48.41,,,
Apr,10,15.50,0.42,0.12,10,22,34.20,-0.94,6.05,,,
May,10,15.00,0.23,0.25,5,58,17.40,-0.42,18.96,,,
Jun,10,14.00,0.08,0.11,13,174,19.10,-0.13,3.34,,,
Jun,10,15.50,0.60,0.48,47,30,17.10,-0.62,7.72,,,
Sep,10,14.50,0.45,0.45,2,25,18.60,-0.29,7.23,,,
Asciano Grp Last Sale Price $1.72,,,,,,,,,,,,
Apr,10,1.70,0.02,0.02,541,3085,86.40,-0.39,212.21,,,
Apr,10,1.80,0.08,0.07,64,575,62.60,-0.91,-,,,
Apr,10,1.90,0.18,0.18,14,67,20.90,-1.00,-,,,
Apr,10,2.00,0.28,0.28,6,20,189.90,-0.93,53.05,,,
May,10,1.70,0.05,0.04,100,245,31.90,-0.41,35.37,,,
Jun,10,1.70,0.07,0.07,260,560,31.20,-0.42,25.61,,,
Jun,10,1.90,0.20,0.20,14,103,34.50,-0.74,9.15,,,
Jun,10,2.00,0.30,0.29,19,104,40.00,-0.82,7.32,,,
Sep,10,2.00,0.32,0.31,25,100,32.70,-0.74,4.98,,,
Amcor Ltd Last Sale Price $6.35,,,,,,,,,,,,
May,10,6.41,0.16,0.16,20,60,19.30,-0.53,19.16,,,
AMP Ltd Last Sale Price $6.29,,,,,,,,,,,,
Apr,10,6.25,0.03,0.04,14,616,37.20,-0.37,87.04,,,
Apr,10,6.50,0.22,0.22,28,338,51.50,-0.89,29.01,,,
Apr,10,6.75,0.47,0.43,8,92,91.80,-0.94,29.01,,,
Apr,10,7.00,0.71,0.74,1,17,95.80,-0.98,-,,,
May,10,6.25,0.15,0.15,13,448,25.10,-0.43,29.01,,,
May,10,6.75,0.50,-,3,34,27.70,-0.81,7.74,,,
Jun,10,6.02,0.12,0.13,14,630,24.60,-0.28,11.51,,,
Jun,10,6.26,0.22,0.21,5,380,24.90,-0.43,21.51,,,
Jun,10,6.74,0.52,0.55,5,1263,24.70,-0.74,6.50,,,
Jun,10,7.46,1.17,1.24,2,809,24.80,-1.00,-,,,
Jul,10,6.00,0.15,0.16,10,48,23.80,-0.29,9.36,,,
Jul,10,6.50,0.36,0.34,5,110,21.70,-0.57,9.36,,,
Aug,10,6.00,0.18,0.19,1,131,23.90,-0.30,8.63,,,
Mar,11,5.75,0.35,0.34,2,25,25.60,-0.26,6.14,,,
Mar,11,6.75,0.83,1.11,100,135,23.70,-0.55,6.57,,,
Mar,13,6.25,1.00,-,100,100,27.10,-0.34,5.44,,,
ANZ Banking Grp Last Sale Price $24.85,,,,,,,,,,,,
Apr,10,22.00,-,0.01,6,352,69.20,-,7.34,,,
Apr,10,22.50,0.00,0.01,10,564,69.20,-,0.73,,,
Apr,10,23.00,0.01,0.03,55,470,69.20,-0.02,3.67,,,
Apr,10,23.50,0.02,0.04,7,430,66.30,-0.05,14.69,,,
Apr,10,24.00,0.06,0.07,351,1019,63.40,-0.14,44.06,,,
Apr,10,24.50,0.16,0.17,250,701,57.70,-0.31,113.83,,,
Apr,10,25.00,0.35,0.40,298,1069,51.40,-0.58,146.88,,,
Apr,10,25.50,0.72,0.73,8,217,55.10,-0.81,51.41,,,
Apr,10,26.00,1.21,0.88,2,429,74.90,-0.88,44.06,,,
May,10,20.50,0.03,0.06,5,396,33.50,-0.02,1.22,,,
May,10,23.00,0.28,0.28,10,581,30.10,-0.16,13.46,,,
May,10,23.50,0.39,0.42,136,891,28.60,-0.22,18.85,,,
May,10,24.00,0.59,0.62,106,1392,29.70,-0.31,29.13,,,
May,10,24.50,0.81,0.83,97,830,28.60,-0.40,39.41,,,
May,10,25.00,1.06,1.11,289,465,27.40,-0.50,44.55,,,
May,10,26.00,1.79,1.82,37,68,28.20,-0.69,31.58,,,
May,10,26.50,2.25,2.26,2,59,30.10,-0.76,29.13,,,
Jun,10,20.00,0.04,0.11,1,1662,30.30,-0.03,1.14,,,
Jun,10,22.00,0.27,0.20,1,2000,30.00,-0.12,6.71,,,
Jun,10,23.50,0.61,0.62,4,401,27.80,-0.26,15.45,,,
Jun,10,24.00,0.79,0.80,16,206,27.00,-0.33,19.88,,,
Jun,10,24.50,1.00,1.00,24,395,26.40,-0.40,25.32,,,
Jun,10,25.00,1.26,1.27,21,166,26.00,-0.48,28.24,,,
Jun,10,26.00,1.94,1.61,5,586,26.00,-0.64,19.88,,,
Jul,10,20.00,0.10,0.12,20,9,28.40,-0.05,1.58,,,
Jul,10,23.00,0.64,0.48,14,98,27.30,-0.23,10.03,,,
Jul,10,24.00,0.98,0.82,20,16,26.40,-0.34,15.56,,,
Jul,10,25.50,1.75,1.52,2,7,25.30,-0.53,17.37,,,
Aug,10,22.50,0.59,0.61,5,-,26.80,-0.20,7.16,,,
Aug,10,24.50,1.25,0.97,17,18,24.00,-0.39,15.11,,,
Sep,10,22.50,0.68,1.60,5,44,26.30,-0.21,6.70,,,
Sep,10,23.00,0.84,0.88,1,44,26.30,-0.25,8.33,,,
Sep,10,24.00,1.21,1.11,2,193,25.50,-0.34,11.88,,,
Sep,10,25.00,1.67,1.70,13,424,24.80,-0.45,14.98,,,
Dec,10,16.00,0.15,0.15,5,455,34.50,-0.03,0.92,,,
Dec,10,20.50,0.68,0.67,5,227,29.30,-0.14,4.13,,,
Dec,10,21.00,0.78,0.79,5,458,28.70,-0.16,4.77,,,
Dec,10,21.50,0.90,0.92,25,25,28.10,-0.19,5.48,,,
Dec,10,22.00,1.02,1.05,6,383,27.50,-0.21,6.27,,,
Dec,10,24.50,2.00,2.02,37,276,25.80,-0.39,12.24,,,
Mar,11,21.00,1.00,1.02,1,128,27.80,-0.18,4.44,,,
ASX Ltd Last Sale Price $32.91,,,,,,,,,,,,
Apr,10,32.50,0.10,0.10,3,26,36.90,-0.25,55.45,,,
