Derivatives: Put Options - daily trades ,,,,,,,,,,,,
XAO 4504.4 at 16:36 26/7/2010  Report at 19:05 Monday 26/7/2010. Processed 19:11 Monday 26/7/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
PUT OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $14.67,,,,,,,,,,,,
Aug,10,14.50,0.17,0.13,4,113,15.60,-0.36,13.22,,,
Asciano Grp Last Sale Price $1.68,,,,,,,,,,,,
Aug,10,1.60,0.04,0.03,12,1430,37.90,-0.31,27.24,,,
Amcor Ltd Last Sale Price $6.84,,,,,,,,,,,,
Dec,10,6.50,0.22,0.21,1,97,20.30,-0.27,7.60,,,
AMP Ltd Last Sale Price $5.41,,,,,,,,,,,,
Jul,10,5.50,0.12,0.13,12,387,31.00,-0.71,42.17,,,
Jul,10,6.25,0.84,0.90,3,524,2.00,-1.00,-,,,
Aug,10,5.25,0.09,0.09,4,373,25.70,-0.31,17.92,,,
Aug,10,5.50,0.19,0.20,6,272,23.60,-0.56,21.08,,,
Sep,10,6.25,0.96,0.98,3,838,26.90,-0.95,13.49,,,
ANZ Banking Grp Last Sale Price $22.73,,,,,,,,,,,,
Jul,10,19.00,0.01,0.01,10,220,84.60,-,2.01,,,
Jul,10,21.00,0.01,0.01,65,551,44.80,-0.02,3.21,,,
Jul,10,21.50,0.01,0.00,109,653,34.80,-0.04,4.01,,,
Jul,10,22.00,0.04,0.04,35,912,33.10,-0.13,18.07,,,
Jul,10,22.50,0.14,0.11,145,463,28.70,-0.34,54.20,,,
Jul,10,23.50,0.78,0.80,25,200,20.80,-0.98,2.01,,,
Jul,10,24.00,1.27,1.25,14,182,20.80,-1.00,-,,,
Aug,10,19.50,0.06,0.06,10,606,35.60,-0.06,3.01,,,
Aug,10,22.00,0.34,0.35,70,841,25.70,-0.30,17.06,,,
Aug,10,22.50,0.48,0.45,47,111,23.60,-0.40,24.09,,,
Aug,10,23.00,0.70,0.69,6,315,22.70,-0.54,21.83,,,
Aug,10,24.00,1.37,1.48,4,159,21.20,-0.81,5.02,,,
Sep,10,19.00,0.11,0.11,3,68,33.80,-0.07,2.94,,,
Sep,10,19.50,0.14,0.22,1,78,32.60,-0.10,3.88,,,
Sep,10,20.50,0.26,0.26,15,90,30.00,-0.16,6.82,,,
Sep,10,21.50,0.42,0.43,5,374,27.20,-0.26,11.37,,,
Sep,10,22.00,0.57,0.58,1,236,26.30,-0.33,15.26,,,
Sep,10,22.50,0.72,0.70,14,246,24.70,-0.41,19.27,,,
Sep,10,23.00,0.94,0.93,15,171,24.00,-0.50,18.07,,,
Oct,10,19.00,0.23,0.22,5,56,33.40,-0.11,3.89,,,
Oct,10,22.00,0.80,0.76,10,81,27.10,-0.35,13.44,,,
Oct,10,23.50,1.47,1.39,5,21,25.10,-0.55,11.75,,,
Oct,10,24.00,1.78,2.20,3,32,25.10,-0.62,8.62,,,
Nov,10,23.00,1.61,1.60,5,12,25.90,-0.47,17.43,,,
Dec,10,26.00,3.71,4.90,2,58,22.20,-0.87,4.68,,,
Dec,11,26.00,5.17,10.90,2,43,30.20,-0.58,5.94,,,
ASX Ltd Last Sale Price $29.00,,,,,,,,,,,,
Aug,10,28.50,0.53,0.56,10,209,23.60,-0.36,20.65,,,
Sep,10,27.50,0.60,0.58,5,-,22.50,-0.24,12.69,,,
Sep,10,28.50,1.03,0.98,1,20,22.00,-0.37,21.61,,,
Alumina Ltd Last Sale Price $1.60,,,,,,,,,,,,
Jul,10,1.50,0.01,0.01,23,1318,66.10,-0.14,40.05,,,
Jul,10,1.60,0.03,0.03,80,970,47.60,-0.52,143.03,,,
Jul,10,1.70,0.12,0.12,70,824,77.20,-0.81,57.21,,,
Aug,10,1.30,0.01,0.01,61,-,53.10,-0.08,6.44,,,
Aug,10,1.50,0.03,0.04,24,1380,39.80,-0.27,21.45,,,
Aug,10,1.60,0.07,0.08,130,1185,39.20,-0.47,46.48,,,
Aug,10,1.70,0.14,0.14,280,869,38.60,-0.69,21.45,,,
Sep,10,1.40,0.03,0.04,100,205,40.40,-0.17,9.54,,,
Sep,10,1.50,0.06,0.06,10,288,40.40,-0.31,20.98,,,
Sep,10,1.70,0.17,0.17,25,251,41.90,-0.60,22.88,,,
AXA Asia Pacific Last Sale Price $5.50,,,,,,,,,,,,
Jul,10,5.25,0.03,0.03,10,152,53.60,-0.16,41.48,,,
Aug,10,5.00,0.07,0.12,10,564,37.90,-0.17,15.55,,,
Aug,10,5.25,0.16,0.15,10,227,37.80,-0.30,32.14,,,
Aug,10,5.50,0.27,0.27,20,739,37.20,-0.46,55.99,,,
Sep,10,4.50,0.04,0.05,10,45,40.30,-0.08,4.98,,,
Sep,10,5.50,0.34,0.34,1,73,35.70,-0.45,37.61,,,
Oct,10,5.50,0.35,0.34,10,-,30.20,-0.44,24.45,,,
Mar,11,5.00,0.27,0.27,8,39,28.00,-0.25,7.27,,,
BHP Billiton Ltd Last Sale Price $39.82,,,,,,,,,,,,
Jul,10,35.50,-,0.04,6,440,41.70,-,8.02,,,
Jul,10,36.50,0.00,0.01,141,922,40.50,-,0.92,,,
Jul,10,37.00,0.01,0.04,105,1815,39.90,-0.02,2.29,,,
Jul,10,37.50,0.03,0.01,86,1048,39.30,-0.04,5.73,,,
Jul,10,38.00,0.03,0.04,78,2045,33.10,-0.06,6.87,,,
Jul,10,38.50,0.06,0.06,649,2877,31.20,-0.11,13.75,,,
Jul,10,39.00,0.12,0.11,202,1930,28.30,-0.20,26.35,,,
Jul,10,39.50,0.23,0.22,250,493,26.50,-0.36,53.85,,,
Jul,10,40.00,0.45,0.42,339,1032,25.10,-0.57,61.87,,,
Jul,10,40.01,0.47,0.66,3,24,25.60,-0.57,63.02,,,
Jul,10,40.50,0.79,0.93,105,360,24.50,-0.77,24.06,,,
Jul,10,41.00,1.21,1.15,13,659,23.40,-0.92,5.73,,,
Jul,10,41.01,1.20,1.74,1,46,21.00,-0.95,1.15,,,
Jul,10,41.50,1.69,3.02,1,1014,26.00,-0.97,2.29,,,
Jul,10,41.51,1.70,1.61,2,29,27.40,-0.96,1.15,,,
Aug,10,32.00,0.05,0.04,77,222,40.60,-0.03,1.43,,,
Aug,10,33.00,0.07,0.07,5,259,38.20,-0.04,2.01,,,
Aug,10,34.00,0.13,0.10,15,585,37.60,-0.06,3.58,,,
Aug,10,35.00,0.14,0.14,25,1394,32.90,-0.07,3.87,,,
Aug,10,35.50,0.17,0.18,3,242,32.20,-0.09,5.01,,,
Aug,10,36.00,0.22,0.20,112,738,31.40,-0.12,6.30,,,
Aug,10,36.50,0.26,0.26,12,1357,29.90,-0.14,7.30,,,
Aug,10,37.00,0.33,0.30,37,946,29.30,-0.17,9.31,,,
Aug,10,37.50,0.41,0.38,167,740,28.30,-0.21,11.60,,,
Aug,10,38.00,0.49,0.49,559,2361,27.20,-0.25,14.04,,,
Aug,10,38.01,0.48,0.73,2,6,27.00,-0.25,13.75,,,
Aug,10,38.50,0.60,0.58,98,591,26.10,-0.30,17.19,,,
