Derivatives: Put Options - daily trades ,,,,,,,,,,,,
XAO 4504.1 at 16:37 24/6/2010  Report at 19:06 Thursday 24/6/2010. Processed 21:24 Thursday 24/6/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
PUT OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $14.71,,,,,,,,,,,,
Jun,10,15.00,0.29,0.30,9,124,2.00,-1.00,-,,,
Jul,10,14.50,0.19,0.25,4,168,16.80,-0.35,13.10,,,
Jul,10,15.00,0.42,0.34,2,51,15.90,-0.63,9.30,,,
Aug,10,15.50,0.88,-,9,27,17.20,-0.77,3.30,,,
Sep,10,12.50,0.05,0.29,3,23,21.50,-0.05,1.35,,,
Sep,10,13.50,0.17,0.62,40,27,20.00,-0.15,4.72,,,
Sep,10,14.00,0.30,0.45,30,14,19.20,-0.25,8.09,,,
Sep,10,14.50,0.49,0.40,23,41,18.50,-0.38,13.22,,,
Asciano Grp Last Sale Price $1.66,,,,,,,,,,,,
Jun,10,1.70,0.04,0.06,100,1179,2.00,-1.00,-,,,
Jun,10,1.80,0.14,0.16,5,106,80.40,-1.00,-,,,
Jul,10,1.70,0.07,0.07,110,110,26.00,-0.58,21.38,,,
Jul,10,1.80,0.14,0.14,5,132,22.50,-0.90,3.05,,,
Sep,10,1.50,0.04,0.11,10,235,33.80,-0.22,9.56,,,
Sep,10,1.70,0.12,0.20,10,290,30.90,-0.51,17.92,,,
Amcor Ltd Last Sale Price $6.57,,,,,,,,,,,,
Jun,10,6.64,0.07,0.20,13,35,2.00,-1.00,-,,,
Jul,10,6.50,0.13,0.45,50,242,21.70,-0.40,20.06,,,
Oct,10,6.00,0.13,0.13,10,-,21.50,-0.18,5.47,,,
AMP Ltd Last Sale Price $5.49,,,,,,,,,,,,
Jun,10,5.53,0.06,0.04,201,517,40.90,-1.00,99.73,,,
Jun,10,5.77,0.28,0.23,159,320,2.00,-1.00,-,,,
Jun,10,6.02,0.53,0.48,53,486,2.00,-1.00,-,,,
Jun,10,6.26,0.77,0.72,40,388,2.00,-1.00,-,,,
Jun,10,11.55,6.06,6.02,2,30,163.30,-1.00,-,,,
Jul,10,5.00,0.04,0.04,10,57,29.00,-0.13,6.46,,,
Jul,10,5.25,0.07,0.05,40,106,24.70,-0.25,12.00,,,
Jul,10,5.50,0.16,0.15,55,439,24.30,-0.47,27.70,,,
Jul,10,5.75,0.32,0.28,47,825,24.10,-0.71,10.16,,,
Jul,10,6.00,0.52,0.46,38,461,24.10,-0.90,1.85,,,
Aug,10,5.25,0.13,0.12,3,130,26.70,-0.30,12.99,,,
Aug,10,6.50,1.01,0.96,11,120,21.30,-1.00,-,,,
Sep,10,4.75,0.11,0.10,50,-,33.40,-0.15,7.59,,,
Sep,10,5.00,0.14,0.19,50,1021,28.70,-0.21,9.76,,,
Sep,10,6.00,0.68,0.55,50,564,26.70,-0.72,12.29,,,
Sep,10,6.25,0.90,0.82,15,769,28.30,-0.82,10.12,,,
Oct,10,5.75,0.48,0.44,10,-,22.90,-0.59,11.78,,,
Dec,10,5.25,0.30,0.41,11,633,26.90,-0.33,10.90,,,
Dec,10,5.50,0.41,0.38,1,806,25.30,-0.43,14.35,,,
Sep,11,11.00,5.53,5.46,2,-,26.00,-1.00,0.29,,,
ANZ Banking Grp Last Sale Price $22.83,,,,,,,,,,,,
Jun,10,22.50,0.01,0.01,3,612,26.80,-,11.19,,,
Jun,10,23.00,0.17,0.19,484,1040,2.00,-1.00,-,,,
Jun,10,23.01,0.23,0.18,7,17,35.70,-1.00,79.94,,,
Jun,10,23.50,0.67,0.64,108,859,2.00,-1.00,-,,,
Jun,10,23.51,0.68,0.58,3,17,2.00,-1.00,-,,,
Jun,10,24.00,1.17,0.93,190,249,2.00,-1.00,-,,,
Jun,10,24.01,1.18,1.94,3,9,2.00,-1.00,-,,,
Jun,10,24.50,1.67,1.32,10,332,2.00,-1.00,-,,,
Jun,10,25.01,2.18,1.49,7,15,2.00,-1.00,-,,,
Jun,10,26.50,3.67,2.01,4,4,2.00,-1.00,-,,,
Jul,10,19.50,0.13,0.10,35,127,40.80,-0.09,5.55,,,
Jul,10,20.00,0.15,0.12,22,298,37.90,-0.11,6.66,,,
Jul,10,20.50,0.18,0.17,71,853,35.00,-0.14,7.99,,,
Jul,10,21.00,0.23,0.23,7,237,32.40,-0.18,10.21,,,
Jul,10,21.50,0.30,0.29,15,294,30.10,-0.23,13.32,,,
Jul,10,22.00,0.42,0.41,113,650,29.00,-0.30,18.87,,,
Jul,10,22.50,0.56,0.56,114,276,27.00,-0.39,25.09,,,
Jul,10,23.00,0.75,0.76,96,357,25.00,-0.50,25.76,,,
Jul,10,23.50,1.00,0.83,45,248,23.40,-0.63,14.66,,,
Jul,10,24.00,1.35,1.22,6,234,22.90,-0.74,7.77,,,
Aug,10,20.00,0.27,0.23,5,335,34.40,-0.14,6.62,,,
Aug,10,21.00,0.41,0.34,8,118,31.30,-0.22,10.12,,,
Aug,10,21.50,0.50,0.46,52,72,29.70,-0.27,12.49,,,
Aug,10,22.00,0.65,0.66,40,764,28.80,-0.33,16.11,,,
Aug,10,22.50,0.76,0.63,6,62,26.40,-0.40,18.99,,,
Aug,10,23.00,0.98,0.83,31,235,25.60,-0.48,20.23,,,
Aug,10,23.50,1.24,1.06,21,61,25.00,-0.57,14.11,,,
Aug,10,24.00,1.52,1.34,7,140,23.80,-0.66,8.74,,,
Aug,10,25.00,2.24,3.85,2,71,21.50,-0.87,1.75,,,
Aug,10,26.50,3.67,-,1,-,21.50,-1.00,-,,,
Sep,10,21.00,0.55,0.47,1,333,30.70,-0.24,9.56,,,
Sep,10,22.00,0.81,0.72,6,152,28.60,-0.34,14.08,,,
Sep,10,22.50,1.00,0.89,1,48,27.90,-0.40,17.29,,,
Sep,10,23.00,1.20,1.18,15,136,27.00,-0.47,17.90,,,
Sep,10,24.50,2.00,3.45,6,83,23.90,-0.70,5.73,,,
Oct,10,21.00,0.69,0.63,1,22,30.10,-0.26,8.75,,,
Oct,10,21.50,0.83,0.78,10,142,29.50,-0.30,10.51,,,
Oct,10,22.50,1.18,1.08,20,155,28.00,-0.40,14.79,,,
Nov,10,21.00,1.01,0.96,68,82,31.00,-0.27,10.42,,,
Dec,10,21.00,1.12,1.04,10,508,30.90,-0.28,9.78,,,
Dec,10,21.50,1.28,1.19,10,165,30.20,-0.31,11.23,,,
Dec,10,23.00,1.90,1.75,2,221,28.20,-0.44,15.07,,,
Dec,10,24.50,2.73,2.53,2,382,26.70,-0.59,9.30,,,
Dec,10,25.50,3.38,3.00,2,228,25.50,-0.70,6.20,,,
Dec,10,30.50,7.81,7.50,1,7,28.70,-1.00,1.22,,,
Jun,11,25.00,3.77,2.39,3,150,28.30,-0.55,7.03,,,
ASX Ltd Last Sale Price $29.77,,,,,,,,,,,,
Jun,10,30.00,0.28,0.12,21,80,30.60,-1.00,61.30,,,
Jun,10,30.50,0.73,0.74,5,22,2.00,-1.00,-,,,
Jun,10,31.00,1.23,0.40,21,49,30.30,-1.00,-,,,
Jun,10,31.50,1.73,1.08,28,62,58.60,-1.00,-,,,
Jun,10,32.00,2.23,2.53,20,103,84.30,-1.00,-,,,
Jun,10,32.50,2.73,1.86,5,225,110.00,-1.00,6.13,,,
Jun,10,34.50,4.73,4.80,2,15,128.40,-1.00,-,,,
Jun,10,36.00,6.23,5.02,3,35,128.40,-1.00,-,,,
Jun,10,53.01,23.23,-,2,2,25.70,-1.00,-,,,
Jul,10,29.50,0.55,0.41,4,76,19.70,-0.40,18.56,,,
Jul,10,30.50,1.06,0.92,13,147,19.00,-0.63,11.24,,,
