Derivatives: Put Options - daily trades ,,,,,,,,,,,,
XAO 4677.1 at 16:38 20/9/2010  Report at 19:05 Monday 20/9/2010. Processed 19:24 Monday 20/9/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
PUT OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $16.11,,,,,,,,,,,,
Dec,10,14.50,0.08,0.52,3,5,18.80,-0.10,1.91,,,
Dec,10,15.00,0.14,0.16,6,114,18.10,-0.17,3.46,,,
Asciano Grp Last Sale Price $1.62,,,,,,,,,,,,
Sep,10,1.70,0.09,0.08,120,790,2.00,-1.00,-,,,
Nov,10,1.60,0.06,0.05,125,606,25.20,-0.41,18.55,,,
Nov,10,1.70,0.12,0.11,100,55,25.00,-0.65,10.12,,,
Amcor Ltd Last Sale Price $6.75,,,,,,,,,,,,
Sep,10,6.75,0.07,0.07,4,27,29.20,-0.49,94.63,,,
Nov,10,6.25,0.07,-,4,60,24.00,-0.19,6.05,,,
AMP Ltd Last Sale Price $5.03,,,,,,,,,,,,
Sep,10,5.00,0.04,0.06,6,1715,30.40,-0.40,72.56,,,
Sep,10,5.25,0.23,0.28,4,1074,35.60,-0.91,9.07,,,
Sep,10,5.50,0.47,0.47,10,338,55.60,-0.96,9.07,,,
Sep,10,5.75,0.72,0.69,2,120,57.60,-1.00,-,,,
Oct,10,4.75,0.05,0.05,65,238,25.00,-0.21,9.30,,,
Oct,10,5.00,0.13,0.14,10,1502,22.80,-0.43,23.26,,,
Oct,10,5.25,0.27,0.25,65,678,21.50,-0.71,8.37,,,
Nov,10,4.75,0.09,0.10,6,40,25.50,-0.25,9.75,,,
Nov,10,5.00,0.17,0.16,4,1278,23.50,-0.43,18.41,,,
Nov,10,5.75,0.72,0.45,2,10,20.40,-1.00,-,,,
Dec,10,5.00,0.19,0.20,64,19,22.70,-0.42,14.51,,,
Dec,10,5.50,0.50,0.54,10,888,20.10,-0.83,1.91,,,
Jan,11,5.75,0.73,-,5,55,22.10,-0.90,0.84,,,
Jun,11,5.25,0.53,0.78,5,49,23.60,-0.51,8.12,,,
Dec,11,5.00,0.54,0.55,5,660,25.00,-0.37,8.46,,,
ANZ Banking Grp Last Sale Price $23.96,,,,,,,,,,,,
Sep,10,22.50,0.01,0.03,1,898,37.00,-0.03,3.43,,,
Sep,10,23.00,0.03,0.04,23,1381,31.80,-0.07,9.52,,,
Sep,10,23.50,0.06,0.08,130,402,25.90,-0.20,22.85,,,
Sep,10,24.00,0.22,0.20,81,860,23.50,-0.52,68.55,,,
Oct,10,20.00,0.02,0.10,34,1018,29.00,-0.02,0.78,,,
Oct,10,21.50,0.11,0.14,2,476,28.60,-0.10,4.30,,,
Oct,10,22.00,0.16,0.17,20,293,27.10,-0.14,6.25,,,
Oct,10,22.50,0.23,0.23,38,555,25.60,-0.19,8.79,,,
Oct,10,23.00,0.32,0.33,291,521,24.00,-0.26,12.30,,,
Oct,10,23.50,0.44,0.42,15,129,22.30,-0.35,17.19,,,
Oct,10,24.00,0.61,0.58,21,345,20.90,-0.47,22.46,,,
Oct,10,24.01,0.61,0.70,10,14,21.00,-0.47,22.07,,,
Oct,10,24.50,0.86,1.09,2,23,19.50,-0.61,12.50,,,
Nov,10,20.00,0.08,0.52,3,7,26.40,-0.04,1.82,,,
Nov,10,21.50,0.29,0.32,1,43,26.10,-0.13,6.71,,,
Nov,10,22.50,0.51,0.52,175,110,23.70,-0.22,11.48,,,
Nov,10,23.00,0.66,0.69,11,284,22.70,-0.29,15.01,,,
Nov,10,23.50,0.85,0.87,37,120,21.50,-0.36,19.33,,,
Nov,10,24.01,1.08,1.20,4,-,20.60,-0.46,23.42,,,
