Derivatives: Put Options - daily trades ,,,,,,,,,,,,
XAO 4832.6 at 16:47 26/10/2009  Report at 19:05 Monday 26/10/2009. Processed 20:34 Monday 26/10/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
PUT OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $14.32,,,,,,,,,,,,
Nov,09,13.00,0.03,0.04,12,177,22.80,-0.06,1.99,,,
Dec,09,13.00,0.06,0.07,1,90,21.80,-0.10,2.89,,,
Dec,09,13.50,0.14,0.12,10,273,21.40,-0.19,6.73,,,
Dec,09,14.00,0.27,0.24,210,376,20.00,-0.33,12.74,,,
Mar,10,13.50,0.47,0.71,12,18,22.60,-0.27,7.85,,,
Jun,10,13.50,0.59,0.59,1,22,22.00,-0.28,6.21,,,
Jun,11,14.00,1.49,1.49,15,114,24.90,-0.34,6.27,,,
Asciano Grp Last Sale Price $1.60,,,,,,,,,,,,
Dec,09,1.66,0.12,0.13,100,612,38.00,-0.56,25.83
Amcor Ltd Last Sale Price $5.74,,,,,,,,,
Oct,09,5.26,0.01,0.01,5,71,66.20,-0.07,15.90
Oct,09,5.49,0.01,0.02,5,143,43.60,-0.12,23.85
Oct,09,5.72,0.04,0.06,40,90,22.40,-0.42,55.64
Dec,09,5.03,0.03,0.04,3,80,27.20,-0.08,3.00
Dec,09,5.26,0.06,0.08,15,193,27.10,-0.16,6.60
Dec,09,5.49,0.12,0.20,15,66,26.50,-0.29,13.80
Dec,09,5.72,0.19,0.29,25,92,24.50,-0.44,22.80
Jan,10,5.26,0.11,0.17,40,5,27.50,-0.22,7.36
Jan,10,5.49,0.17,0.17,42,27,25.90,-0.31,11.38
AMP Ltd Last Sale Price $6.24,,,,,,,,,
Oct,09,6.25,0.09,0.07,22,460,36.70,-0.51,109.68
Oct,09,6.50,0.28,0.28,61,367,40.80,-0.86,21.94
Oct,09,7.00,0.76,0.42,12,91,2.00,-1.00,-
Nov,09,6.00,0.14,0.13,80,366,33.90,-0.31,24.68
Nov,09,6.25,0.23,0.21,132,899,31.90,-0.47,40.21
Nov,09,6.75,0.56,0.40,2,324,30.30,-0.80,8.23
Nov,09,7.00,0.77,0.78,25,21,28.70,-0.94,1.83
Dec,09,6.00,0.19,0.18,20,197,32.40,-0.33,20.42
Dec,09,6.25,0.30,0.30,39,689,32.90,-0.46,32.01
Dec,09,6.50,0.42,0.42,43,339,30.80,-0.60,18.21
Mar,10,5.00,0.14,0.14,10,1284,37.60,-0.13,5.23
Mar,10,6.25,0.54,0.44,27,168,31.80,-0.43,20.34
Sep,10,6.25,0.76,-,15,-,32.20,-0.40,13.17
Sep,10,6.50,0.94,0.99,50,9,33.70,-0.45,11.94
ANZ Banking Grp Last Sale Price $23.80,,,,,,,,,
Oct,09,22.50,0.04,0.05,100,430,48.00,-0.09,17.25
Oct,09,23.00,0.11,0.12,80,1195,45.30,-0.19,40.26
Oct,09,23.50,0.22,0.25,28,966,41.10,-0.36,84.35
Oct,09,24.00,0.44,0.48,72,884,38.10,-0.58,90.10
Oct,09,24.50,0.79,0.97,11,336,37.40,-0.80,32.59
Oct,09,25.00,1.22,1.13,73,240,36.40,-0.93,7.67
Nov,09,21.00,0.15,0.16,116,162,31.50,-0.07,7.19
Nov,09,21.01,0.17,-,3,-,32.30,-0.08,7.91
Nov,09,21.50,0.27,0.28,25,164,32.30,-0.12,12.70
Nov,09,22.00,0.33,0.36,14,194,29.10,-0.15,15.82
Nov,09,22.50,0.47,0.45,41,539,28.10,-0.22,22.76
Nov,09,23.00,0.66,0.68,44,327,26.80,-0.30,31.63
Nov,09,23.01,0.67,0.71,3,27,27.20,-0.30,32.11
Nov,09,23.50,0.91,0.95,27,195,25.70,-0.40,43.37
Nov,09,23.51,0.90,0.97,10,2,25.60,-0.40,42.89
Nov,09,24.00,1.18,1.29,34,423,23.50,-0.51,46.73
Nov,09,24.50,1.51,1.50,51,74,20.70,-0.66,39.06
Dec,09,20.50,0.32,0.50,15,149,37.10,-0.12,9.26
Dec,09,21.00,0.36,0.33,15,217,34.20,-0.14,10.56
Dec,09,21.50,0.41,0.42,90,241,31.20,-0.16,12.01
Dec,09,22.00,0.48,0.58,82,513,28.30,-0.20,14.03
Dec,09,22.50,0.66,0.75,1,309,27.80,-0.26,19.10
Dec,09,23.00,0.87,0.84,4,212,27.40,-0.33,25.17
Dec,09,23.01,0.87,1.01,35,4,27.50,-0.33,25.17
Dec,09,23.50,1.11,1.17,10,157,26.40,-0.40,31.97
Dec,09,24.00,1.36,1.36,11,76,24.60,-0.49,33.42
Dec,09,24.50,1.69,1.79,4,131,23.60,-0.59,28.50
