Derivatives: Put Options - daily trades ,,,,,,,,,,,,
XAO 4614.9 at 16:34 25/2/2010  Report at 19:06 Thursday 25/2/2010. Processed 19:42 Thursday 25/2/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
PUT OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $13.80,,,,,,,,,,,,
Feb,10,14.00,0.20,0.22,82,294,2.00,-1.00,-,,,
Mar,10,14.00,0.53,0.54,40,364,17.40,-0.59,30.10,,,
Apr,10,13.50,0.32,0.25,5,83,16.60,-0.32,13.02,,,
May,10,14.00,0.64,0.54,2,15,16.00,-0.52,12.51,,,
Asciano Grp Last Sale Price $1.84,,,,,,,,,,,,
Feb,10,1.85,0.04,0.05,320,320,119.60,-1.00,595.11,,,
Mar,10,1.75,0.02,0.03,38,292,29.10,-0.24,13.68,,,
Apr,10,1.90,0.13,0.09,18,15,32.90,-0.55,21.70,,,
Jun,10,1.80,0.11,0.09,20,125,33.20,-0.39,18.18,,,
Sep,10,1.40,0.03,0.17,20,28,36.60,-0.11,2.82,,,
Sep,10,2.00,0.26,-,20,-,32.60,-0.56,8.93,,,
Amcor Ltd Last Sale Price $5.93,,,,,,,,,,,,
Feb,10,5.72,-,0.05,20,35,2.00,-,307.76,,,
Feb,10,5.94,0.01,0.07,6,6,2.00,-1.00,-,,,
Feb,10,5.95,0.02,0.01,7,94,2.00,-1.00,-,,,
Feb,10,6.18,0.25,0.17,20,85,2.00,-1.00,-,,,
Mar,10,5.72,0.11,0.12,26,348,25.00,-0.27,23.35,,,
Mar,10,5.94,0.21,0.24,6,-,22.40,-0.48,42.45,,,
Mar,10,6.18,0.41,0.42,20,56,27.80,-0.68,35.02,,,
Apr,10,5.95,0.28,0.20,7,6,23.30,-0.47,25.49,,,
AMP Ltd Last Sale Price $5.86,,,,,,,,,,,,
Feb,10,6.00,0.14,0.13,1629,1803,2.00,-1.00,-,,,
Feb,10,6.25,0.39,0.40,1227,1469,2.00,-1.00,-,,,
Feb,10,6.50,0.64,0.65,138,1062,2.00,-1.00,-,,,
Feb,10,6.51,0.65,0.42,22,24,84.30,-1.00,-,,,
Feb,10,6.75,0.89,0.87,55,198,74.50,-1.00,-,,,
Mar,10,5.25,0.04,0.03,50,108,36.10,-0.12,7.52,,,
Mar,10,5.50,0.06,0.05,136,1158,31.00,-0.20,12.89,,,
Mar,10,5.75,0.12,0.11,110,442,26.40,-0.36,24.70,,,
Mar,10,6.00,0.24,0.23,411,1779,25.90,-0.60,21.48,,,
Mar,10,6.25,0.42,0.36,146,455,26.00,-0.81,7.52,,,
Mar,10,6.50,0.65,0.60,136,1352,28.00,-0.93,2.15,,,
Mar,10,7.50,1.65,1.45,5,29,49.20,-0.99,1.07,,,
Apr,10,5.50,0.10,0.11,5,57,26.60,-0.24,9.73,,,
Apr,10,5.75,0.19,0.18,10,271,26.20,-0.38,18.00,,,
Apr,10,6.00,0.32,0.29,81,234,26.50,-0.54,17.03,,,
Apr,10,6.25,0.47,0.33,10,465,25.10,-0.71,7.79,,,
Apr,10,6.50,0.67,0.50,57,411,25.30,-0.85,2.92,,,
Apr,10,6.75,0.90,0.88,5,206,26.40,-0.95,0.97,,,
May,10,5.75,0.25,0.29,18,1,27.50,-0.39,16.59,,,
May,10,6.25,0.50,0.46,45,10,24.70,-0.67,7.45,,,
Jun,10,5.53,0.17,0.16,25,101,25.80,-0.28,8.82,,,
Jun,10,6.74,0.94,0.66,1200,83,27.70,-0.81,2.85,,,
Jun,10,7.46,1.62,1.01,1200,1643,34.30,-0.93,1.04,,,
Jun,10,9.62,3.76,3.65,6,163,46.00,-1.00,-,,,
Jul,10,5.75,0.31,-,6,-,27.00,-0.38,12.46,,,
Jul,10,6.00,0.45,0.35,4,36,27.20,-0.49,12.26,,,
Sep,10,7.50,1.67,1.43,5,115,26.20,-1.00,0.89,,,
Dec,10,6.50,0.92,-,1,30,26.10,-0.62,5.67,,,
Mar,11,7.50,1.75,1.66,6,89,27.10,-0.88,1.82,,,
Dec,11,10.50,4.64,4.52,6,-,2.00,-1.00,-,,,
ANZ Banking Grp Last Sale Price $22.25,,,,,,,,,,,,
Feb,10,21.50,-,0.01,50,809,2.00,-,16.40,,,
Feb,10,22.00,-,0.02,430,1078,2.00,-,32.81,,,
Feb,10,22.50,0.28,0.33,135,231,35.60,-1.00,49.21,,,
Feb,10,23.00,0.76,0.76,100,183,53.20,-1.00,16.40,,,
Mar,10,20.00,0.07,0.09,372,784,29.90,-0.08,4.24,,,
Mar,10,20.50,0.12,0.14,110,312,28.00,-0.13,6.51,,,
Mar,10,21.00,0.19,0.20,133,1213,26.70,-0.19,10.46,,,
Mar,10,21.50,0.28,0.31,90,425,24.90,-0.28,15.84,,,
Mar,10,22.00,0.47,0.46,215,828,25.30,-0.40,26.87,,,
Mar,10,22.50,0.68,0.68,111,283,23.30,-0.54,24.04,,,
Mar,10,23.00,1.00,1.06,28,258,23.70,-0.67,14.42,,,
Mar,10,23.50,1.43,1.45,22,202,26.00,-0.76,9.90,,,
Apr,10,18.50,0.06,-,4,-,28.60,-0.05,1.41,,,
Apr,10,20.00,0.17,0.16,309,214,25.80,-0.13,4.23,,,
Apr,10,20.50,0.27,0.24,5,365,26.00,-0.19,6.92,,,
Apr,10,21.00,0.39,0.32,13,180,25.60,-0.25,9.87,,,
Apr,10,21.50,0.53,0.40,1,972,25.00,-0.32,13.58,,,
Apr,10,22.00,0.71,0.70,15,167,24.20,-0.41,18.20,,,
Apr,10,22.50,0.95,0.93,24,109,24.10,-0.50,18.07,,,
Apr,10,23.00,1.22,1.11,4,115,23.30,-0.59,12.05,,,
Apr,10,24.00,1.95,1.75,10,361,23.70,-0.77,5.00,,,
May,10,19.00,0.25,0.27,4,6,29.60,-0.11,4.46,,,
May,10,20.00,0.44,0.46,160,68,28.30,-0.18,7.76,,,
May,10,21.50,0.89,0.92,6,28,26.00,-0.34,15.78,,,
May,10,22.00,1.06,1.10,21,70,24.30,-0.40,18.90,,,
May,10,22.50,1.38,1.37,12,84,25.20,-0.48,20.15,,,
Jun,10,20.00,0.53,0.56,20,1628,27.60,-0.20,7.25,,,
Sep,10,23.00,2.16,1.97,12,30,26.10,-0.49,10.96,,,
Dec,10,21.00,1.62,1.66,21,502,27.30,-0.31,8.80,,,
Dec,10,22.00,2.10,2.31,3,335,27.00,-0.39,11.38,,,
Dec,10,23.00,2.67,2.71,3,217,27.00,-0.47,10.40,,,
Dec,11,31.00,9.17,8.46,3,166,22.50,-1.00,1.03,,,
Dec,13,16.00,1.95,3.40,10,12,33.10,-0.16,2.29,,,
ASX Ltd Last Sale Price $36.60,,,,,,,,,,,,
Mar,10,35.50,0.54,0.36,5,16,17.30,-0.23,18.57,,,
Mar,10,36.50,1.04,0.80,2,4,15.70,-0.44,35.76,,,
Apr,10,33.50,0.30,0.30,2,-,19.70,-0.11,4.75,,,
Apr,10,36.00,0.97,0.80,8,1,15.70,-0.34,15.19,,,
Jun,10,33.00,0.46,0.40,1,38,19.70,-0.13,3.78,,,
Alumina Ltd Last Sale Price $1.51,,,,,,,,,,,,
Feb,10,1.54,0.04,0.02,153,450,60.80,-1.00,120.86,,,
Feb,10,1.63,0.12,0.12,213,1917,2.00,-1.00,-,,,
Feb,10,1.71,0.20,0.17,30,620,138.40,-1.00,-,,,
Feb,10,1.80,0.29,-,8,177,144.30,-1.00,-,,,
Feb,10,1.93,0.42,0.39,2,134,150.20,-1.00,-,,,
Mar,10,1.20,0.00,0.04,30,130,46.60,-0.03,1.67,,,
Mar,10,1.37,0.02,0.03,60,281,42.30,-0.18,16.67,,,
Mar,10,1.46,0.04,0.04,90,157,39.70,-0.35,33.34,,,
Mar,10,1.54,0.09,0.07,156,1335,41.00,-0.53,45.84,,,
Mar,10,1.63,0.14,0.12,126,1432,40.90,-0.73,20.84,,,
Mar,10,1.80,0.30,-,8,150,50.60,-0.89,8.34,,,
Apr,10,1.30,0.03,0.03,100,-,42.70,-0.16,9.44,,,
Apr,10,1.50,0.10,0.11,1036,40,42.40,-0.43,35.88,,,
Apr,10,1.70,0.21,0.19,20,24,35.50,-0.77,7.55,,,
AXA Asia Pacific Last Sale Price $6.44,,,,,,,,,,,,
Feb,10,6.50,0.06,0.07,58,306,2.00,-1.00,-,,,
Mar,10,6.00,0.04,0.06,27,130,24.40,-0.13,8.79,,,
Mar,10,6.25,0.10,0.12,27,235,21.20,-0.27,18.57,,,
Mar,10,6.50,0.22,0.21,20,176,19.10,-0.54,30.29,,,
BHP Billiton Ltd Last Sale Price $40.45,,,,,,,,,,,,
Feb,10,39.00,-,0.02,5,1241,2.00,-,18.05,,,
Feb,10,40.00,-,0.01,451,2101,2.00,-,9.02,,,
Feb,10,40.01,0.02,0.01,20,30,23.90,-,18.05,,,
Feb,10,40.50,0.05,0.10,685,603,2.00,-1.00,-,,,
Feb,10,41.00,0.55,0.60,650,1995,2.00,-1.00,-,,,
Feb,10,41.01,0.56,0.50,60,191,2.00,-1.00,-,,,
Feb,10,41.50,1.05,0.99,724,1291,2.00,-1.00,-,,,
Feb,10,42.00,1.55,1.49,549,635,2.00,-1.00,-,,,
Feb,10,42.01,1.56,1.53,2,8,2.00,-1.00,-,,,
Feb,10,42.50,2.05,1.67,214,652,2.00,-1.00,-,,,
Feb,10,43.00,2.55,2.51,122,532,2.00,-1.00,-,,,
Feb,10,43.01,2.56,1.90,6,21,2.00,-1.00,-,,,
Feb,10,43.50,3.05,2.70,48,419,2.00,-1.00,-,,,
Feb,10,44.00,3.55,2.69,7,62,2.00,-1.00,-,,,
Feb,10,44.01,3.56,1.89,56,100,2.00,-1.00,-,,,
Mar,10,25.50,-,0.03,4,433,38.40,-,0.78,,,
Mar,10,31.00,0.01,0.06,1,633,38.40,-,0.28,,,
Mar,10,33.00,0.05,0.10,23,563,38.40,-0.02,1.56,,,
Mar,10,34.00,0.11,0.14,10,622,38.40,-0.04,3.27,,,
Mar,10,35.00,0.19,0.17,20,1215,38.40,-0.07,5.91,,,
Mar,10,35.50,0.23,0.16,19,265,37.10,-0.09,7.00,,,
Mar,10,36.00,0.30,0.28,183,511,37.50,-0.11,9.49,,,
Mar,10,36.50,0.34,0.23,32,2920,35.30,-0.13,10.58,,,
Mar,10,37.00,0.38,0.26,49,4800,33.20,-0.14,11.67,,,
Mar,10,37.50,0.47,0.42,50,582,32.30,-0.17,14.47,,,
Mar,10,38.00,0.61,0.59,182,2615,32.80,-0.22,18.98,,,
Mar,10,38.50,0.71,0.70,109,2969,31.30,-0.25,22.25,,,
Mar,10,39.00,0.86,0.86,496,3164,30.50,-0.30,26.91,,,
Mar,10,39.01,0.82,0.60,27,62,29.50,-0.30,25.51,,,
Mar,10,39.50,1.05,0.96,388,723,29.90,-0.35,32.67,,,
Mar,10,40.00,1.25,1.23,318,3809,29.00,-0.41,38.74,,,
Mar,10,40.01,1.20,1.01,2,61,28.00,-0.41,37.34,,,
Mar,10,40.50,1.44,1.51,217,735,27.30,-0.47,43.25,,,
Mar,10,41.00,1.75,1.68,1061,1373,27.30,-0.54,37.18,,,
Mar,10,41.01,1.67,1.49,24,24,25.50,-0.55,34.38,,,
Mar,10,41.50,2.00,1.83,233,475,25.40,-0.61,29.72,,,
Mar,10,42.00,2.37,2.20,258,1734,25.10,-0.68,25.36,,,
Mar,10,42.01,2.33,1.83,2,11,24.60,-0.69,23.96,,,
Mar,10,42.50,2.72,2.65,131,3195,23.70,-0.76,20.85,,,
Mar,10,42.51,2.70,2.44,16,71,23.90,-0.76,19.91,,,
Mar,10,43.00,3.17,1.85,44,778,24.80,-0.81,19.45,,,
Mar,10,43.01,3.12,1.79,3,19,23.90,-0.82,17.42,,,
Mar,10,43.50,3.62,2.19,42,198,24.70,-0.86,17.58,,,
Mar,10,44.00,4.08,3.37,2,737,24.50,-0.91,16.34,,,
Mar,10,44.50,4.54,5.35,2,20,23.00,-0.98,15.25,,,
Mar,10,47.00,7.02,6.80,2,1067,12.50,-1.00,14.62,,,
Apr,10,34.00,0.27,0.26,23,403,33.20,-0.08,3.81,,,
Apr,10,35.00,0.41,0.35,5,10,33.10,-0.12,5.85,,,
Apr,10,36.00,0.56,0.52,63,245,31.90,-0.16,7.90,,,
Apr,10,37.00,0.73,0.72,77,266,30.40,-0.20,10.36,,,
Apr,10,37.50,0.85,0.65,20,381,29.70,-0.23,11.98,,,
Apr,10,38.00,1.00,0.95,22,661,29.50,-0.26,14.03,,,
Apr,10,38.01,0.84,0.93,5,14,26.90,-0.25,11.91,,,
Apr,10,39.00,1.26,1.15,321,382,27.70,-0.33,17.84,,,
Apr,10,39.50,1.50,1.17,7,161,27.70,-0.37,21.08,,,
Apr,10,40.00,1.74,1.71,25,404,27.80,-0.41,24.46,,,
Apr,10,41.00,2.19,2.06,15,132,26.30,-0.50,23.19,,,
Apr,10,42.00,2.77,2.55,2,261,25.20,-0.60,17.20,,,
Apr,10,43.00,3.45,3.20,1,54,24.30,-0.70,12.69,,,
Apr,10,44.00,4.24,5.46,2,7,23.70,-0.80,9.66,,,
May,10,36.00,0.72,0.73,5,44,29.80,-0.17,7.11,,,
May,10,38.00,1.33,1.07,11,35,29.70,-0.28,13.00,,,
May,10,38.50,1.48,2.05,3,32,29.20,-0.31,14.52,,,
May,10,39.00,1.65,1.51,4,211,28.60,-0.34,16.18,,,
May,10,40.00,2.03,1.41,15,205,27.50,-0.41,19.91,,,
May,10,41.00,2.55,2.47,11,81,27.20,-0.48,19.62,,,
May,10,43.00,3.75,2.80,1,76,25.80,-0.64,11.77,,,
May,10,44.50,4.86,-,2,5,24.70,-0.77,7.90,,,
May,10,50.00,10.02,-,2,-,24.70,-1.00,4.56,,,
Jun,10,32.00,0.40,0.47,10,143,34.40,-0.08,2.97,,,
Jun,10,35.00,0.85,0.70,1,305,32.40,-0.17,6.43,,,
Jun,10,38.00,1.59,1.50,7,2126,29.60,-0.29,11.92,,,
Jun,10,40.00,2.33,2.04,350,1822,28.00,-0.41,17.52,,,
Jul,10,38.00,1.89,1.83,18,9,29.80,-0.30,10.97,,,
Jul,10,39.00,2.25,-,1,40,29.20,-0.35,13.10,,,
Sep,10,36.00,1.79,1.73,4,787,31.50,-0.24,7.65,,,
Sep,10,42.00,4.28,4.07,2,238,28.30,-0.49,11.67,,,
Dec,10,28.00,0.77,0.67,40,536,38.10,-0.09,2.30,,,
Dec,10,33.00,1.55,1.48,10,128,33.80,-0.17,4.65,,,
Dec,10,37.00,2.67,3.39,1,324,31.40,-0.28,7.99,,,
Dec,10,38.00,3.04,2.95,15,747,30.80,-0.31,9.08,,,
Dec,10,39.00,3.44,3.13,1,344,30.40,-0.35,10.28,,,
Dec,11,30.00,2.35,2.29,22,819,35.60,-0.14,3.18,,,
Dec,11,32.00,2.88,2.80,27,406,34.70,-0.20,3.90,,,
Dec,13,25.00,2.56,2.50,2,3,37.80,-0.10,1.66,,,
Dec,13,32.00,4.85,4.65,3,4,36.40,-0.18,3.14,,,
Boral Ltd Last Sale Price $5.46,,,,,,,,,,,,
Feb,10,5.50,0.04,0.08,304,1169,2.00,-1.00,-,,,
Feb,10,5.75,0.29,0.21,10,315,28.90,-1.00,-,,,
Feb,10,6.00,0.54,0.35,5,23,54.40,-1.00,-,,,
Mar,10,4.50,0.01,0.19,5,70,38.20,-0.03,1.38,,,
Mar,10,5.25,0.10,0.09,168,670,32.90,-0.30,23.05,,,
Mar,10,5.50,0.20,0.18,16,223,30.40,-0.50,35.73,,,
Mar,10,5.75,0.37,0.31,8,99,32.40,-0.69,18.44,,,
Apr,10,5.25,0.16,0.17,78,4,30.00,-0.33,16.71,,,
Apr,10,5.75,0.44,-,10,4,31.60,-0.61,15.67,,,
May,10,5.25,0.23,0.24,10,-,33.00,-0.35,17.08,,,
BlueScope Steel Last Sale Price $2.41,,,,,,,,,,,,
Feb,10,2.44,0.03,0.06,77,356,2.00,-1.00,-,,,
Feb,10,2.63,0.22,0.22,329,1298,2.00,-1.00,-,,,
Feb,10,2.81,0.40,0.38,115,1864,2.00,-1.00,-,,,
Feb,10,3.00,0.59,0.57,200,1582,2.00,-1.00,-,,,
Feb,10,3.19,0.78,0.79,9,52,2.00,-1.00,-,,,
Feb,10,3.38,0.97,0.97,3,194,2.00,-1.00,-,,,
Mar,10,2.06,0.01,0.01,10,117,36.70,-0.05,4.70,,,
Mar,10,2.25,0.04,0.06,125,298,33.10,-0.20,20.89,,,
Mar,10,2.44,0.11,0.12,364,1535,22.40,-0.55,39.17,,,
Mar,10,2.63,0.27,0.23,113,1647,17.30,-1.00,26.11,,,
Mar,10,2.81,0.45,0.38,82,772,12.20,-1.00,26.11,,,
Mar,10,3.00,0.64,0.58,77,1102,7.10,-1.00,26.11,,,
Mar,10,3.19,0.83,0.67,2,529,2.00,-1.00,26.11,,,
Apr,10,2.50,0.20,0.19,63,679,28.70,-0.58,24.85,,,
Apr,10,3.00,0.64,0.57,48,868,28.70,-1.00,11.83,,,
May,10,3.00,0.64,0.53,8,105,2.00,-1.00,8.23,,,
Jun,10,2.50,0.25,0.20,20,1762,32.90,-0.52,20.19,,,
Jul,10,2.25,0.13,0.12,5,-,32.00,-0.30,12.70,,,
Sep,10,2.81,0.51,0.32,7,121,30.40,-0.72,7.54,,,
Sep,10,3.00,0.65,0.49,10,1181,25.90,-0.96,3.95,,,
Dec,10,3.00,0.68,0.67,10,1647,29.80,-0.80,4.26,,,
Brambles Ltd Last Sale Price $6.99,,,,,,,,,,,,
Feb,10,6.75,0.01,0.01,100,530,68.60,-,36.55,,,
Feb,10,7.00,0.07,0.04,280,210,56.40,-1.00,287.20,,,
Feb,10,7.25,0.26,0.26,79,87,55.20,-1.00,-,,,
Feb,10,8.75,1.76,1.73,100,-,66.10,-1.00,-,,,
Mar,10,6.50,0.11,0.10,39,162,35.30,-0.20,19.81,,,
Mar,10,6.75,0.19,0.17,398,475,33.00,-0.32,33.31,,,
Mar,10,7.00,0.32,0.30,638,278,34.10,-0.47,55.82,,,
Mar,10,8.00,1.13,1.22,5,197,30.70,-0.98,20.71,,,
Apr,10,6.50,0.17,0.19,20,108,30.80,-0.24,14.28,,,
Apr,10,7.00,0.39,0.40,5,29,30.20,-0.46,31.00,,,
May,10,6.50,0.23,0.47,30,100,30.50,-0.26,12.77,,,
May,10,6.75,0.33,-,50,400,30.10,-0.35,18.45,,,
Dec,10,8.00,1.47,-,5,-,32.50,-0.61,7.87,,,
C'wlth Bank  of Aust  Last Sale Price $53.18,,,,,,,,,,,,
Feb,10,52.00,0.03,0.02,1,602,43.40,-,20.59,,,
Feb,10,53.00,0.20,0.04,179,501,36.40,-,140.70,,,
Feb,10,53.01,0.21,0.04,38,80,36.50,-,144.13,,,
Feb,10,54.00,0.82,1.00,250,262,2.00,-1.00,-,,,
Feb,10,54.01,0.85,1.00,74,65,29.90,-1.00,13.73,,,
Feb,10,55.00,1.82,1.66,158,336,2.00,-1.00,-,,,
Feb,10,55.01,1.83,1.90,18,38,35.10,-1.00,-,,,
Feb,10,56.01,2.83,0.95,7,16,35.70,-1.00,-,,,
Feb,10,57.01,3.83,2.87,5,18,36.20,-1.00,-,,,
Feb,10,58.00,4.82,6.85,3,7,39.30,-1.00,-,,,
Mar,10,48.00,0.17,0.15,2,543,28.40,-0.08,3.91,,,
Mar,10,49.00,0.23,0.14,4,119,26.60,-0.11,5.56,,,
Mar,10,49.50,0.28,0.32,20,152,25.60,-0.13,6.51,,,
Mar,10,50.00,0.34,0.35,29,461,25.10,-0.16,8.05,,,
Mar,10,51.00,0.52,0.65,48,243,24.10,-0.24,12.31,,,
Mar,10,51.01,0.51,0.53,20,2,23.90,-0.23,12.07,,,
Mar,10,52.00,0.80,0.85,32,292,23.40,-0.33,18.93,,,
Mar,10,53.00,1.15,1.20,323,292,22.10,-0.44,27.10,,,
Mar,10,53.01,1.14,0.91,3,5,22.20,-0.44,26.98,,,
Mar,10,54.00,1.61,1.55,91,160,20.90,-0.57,18.70,,,
Mar,10,54.01,1.65,1.16,15,16,21.80,-0.57,19.29,,,
Mar,10,55.00,2.29,1.81,35,156,21.20,-0.70,11.01,,,
Mar,10,55.01,2.27,1.72,4,10,21.20,-0.70,10.41,,,
Mar,10,55.50,2.65,2.00,2,2,20.90,-0.76,7.81,,,
Mar,10,56.00,3.04,2.36,5,138,20.80,-0.81,5.33,,,
Apr,10,48.00,0.41,0.27,15,87,25.20,-0.13,4.34,,,
Apr,10,51.00,0.96,1.00,18,108,22.80,-0.28,10.30,,,
Apr,10,52.00,1.33,1.28,13,163,22.90,-0.36,14.26,,,
Apr,10,54.00,2.10,1.80,4,574,20.70,-0.52,13.67,,,
Apr,10,54.01,2.13,2.00,4,13,21.40,-0.52,13.89,,,
Apr,10,55.00,2.73,2.07,3,96,21.00,-0.61,9.76,,,
Apr,10,58.00,4.96,3.20,3,16,19.70,-0.89,1.56,,,
May,10,43.00,0.19,0.17,4,9,29.10,-0.05,1.42,,,
May,10,46.00,0.41,0.32,1,-,27.00,-0.11,3.10,,,
May,10,47.00,0.52,0.47,1,50,26.10,-0.13,3.88,,,
