Derivatives: Put Options - daily trades ,,,,,,,,,,,,
XAO 4724.4 at 16:34 22/12/2009  Report at 19:05 Tuesday 22/12/2009. Processed 19:22 Tuesday 22/12/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
PUT OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $13.97,,,,,,,,,,,,
Jan,10,13.50,0.05,0.07,4,374,12.50,-0.16,3.44,,,
Jan,10,14.00,0.19,0.23,20,187,10.90,-0.47,10.66,,,
Mar,10,13.50,0.26,0.25,10,307,14.70,-0.26,7.09,,,
Jun,10,13.50,0.46,0.47,6,38,17.10,-0.30,6.43,,,
Asciano Grp Last Sale Price $1.72,,,,,,,,,,,,
Jun,10,1.20,0.03,-,40,140,44.30,-0.08,2.88,,,
Jun,10,1.50,0.09,-,40,143,41.70,-0.25,10.35,,,
Amcor Ltd Last Sale Price $6.10,,,,,,,,,,,,
Jan,10,5.26,0.00,0.17,40,40,21.10,-0.01,0.16,,,
Jan,10,5.49,0.01,0.03,40,147,20.90,-0.04,1.26,,,
Jan,10,6.64,0.55,0.56,6,6,20.20,-0.95,0.79,,,
Mar,10,6.18,0.35,0.36,10,10,20.10,-0.50,17.51,,,
Mar,10,6.41,0.52,0.52,10,-,19.70,-0.66,13.05,,,
Jun,10,6.18,0.44,0.44,4,13,20.90,-0.46,11.48,,,
AMP Ltd Last Sale Price $6.55,,,,,,,,,,,,
Jan,10,6.00,0.03,0.03,51,545,25.30,-0.12,4.40,,,
Jan,10,6.25,0.08,0.10,39,639,25.00,-0.24,11.73,,,
Jan,10,6.50,0.17,0.17,25,475,25.40,-0.42,25.66,,,
Feb,10,5.50,0.03,0.04,20,247,31.10,-0.07,2.53,,,
Feb,10,6.25,0.20,0.23,23,124,32.10,-0.32,16.89,,,
Mar,10,5.50,0.07,0.08,40,1135,30.00,-0.09,3.85,,,
Jun,10,5.29,0.13,0.14,25,298,32.30,-0.12,3.92,,,
Jun,10,7.22,1.03,1.30,67,108,32.00,-0.61,10.99,,,
Sep,10,5.25,0.20,0.22,61,24,32.10,-0.14,4.14,,,
Sep,10,5.75,0.34,0.34,1,9,30.40,-0.22,6.86,,,
Sep,10,6.50,0.67,0.99,6,59,29.60,-0.40,13.43,,,
Sep,10,7.25,1.13,-,67,-,29.40,-0.59,8.58,,,
ANZ Banking Grp Last Sale Price $21.47,,,,,,,,,,,,
Jan,10,18.00,0.01,0.07,10,338,24.60,-,0.22,,,
Jan,10,18.50,0.01,0.04,10,635,24.40,-0.02,0.67,,,
Jan,10,19.00,0.03,0.05,2,261,24.20,-0.05,1.34,,,
Jan,10,19.50,0.07,0.07,16,339,24.00,-0.09,3.13,,,
Jan,10,20.00,0.11,0.13,6,483,21.90,-0.13,4.70,,,
Jan,10,20.50,0.17,0.17,92,707,20.40,-0.20,7.83,,,
Jan,10,21.00,0.28,0.29,85,844,18.90,-0.32,12.75,,,
Jan,10,21.50,0.47,0.47,65,549,17.80,-0.47,19.46,,,
Jan,10,22.00,0.75,0.87,1,742,17.50,-0.64,9.84,,,
Jan,10,22.50,1.14,1.13,13,346,18.50,-0.78,4.70,,,
Jan,10,23.00,1.54,1.64,79,316,17.00,-0.96,0.67,,,
Jan,10,23.50,2.04,2.16,49,96,20.30,-0.98,0.67,,,
Jan,10,24.00,2.54,2.00,27,90,23.70,-0.98,0.67,,,
Jan,10,25.00,3.53,3.55,2,47,24.30,-1.00,-,,,
Feb,10,20.50,0.36,0.36,13,85,22.70,-0.27,9.40,,,
Feb,10,21.00,0.52,0.54,3,265,21.80,-0.35,13.27,,,
Feb,10,22.00,0.96,1.06,3,403,20.40,-0.57,11.20,,,
Feb,10,22.50,1.28,1.56,48,196,20.00,-0.69,6.44,,,
Feb,10,23.00,1.69,1.86,24,153,21.00,-0.78,4.12,,,
Feb,10,23.50,2.08,2.11,13,120,19.50,-0.91,1.16,,,
Feb,10,24.00,2.54,2.61,10,34,19.50,-1.00,0.26,,,
Mar,10,21.00,0.73,0.83,2,424,24.20,-0.37,13.20,,,
Mar,10,22.00,1.19,1.33,10,425,23.10,-0.53,11.94,,,
Mar,10,23.00,1.84,1.85,8,91,22.80,-0.70,5.52,,,
Mar,10,23.50,2.21,1.70,2,172,22.30,-0.79,3.16,,,
Mar,10,24.00,2.62,2.67,15,731,21.80,-0.88,1.54,,,
Mar,10,24.50,3.06,3.23,10,23,21.30,-0.97,0.45,,,
Mar,10,25.00,3.54,3.64,13,199,21.30,-1.00,-,,,
Mar,10,25.50,4.03,4.19,1,10,21.30,-1.00,-,,,
Apr,10,22.50,1.66,-,2,-,23.90,-0.58,8.30,,,
Apr,10,23.00,1.98,2.21,14,12,23.50,-0.65,5.86,,,
Apr,10,24.00,2.72,2.84,24,8,23.20,-0.80,2.50,,,
Jun,10,22.50,2.15,2.16,25,97,25.60,-0.54,10.34,,,
Jun,10,24.00,3.17,3.37,21,42,25.00,-0.71,5.93,,,
Jun,10,24.50,3.56,3.06,9,13,25.00,-0.77,4.92,,,
Jun,10,25.00,3.94,4.02,15,79,24.40,-0.84,3.81,,,
Jun,10,30.00,8.54,8.69,2,10,24.70,-1.00,-,,,
Nov,10,29.00,7.95,8.06,1,94,30.40,-0.93,2.11,,,
Dec,10,18.00,0.99,1.21,7,301,29.70,-0.16,4.59,,,
Dec,10,29.00,7.90,9.75,4,241,28.50,-0.93,1.71,,,
Mar,11,16.00,0.87,0.95,10,33,34.00,-0.14,3.23,,,
Dec,11,16.00,1.47,1.32,15,71,35.50,-0.14,3.41,,,
Dec,11,19.00,2.45,2.52,25,65,33.10,-0.29,5.70,,,
ASX Ltd Last Sale Price $34.67,,,,,,,,,,,,
Jan,10,32.50,0.04,0.08,2,73,14.50,-0.06,1.25,,,
Jan,10,33.00,0.10,0.12,4,64,14.50,-0.11,2.77,,,
Jan,10,35.00,0.69,0.67,10,18,12.90,-0.55,9.84,,,
Feb,10,34.50,0.80,0.80,1,8,9.20,-0.37,12.76,,,
Dec,10,34.50,3.37,-,5,-,24.00,-0.38,9.65,,,
Alumina Ltd Last Sale Price $1.77,,,,,,,,,,,,
Jan,10,1.54,0.01,0.01,15,145,40.70,-0.11,8.12,,,
Jan,10,1.63,0.03,0.03,5,172,36.30,-0.20,13.53,,,
