Derivatives: Put Options - daily trades ,,,,,,,,,,,,
XAO 4849.6 at 16:33 21/1/2010  Report at 19:06 Thursday 21/1/2010. Processed 19:25 Thursday 21/1/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
PUT OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $13.93,,,,,,,,,,,,
Jan,10,14.50,0.57,0.33,8,18,2.00,-1.00,-,,,
Feb,10,13.50,0.10,0.10,8,52,15.90,-0.22,6.91,,,
Feb,10,14.00,0.28,0.27,10,304,15.20,-0.50,14.92,,,
Feb,10,14.50,0.61,0.44,8,14,15.20,-0.81,3.28,,,
Mar,10,14.00,0.49,0.45,89,235,15.50,-0.48,17.20,,,
Asciano Grp Last Sale Price $1.78,,,,,,,,,,,,
Jan,10,1.75,0.01,0.02,270,578,30.20,-0.30,38.34,,,
Dec,10,1.96,0.33,0.26,20,26,38.00,-0.51,9.40,,,
Amcor Ltd Last Sale Price $6.09,,,,,,,,,,,,
Jan,10,6.18,0.13,0.12,14,90,22.80,-0.66,29.97,,,
Feb,10,5.95,0.09,0.06,4,32,11.10,-0.20,14.15,,,
Jun,10,5.26,0.10,0.10,1,7,24.40,-0.13,3.67,,,
AMP Ltd Last Sale Price $6.59,,,,,,,,,,,,
Jan,10,6.25,0.01,0.03,20,617,32.00,-0.11,10.39,,,
Jan,10,6.50,0.06,0.05,35,474,27.00,-0.34,41.54,,,
Jan,10,6.75,0.20,0.19,20,107,28.20,-0.72,27.69,,,
Feb,10,5.75,0.04,0.04,20,652,36.60,-0.10,5.38,,,
Feb,10,6.00,0.08,0.08,20,1749,36.80,-0.18,12.31,,,
Feb,10,6.25,0.16,0.18,140,1863,37.80,-0.29,23.85,,,
Feb,10,6.50,0.27,0.27,301,960,39.90,-0.42,41.54,,,
Feb,10,6.75,0.44,0.42,140,251,44.00,-0.53,42.31,,,
Mar,10,5.50,0.05,0.05,31,1172,33.50,-0.08,4.33,,,
Mar,10,5.75,0.07,0.07,10,137,30.50,-0.11,6.49,,,
Mar,10,6.25,0.22,0.20,35,290,30.20,-0.29,19.04,,,
Mar,10,6.50,0.34,0.30,3,503,30.40,-0.41,29.42,,,
Mar,10,7.50,1.10,1.10,2,81,33.60,-0.81,16.44,,,
Apr,10,6.50,0.39,0.42,30,183,28.80,-0.40,21.82,,,
May,10,6.50,0.44,0.43,2,40,29.20,-0.40,18.97,,,
Sep,10,6.75,0.75,-,20,-,28.60,-0.46,13.17,,,
Dec,10,6.00,0.47,0.47,1,-,29.50,-0.27,7.72,,,
ANZ Banking Grp Last Sale Price $23.26,,,,,,,,,,,,
Jan,10,21.50,0.01,0.01,5,561,29.20,-0.02,1.57,,,
Jan,10,22.00,0.03,0.04,34,1764,28.80,-0.07,5.88,,,
Jan,10,22.50,0.07,0.07,166,700,24.80,-0.16,12.75,,,
Jan,10,23.00,0.16,0.19,166,435,21.20,-0.33,30.40,,,
Jan,10,23.50,0.41,0.44,59,143,21.30,-0.62,32.37,,,
Jan,10,24.00,0.79,0.77,50,86,21.60,-0.85,8.83,,,
Feb,10,21.50,0.12,0.14,5,358,24.40,-0.13,5.23,,,
Feb,10,22.00,0.19,0.17,30,505,23.20,-0.19,8.06,,,
Feb,10,22.50,0.30,0.30,27,249,22.50,-0.28,13.29,,,
Feb,10,23.00,0.46,0.50,15,216,21.40,-0.39,19.83,,,
Feb,10,23.50,0.69,0.75,15,153,21.00,-0.53,19.62,,,
Feb,10,24.00,1.00,1.11,2,40,20.90,-0.66,11.33,,,
Feb,10,24.50,1.36,1.35,2,22,20.20,-0.79,5.23,,,
Mar,10,20.50,0.14,0.13,3,105,26.60,-0.10,3.31,,,
Mar,10,21.00,0.18,0.20,25,510,25.20,-0.13,4.41,,,
Mar,10,23.00,0.69,0.75,1,121,22.80,-0.40,16.80,,,
Mar,10,23.50,0.91,1.08,30,205,22.20,-0.50,16.43,,,
Mar,10,23.51,0.90,-,25,-,22.20,-0.50,15.81,,,
Mar,10,25.50,2.31,2.56,30,8,20.90,-0.89,1.72,,,
Apr,10,22.00,0.56,0.54,2,129,24.60,-0.27,8.80,,,
May,10,20.00,0.34,0.39,10,39,27.40,-0.13,4.20,,,
Jun,10,20.00,0.47,0.47,36,1625,28.30,-0.15,4.71,,,
Dec,10,18.00,0.64,0.65,14,305,30.70,-0.12,2.96,,,
Dec,10,20.00,1.10,1.09,1,93,29.00,-0.20,5.12,,,
May,11,18.00,1.02,1.06,4,57,31.60,-0.14,3.26,,,
Dec,12,18.00,1.98,3.79,2,286,32.10,-0.18,2.92,,,
Dec,12,22.00,3.35,3.98,2,170,28.90,-0.29,4.93,,,
ASX Ltd Last Sale Price $34.70,,,,,,,,,,,,
Jan,10,35.00,0.47,0.54,2,34,15.90,-0.64,21.69,,,
Feb,10,32.50,0.14,0.14,50,87,14.70,-0.06,4.09,,,
Feb,10,33.00,0.25,0.27,2,68,14.50,-0.11,7.16,,,
Feb,10,33.50,0.34,0.45,50,66,12.70,-0.15,9.93,,,
Mar,10,30.00,0.08,0.16,2,48,20.60,-0.03,1.31,,,
Mar,10,32.00,0.39,0.46,7,105,20.50,-0.14,6.33,,,
Mar,10,32.50,0.53,0.52,1,64,20.50,-0.18,8.63,,,
Mar,10,34.00,1.04,0.71,1,21,18.60,-0.34,17.09,,,
Mar,10,34.01,1.03,-,7,-,18.70,-0.34,16.93,,,
Jun,10,32.50,1.06,1.08,4,109,21.40,-0.25,7.19,,,
Alumina Ltd Last Sale Price $1.73,,,,,,,,,,,,
Jan,10,1.80,0.09,0.08,40,641,41.20,-0.76,39.67,,,
Jan,10,1.93,0.20,0.22,52,586,2.60,-1.00,-,,,
Feb,10,1.54,0.03,0.01,20,127,46.60,-0.19,17.63,,,
Feb,10,1.63,0.05,0.05,60,1544,43.70,-0.30,29.39,,,
Feb,10,1.71,0.08,0.07,5,1009,41.30,-0.43,47.02,,,
Mar,10,1.54,0.04,0.05,194,447,42.60,-0.22,14.88,,,
Mar,10,1.63,0.07,0.07,50,406,40.50,-0.32,23.14,,,
Sep,10,1.80,0.26,0.23,15,332,42.00,-0.45,15.48,,,
Dec,10,3.28,1.55,1.54,6,-,43.60,-1.00,-,,,
BHP Billiton Ltd Last Sale Price $42.67,,,,,,,,,,,,
Jan,10,39.00,0.02,0.02,291,1307,34.40,-0.03,2.14,,,
Jan,10,39.50,0.04,0.03,50,579,32.90,-0.04,3.74,,,
Jan,10,40.00,0.05,0.05,12,1749,31.30,-0.06,5.35,,,
Jan,10,40.50,0.07,0.06,16,654,28.70,-0.09,7.48,,,
Jan,10,41.00,0.10,0.09,72,1779,26.20,-0.13,10.69,,,
Jan,10,41.50,0.18,0.15,520,421,25.60,-0.20,19.25,,,
Jan,10,42.00,0.26,0.25,153,855,23.00,-0.29,27.80,,,
Jan,10,42.01,0.27,0.23,15,58,23.30,-0.30,28.34,,,
Jan,10,42.50,0.42,0.38,145,662,21.90,-0.43,45.44,,,
Jan,10,43.00,0.67,0.63,175,608,21.40,-0.59,36.35,,,
Jan,10,43.01,0.67,0.55,6,122,20.90,-0.59,34.75,,,
Jan,10,43.50,1.00,0.77,63,725,20.60,-0.74,17.64,,,
Jan,10,44.00,1.39,1.23,27,203,19.90,-0.87,6.42,,,
Jan,10,44.50,1.86,1.79,2,212,21.00,-0.94,2.67,,,
Feb,10,35.00,0.07,0.07,5,434,35.50,-0.03,1.78,,,
Feb,10,36.00,0.11,0.11,50,731,33.10,-0.04,2.49,,,
Feb,10,36.50,0.13,0.13,9,40,32.10,-0.05,2.97,,,
Feb,10,37.00,0.15,0.14,88,270,31.10,-0.06,3.56,,,
Feb,10,37.50,0.18,0.17,6,241,30.10,-0.07,4.28,,,
Feb,10,38.00,0.22,0.20,30,721,29.00,-0.08,5.23,,,
