Derivatives: Put Options - daily trades ,,,,,,,,,,,,
XAO 4262.7 at 16:36 1/7/2010  Report at 19:06 Thursday 1/7/2010. Processed 19:36 Thursday 1/7/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
PUT OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $14.99,,,,,,,,,,,,
Aug,10,14.50,0.20,0.25,5,77,18.90,-0.28,8.76,,,
Sep,10,12.50,0.05,0.07,4,62,24.40,-0.04,1.43,,,
Oct,10,14.00,0.27,-,4,-,18.70,-0.20,5.38,,,
Asciano Grp Last Sale Price $1.62,,,,,,,,,,,,
Aug,10,1.60,0.07,0.06,500,30,34.50,-0.42,29.65,,,
Amcor Ltd Last Sale Price $6.32,,,,,,,,,,,,
Jul,10,6.50,0.26,0.27,20,292,22.70,-0.65,14.94,,,
Sep,10,6.00,0.17,0.19,5,353,22.80,-0.26,11.89,,,
AMP Ltd Last Sale Price $5.20,,,,,,,,,,,,
Jul,10,5.25,0.19,0.18,8,175,29.80,-0.51,33.89,,,
Jul,10,5.50,0.36,0.34,5,443,32.50,-0.71,15.73,,,
Jul,10,5.75,0.56,0.55,2,847,25.50,-0.95,1.21,,,
Aug,10,5.25,0.26,0.27,100,133,30.10,-0.49,25.24,,,
Aug,10,5.50,0.40,0.23,10,248,28.50,-0.66,11.70,,,
Aug,10,6.25,1.05,0.65,10,97,28.30,-1.00,-,,,
Aug,10,6.50,1.30,1.31,3,120,28.30,-1.00,-,,,
Sep,10,6.00,0.93,0.55,10,599,29.50,-0.85,10.74,,,
Sep,10,7.00,1.88,0.71,10,163,29.50,-1.00,6.61,,,
Dec,10,5.00,0.33,0.33,1,7,29.40,-0.35,13.16,,,
Mar,11,5.00,0.46,0.33,10,6,29.50,-0.35,11.96,,,
Mar,11,5.50,0.73,0.70,2,438,28.90,-0.51,11.44,,,
Mar,11,6.25,1.28,1.16,20,95,28.90,-0.77,6.18,,,
Dec,12,4.50,0.59,0.60,3,1309,30.00,-0.22,4.62,,,
ANZ Banking Grp Last Sale Price $21.08,,,,,,,,,,,,
Jul,10,18.00,0.16,0.16,18,244,49.50,-0.11,9.55,,,
Jul,10,19.50,0.37,0.35,14,182,43.80,-0.23,22.09,,,
Jul,10,20.00,0.48,0.46,25,334,41.60,-0.29,28.66,,,
Jul,10,20.50,0.61,0.56,30,836,39.00,-0.36,36.42,,,
Jul,10,21.00,0.80,0.78,70,353,37.20,-0.45,47.47,,,
Jul,10,21.50,1.01,1.00,69,350,35.20,-0.55,35.53,,,
Jul,10,22.00,1.26,1.28,83,760,31.90,-0.66,20.60,,,
Jul,10,22.50,1.64,1.62,30,459,32.00,-0.75,12.84,,,
Jul,10,23.00,2.01,2.00,12,330,29.50,-0.86,5.37,,,
Jul,10,23.50,2.44,2.38,16,266,27.90,-0.94,1.49,,,
Jul,10,24.00,2.98,2.91,4,227,36.50,-0.91,3.88,,,
Jul,10,24.50,3.42,3.25,7,65,2.00,-1.00,-,,,
Aug,10,17.00,0.08,0.20,2,78,37.70,-0.06,2.43,,,
Aug,10,19.00,0.38,0.40,12,65,37.20,-0.20,11.39,,,
Aug,10,19.50,0.51,0.47,61,110,37.10,-0.25,15.49,,,
Aug,10,20.00,0.68,0.67,69,377,37.00,-0.31,20.50,,,
Aug,10,20.50,0.86,0.81,15,378,36.70,-0.38,26.28,,,
Aug,10,21.00,1.04,1.01,27,230,35.00,-0.44,31.74,,,
Aug,10,21.50,1.27,1.25,29,110,33.60,-0.51,25.82,,,
Aug,10,22.00,1.52,1.45,17,811,32.10,-0.59,18.23,,,
Aug,10,22.50,1.84,1.60,3,77,31.20,-0.67,12.61,,,
Aug,10,23.00,2.17,1.76,6,268,30.10,-0.75,7.75,,,
Aug,10,23.50,2.56,2.56,8,93,29.00,-0.83,4.25,,,
Aug,10,24.00,3.00,3.00,4,149,29.00,-0.89,2.28,,,
Aug,10,24.50,3.44,3.90,4,75,28.10,-0.96,0.76,,,
Aug,10,25.00,3.94,3.79,16,69,30.90,-0.96,0.76,,,
Sep,10,15.00,0.12,0.14,15,74,48.60,-0.05,2.44,,,
Sep,10,20.00,0.91,0.85,143,288,37.30,-0.33,18.54,,,
Sep,10,20.50,1.04,1.03,8,68,35.30,-0.38,21.29,,,
Sep,10,21.00,1.23,1.22,19,346,34.00,-0.43,24.95,,,
Sep,10,21.50,1.47,1.45,9,111,33.20,-0.49,21.29,,,
Sep,10,22.00,1.68,1.60,2,222,31.10,-0.56,15.38,,,
Sep,10,23.00,2.31,2.00,6,141,30.10,-0.70,8.05,,,
Sep,10,24.00,3.06,2.98,21,220,28.30,-0.83,2.85,,,
Oct,10,19.50,0.94,0.89,150,10,37.20,-0.29,13.49,,,
Oct,10,20.00,1.08,1.04,1,11,36.00,-0.33,15.58,,,
Oct,10,20.50,1.25,-,50,14,35.10,-0.38,18.11,,,
Oct,10,21.00,1.45,0.93,53,36,34.10,-0.43,20.85,,,
Oct,10,21.50,1.66,1.42,1,168,33.00,-0.48,17.89,,,
Nov,10,19.00,0.86,0.80,1,1,33.00,-0.24,10.06,,,
Nov,10,21.00,1.76,0.96,1,150,33.00,-0.42,20.65,,,
Nov,10,23.50,3.19,1.93,20,4,29.20,-0.69,9.07,,,
Nov,10,24.50,4.03,3.81,4,2,30.30,-0.77,7.08,,,
Dec,10,20.00,1.50,1.48,7,287,35.10,-0.34,14.81,,,
Dec,10,21.00,1.93,1.87,6,498,33.60,-0.42,18.94,,,
Dec,10,23.50,3.40,2.67,1,137,31.40,-0.64,9.59,,,
Dec,10,25.00,4.52,4.52,15,431,30.50,-0.78,5.90,,,
Dec,10,28.00,7.12,6.87,7,-,29.20,-1.00,1.97,,,
Mar,11,19.00,1.45,1.45,3,15,35.60,-0.27,9.37,,,
Dec,12,21.00,4.06,3.10,80,155,33.50,-0.35,7.78,,,
ASX Ltd Last Sale Price $28.80,,,,,,,,,,,,
Jul,10,28.00,0.38,0.33,30,-,23.40,-0.30,16.39,,,
Jul,10,29.00,0.73,0.92,20,25,21.00,-0.51,23.16,,,
Jul,10,29.50,1.00,0.96,5,24,20.00,-0.64,13.11,,,
Jul,10,30.00,1.34,1.33,1,28,19.00,-0.77,5.90,,,
Jul,10,30.50,1.74,1.74,70,90,18.00,-0.90,1.75,,,
Jul,10,31.50,2.70,2.63,10,37,18.00,-1.00,-,,,
Jul,10,32.00,3.20,3.27,1,70,18.00,-1.00,-,,,
Jul,10,33.00,4.20,2.39,10,52,18.00,-1.00,-,,,
Aug,10,32.00,3.21,3.06,2,56,19.80,-1.00,0.22,,,
Aug,10,32.50,3.70,4.11,1,36,19.80,-1.00,-,,,
Sep,10,28.00,0.95,0.64,50,5,20.80,-0.33,14.16,,,
Sep,10,31.00,2.92,3.01,10,10,19.60,-0.79,10.74,,,
Sep,10,34.00,5.70,2.45,2,6,19.60,-1.00,7.46,,,
Oct,10,34.00,5.71,-,2,2,19.60,-1.00,5.39,,,
Dec,10,29.00,1.96,2.00,1,2,22.40,-0.44,12.64,,,
Dec,10,32.00,3.92,4.05,10,12,19.30,-0.82,5.15,,,
Mar,11,43.00,14.62,14.65,7,-,27.70,-1.00,1.99,,,
Jun,11,34.00,6.32,-,4,-,21.40,-0.85,3.95,,,
Alumina Ltd Last Sale Price $1.50,,,,,,,,,,,,
Jul,10,1.30,0.01,0.02,94,74,51.50,-0.13,12.59,,,
Jul,10,1.40,0.03,0.04,48,406,44.90,-0.26,25.17,,,
Jul,10,1.50,0.07,0.08,118,1090,42.00,-0.46,54.54,,,
Jul,10,1.60,0.13,0.13,5,895,39.60,-0.70,20.98,,,
Aug,10,1.40,0.06,0.06,35,40,47.70,-0.31,25.61,,,
Aug,10,1.50,0.10,0.10,12,605,42.60,-0.45,40.56,,,
Aug,10,1.60,0.15,0.15,10,769,40.90,-0.61,21.35,,,
Sep,10,1.50,0.12,0.12,20,110,44.50,-0.44,34.35,,,
Sep,10,1.70,0.25,0.23,45,241,44.60,-0.68,14.31,,,
Sep,10,1.80,0.33,0.33,289,490,45.40,-0.77,8.59,,,
Dec,10,1.47,0.15,0.15,4,31,43.50,-0.39,20.74,,,
Dec,10,1.56,0.20,0.20,4,153,42.90,-0.47,18.66,,,
Dec,11,1.40,0.20,0.20,340,64,40.70,-0.31,9.24,,,
AXA Asia Pacific Last Sale Price $5.37,,,,,,,,,,,,
Aug,10,4.75,0.12,0.12,5,40,41.10,-0.19,13.71,,,
Sep,10,5.00,0.26,0.12,5,43,40.70,-0.30,20.39,,,
Mar,11,5.50,0.59,0.58,20,90,29.80,-0.45,11.84,,,
BHP Billiton Ltd Last Sale Price $37.11,,,,,,,,,,,,
Jul,10,27.00,0.01,0.03,38,-,50.70,-,0.51,,,
Jul,10,29.00,0.07,0.06,92,5,50.20,-0.03,2.20,,,
Jul,10,32.00,0.17,0.17,519,548,41.60,-0.08,5.94,,,
Jul,10,33.00,0.27,0.25,23,887,39.70,-0.12,8.99,,,
Jul,10,34.00,0.39,0.38,106,922,37.60,-0.18,13.23,,,
Jul,10,35.00,0.57,0.55,604,1080,35.50,-0.25,19.33,,,
Jul,10,35.50,0.69,0.65,63,385,34.30,-0.29,23.23,,,
Jul,10,36.00,0.85,0.80,383,1586,34.00,-0.34,28.83,,,
Jul,10,36.50,1.02,0.97,87,561,33.40,-0.39,34.76,,,
Jul,10,37.00,1.21,1.24,318,1667,32.10,-0.45,40.87,,,
Jul,10,37.50,1.45,1.42,71,736,31.60,-0.51,35.78,,,
Jul,10,38.00,1.71,1.62,189,1162,30.90,-0.58,27.81,,,
Jul,10,38.50,2.00,1.99,23,1850,30.20,-0.64,20.86,,,
Jul,10,39.00,2.34,2.29,93,1693,29.80,-0.70,15.26,,,
Jul,10,39.50,2.71,2.58,4,323,29.50,-0.76,11.02,,,
Jul,10,40.00,3.12,3.00,15,943,29.30,-0.81,7.63,,,
Jul,10,40.50,3.52,1.91,44,347,28.40,-0.87,4.41,,,
Jul,10,41.50,4.39,2.00,11,1255,2.00,-1.00,-,,,
Jul,10,42.00,4.92,5.00,3,396,30.20,-0.96,1.19,,,
Jul,10,42.50,5.39,5.68,48,185,16.10,-1.00,-,,,
Jul,10,43.00,5.89,5.53,1,89,2.00,-1.00,-,,,
Jul,10,46.00,8.89,7.80,90,-,2.00,-1.00,-,,,
Jul,10,46.01,8.74,-,90,294,23.80,-1.00,-,,,
Aug,10,29.00,0.17,0.17,25,47,43.80,-0.06,2.93,,,
Aug,10,32.00,0.47,0.55,4,45,40.40,-0.14,8.11,,,
Aug,10,33.00,0.61,0.57,5,82,38.70,-0.18,10.53,,,
Aug,10,33.50,0.69,0.68,95,11,37.60,-0.21,11.99,,,
Aug,10,34.00,0.80,0.86,2,177,37.10,-0.23,13.72,,,
Aug,10,35.00,1.02,1.00,64,600,35.30,-0.29,17.69,,,
Aug,10,35.50,1.19,1.27,81,46,34.70,-0.33,20.45,,,
Aug,10,36.00,1.35,1.38,194,461,34.10,-0.36,23.21,,,
Aug,10,36.50,1.54,1.50,36,1012,33.60,-0.40,26.57,,,
Aug,10,37.00,1.71,1.65,40,779,32.50,-0.44,29.51,,,
Aug,10,37.50,1.96,1.91,293,543,32.20,-0.49,27.00,,,
Aug,10,38.00,2.17,2.15,341,2175,31.20,-0.53,22.17,,,
Aug,10,38.50,2.47,2.36,20,72,31.00,-0.58,18.64,,,
Aug,10,39.00,2.79,2.70,30,374,31.00,-0.62,15.53,,,
Aug,10,39.50,3.06,3.31,2,195,29.50,-0.67,11.56,,,
Aug,10,41.50,4.51,-,10,92,25.90,-0.88,2.16,,,
Aug,10,43.00,5.92,5.80,5,38,27.20,-0.97,0.60,,,
Aug,10,46.00,8.89,-,9,9,27.20,-1.00,-,,,
Sep,10,29.00,0.39,0.39,10,1050,42.90,-0.09,4.45,,,
Sep,10,30.00,0.48,0.53,10,257,41.30,-0.11,5.55,,,
Sep,10,31.00,0.61,0.68,2,134,39.80,-0.14,7.12,,,
Sep,10,32.00,0.77,0.74,8,1134,38.30,-0.17,8.85,,,
Sep,10,33.00,0.97,0.63,3,179,37.30,-0.21,11.28,,,
Sep,10,34.00,1.20,1.15,19,602,35.70,-0.25,13.89,,,
Sep,10,34.50,1.37,1.45,4,100,35.60,-0.28,15.85,,,
Sep,10,35.00,1.51,1.60,37,1099,34.70,-0.31,17.47,,,
Sep,10,36.00,1.85,1.94,130,2032,33.20,-0.37,21.35,,,
Sep,10,36.50,2.04,2.02,12,48,32.60,-0.40,23.55,,,
Sep,10,37.00,2.27,2.20,10,1169,32.20,-0.44,26.27,,,
Sep,10,37.50,2.50,2.62,3,1510,31.60,-0.47,24.36,,,
Sep,10,39.50,3.63,2.05,1,167,29.50,-0.63,14.29,,,
Sep,10,40.00,3.96,3.08,1,352,29.10,-0.67,12.38,,,
Sep,10,41.00,4.68,5.24,2,941,28.50,-0.75,9.20,,,
Sep,10,41.50,5.08,5.21,4,46,28.20,-0.79,7.93,,,
Sep,10,42.50,5.89,6.00,5,88,27.70,-0.86,5.84,,,
Oct,10,32.00,1.03,1.06,5,1,37.40,-0.19,8.48,,,
Oct,10,35.50,2.00,1.48,20,11,33.50,-0.34,16.39,,,
Oct,10,41.00,4.97,5.12,3,5,29.30,-0.69,8.85,,,
Dec,10,30.00,0.94,1.05,6,453,37.70,-0.15,5.25,,,
Dec,10,31.00,1.19,1.17,4,441,37.60,-0.18,6.65,,,
