Derivatives: Put Options - daily trades ,,,,,,,,,,,,
XAO 4829.8 at 16:34 10/3/2010  Report at 19:05 Wednesday 10/3/2010. Processed 19:14 Wednesday 10/3/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
PUT OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $14.99,,,,,,,,,,,,
Mar,10,13.50,0.00,0.02,20,263,24.50,-0.01,0.61,,,
Mar,10,14.00,0.03,0.03,11,153,24.00,-0.07,3.80,,,
Mar,10,14.50,0.06,0.06,23,183,19.20,-0.18,9.13,,,
Mar,10,15.00,0.22,0.22,84,21,18.00,-0.48,31.20,,,
Apr,10,14.00,0.06,0.16,100,579,17.80,-0.12,2.86,,,
Apr,10,14.50,0.14,0.18,100,300,16.50,-0.25,6.92,,,
Apr,10,15.00,0.34,0.36,15,203,16.70,-0.46,15.52,,,
Apr,10,15.50,0.64,0.70,1,-,16.70,-0.68,5.97,,,
May,10,15.00,0.40,0.38,14,-,16.00,-0.44,11.87,,,
Jun,10,16.00,1.08,1.11,5,-,15.60,-0.81,1.59,,,
Sep,10,13.00,0.14,0.15,2,1,18.60,-0.10,1.66,,,
Asciano Grp Last Sale Price $1.86,,,,,,,,,,,,
Mar,10,1.75,0.02,0.01,30,350,41.30,-0.21,24.53,,,
Jun,10,1.80,0.10,0.09,12,145,35.30,-0.37,18.34,,,
Jun,10,2.00,0.20,0.27,10,60,30.30,-0.63,10.09,,,
Jun,10,2.25,0.40,0.37,1,2,30.30,-0.91,0.92,,,
Dec,10,1.66,0.12,-,40,10,35.50,-0.26,7.81,,,
Dec,10,1.96,0.24,0.26,40,46,32.50,-0.48,9.51,,,
Amcor Ltd Last Sale Price $5.94,,,,,,,,,,,,
Mar,10,5.95,0.10,0.07,10,131,20.10,-0.49,32.64,,,
Apr,10,6.18,0.29,0.24,11,20,18.60,-0.70,6.63,,,
Dec,10,6.00,0.45,0.42,1,-,20.50,-0.43,8.29,,,
AMP Ltd Last Sale Price $6.16,,,,,,,,,,,,
Mar,10,5.75,0.02,0.06,10,544,28.30,-0.10,7.41,,,
Mar,10,6.00,0.05,0.05,122,1795,24.00,-0.27,18.52,,,
Mar,10,6.25,0.15,0.16,30,618,20.50,-0.61,22.22,,,
Mar,10,6.50,0.34,0.34,10,1305,20.10,-0.93,1.85,,,
Mar,10,7.00,0.84,1.08,18,676,2.00,-1.00,-,,,
Apr,10,6.00,0.12,0.12,20,351,21.80,-0.33,13.36,,,
Apr,10,6.25,0.22,0.23,40,627,21.00,-0.53,15.10,,,
Apr,10,7.00,0.84,1.09,18,27,21.30,-1.00,-,,,
May,10,6.00,0.17,0.16,3,470,22.70,-0.35,12.38,,,
May,10,6.25,0.28,0.29,15,78,22.50,-0.50,14.25,,,
Jun,10,6.50,0.47,0.47,5,328,22.90,-0.63,7.20,,,
Jul,10,6.00,0.26,0.24,1,41,24.30,-0.36,10.64,,,
Sep,10,6.00,0.35,0.35,1,209,24.50,-0.36,10.47,,,
Sep,10,6.25,0.47,0.55,20,24,24.00,-0.46,11.37,,,
Dec,10,5.75,0.33,0.34,1,1,25.70,-0.29,6.77,,,
ANZ Banking Grp Last Sale Price $23.94,,,,,,,,,,,,
Mar,10,21.00,0.01,0.01,150,1282,30.30,-0.01,0.76,,,
Mar,10,22.00,0.02,0.04,20,1091,24.30,-0.04,1.91,,,
Mar,10,22.50,0.04,0.05,21,504,23.20,-0.08,4.29,,,
Mar,10,23.00,0.08,0.07,16,805,20.60,-0.15,7.62,,,
Mar,10,23.50,0.17,0.19,14,493,19.00,-0.29,16.68,,,
Mar,10,24.00,0.34,0.36,112,1075,16.80,-0.50,26.68,,,
Apr,10,22.50,0.19,0.20,20,171,20.90,-0.18,5.53,,,
Apr,10,23.50,0.42,0.44,6,105,19.00,-0.35,12.56,,,
Apr,10,24.00,0.61,0.62,20,448,18.10,-0.47,16.44,,,
Apr,10,24.50,0.88,0.83,16,26,17.70,-0.60,9.42,,,
May,10,21.00,0.15,0.82,10,48,22.90,-0.08,2.89,,,
May,10,22.00,0.34,0.32,28,90,22.70,-0.17,6.56,,,
May,10,22.50,0.45,0.52,20,104,21.80,-0.22,8.68,,,
May,10,23.00,0.60,0.57,2,65,20.90,-0.28,11.58,,,
May,10,23.50,0.80,0.83,10,106,20.30,-0.36,15.34,,,
Jun,10,18.00,0.07,0.07,3,168,31.40,-0.03,1.07,,,
Jun,10,19.50,0.15,0.14,5,566,28.40,-0.06,2.14,,,
Jun,10,21.50,0.39,0.39,2,42,24.40,-0.16,5.49,,,
Jun,10,22.00,0.47,0.48,2,1325,23.40,-0.20,6.77,,,
Jun,10,22.50,0.61,0.66,21,159,22.80,-0.25,8.76,,,
Jun,10,23.00,0.78,0.75,10,307,22.20,-0.31,11.11,,,
Sep,10,20.00,0.40,0.41,1,143,26.70,-0.12,3.04,,,
Sep,10,24.00,1.64,1.64,96,17,23.30,-0.43,12.17,,,
Dec,10,22.00,1.40,1.33,5,389,26.90,-0.27,7.36,,,
Dec,12,26.00,4.91,4.96,10,204,26.20,-0.47,4.27,,,
ASX Ltd Last Sale Price $36.09,,,,,,,,,,,,
Mar,10,35.00,0.10,0.06,30,82,15.80,-0.15,6.00,,,
Mar,10,35.50,0.20,0.20,22,35,15.70,-0.27,12.96,,,
Mar,10,36.50,0.62,0.44,5,8,14.10,-0.63,13.27,,,
Mar,10,37.00,0.98,0.58,5,12,13.90,-0.81,4.74,,,
May,10,37.00,1.41,1.06,3,-,15.40,-0.60,6.34,,,
Jun,10,36.00,1.00,0.77,2,37,15.80,-0.42,9.50,,,
Jun,10,36.50,1.23,0.94,5,10,15.40,-0.49,7.75,,,
Jun,10,39.00,3.00,3.33,5,42,15.40,-0.90,0.80,,,
Dec,10,37.50,2.90,-,5,-,18.20,-0.52,5.21,,,
Alumina Ltd Last Sale Price $1.69,,,,,,,,,,,,
Mar,10,1.54,0.01,0.01,10,1556,48.40,-0.16,20.31,,,
Mar,10,1.63,0.04,0.04,14,1535,44.30,-0.33,47.39,,,
Apr,10,1.50,0.03,0.04,75,1121,40.30,-0.18,12.74,,,
Apr,10,1.70,0.11,0.11,71,93,40.90,-0.48,38.23,,,
Apr,10,1.80,0.17,0.18,15,32,42.50,-0.62,23.36,,,
May,10,1.70,0.13,0.14,8,102,41.50,-0.46,31.53,,,
Jun,10,1.40,0.04,0.04,20,62,42.00,-0.16,7.09,,,
Jun,10,1.50,0.06,0.07,4,40,41.00,-0.24,12.15,,,
AXA Asia Pacific Last Sale Price $6.29,,,,,,,,,,,,
Apr,10,5.75,0.03,0.03,280,1,21.30,-0.10,2.84,,,
BHP Billiton Ltd Last Sale Price $43.24,,,,,,,,,,,,
Mar,10,36.00,0.00,0.03,5,657,34.40,-,0.16,,,
Mar,10,36.50,0.01,0.10,10,2993,34.40,-,0.32,,,
Mar,10,37.00,0.01,0.06,10,4798,34.40,-0.01,0.53,,,
Mar,10,37.50,0.02,0.05,1,560,34.40,-0.02,1.06,,,
Mar,10,38.00,0.04,0.07,17,2876,34.40,-0.03,1.85,,,
Mar,10,38.50,0.06,0.06,10,3235,34.40,-0.04,2.90,,,
Mar,10,39.00,0.07,0.08,17,3650,33.70,-0.06,3.96,,,
Mar,10,39.50,0.09,0.06,40,1011,31.80,-0.07,4.75,,,
Mar,10,40.00,0.12,0.11,81,4857,30.00,-0.09,6.07,,,
Mar,10,40.50,0.14,0.17,62,923,28.30,-0.11,7.65,,,
Mar,10,41.00,0.18,0.20,97,2792,26.60,-0.15,9.50,,,
Mar,10,41.50,0.24,0.27,102,836,25.00,-0.19,12.66,,,
Mar,10,42.00,0.33,0.37,217,2030,23.70,-0.25,17.15,,,
Mar,10,42.50,0.45,0.47,14,3264,22.50,-0.33,23.48,,,
Mar,10,43.00,0.63,0.67,86,1021,22.10,-0.42,33.24,,,
Mar,10,43.50,0.87,0.88,5,227,21.90,-0.53,32.18,,,
Mar,10,44.00,1.15,1.20,8,745,21.10,-0.64,20.31,,,
Apr,10,35.00,0.10,0.11,10,53,34.80,-0.04,1.57,,,
Apr,10,35.50,0.11,0.23,4,124,33.70,-0.04,1.74,,,
Apr,10,36.50,0.13,0.15,30,278,31.40,-0.06,2.15,,,
Apr,10,37.00,0.14,0.16,20,348,30.10,-0.06,2.40,,,
Apr,10,37.50,0.19,0.20,13,425,30.00,-0.08,3.14,,,
Apr,10,38.00,0.20,0.22,22,943,28.60,-0.09,3.39,,,
Apr,10,39.00,0.30,0.31,20,594,27.60,-0.13,5.05,,,
Apr,10,39.50,0.34,0.36,20,179,26.30,-0.15,5.63,,,
Apr,10,40.00,0.41,0.40,33,1059,25.70,-0.17,6.79,,,
Apr,10,40.50,0.48,0.47,77,287,24.70,-0.20,7.94,,,
Apr,10,41.00,0.56,0.57,57,418,24.00,-0.24,9.35,,,
Apr,10,41.50,0.67,0.70,59,221,23.00,-0.27,11.01,,,
Apr,10,42.00,0.82,0.82,69,1335,22.80,-0.32,13.57,,,
Apr,10,42.01,0.81,-,8,16,22.90,-0.32,13.41,,,
Apr,10,42.50,0.98,1.01,6,116,22.50,-0.37,16.30,,,
Apr,10,43.00,1.18,1.19,100,125,22.00,-0.43,19.53,,,
Apr,10,44.01,1.64,1.53,5,13,21.40,-0.55,14.40,,,
May,10,37.00,0.31,0.35,12,832,29.70,-0.10,3.31,,,
May,10,38.00,0.42,0.43,57,174,28.80,-0.13,4.49,,,
May,10,39.00,0.55,0.56,8,262,27.60,-0.17,5.82,,,
May,10,39.50,0.64,0.65,9,161,27.00,-0.19,6.79,,,
May,10,40.00,0.73,0.78,2,277,26.70,-0.22,7.85,,,
May,10,41.50,1.09,1.06,10,103,25.00,-0.31,11.65,,,
May,10,43.00,1.64,1.55,2,115,24.00,-0.43,17.52,,,
May,10,44.00,2.10,2.13,10,75,23.30,-0.51,14.32,,,
Jun,10,35.00,0.34,0.36,2,524,33.00,-0.09,2.68,,,
Jun,10,39.00,0.83,0.83,2,1352,28.40,-0.20,6.55,,,
Jun,10,40.00,1.04,1.05,14,1828,27.60,-0.24,8.20,,,
Jun,10,41.00,1.29,1.34,3,40,26.70,-0.30,10.22,,,
Jun,10,41.50,1.45,1.43,5,96,26.20,-0.32,11.40,,,
Jun,10,42.00,1.62,1.61,2,1141,26.00,-0.36,12.74,,,
Jun,10,43.00,1.99,2.00,6,931,25.10,-0.42,15.70,,,
Jul,10,40.50,1.49,1.54,1,49,27.70,-0.28,8.83,,,
Jul,10,42.00,1.97,-,6,7,26.60,-0.36,11.68,,,
Jul,10,43.00,2.36,2.49,4,10,25.90,-0.42,14.03,,,
Sep,10,41.00,2.21,2.21,6,733,28.00,-0.32,9.40,,,
Dec,10,33.00,0.91,0.95,1,149,33.10,-0.12,2.66,,,
Dec,10,34.00,1.06,1.10,10,175,32.50,-0.13,3.10,,,
Dec,10,38.00,1.92,1.92,5,752,30.30,-0.23,5.59,,,
Dec,10,40.00,2.50,2.52,1,187,29.10,-0.29,7.29,,,
Dec,11,24.00,0.40,2.75,5,1724,32.00,-0.04,0.52,,,
Dec,11,25.00,0.50,1.36,2,218,32.00,-0.04,0.65,,,
Jun,12,35.00,3.25,3.25,25,350,32.50,-0.19,3.25,,,
Dec,12,41.00,5.76,5.85,2,-,30.40,-0.29,4.78,,,
Boral Ltd Last Sale Price $5.58,,,,,,,,,,,,
Mar,10,5.25,0.04,0.03,10,843,35.00,-0.18,16.35,,,
Mar,10,6.00,0.43,0.44,2,15,27.90,-0.91,4.09,,,
Mar,10,6.25,0.67,0.69,8,8,2.00,-1.00,-,,,
Apr,10,5.00,0.04,0.12,80,105,28.90,-0.13,5.13,,,
Apr,10,5.25,0.10,0.19,40,88,28.70,-0.24,12.18,,,
May,10,4.50,0.01,-,150,-,30.00,-0.04,1.24,,,
May,10,4.75,0.04,0.08,150,19,29.90,-0.09,3.31,,,
May,10,5.75,0.35,0.38,70,5,26.70,-0.55,14.90,,,
Jun,10,6.25,0.73,0.72,8,129,26.20,-0.78,3.67,,,
Sep,10,5.50,0.42,0.43,301,510,31.00,-0.39,14.04,,,
Sep,10,5.75,0.56,-,20,500,30.80,-0.48,12.72,,,
Dec,10,5.50,0.54,0.58,20,31,32.90,-0.38,12.22,,,
BlueScope Steel Last Sale Price $2.72,,,,,,,,,,,,
Mar,10,2.63,0.04,0.04,48,1660,36.10,-0.30,33.55,,,
Mar,10,3.00,0.28,0.31,15,1131,31.50,-0.95,4.19,,,
Apr,10,2.75,0.14,0.14,8,1000,34.00,-0.49,30.26,,,
May,10,2.50,0.07,0.07,20,75,33.90,-0.25,11.89,,,
Jun,10,2.50,0.09,0.20,10,1762,34.30,-0.27,11.29,,,
Sep,10,2.06,0.05,-,25,-,38.90,-0.11,3.39,,,
Sep,10,2.44,0.14,0.28,25,65,36.10,-0.26,9.15,,,
Dec,10,3.00,0.52,0.58,20,1664,41.10,-0.51,10.91,,,
Dec,10,3.38,0.75,0.97,10,12,37.00,-0.70,4.18,,,
Brambles Ltd Last Sale Price $7.53,,,,,,,,,,,,
Mar,10,6.50,0.02,0.01,20,271,45.10,-0.05,6.06,,,
Mar,10,7.00,0.07,0.06,18,798,37.50,-0.15,21.21,,,
Mar,10,7.50,0.26,0.27,14,32,35.80,-0.45,78.77,,,
Apr,10,5.75,0.01,0.02,25,73,35.40,-0.01,0.76,,,
Apr,10,6.50,0.06,0.07,110,389,33.50,-0.10,5.70,,,
