Derivatives: Put Options - daily trades ,,,,,,,,,,,,
XAO 4686.8 at 16:34 17/2/2010  Report at 19:05 Wednesday 17/2/2010. Processed 19:25 Wednesday 17/2/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
PUT OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $13.75,,,,,,,,,,,,
Mar,10,13.00,0.12,0.12,6,49,18.90,-0.14,8.25,,,
Mar,10,13.50,0.28,0.28,20,321,17.50,-0.33,20.09,,,
Mar,10,14.00,0.58,0.59,10,306,17.00,-0.60,24.03,,,
Apr,10,13.50,0.36,0.36,10,3,17.00,-0.35,13.46,,,
May,10,12.50,0.14,0.13,2,-,19.10,-0.13,3.58,,,
May,10,14.00,0.67,0.66,7,-,15.50,-0.54,11.02,,,
Sep,10,12.50,0.36,0.29,5,-,19.60,-0.19,4.36,,,
Sep,10,13.50,0.72,1.06,1,4,18.30,-0.36,8.73,,,
Amcor Ltd Last Sale Price $5.95,,,,,,,,,,,,
May,10,6.18,0.48,0.45,10,3,21.60,-0.59,15.34,,,
AMP Ltd Last Sale Price $6.27,,,,,,,,,,,,
Feb,10,6.00,0.07,0.09,27,2474,48.30,-0.25,45.28,,,
Feb,10,6.25,0.20,0.19,61,1917,56.20,-0.46,126.13,,,
Mar,10,6.00,0.16,0.20,520,1138,29.20,-0.28,25.17,,,
Mar,10,6.25,0.28,0.34,9,315,28.60,-0.45,44.84,,,
Mar,10,6.50,0.46,0.56,520,776,28.60,-0.63,36.19,,,
Mar,10,7.50,1.39,1.48,5,64,38.30,-0.95,24.39,,,
Apr,10,6.00,0.23,0.25,17,79,28.60,-0.31,19.00,,,
Sep,10,7.50,1.48,2.81,5,89,28.40,-0.80,6.65,,,
ANZ Banking Grp Last Sale Price $22.07,,,,,,,,,,,,
Feb,10,20.00,0.01,0.01,58,858,32.80,-0.02,1.29,,,
Feb,10,20.50,0.03,0.03,3,625,32.10,-0.05,4.59,,,
Feb,10,21.00,0.05,0.06,132,738,28.50,-0.11,9.19,,,
Feb,10,21.50,0.12,0.13,134,875,26.00,-0.23,22.05,,,
Feb,10,22.00,0.29,0.30,47,585,25.50,-0.45,53.29,,,
Feb,10,22.50,0.58,0.57,12,410,25.30,-0.68,27.56,,,
Feb,10,23.00,0.96,2.33,1,192,23.40,-0.89,6.43,,,
Mar,10,19.00,0.04,0.07,2,169,30.50,-0.05,2.01,,,
Mar,10,19.50,0.07,0.10,1,231,29.10,-0.07,3.13,,,
Mar,10,20.00,0.13,0.13,217,991,29.00,-0.12,5.59,,,
Mar,10,20.50,0.20,0.19,23,167,27.90,-0.17,8.72,,,
Mar,10,21.00,0.30,0.30,348,1157,27.50,-0.25,13.63,,,
Mar,10,21.50,0.44,0.55,42,310,26.00,-0.34,19.44,,,
Mar,10,22.00,0.63,0.67,54,673,25.50,-0.45,28.16,,,
Mar,10,22.50,0.89,0.89,1,173,24.80,-0.56,20.34,,,
Apr,10,19.00,0.14,0.17,15,52,29.00,-0.09,3.10,,,
Apr,10,19.50,0.20,0.23,6,68,28.80,-0.13,4.71,,,
Apr,10,20.50,0.38,0.40,5,325,27.10,-0.22,8.61,,,
Apr,10,21.00,0.51,0.50,22,169,26.60,-0.29,11.71,,,
Apr,10,21.50,0.64,0.68,2,952,25.00,-0.35,14.70,,,
Apr,10,22.00,0.85,0.84,3,156,24.80,-0.44,19.52,,,
Apr,10,23.00,1.41,1.41,15,96,24.30,-0.61,10.91,,,
Jun,10,15.00,0.05,0.06,15,365,35.30,-0.02,0.65,,,
Jun,10,20.00,0.65,1.18,1,1628,28.60,-0.22,8.33,,,
Jun,10,25.00,3.51,3.55,1,110,26.80,-0.78,7.49,,,
Jul,10,20.50,0.92,-,1,-,27.70,-0.27,9.33,,,
Sep,10,22.00,1.77,1.77,5,6,27.30,-0.41,13.40,,,
Nov,10,29.50,7.82,8.00,2,164,27.70,-1.00,2.26,,,
Dec,10,22.00,2.29,2.31,45,305,28.00,-0.40,12.19,,,
Dec,13,30.00,11.89,9.44,2,-,45.30,-0.50,4.67,,,
ASX Ltd Last Sale Price $35.85,,,,,,,,,,,,
Feb,10,35.00,0.23,0.50,10,82,10.30,-0.05,25.45,,,
Mar,10,34.50,0.71,0.73,159,67,22.40,-0.26,19.67,,,
Mar,10,35.00,0.93,1.20,1,75,21.90,-0.33,25.45,,,
May,10,34.00,0.95,1.03,1,-,21.20,-0.26,9.72,,,
Jun,10,37.00,2.73,-,1,2,21.30,-0.54,12.61,,,
Sep,10,32.00,1.19,1.23,6,5,23.60,-0.19,5.51,,,
Alumina Ltd Last Sale Price $1.66,,,,,,,,,,,,
Feb,10,1.63,0.04,0.07,55,1991,47.80,-0.38,85.51,,,
Mar,10,1.63,0.07,0.07,117,1261,40.80,-0.40,41.60,,,
Mar,10,2.14,0.48,0.50,7,82,50.40,-0.96,2.97,,,
BHP Billiton Ltd Last Sale Price $41.39,,,,,,,,,,,,
Feb,10,35.50,0.00,0.18,8,232,36.20,-,-,,,
Feb,10,36.00,0.00,0.01,15,787,35.90,-,0.20,,,
Feb,10,38.00,0.04,0.08,92,1419,34.80,-0.04,3.92,,,
Feb,10,38.50,0.05,0.10,92,565,32.10,-0.06,4.90,,,
Feb,10,39.00,0.07,0.09,129,1503,30.50,-0.09,7.35,,,
Feb,10,39.50,0.12,0.13,69,1089,29.20,-0.13,11.76,,,
Feb,10,40.00,0.19,0.19,104,1881,27.80,-0.19,18.13,,,
Feb,10,40.50,0.28,0.31,38,563,26.10,-0.27,26.95,,,
Feb,10,41.00,0.45,0.47,174,2343,26.00,-0.38,43.60,,,
Feb,10,41.01,0.44,0.49,17,56,25.50,-0.38,42.62,,,
Feb,10,41.50,0.64,0.66,54,1226,24.50,-0.51,51.93,,,
Feb,10,42.00,0.93,1.00,78,828,24.10,-0.64,30.86,,,
Feb,10,42.50,1.28,1.34,23,811,24.00,-0.76,17.15,,,
Feb,10,43.00,1.69,1.68,19,582,23.50,-0.86,7.84,,,
Feb,10,44.00,2.62,3.68,11,62,23.70,-0.98,0.98,,,
Mar,10,34.00,0.11,0.12,5,621,37.70,-0.04,2.50,,,
Mar,10,34.50,0.13,0.14,6,200,37.00,-0.05,3.10,,,
Mar,10,36.00,0.20,0.21,42,373,33.50,-0.08,4.77,,,
Mar,10,36.50,0.25,0.33,5,2849,32.60,-0.09,5.84,,,
Mar,10,37.00,0.29,0.30,33,5274,31.50,-0.11,6.91,,,
Mar,10,37.50,0.35,0.37,16,654,30.50,-0.13,8.34,,,
Mar,10,38.00,0.42,0.44,182,2477,29.80,-0.15,10.13,,,
Mar,10,38.50,0.51,0.75,10,758,28.80,-0.18,12.04,,,
Mar,10,39.00,0.61,0.63,50,3014,28.00,-0.22,14.54,,,
Mar,10,39.50,0.73,0.75,12,634,27.30,-0.26,17.52,,,
Mar,10,40.00,0.91,0.93,192,2331,26.90,-0.31,21.57,,,
Mar,10,40.50,1.06,1.12,21,612,25.70,-0.36,25.26,,,
Mar,10,41.00,1.29,1.30,58,1144,25.50,-0.41,30.75,,,
Mar,10,41.50,1.53,1.53,21,277,25.10,-0.48,33.96,,,
Mar,10,42.00,1.82,1.82,39,1647,24.60,-0.54,28.84,,,
Mar,10,43.00,2.48,2.83,14,759,23.80,-0.67,20.74,,,
Mar,10,44.00,3.28,3.37,16,736,23.90,-0.78,15.97,,,
Apr,10,37.00,0.60,1.10,20,249,30.00,-0.16,7.35,,,
Apr,10,39.00,1.04,1.08,102,267,27.70,-0.27,12.74,,,
Apr,10,39.50,1.17,1.19,2,110,26.70,-0.30,14.27,,,
Apr,10,40.00,1.36,1.40,5,207,26.70,-0.33,16.66,,,
Apr,10,40.50,1.56,1.59,6,64,26.40,-0.37,19.17,,,
Apr,10,43.50,3.17,4.01,12,21,23.80,-0.65,13.04,,,
May,10,39.00,1.37,1.41,1,160,28.30,-0.29,12.08,,,
May,10,39.50,1.53,1.57,2,32,27.90,-0.31,13.49,,,
May,10,42.00,2.65,3.06,2,147,26.60,-0.48,17.99,,,
Jun,10,35.50,0.81,0.83,10,94,31.80,-0.16,5.61,,,
Jun,10,38.00,1.37,1.47,1002,113,29.70,-0.25,9.40,,,
Jun,10,40.50,2.21,2.25,10,33,27.80,-0.38,15.26,,,
Jul,10,38.00,1.50,1.72,6,9,28.30,-0.26,8.12,,,
Jul,10,40.00,2.34,2.38,2,32,28.50,-0.35,12.63,,,
Jul,10,42.50,3.46,3.50,6,-,26.90,-0.49,12.71,,,
Sep,10,29.00,0.23,0.49,16,407,30.60,-0.04,0.91,,,
Sep,10,37.00,1.81,1.85,1,75,30.30,-0.24,7.29,,,
Sep,10,38.00,2.17,3.02,750,48,30.30,-0.28,8.76,,,
Sep,10,38.50,2.34,2.38,6,47,30.00,-0.29,9.40,,,
Sep,10,40.00,2.92,2.96,6,145,29.20,-0.35,11.74,,,
Sep,10,41.00,3.33,3.65,40,527,28.50,-0.40,13.41,,,
Dec,10,24.00,0.30,0.31,8,654,39.80,-0.04,0.87,,,
Dec,10,45.00,6.21,6.28,1,537,28.60,-0.55,7.38,,,
Jun,11,44.00,6.78,5.81,100,27,30.40,-0.46,7.47,,,
Dec,11,42.00,6.42,6.25,10,221,30.80,-0.42,7.60,,,
Jun,12,42.00,7.05,8.00,10,265,31.50,-0.40,6.58,,,
Boral Ltd Last Sale Price $5.52,,,,,,,,,,,,
Mar,10,5.75,0.36,0.31,10,99,34.30,-0.61,23.23,,,
BlueScope Steel Last Sale Price $2.50,,,,,,,,,,,,
Feb,10,2.44,0.04,0.04,6,526,41.10,-0.33,56.78,,,
Feb,10,2.63,0.14,0.24,15,1470,36.70,-0.82,16.22,,,
Feb,10,3.00,0.50,0.60,35,1959,2.00,-1.00,-,,,
Feb,10,3.19,0.69,0.79,35,129,2.00,-1.00,-,,,
Mar,10,2.44,0.09,0.09,94,1459,30.50,-0.36,33.54,,,
Mar,10,2.63,0.19,0.20,31,1618,23.10,-0.74,23.68,,,
Mar,10,2.81,0.36,0.37,4,659,23.10,-1.00,19.73,,,
Mar,10,3.00,0.55,0.53,20,976,23.10,-1.00,17.76,,,
Mar,10,3.38,0.93,0.98,66,152,23.10,-1.00,17.76,,,
Apr,10,2.50,0.16,0.16,11,426,30.90,-0.45,31.43,,,
May,10,2.25,0.09,0.09,60,20,36.70,-0.24,13.14,,,
May,10,2.50,0.19,0.19,30,25,33.10,-0.44,27.74,,,
Jun,10,2.25,0.11,0.12,6,17,35.40,-0.25,11.98,,,
Jun,10,3.25,0.80,0.79,1,73,31.80,-1.00,5.70,,,
Sep,10,2.63,0.34,0.25,4,87,34.30,-0.50,14.33,,,
Sep,10,3.19,0.75,-,35,21,27.40,-0.98,3.67,,,
Dec,10,3.19,0.77,-,66,-,30.20,-0.84,3.77,,,
Brambles Ltd Last Sale Price $7.04,,,,,,,,,,,,
Feb,10,6.00,0.00,0.01,22,337,48.50,-0.01,1.15,,,
Feb,10,6.25,0.01,0.03,21,504,47.90,-0.04,5.18,,,
Feb,10,6.50,0.02,0.04,176,603,42.90,-0.10,11.52,,,
Feb,10,6.75,0.06,0.06,113,609,41.40,-0.23,34.56,,,
Feb,10,7.00,0.14,0.23,26,196,40.00,-0.44,83.53,,,
Feb,10,7.25,0.30,0.77,5,98,42.50,-0.66,51.85,,,
Mar,10,6.25,0.07,0.08,34,368,33.40,-0.11,9.11,,,
Mar,10,6.50,0.12,0.30,5,174,31.70,-0.18,16.11,,,
Mar,10,7.00,0.33,0.41,26,154,30.90,-0.44,46.24,,,
Apr,10,5.75,0.04,0.07,20,63,32.90,-0.06,3.24,,,
Apr,10,6.00,0.07,0.10,50,15,31.50,-0.10,5.04,,,
Apr,10,6.50,0.18,0.37,60,133,29.80,-0.23,12.96,,,
Jul,10,7.50,0.83,0.91,6,-,27.40,-0.58,11.77,,,
Sep,10,7.25,0.84,0.88,10,30,31.40,-0.47,15.03,,,
C'wlth Bank  of Aust  Last Sale Price $53.18,,,,,,,,,,,,
Feb,10,48.00,0.01,0.15,10,212,30.70,-0.01,0.69,,,
Feb,10,49.00,0.03,0.03,47,321,30.10,-0.03,2.29,,,
Feb,10,50.00,0.04,0.03,65,391,26.30,-0.05,3.43,,,
Feb,10,51.00,0.12,0.11,74,280,24.80,-0.12,8.77,,,
Feb,10,52.00,0.29,0.25,156,408,24.10,-0.25,22.12,,,
Feb,10,53.00,0.63,0.67,95,241,23.20,-0.44,47.66,,,
Feb,10,53.01,0.61,0.59,2,71,22.90,-0.44,46.90,,,
Feb,10,54.00,1.17,1.25,21,141,22.40,-0.66,26.69,,,
Feb,10,55.00,1.94,1.85,20,316,22.40,-0.84,8.77,,,
Mar,10,42.00,0.01,0.07,10,195,31.20,-,0.19,,,
Mar,10,44.00,0.04,0.04,30,161,31.20,-0.02,0.83,,,
Mar,10,45.00,0.08,0.30,10,165,31.10,-0.03,1.48,,,
Mar,10,47.00,0.14,0.26,24,133,28.00,-0.07,2.60,,,
Mar,10,48.00,0.21,0.20,41,582,26.90,-0.09,3.90,,,
Mar,10,49.50,0.38,0.54,4,152,25.40,-0.16,7.05,,,
Mar,10,50.00,0.47,0.45,115,409,25.40,-0.19,8.81,,,
Mar,10,51.00,0.68,0.64,52,190,24.40,-0.26,12.61,,,
Mar,10,52.00,0.96,1.00,100,254,23.60,-0.34,17.90,,,
Mar,10,53.00,1.34,1.29,63,166,22.70,-0.44,24.76,,,
Mar,10,55.00,2.42,3.20,2,158,21.30,-0.67,11.13,,,
Mar,10,57.00,3.92,3.85,1,46,19.20,-0.90,1.76,,,
Mar,10,60.00,6.82,6.05,2,6,19.20,-1.00,-,,,
Apr,10,48.00,0.51,0.91,12,46,25.70,-0.15,4.86,,,
Apr,10,50.00,0.84,0.93,31,259,23.90,-0.23,8.01,,,
Apr,10,51.00,1.11,1.30,4,107,23.50,-0.29,10.53,,,
Apr,10,53.00,1.81,1.76,3,62,22.20,-0.43,17.25,,,
May,10,50.00,1.14,2.38,3,55,24.10,-0.26,7.82,,,
May,10,51.00,1.44,2.31,10,21,23.70,-0.31,9.85,,,
May,10,52.00,1.76,3.25,3,19,23.20,-0.37,12.08,,,
May,10,53.00,2.15,3.67,10,11,22.60,-0.43,14.79,,,
Jun,10,50.00,1.41,2.29,3,346,24.40,-0.27,7.56,,,
Jun,10,53.00,2.49,3.53,3,70,23.30,-0.42,13.35,,,
Jun,10,60.00,7.20,5.34,6,51,23.30,-0.83,2.01,,,
Jun,10,65.00,11.82,11.63,4,31,23.30,-1.00,-,,,
Jul,10,38.75,0.09,0.23,6,71,26.70,-0.02,0.38,,,
Jul,10,45.75,0.79,0.91,1,273,26.70,-0.14,3.33,,,
Sep,10,46.00,1.48,1.55,40,240,27.60,-0.18,4.62,,,
Dec,10,20.00,0.02,0.03,20,283,42.40,-,-,,,
Jun,12,65.00,15.28,-,4,15,27.30,-0.64,2.75,,,
Coca-Cola Amatil Last Sale Price $10.57,,,,,,,,,,,,
Feb,10,10.50,0.24,0.21,14,359,25.40,-0.41,92.08,,,
Feb,10,11.00,0.68,0.65,4,96,34.20,-0.77,94.00,,,
Mar,10,10.00,0.15,0.16,37,131,24.10,-0.20,14.00,,,
