Derivatives: Put Options - daily trades ,,,,,,,,,,,,
XAO 4757.6 at 16:38 4/3/2010  Report at 19:05 Thursday 4/3/2010. Processed 19:20 Thursday 4/3/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
PUT OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $14.41,,,,,,,,,,,,
Mar,10,13.50,0.03,0.03,115,356,20.00,-0.07,2.88,,,
Mar,10,14.00,0.07,0.08,23,233,16.50,-0.20,8.06,,,
Mar,10,14.50,0.25,0.24,45,165,15.70,-0.53,18.42,,,
Apr,10,13.00,0.01,0.03,6,81,15.80,-0.03,0.67,,,
Apr,10,13.50,0.06,0.07,8,105,15.70,-0.11,2.44,,,
Apr,10,14.00,0.14,0.16,89,441,14.60,-0.25,6.22,,,
Apr,10,15.00,0.64,-,85,-,12.70,-0.82,2.00,,,
Amcor Ltd Last Sale Price $5.90,,,,,,,,,,,,
Mar,10,5.49,0.03,0.04,50,41,27.50,-0.12,7.03,,,
Mar,10,5.72,0.05,0.07,50,374,22.60,-0.26,14.06,,,
AMP Ltd Last Sale Price $5.98,,,,,,,,,,,,
Mar,10,6.00,0.14,0.15,217,1817,23.20,-0.49,31.91,,,
Mar,10,6.75,0.78,0.81,50,133,32.60,-0.96,1.39,,,
May,10,5.50,0.10,0.10,10,11,26.30,-0.21,7.18,,,
May,10,6.00,0.27,0.34,205,265,24.20,-0.46,17.59,,,
May,10,6.25,0.41,0.46,27,55,23.80,-0.61,9.69,,,
Jun,10,5.05,0.03,0.06,66,190,24.50,-0.08,1.62,,,
Jun,10,7.46,1.50,1.52,48,1240,31.90,-0.94,1.08,,,
Jul,10,6.00,0.35,0.35,1,40,25.60,-0.44,13.82,,,
Aug,10,6.00,0.36,-,1,-,24.60,-0.43,11.96,,,
ANZ Banking Grp Last Sale Price $23.67,,,,,,,,,,,,
Mar,10,19.50,0.01,0.01,10,218,37.50,-0.01,0.70,,,
Mar,10,20.00,0.01,0.01,9,1238,34.90,-0.02,1.05,,,
Mar,10,21.00,0.02,0.02,15,1265,28.40,-0.03,1.40,,,
Mar,10,21.50,0.04,0.04,37,535,27.70,-0.06,3.15,,,
Mar,10,22.00,0.09,0.08,25,1002,26.90,-0.11,6.31,,,
Mar,10,22.50,0.14,0.15,83,459,24.50,-0.17,9.46,,,
Mar,10,23.00,0.24,0.23,39,785,23.30,-0.28,16.82,,,
Mar,10,23.50,0.40,0.39,127,762,21.90,-0.41,27.69,,,
Mar,10,24.00,0.63,0.65,288,859,20.90,-0.58,21.03,,,
Mar,10,24.50,0.95,3.23,6,-,19.60,-0.76,8.41,,,
Apr,10,20.00,0.06,0.06,18,487,28.10,-0.05,1.62,,,
Apr,10,21.50,0.17,0.15,15,973,24.80,-0.13,4.46,,,
Apr,10,22.00,0.23,0.23,9,214,23.60,-0.18,6.22,,,
Apr,10,22.50,0.32,0.29,4,160,22.50,-0.24,8.66,,,
Apr,10,23.00,0.45,0.43,6,111,21.60,-0.32,12.17,,,
Apr,10,23.50,0.63,0.62,10,45,20.80,-0.42,17.04,,,
Apr,10,24.00,0.86,0.83,25,377,20.20,-0.53,14.34,,,
May,10,21.50,0.34,0.38,35,45,23.90,-0.16,6.17,,,
May,10,23.50,0.99,1.03,11,95,21.20,-0.41,17.96,,,
May,10,24.00,1.30,1.26,11,253,21.80,-0.50,17.69,,,
Jun,10,19.00,0.17,0.93,30,457,30.10,-0.07,2.25,,,
Jun,10,22.50,0.79,1.62,10,160,24.00,-0.29,10.71,,,
Dec,10,16.00,0.34,0.28,30,511,35.40,-0.06,1.75,,,
Dec,10,20.00,0.89,0.89,8,112,28.60,-0.18,4.65,,,
Dec,10,21.00,1.18,1.16,30,471,27.80,-0.23,6.17,,,
Dec,10,23.50,2.15,3.72,9,11,25.80,-0.39,11.24,,,
Dec,11,13.00,0.42,0.42,10,53,36.30,-0.04,0.99,,,
Dec,11,26.50,4.79,-,5,25,25.10,-0.58,4.60,,,
Dec,12,26.00,5.15,5.21,5,209,26.80,-0.47,4.25,,,
ASX Ltd Last Sale Price $35.90,,,,,,,,,,,,
Mar,10,35.00,0.23,0.20,5,74,17.50,-0.24,10.63,,,
Apr,10,35.00,0.45,0.50,1,50,16.00,-0.29,7.94,,,
