Derivatives: Put Options - daily trades ,,,,,,,,,,,,
XAO 4573.2 at 16:38 11/5/2010  Report at 19:06 Tuesday 11/5/2010. Processed 19:57 Tuesday 11/5/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
PUT OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $14.56,,,,,,,,,,,,
May,10,14.00,0.06,0.04,2,18,20.20,-0.16,8.11,,,
May,10,15.00,0.50,0.46,2,77,18.90,-0.76,8.85,,,
Asciano Grp Last Sale Price $1.64,,,,,,,,,,,,
Jun,10,1.60,0.05,0.05,100,573,31.60,-0.37,24.73,,,
Jun,10,1.80,0.20,0.19,14,242,43.30,-0.70,17.31,,,
Amcor Ltd Last Sale Price $6.51,,,,,,,,,,,,
May,10,6.41,0.06,0.06,9,76,19.40,-0.32,19.79,,,
AMP Ltd Last Sale Price $5.88,,,,,,,,,,,,
May,10,5.50,0.04,0.03,10,145,33.00,-0.15,12.78,,,
May,10,5.75,0.09,0.07,13,311,30.80,-0.34,32.86,,,
May,10,6.00,0.20,0.20,103,664,29.30,-0.61,31.04,,,
May,10,6.25,0.40,0.34,1,380,29.30,-0.83,9.13,,,
May,10,6.50,0.63,0.61,30,779,32.20,-0.94,1.83,,,
Jun,10,5.29,0.06,0.05,50,254,32.30,-0.15,7.59,,,
Jun,10,5.53,0.09,0.06,100,147,29.40,-0.24,12.41,,,
Jun,10,5.77,0.16,0.16,38,262,28.00,-0.38,22.07,,,
Jun,10,6.02,0.28,0.27,22,683,27.50,-0.56,20.00,,,
Jun,10,6.26,0.45,0.45,5,411,27.10,-0.73,8.97,,,
Jun,10,6.50,0.66,0.61,5,398,30.20,-0.82,5.52,,,
Jun,10,6.98,1.10,1.02,9,49,30.90,-1.00,-,,,
Jun,10,7.46,1.58,1.49,1,995,31.50,-1.00,-,,,
Aug,10,5.75,0.26,0.25,5,-,28.10,-0.38,14.94,,,
Sep,10,6.50,0.81,0.75,43,51,27.60,-0.69,8.67,,,
Oct,10,6.00,0.48,0.45,2,-,26.00,-0.47,13.25,,,
Oct,10,6.25,0.64,0.59,4,-,25.70,-0.58,9.80,,,
Mar,11,6.75,1.13,1.11,100,235,25.20,-0.70,4.98,,,
ANZ Banking Grp Last Sale Price $22.52,,,,,,,,,,,,
May,10,19.50,0.07,0.04,24,237,47.30,-0.06,6.20,,,
May,10,20.50,0.13,0.12,32,295,41.70,-0.13,12.39,,,
May,10,21.00,0.20,0.19,10,199,40.10,-0.18,19.07,,,
May,10,21.50,0.29,0.26,18,140,38.00,-0.26,27.65,,,
May,10,22.00,0.42,0.43,63,465,35.90,-0.35,40.52,,,
May,10,22.50,0.62,0.62,65,247,34.50,-0.47,59.11,,,
May,10,23.00,0.86,0.86,36,854,32.60,-0.60,36.71,,,
May,10,23.50,1.18,1.08,15,957,30.90,-0.73,19.07,,,
May,10,24.00,1.56,1.58,5,1636,29.60,-0.84,8.10,,,
May,10,25.00,2.49,2.42,2,460,29.60,-0.98,0.95,,,
May,10,30.00,7.48,7.45,3,-,29.60,-1.00,-,,,
Jun,10,18.50,0.12,0.11,8,97,42.60,-0.07,4.32,,,
Jun,10,20.00,0.27,0.22,10,1672,38.30,-0.16,9.54,,,
Jun,10,21.50,0.54,0.55,9,111,33.20,-0.30,19.45,,,
Jun,10,22.00,0.69,0.66,3,2168,31.90,-0.37,25.03,,,
Jun,10,22.50,0.90,0.94,13,270,31.10,-0.46,32.42,,,
Jun,10,23.00,1.14,1.12,7,926,30.10,-0.54,23.77,,,
Jun,10,23.50,1.42,1.38,4,432,28.80,-0.63,15.85,,,
Jun,10,24.00,1.77,1.73,5,339,28.80,-0.71,10.63,,,
Jun,10,26.50,3.98,2.01,3,4,28.80,-1.00,0.18,,,
Jul,10,22.00,0.94,0.93,6,185,30.80,-0.38,19.04,,,
Jul,10,22.50,1.11,1.10,17,34,29.30,-0.44,22.49,,,
Jul,10,23.50,1.62,1.33,3,71,27.90,-0.58,12.97,,,
Jul,10,26.00,3.54,2.00,9,32,26.50,-0.91,1.22,,,
Aug,10,26.50,4.01,-,5,17,25.00,-0.95,0.45,,,
Sep,10,22.50,1.41,1.20,1,45,29.10,-0.43,16.74,,,
Sep,10,23.00,1.64,0.95,8,44,28.50,-0.48,13.76,,,
Sep,10,24.00,2.19,1.25,8,232,27.50,-0.60,8.40,,,
Oct,10,19.00,0.49,0.46,10,3,32.50,-0.16,4.64,,,
Dec,10,22.50,1.96,1.92,191,206,29.00,-0.41,13.99,,,
Dec,10,23.50,2.42,1.62,2,130,27.40,-0.50,10.28,,,
Dec,11,19.00,1.63,0.90,15,65,30.80,-0.21,4.46,,,
Dec,12,20.00,2.59,2.85,115,231,30.20,-0.27,4.40,,,
Dec,12,24.00,4.45,2.84,6,229,28.40,-0.43,5.03,,,
Sep,14,24.50,6.92,-,6,-,38.40,-0.37,5.01,,,
ASX Ltd Last Sale Price $32.50,,,,,,,,,,,,
May,10,33.00,0.85,0.95,36,226,22.20,-0.61,23.45,,,
May,10,33.50,1.24,1.00,28,216,23.70,-0.71,15.52,,,
Jun,10,28.00,0.03,0.10,25,95,24.00,-0.03,0.75,,,
