Derivatives: Put Options - daily trades ,,,,,,,,,,,,
XAO 4889.6 at 16:33 19/1/2010  Report at 19:05 Tuesday 19/1/2010. Processed 19:07 Tuesday 19/1/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
PUT OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $13.92,,,,,,,,,,,,
Feb,10,13.50,0.10,0.11,2,60,15.40,-0.23,6.56,,,
Feb,10,14.00,0.26,0.25,2,302,13.40,-0.51,12.08,,,
Mar,10,14.00,0.51,0.46,22,222,15.70,-0.48,16.88,,,
Jun,10,12.50,0.17,0.17,10,58,18.40,-0.13,2.76,,,
Jun,11,14.00,1.40,1.60,9,69,21.20,-0.43,6.64,,,
Asciano Grp Last Sale Price $1.84,,,,,,,,,,,,
Jun,10,2.25,0.42,0.41,1,1,30.40,-0.88,1.27,,,
Dec,10,1.96,0.28,0.26,6,20,34.80,-0.48,9.09,,,
Amcor Ltd Last Sale Price $6.11,,,,,,,,,,,,
Jan,10,6.18,0.12,0.13,33,123,20.40,-0.62,26.88,,,
Feb,10,6.18,0.22,0.17,3,70,2.00,-1.00,22.79,,,
Mar,10,5.95,0.20,0.19,10,95,21.50,-0.33,18.10,,,
AMP Ltd Last Sale Price $6.50,,,,,,,,,,,,
Jan,10,6.50,0.10,0.09,15,516,24.90,-0.48,56.15,,,
Feb,10,5.50,0.01,0.03,20,227,34.70,-0.05,2.22,,,
Feb,10,5.75,0.04,0.06,10,642,34.70,-0.11,6.65,,,
Feb,10,6.00,0.09,0.09,95,1665,34.80,-0.20,13.30,,,
Feb,10,6.25,0.17,0.14,20,1780,36.00,-0.33,25.86,,,
Feb,10,6.50,0.31,0.31,117,830,39.10,-0.46,45.81,,,
Mar,10,6.00,0.15,0.13,30,741,29.00,-0.21,12.76,,,
Mar,10,6.50,0.36,0.36,12,503,27.70,-0.45,30.63,,,
Apr,10,6.50,0.44,0.38,20,173,28.60,-0.44,24.19,,,
ANZ Banking Grp Last Sale Price $23.20,,,,,,,,,,,,
Jan,10,21.00,0.01,0.01,160,842,32.90,-0.02,1.57,,,
Jan,10,22.00,0.04,0.04,1,1764,26.20,-0.09,6.29,,,
Jan,10,22.50,0.09,0.09,260,546,23.00,-0.18,13.37,,,
Jan,10,23.00,0.22,0.23,309,351,21.60,-0.38,33.83,,,
Jan,10,23.50,0.47,0.52,1,119,21.50,-0.63,27.53,,,
Feb,10,19.50,0.01,0.02,150,68,27.00,-0.02,0.62,,,
Feb,10,20.00,0.03,0.03,103,738,27.00,-0.03,1.24,,,
Feb,10,21.00,0.09,0.10,6,308,26.00,-0.10,3.73,,,
