Derivatives: Put Options - daily trades ,,,,,,,,,,,,
XAO 4686.4 at 16:47 8/12/2009  Report at 19:05 Tuesday 8/12/2009. Processed 19:44 Tuesday 8/12/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
PUT OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $13.77,,,,,,,,,,,,
Dec,09,13.00,0.02,0.02,10,190,25.90,-0.07,5.30,,,
Jan,10,13.00,0.10,0.08,10,44,18.80,-0.17,4.84,,,
Jan,10,13.50,0.20,0.23,16,216,16.70,-0.33,10.19,,,
Mar,10,13.50,0.25,0.26,100,101,11.00,-0.28,6.01,,,
Mar,10,14.00,0.75,0.77,100,98,19.00,-0.51,12.76,,,
Asciano Grp Last Sale Price $1.75,,,,,,,,,,,,
Dec,09,1.66,0.02,0.02,15,609,49.70,-0.23,41.71,,,
Jan,10,1.66,0.05,0.10,7,63,35.90,-0.30,20.05,,,
Mar,10,1.40,0.04,-,50,125,44.30,-0.13,6.76
Mar,10,1.57,0.07,0.09,25,35,43.20,-0.26,14.48
Mar,10,1.66,0.10,0.12,7,170,39.60,-0.34,19.31
Jun,10,1.60,0.14,0.17,50,115,45.10,-0.31,14.67
Jun,10,1.70,0.18,-,50,170,44.00,-0.37,18.87
Amcor Ltd Last Sale Price $6.13,,,,,,,,,
Jan,10,5.95,0.12,0.12,16,100,22.40,-0.32,13.17
Feb,10,5.49,0.06,0.14,15,116,21.50,-0.10,4.09
Mar,10,5.72,0.17,0.45,15,289,23.10,-0.23,9.10
Mar,10,5.95,0.27,0.28,10,20,23.60,-0.34,14.61
AMP Ltd Last Sale Price $6.19,,,,,,,,,
Jan,10,5.75,0.10,0.11,6,560,30.30,-0.22,11.34
Jan,10,6.00,0.17,0.17,7,426,29.20,-0.34,19.28
Jan,10,6.25,0.29,0.30,2,204,29.50,-0.49,26.08
Feb,10,6.00,0.34,0.33,30,141,39.10,-0.38,24.69
Mar,10,5.50,0.19,0.19,10,1100,33.80,-0.21,10.37
Mar,10,5.75,0.29,0.40,5,128,35.10,-0.29,16.11
Mar,10,6.00,0.37,0.39,5,305,32.30,-0.37,20.20
Mar,10,6.25,0.53,0.51,10,201,34.10,-0.46,25.66
Jun,10,5.29,0.25,0.26,10,313,35.10,-0.20,7.41
ANZ Banking Grp Last Sale Price $21.93,,,,,,,,,
Dec,09,20.00,0.02,0.03,21,782,35.30,-0.04,3.33
Dec,09,21.00,0.12,0.14,33,641,32.10,-0.18,19.14
Dec,09,21.50,0.20,0.27,62,1572,28.70,-0.31,34.12
Dec,09,22.00,0.41,0.40,58,1206,27.70,-0.51,56.59
Dec,09,22.50,0.71,0.65,12,654,26.40,-0.72,23.30
Dec,09,23.00,1.11,1.17,17,516,25.60,-0.88,6.66
Dec,09,23.50,1.57,1.63,3,191,2.00,-1.00,-
Dec,09,24.50,2.58,2.68,18,25,38.40,-0.98,1.66
Jan,10,16.00,0.03,0.03,5,281,42.90,-0.02,0.80
Jan,10,19.50,0.15,0.17,2,334,29.30,-0.12,4.80
Jan,10,20.50,0.30,0.32,4,459,27.30,-0.22,9.76
Jan,10,21.00,0.43,0.44,2,631,26.50,-0.29,13.76
Jan,10,21.50,0.58,0.65,6,136,25.60,-0.37,18.72
Jan,10,23.00,1.38,1.45,10,290,23.80,-0.68,9.92
Jan,10,23.50,1.74,1.55,1,135,23.20,-0.78,5.28
Jan,10,25.00,3.08,2.90,3,162,23.50,-1.00,0.32
Feb,10,18.00,0.16,0.16,22,18,34.90,-0.09,3.22
Feb,10,20.00,0.39,0.39,3,263,29.50,-0.21,8.11
Feb,10,21.50,0.83,0.90,5,162,27.40,-0.38,17.37
Feb,10,22.00,1.04,0.99,5,368,26.80,-0.46,20.28
Feb,10,23.00,1.59,1.39,5,63,25.80,-0.61,10.82
Feb,10,23.50,1.94,1.68,2,87,25.70,-0.69,7.59
Feb,10,24.50,2.69,2.83,24,15,24.20,-0.85,2.39
Mar,10,17.00,0.17,0.17,6,43,36.90,-0.07,2.54
Mar,10,19.00,0.38,0.56,5,127,32.80,-0.16,5.86
Mar,10,20.00,0.56,0.59,13,742,30.70,-0.23,8.71
Mar,10,21.00,0.86,0.86,15,418,29.40,-0.33,13.25
Mar,10,22.00,1.26,1.72,5,322,28.30,-0.45,18.34
Mar,10,23.00,1.79,1.65,2,83,27.30,-0.58,11.10
Apr,10,21.00,1.02,1.03,16,42,29.40,-0.34,11.93
Apr,10,22.00,1.40,1.47,52,12,27.80,-0.44,15.48
May,10,17.00,0.33,0.34,23,49,34.80,-0.10,3.21
May,10,22.00,1.77,-,30,-,29.10,-0.43,16.55
Jun,10,18.00,0.65,0.58,2,165,35.20,-0.16,5.39
Jun,10,25.00,3.78,3.14,3,31,28.00,-0.71,5.94
ASX Ltd Last Sale Price $33.56,,,,,,,,,
Dec,09,33.00,0.23,0.22,3,137,22.10,-0.29,24.47
Dec,09,33.50,0.40,0.32,35,112,20.90,-0.46,42.96
Dec,09,35.00,1.47,1.25,3,100,19.60,-0.93,2.72
Jan,10,31.00,0.22,0.25,1,28,22.20,-0.14,4.50
Jan,10,33.00,0.69,0.68,5,35,20.40,-0.37,14.54
Jan,10,34.00,1.12,1.09,5,28,19.20,-0.53,14.12
Jan,10,35.00,1.74,-,3,3,18.60,-0.71,6.17
Feb,10,32.50,0.83,0.97,25,5,17.20,-0.29,11.28
Dec,13,19.00,1.05,1.05,1,-,29.80,-0.06,0.78
Alumina Ltd Last Sale Price $1.58,,,,,,,,,
Dec,09,1.56,0.04,0.04,50,541,43.70,-0.41,80.85
Dec,09,1.85,0.27,0.28,219,827,2.00,-1.00,-
Jan,10,1.80,0.23,0.25,180,84,35.90,-0.82,6.66
Jan,10,1.93,0.36,0.38,15,157,45.70,-0.87,4.44
Apr,10,1.80,0.28,0.29,32,-,40.60,-0.64,10.50
AXA Asia Pacific Last Sale Price $5.74,,,,,,,,,
Dec,09,5.25,0.03,0.05,30,2500,49.60,-0.11,15.90
Dec,09,5.50,0.07,0.10,30,339,45.80,-0.26,41.33
Mar,10,5.50,0.29,0.32,10,23,32.60,-0.34,17.37
BHP Billiton Ltd Last Sale Price $41.05,,,,,,,,,
Dec,09,35.00,0.01,0.04,10,1153,47.20,-0.01,1.33
Dec,09,36.00,0.04,0.04,4,4122,46.70,-0.03,3.56
Dec,09,38.00,0.10,0.16,17,3360,37.10,-0.08,8.45
Dec,09,38.51,0.06,0.13,23,37,28.90,-0.07,5.33
Dec,09,39.00,0.15,0.16,229,2718,31.40,-0.14,13.34
Dec,09,39.50,0.22,0.26,142,1381,30.10,-0.19,19.12
Dec,09,40.00,0.32,0.35,221,1526,29.20,-0.27,28.45
Dec,09,40.01,0.31,0.35,8,47,28.70,-0.27,27.56
Dec,09,40.50,0.46,0.48,154,514,27.60,-0.36,40.46
Dec,09,41.00,0.65,0.66,94,2890,26.90,-0.47,57.80
Dec,09,41.01,0.64,0.69,4,93,26.30,-0.47,56.46
Dec,09,42.00,1.22,1.37,6,513,25.20,-0.70,23.56
Dec,09,42.50,1.61,1.68,50,105,25.50,-0.80,13.78
Dec,09,43.00,2.03,2.18,5,382,25.50,-0.88,7.11
Jan,10,32.00,0.07,0.08,4,364,38.10,-0.03,1.28
Jan,10,33.00,0.10,0.11,26,249,36.00,-0.04,1.62
Jan,10,34.00,0.14,0.14,3,307,34.50,-0.06,2.39
Jan,10,35.00,0.20,0.20,13,425,33.10,-0.08,3.42
Jan,10,36.00,0.23,0.20,13,445,30.20,-0.10,4.02
Jan,10,37.00,0.35,0.42,6,633,29.20,-0.14,6.07
Jan,10,38.00,0.48,0.50,36,775,27.40,-0.19,8.21
Jan,10,38.50,0.58,0.58,14,185,26.90,-0.22,9.92
Jan,10,38.51,0.56,0.58,2,17,26.60,-0.22,9.66
Jan,10,39.00,0.69,0.73,9,1051,26.20,-0.26,11.80
Jan,10,39.50,0.81,0.82,20,326,25.60,-0.30,13.94
Jan,10,40.00,0.97,1.03,24,1097,25.00,-0.35,16.59
Jan,10,40.01,0.97,0.90,10,43,25.20,-0.35,16.67
Jan,10,40.50,1.15,1.23,3,189,24.50,-0.40,19.66
Jan,10,41.00,1.37,1.40,17,941,24.30,-0.45,23.34
Jan,10,42.00,1.87,1.90,1,249,23.60,-0.56,15.73
Jan,10,43.00,2.49,2.60,52,48,22.90,-0.68,9.23
Feb,10,37.00,0.71,0.70,2,184,28.70,-0.18,7.89
Feb,10,37.50,0.76,0.65,6,93,27.30,-0.19,8.39
Feb,10,38.50,0.98,1.16,1,48,26.00,-0.25,10.95
Feb,10,40.50,1.63,1.72,1,50,23.30,-0.40,18.06
Feb,10,41.00,1.87,1.95,1,1146,23.00,-0.44,20.73
Mar,10,34.50,0.60,1.10,5,136,32.70,-0.12,4.94
Mar,10,35.00,0.67,0.76,5,1178,32.10,-0.14,5.47
Mar,10,36.00,0.83,0.96,5,329,31.00,-0.17,6.83
Mar,10,37.50,1.20,1.21,25,334,30.00,-0.23,9.84
Mar,10,38.00,1.31,1.36,81,1291,29.40,-0.26,10.83
Mar,10,38.50,1.50,1.56,157,173,29.30,-0.28,12.35
Mar,10,39.00,1.63,1.81,7,2002,28.50,-0.31,13.42
Mar,10,39.50,1.82,1.92,3,23,28.20,-0.34,14.98
