Derivatives: Put Options - daily trades,,,,,,,,,,,,,,,,,,,,
Friday, November 12, 2010.,,,,,,,,,,,,,,,,,,,,
"XAO 4778.8 at 2010-11-12T16:40:35. Report at Friday, November 12, 2010. Processed Saturday at 2010-11-13T01:00:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
PUT OPTIONS,
AGL Energy Last Sale Price $15.82,
Nov,10,16.00,.32,.36,6,283,19.10,-.60,22.25,,
Feb,11,14.00,.09,-,1,-,21.00,-.10,1.98,,
Feb,11,15.00,.27,.27,3,10,19.80,-.25,5.82,,
Feb,11,15.50,.41,-,1,-,19.10,-.35,9.01,,
Jun,11,17.00,1.60,1.64,5,-,18.90,-.66,4.27,,
,
Amcor Last Sale Price $6.66,
Dec,10,6.50,.12,.11,265,331,22.50,-.33,15.01,,
Dec,10,6.75,.23,.22,7,615,22.20,-.53,18.27,,
,
AMP Last Sale Price $5.33,
Dec,10,5.25,.15,.15,4,1452,27.80,-.40,24.46,,
Dec,10,5.50,.27,.29,15,1668,25.90,-.61,16.30,,
Mar,11,5.25,.30,.39,10,609,24.40,-.39,15.45,,
Dec,11,5.00,.39,.55,1180,665,25.00,-.32,6.58,,
,
ANZ Banking Grp Last Sale Price $23.22,
Nov,10,22.00,.09,.09,113,580,27.60,-.14,9.54,,
Nov,10,22.50,.16,.13,26,506,25.20,-.23,17.40,,
Nov,10,23.00,.28,.27,36,584,23.10,-.39,32.00,,
Nov,10,23.50,.52,.48,62,742,21.40,-.60,26.39,,
Nov,10,24.00,.85,.77,20,698,20.20,-.80,8.42,,
Nov,10,24.01,.83,.64,15,44,18.90,-.82,5.05,,
Nov,10,24.50,1.28,1.31,28,304,9.30,-1.00,-,,
Nov,10,25.00,1.78,1.70,3,58,24.30,-.97,.56,,
Dec,10,20.00,.07,.05,101,854,31.70,-.06,2.81,,
Dec,10,22.00,.28,.29,12,622,25.60,-.23,10.48,,
Dec,10,22.50,.40,.38,71,380,24.20,-.31,14.78,,
Dec,10,23.00,.54,.56,27,1074,22.40,-.41,20.21,,
Dec,10,23.01,.54,.45,11,7,22.50,-.41,20.21,,
Dec,10,23.50,.76,.77,85,637,21.40,-.53,17.96,,
Dec,10,24.00,1.04,.99,22,1197,20.40,-.66,9.73,,
Dec,10,25.00,1.81,1.60,52,353,18.80,-.92,1.12,,
Jan,11,21.50,.30,.29,19,320,24.10,-.20,6.23,,
Jan,11,22.50,.53,.50,24,63,22.10,-.32,10.72,,
Jan,11,23.00,.69,.71,74,170,21.10,-.41,14.09,,
Jan,11,23.50,.89,.87,117,181,19.90,-.50,12.45,,
Jan,11,24.50,1.47,.96,3,54,18.30,-.73,3.88,,
Feb,11,22.50,.67,.67,12,46,22.50,-.33,9.96,,
Feb,11,23.00,.83,.85,2,36,21.60,-.40,12.43,,
Feb,11,25.00,1.94,-,27,20,18.90,-.77,2.40,,
Mar,11,19.50,.16,.20,20,80,25.10,-.09,1.83,,
Mar,11,22.00,.66,.65,2,379,24.10,-.29,7.80,,
Mar,11,24.00,1.44,1.43,2,270,21.30,-.55,7.74,,
Mar,11,25.00,2.02,1.80,13,110,19.70,-.72,2.90,,
Apr,11,22.50,.95,-,1,5,23.90,-.35,8.89,,
Jun,11,21.00,.81,.82,1,280,25.50,-.23,5.72,,
Jun,11,21.50,.99,.96,9,10,25.50,-.27,6.95,,
Jun,11,22.00,1.18,1.19,10,90,25.50,-.31,8.28,,
Jun,11,23.00,1.58,1.56,5,68,24.50,-.40,11.05,,
Jun,11,23.50,1.80,1.73,10,61,24.20,-.44,10.70,,
Sep,11,22.50,1.70,1.38,1,11,26.00,-.35,8.27,,
Dec,11,20.00,1.20,.92,1,917,27.90,-.22,4.63,,
Dec,11,22.00,2.26,1.86,1,199,30.80,-.33,8.75,,
,
ASX Last Sale Price $37.29,
Nov,10,35.00,.08,.11,5,223,26.40,-.09,5.59,,
Nov,10,36.00,.19,.30,1,259,23.40,-.19,12.93,,
Nov,10,36.50,.28,.30,1,75,21.90,-.28,19.23,,
Dec,10,36.00,.58,.65,10,11,24.00,-.29,13.52,,
Dec,10,38.00,1.42,1.51,5,128,22.30,-.56,16.43,,
Mar,11,36.00,1.47,1.47,2,42,22.10,-.33,10.82,,
,
Alumina Last Sale Price $2.10,
Nov,10,2.00,.02,.01,7,1917,35.10,-.21,24.83,,
Dec,10,2.05,.07,.07,466,784,35.10,-.38,28.97,,
Dec,10,2.25,.19,.14,6,211,36.20,-.69,16.55,,
Jan,11,2.25,.22,.19,10,191,35.30,-.62,14.67,,
Jun,11,1.90,.13,.14,2,20,36.20,-.28,9.70,,
,
AXA Asia Pacific Last Sale Price $5.78,
Nov,10,5.50,.06,.05,180,469,38.40,-.23,27.06,,
Dec,10,5.75,.20,.22,15,160,30.30,-.44,30.82,,
Mar,11,6.00,.48,.28,5,55,26.10,-.54,12.58,,
Sep,11,6.25,.77,.78,27,-,24.30,-.57,5.79,,
,
BHP Billiton Last Sale Price $44.30,
Nov,10,37.50,.01,.03,100,384,37.30,-,.47,,
Nov,10,39.00,.04,.08,15,3068,36.70,-.03,2.06,,
Nov,10,39.50,.06,.06,21,1499,36.50,-.04,3.24,,
Nov,10,40.00,.07,.06,389,2837,34.50,-.05,3.83,,
Nov,10,40.50,.08,.09,8,1060,32.50,-.06,4.71,,
Nov,10,41.00,.10,.07,14,1979,30.70,-.08,5.89,,
Nov,10,41.50,.13,.14,2,1354,29.20,-.11,7.65,,
Nov,10,42.00,.17,.19,143,964,27.70,-.14,10.00,,
Nov,10,42.50,.23,.27,173,881,26.40,-.19,13.54,,
Nov,10,43.00,.33,.35,175,1339,25.60,-.25,19.13,,
Nov,10,43.50,.45,.47,210,471,24.60,-.32,26.48,,
Nov,10,44.00,.60,.63,199,751,23.40,-.41,35.61,,
Nov,10,44.50,.83,.88,128,373,22.80,-.52,37.37,,
Nov,10,45.00,1.12,1.18,213,360,22.50,-.62,24.42,,
Nov,10,45.50,1.45,1.41,5,100,22.00,-.73,14.71,,
Dec,10,35.50,.09,.09,10,74,39.20,-.04,1.77,,
Dec,10,36.50,.12,.11,4,290,37.10,-.05,2.26,,
Dec,10,38.00,.17,.17,28,1308,33.50,-.07,3.24,,
Dec,10,39.50,.28,.26,1,1191,31.10,-.11,5.39,,
Dec,10,40.00,.30,.31,59,1187,29.70,-.13,5.89,,
Dec,10,40.50,.35,.35,11,229,28.80,-.15,6.87,,
Dec,10,41.00,.41,.44,19,1721,27.90,-.17,8.14,,
Dec,10,41.50,.48,.40,12,702,26.90,-.20,9.51,,
Dec,10,42.00,.55,.58,66,1515,25.70,-.23,10.79,,
Dec,10,42.50,.67,.70,10,204,25.00,-.27,13.05,,
Dec,10,43.00,.78,.83,53,495,24.10,-.32,15.20,,
Dec,10,43.50,.94,.98,4,166,23.60,-.37,18.34,,
Dec,10,44.00,1.12,1.14,6,333,23.00,-.42,21.97,,
Dec,10,45.00,1.55,1.60,14,664,21.60,-.55,16.77,,
Dec,10,45.01,1.55,1.62,25,8,22.00,-.55,16.58,,
Dec,10,45.50,1.83,1.94,17,27,21.10,-.62,12.36,,
Dec,10,47.00,2.90,2.51,42,276,20.50,-.80,4.02,,
Jan,11,39.00,.38,.36,2,752,27.90,-.13,4.01,,
Jan,11,40.00,.50,.41,4,242,26.60,-.16,5.30,,
Jan,11,41.00,.65,.57,2,654,25.30,-.21,6.90,,
Jan,11,41.50,.75,.73,2,823,24.90,-.24,7.97,,
Jan,11,42.00,.86,.92,62,238,24.50,-.27,9.26,,
Jan,11,42.50,.96,1.00,5,528,23.70,-.30,10.33,,
Jan,11,43.00,1.10,.95,3,651,23.00,-.33,11.77,,
Jan,11,43.50,1.26,1.14,2,100,22.50,-.37,13.48,,
Jan,11,44.00,1.46,1.49,7,47,22.10,-.42,15.57,,
Jan,11,44.50,1.65,1.75,6,10,21.60,-.47,15.52,,
Jan,11,45.00,1.88,1.93,34,177,21.10,-.51,12.63,,
Feb,11,36.00,.17,.24,5,73,27.90,-.06,1.37,,
Feb,11,41.00,.88,.82,23,199,25.50,-.23,6.87,,
Feb,11,45.00,2.18,1.96,10,2,22.00,-.50,11.61,,
