Derivatives: Put Options - daily trades ,,,,,,,,,,,,
XAO 4503.2 at 16:37 17/8/2010  Report at 19:06 Tuesday 17/8/2010. Processed 19:15 Tuesday 17/8/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
PUT OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $15.22,,,,,,,,,,,,
Sep,10,14.50,0.14,0.17,2,240,17.70,-0.16,8.84,,,
Dec,10,13.50,0.12,0.13,3,59,18.10,-0.09,2.14,,,
AMP Ltd Last Sale Price $5.35,,,,,,,,,,,,
Aug,10,5.25,0.11,0.10,662,1230,47.50,-0.38,75.05,,,
Aug,10,5.75,0.43,0.38,556,673,45.80,-0.83,20.47,,,
Aug,10,6.25,0.90,0.65,3,23,47.10,-1.00,-,,,
Sep,10,4.75,0.07,0.19,3,61,36.10,-0.13,11.67,,,
Sep,10,5.00,0.14,0.13,89,1085,36.00,-0.24,24.24,,,
Sep,10,5.25,0.23,0.26,3,577,32.80,-0.39,41.29,,,
Oct,10,5.00,0.16,0.15,10,28,29.20,-0.25,14.49,,,
Oct,10,6.25,1.03,0.59,3,43,25.80,-0.98,12.15,,,
ANZ Banking Grp Last Sale Price $22.40,,,,,,,,,,,,
Aug,10,19.50,0.01,0.01,102,604,39.40,-0.01,0.81,,,
Aug,10,20.00,0.01,0.01,150,458,39.20,-0.03,2.44,,,
Aug,10,21.00,0.07,0.05,14,623,34.40,-0.11,10.59,,,
Aug,10,21.50,0.12,0.12,17,375,31.40,-0.19,19.55,,,
Aug,10,22.00,0.20,0.19,136,1223,26.80,-0.32,32.59,,,
Aug,10,22.50,0.40,0.39,26,501,25.20,-0.53,48.07,,,
Aug,10,23.00,0.70,0.77,2,631,23.50,-0.75,16.29,,,
Sep,10,19.00,0.09,0.09,12,127,37.20,-0.07,3.64,,,
Sep,10,19.50,0.12,0.11,40,84,35.50,-0.09,4.93,,,
Sep,10,20.00,0.16,0.16,8,761,33.80,-0.12,6.86,,,
Sep,10,21.00,0.28,0.34,25,681,29.50,-0.21,11.79,,,
Sep,10,22.00,0.52,0.50,60,316,26.40,-0.38,22.30,,,
Sep,10,22.50,0.72,0.69,13,317,25.10,-0.48,26.59,,,
Sep,10,23.00,0.97,1.04,4,478,23.90,-0.60,16.08,,,
Sep,10,25.00,2.61,2.58,21,274,23.10,-0.99,0.21,,,
Sep,10,25.50,3.10,3.51,2,80,23.10,-1.00,-,,,
Oct,10,18.00,0.13,0.12,10,410,37.20,-0.07,2.90,,,
Oct,10,20.50,0.41,0.40,20,104,30.50,-0.21,9.04,,,
Oct,10,21.50,0.63,0.71,7,194,27.90,-0.32,14.06,,,
Oct,10,22.00,0.80,0.95,1,163,27.00,-0.39,17.75,,,
Oct,10,23.00,1.22,1.20,12,194,24.60,-0.55,13.73,,,
Oct,10,23.50,1.49,1.53,1,39,23.40,-0.64,8.71,,,
Oct,10,25.00,2.64,2.62,22,13,21.40,-0.93,0.89,,,
Nov,10,19.00,0.26,0.80,1,3,28.80,-0.10,4.11,,,
Nov,10,24.00,2.35,2.15,3,21,24.60,-0.67,12.02,,,
Dec,10,17.00,0.11,0.21,30,351,30.40,-0.04,1.33,,,
Dec,10,20.00,0.64,0.62,1,465,30.00,-0.20,8.08,,,
Dec,10,24.00,2.48,2.55,1,357,25.50,-0.63,11.12,,,
Mar,11,16.00,0.30,0.24,57,79,36.70,-0.08,2.22,,,
Mar,11,17.00,0.41,0.48,57,80,35.00,-0.10,3.04,,,
Jun,11,24.00,3.23,2.53,1,6,26.90,-0.53,8.54,,,
ASX Ltd Last Sale Price $29.72,,,,,,,,,,,,
Aug,10,29.50,0.36,0.38,6,30,25.90,-0.41,44.83,,,
Aug,10,31.50,1.81,2.02,2,11,27.50,-0.92,4.30,,,
Sep,10,27.50,0.34,0.56,3,13,25.70,-0.15,10.83,,,
Sep,10,29.50,1.08,1.16,1,22,23.00,-0.42,34.74,,,
Sep,10,30.50,1.77,-,3,13,23.70,-0.60,32.16,,,
Alumina Ltd Last Sale Price $1.75,,,,,,,,,,,,
Aug,10,1.60,0.01,0.01,10,2432,52.30,-0.13,18.77,,,
Aug,10,1.70,0.03,0.04,10,1514,43.80,-0.32,52.14,,,
Aug,10,1.80,0.07,0.06,5,296,38.80,-0.66,41.71,,,
AXA Asia Pacific Last Sale Price $5.54,,,,,,,,,,,,
Aug,10,5.00,0.01,0.01,60,581,43.70,-0.06,6.59,,,
Aug,10,5.25,0.04,0.04,200,929,43.10,-0.20,29.65,,,
Aug,10,6.50,0.96,-,30,30,44.00,-1.00,-,,,
Sep,10,5.00,0.16,0.15,22,109,55.90,-0.24,26.87,,,
Sep,10,5.25,0.25,0.25,236,1114,55.40,-0.34,42.48,,,
Sep,10,5.50,0.34,0.34,53,104,52.40,-0.44,58.08,,,
Oct,10,5.00,0.22,0.22,10,20,49.00,-0.27,19.86,,,
Oct,10,5.25,0.29,0.30,10,124,46.00,-0.34,26.17,,,
Mar,11,5.75,0.56,0.46,20,5,28.20,-0.49,10.33,,,
Mar,11,6.50,1.05,-,30,30,26.90,-0.78,2.70,,,
BHP Billiton Ltd Last Sale Price $40.20,,,,,,,,,,,,
Aug,10,34.00,0.02,0.01,3,521,50.90,-0.02,1.82,,,
Aug,10,35.50,0.04,0.06,9,452,44.50,-0.03,3.63,,,
Aug,10,36.00,0.05,0.05,58,888,42.80,-0.04,4.54,,,
Aug,10,37.50,0.11,0.11,142,842,35.50,-0.10,9.53,,,
Aug,10,38.00,0.15,0.16,270,3667,34.10,-0.13,13.62,,,
Aug,10,38.50,0.20,0.26,21,902,32.10,-0.18,18.61,,,
Aug,10,39.00,0.30,0.30,45,3986,30.80,-0.25,27.24,,,
Aug,10,39.50,0.40,0.47,59,954,28.40,-0.33,36.32,,,
Aug,10,40.00,0.56,0.58,81,1620,26.80,-0.43,50.85,,,
Aug,10,40.50,0.79,0.90,26,707,25.50,-0.55,44.04,,,
Aug,10,40.51,0.78,0.85,5,105,25.30,-0.56,42.67,,,
Aug,10,41.00,1.05,1.03,31,1077,23.40,-0.69,23.15,,,
Aug,10,41.50,1.44,2.08,57,273,23.40,-0.80,12.26,,,
Aug,10,42.50,2.32,1.69,31,54,23.50,-0.95,1.82,,,
Sep,10,35.00,0.25,0.30,1,1246,35.00,-0.09,5.85,,,
