Derivatives: Put Options - daily trades ,,,,,,,,,,,,
XAO 4942.2 at 16:42 8/1/2010  Report at 19:05 Friday 8/1/2010. Processed 19:38 Friday 8/1/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
PUT OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $14.14,,,,,,,,,,,,
Mar,10,14.00,0.41,0.35,3,200,15.80,-0.38,13.74,,,
Asciano Grp Last Sale Price $1.90,,,,,,,,,,,,
Mar,10,1.75,0.06,0.06,70,123,35.90,-0.26,13.76,,,
AMP Ltd Last Sale Price $6.43,,,,,,,,,,,,
Jan,10,6.00,0.02,0.02,121,536,25.50,-0.11,5.41,,,
Jan,10,6.25,0.07,0.07,7,627,24.10,-0.28,17.57,,,
Jan,10,6.50,0.17,0.17,35,471,23.90,-0.55,28.38,,,
Jan,10,6.75,0.35,0.28,10,119,24.50,-0.79,9.46,,,
Jan,10,7.00,0.59,0.58,48,21,30.40,-0.89,5.41,,,
Feb,10,5.75,0.06,0.06,183,251,31.70,-0.14,6.37,,,
Feb,10,6.00,0.13,0.12,55,428,33.20,-0.24,14.48,,,
Feb,10,6.25,0.23,0.23,109,249,34.60,-0.37,26.07,,,
Feb,10,6.50,0.38,0.36,35,761,38.10,-0.49,35.91,,,
Mar,10,5.00,0.02,0.14,44,923,33.10,-0.03,1.47,,,
Mar,10,6.25,0.30,0.24,5,255,30.00,-0.36,22.48,,,
ANZ Banking Grp Last Sale Price $22.25,,,,,,,,,,,,
Jan,10,21.50,0.19,0.19,10,524,23.60,-0.24,14.45,,,
Jan,10,22.00,0.33,0.34,82,1660,22.20,-0.38,25.78,,,
Jan,10,22.50,0.55,0.57,68,507,20.70,-0.56,23.04,,,
Jan,10,23.00,0.88,0.90,34,321,20.30,-0.74,10.16,,,
Jan,10,23.50,1.30,1.23,48,95,21.10,-0.87,3.91,,,
Feb,10,20.00,0.10,0.11,2,752,24.80,-0.10,3.35,,,
Feb,10,21.00,0.26,0.17,40,267,24.00,-0.22,8.70,,,
Feb,10,21.50,0.40,0.35,42,305,23.60,-0.30,13.22,,,
Feb,10,22.00,0.56,0.56,11,450,22.40,-0.40,18.58,,,
Feb,10,23.00,1.06,1.09,15,182,21.00,-0.64,10.55,,,
Feb,10,23.01,1.06,0.95,20,-,21.30,-0.64,10.04,,,
Mar,10,21.00,0.44,0.43,20,459,25.20,-0.26,9.37,,,
Mar,10,21.50,0.59,0.58,7,135,24.70,-0.33,12.68,,,
Mar,10,22.50,1.00,0.98,26,113,23.50,-0.49,16.08,,,
Sep,10,20.00,1.01,1.02,50,1,28.40,-0.24,6.43,,,
Dec,10,24.00,3.35,3.75,40,277,26.70,-0.54,7.48,,,
Dec,12,24.00,5.11,4.50,40,46,30.60,-0.42,5.11,,,
ASX Ltd Last Sale Price $35.31,,,,,,,,,,,,
Jan,10,34.00,0.12,0.14,7,57,17.20,-0.15,5.91,,,
Feb,10,33.00,0.20,0.26,1,66,15.30,-0.09,4.32,,,
Feb,10,35.00,0.66,-,1,71,8.50,-0.31,13.92,,,
Mar,10,32.00,0.32,0.46,10,110,20.10,-0.11,4.23,,,
Mar,10,33.00,0.56,1.98,5,23,19.90,-0.18,7.58,,,
Mar,10,34.00,0.83,0.71,5,17,18.30,-0.27,11.21,,,
Dec,10,32.50,2.05,-,10,10,23.70,-0.26,6.05,,,
Alumina Ltd Last Sale Price $1.93,,,,,,,,,,,,
Feb,10,1.93,0.11,0.12,112,529,40.10,-0.45,40.53,,,
Feb,10,2.14,0.25,0.25,10,20,40.60,-0.73,13.51,,,
Mar,10,1.93,0.14,0.15,123,277,41.30,-0.44,33.16,,,
Sep,10,1.90,0.23,-,14,-,41.70,-0.38,16.43,,,
AXA Asia Pacific Last Sale Price $6.69,,,,,,,,,,,,
Sep,10,5.50,0.10,0.10,2,249,23.10,-0.10,2.00,,,
BHP Billiton Ltd Last Sale Price $43.62,,,,,,,,,,,,
Jan,10,33.00,0.00,0.01,20,284,38.00,-,-,,,
Jan,10,36.00,0.01,0.01,75,501,37.10,-0.01,0.60,,,
Jan,10,37.00,0.01,0.02,93,749,32.30,-0.01,0.60,,,
Jan,10,38.00,0.04,0.06,70,1052,31.50,-0.03,1.39,,,
Jan,10,39.00,0.07,0.07,5,1360,30.10,-0.05,2.59,,,
Jan,10,39.50,0.07,0.08,5,531,28.00,-0.06,2.99,,,
Jan,10,40.00,0.10,0.11,18,1802,27.20,-0.08,3.98,,,
Jan,10,40.50,0.14,0.13,23,614,26.50,-0.10,5.38,,,
Jan,10,41.00,0.19,0.18,60,1572,25.60,-0.13,7.37,,,
Jan,10,41.50,0.25,0.26,14,464,24.70,-0.17,9.96,,,
Jan,10,42.00,0.33,0.35,82,818,23.70,-0.22,13.15,,,
Jan,10,42.50,0.46,0.47,266,271,23.20,-0.29,18.13,,,
Jan,10,43.00,0.60,0.59,121,450,22.40,-0.36,23.91,,,
Jan,10,43.50,0.79,0.82,263,133,21.60,-0.45,31.28,,,
Jan,10,44.00,1.04,1.05,22,135,21.50,-0.54,26.30,,,
Feb,10,32.00,0.02,0.05,30,178,36.60,-,0.34,,,
Feb,10,35.50,0.11,0.11,2,150,33.40,-0.03,1.79,,,
