Derivatives: Put Options - daily trades ,,,,,,,,,,,,
XAO 4702.7 at 16:39 15/9/2010  Report at 19:06 Wednesday 15/9/2010. Processed 19:12 Wednesday 15/9/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
PUT OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $15.82,,,,,,,,,,,,
Oct,10,15.00,0.06,0.12,10,142,15.30,-0.12,2.88,,,
Oct,10,16.00,0.35,0.51,10,64,13.30,-0.56,8.91,,,
Nov,10,15.00,0.09,0.14,7,17,14.60,-0.16,2.88,,,
Asciano Grp Last Sale Price $1.68,,,,,,,,,,,,
Dec,10,1.96,0.28,0.33,6,144,21.00,-1.00,-,,,
Jun,11,1.80,0.20,-,6,-,26.20,-0.55,5.80,,,
Amcor Ltd Last Sale Price $6.82,,,,,,,,,,,,
Sep,10,6.75,0.06,0.05,3,30,22.90,-0.36,35.68,,,
AMP Ltd Last Sale Price $5.14,,,,,,,,,,,,
Sep,10,4.75,0.00,0.03,10,610,27.10,-0.02,1.58,,,
Sep,10,5.25,0.14,0.28,10,1100,22.70,-0.72,19.73,,,
Oct,10,4.75,0.04,0.05,15,223,27.10,-0.17,7.26,,,
Oct,10,5.00,0.11,0.11,18,1507,25.40,-0.33,16.95,,,
Nov,10,4.75,0.07,0.12,10,40,26.00,-0.20,7.40,,,
Nov,10,5.25,0.23,0.29,10,1373,21.80,-0.54,12.33,,,
Dec,10,5.75,0.62,0.64,6,101,20.60,-0.90,0.71,,,
Mar,11,7.50,2.36,2.40,13,23,2.00,-1.00,-,,,
Jun,11,5.25,0.48,0.78,6,49,24.40,-0.45,9.44,,,
ANZ Banking Grp Last Sale Price $24.16,,,,,,,,,,,,
Sep,10,22.00,0.01,0.02,25,1397,35.20,-0.03,2.52,,,
Sep,10,22.50,0.03,0.03,5,752,31.10,-0.06,4.20,,,
Sep,10,23.00,0.03,0.03,5,1321,24.40,-0.08,5.04,,,
Sep,10,23.50,0.07,0.07,50,320,20.80,-0.17,11.75,,,
Sep,10,24.00,0.19,0.19,164,777,18.70,-0.38,31.05,,,
Sep,10,24.50,0.44,0.55,35,102,17.20,-0.69,16.79,,,
Oct,10,22.00,0.14,0.14,50,239,26.10,-0.12,4.81,,,
Oct,10,22.50,0.20,0.20,42,510,24.50,-0.17,6.70,,,
Oct,10,23.00,0.28,0.28,18,478,23.30,-0.23,9.61,,,
Oct,10,23.50,0.39,0.38,15,100,21.70,-0.31,13.22,,,
Oct,10,24.00,0.55,0.55,98,257,20.30,-0.42,18.71,,,
Oct,10,24.50,0.75,0.75,3,20,18.90,-0.55,14.08,,,
Nov,10,20.50,0.13,0.44,1,17,26.70,-0.06,2.62,,,
Nov,10,21.00,0.19,0.21,55,283,26.60,-0.09,3.88,,,
Nov,10,22.00,0.35,0.36,9,158,25.10,-0.16,7.34,,,
Nov,10,22.50,0.46,0.46,21,95,24.00,-0.21,9.55,,,
Nov,10,24.00,1.00,1.05,2,36,21.50,-0.42,21.09,,,
Dec,10,20.00,0.16,0.23,25,864,27.60,-0.07,2.42,,,
Dec,10,20.50,0.23,0.73,5,297,27.60,-0.09,3.47,,,
Dec,10,21.50,0.40,0.42,5,168,26.50,-0.16,6.04,,,
Dec,10,22.00,0.51,0.50,24,527,25.80,-0.19,7.63,,,
Dec,10,23.00,0.79,0.82,5,490,24.20,-0.29,11.86,,,
Jan,11,22.00,0.62,-,5,1,25.30,-0.21,6.94,,,
Jun,11,22.00,1.31,1.32,5,15,27.10,-0.26,7.04,,,
Dec,11,20.00,1.36,1.39,25,706,30.60,-0.22,4.43,,,
ASX Ltd Last Sale Price $30.20,,,,,,,,,,,,
Sep,10,28.50,0.01,0.14,10,105,19.70,-0.02,0.94,,,
Sep,10,29.50,0.07,0.58,10,44,17.20,-0.16,9.40,,,
Sep,10,30.00,0.18,0.24,12,140,15.70,-0.37,24.17,,,
Sep,10,31.00,0.84,2.72,11,15,16.80,-0.86,5.37,,,
Sep,10,32.00,1.80,2.93,1,87,17.20,-1.00,-,,,
Oct,10,29.00,0.23,0.25,14,61,17.60,-0.21,6.46,,,
Oct,10,29.50,0.35,0.35,4,27,17.10,-0.30,9.75,,,
Nov,10,30.50,0.95,-,2,10,17.20,-0.50,10.99,,,
Dec,12,34.50,7.21,6.00,4,13,26.70,-0.57,4.25,,,
Alumina Ltd Last Sale Price $1.96,,,,,,,,,,,,
Sep,10,1.80,0.01,0.02,202,803,46.40,-0.10,14.52,,,
Sep,10,1.90,0.04,0.04,195,263,50.30,-0.33,72.61,,,
Sep,10,2.00,0.09,0.10,500,10,53.90,-0.59,82.98,,,
Oct,10,1.70,0.03,0.03,28,599,43.60,-0.15,10.61,,,
Oct,10,1.80,0.04,0.04,453,54,42.10,-0.25,19.09,,,
Oct,10,1.90,0.09,0.09,491,239,43.50,-0.38,36.07,,,
Nov,10,1.50,0.01,0.01,10,78,45.10,-0.07,3.89,,,
Nov,10,1.60,0.02,0.03,10,105,42.50,-0.11,5.19,,,
Nov,10,1.80,0.07,0.07,20,293,40.00,-0.27,16.85,,,
Nov,10,1.90,0.11,0.12,40,18,41.50,-0.38,28.52,,,
Nov,10,2.00,0.17,0.16,50,30,42.40,-0.49,31.12,,,
Dec,10,1.47,0.02,0.02,60,38,45.10,-0.08,3.73,,,
Dec,10,1.65,0.04,0.04,120,489,40.40,-0.16,7.47,,,
Dec,10,1.85,0.10,0.11,73,145,39.00,-0.33,18.67,,,
Jan,11,1.60,0.04,0.04,20,30,40.50,-0.15,6.22,,,
Jan,11,1.80,0.10,0.11,10,-,37.70,-0.29,13.14,,,
Jan,11,2.00,0.19,0.20,10,-,37.30,-0.47,19.36,,,
Jan,11,2.25,0.35,0.38,10,-,38.20,-0.68,8.30,,,
Mar,11,1.60,0.07,0.07,25,87,40.20,-0.18,6.35,,,
Mar,11,1.80,0.13,0.13,12,80,38.70,-0.30,12.22,,,
Mar,11,1.90,0.17,0.17,2,100,37.80,-0.37,16.13,,,
Mar,11,2.25,0.38,0.41,10,-,38.10,-0.64,7.82,,,
Jun,11,1.60,0.09,0.09,20,-,39.50,-0.20,5.96,,,
Jun,11,1.70,0.13,0.13,60,66,39.90,-0.25,8.28,,,
Jun,11,2.00,0.26,0.25,300,-,38.30,-0.43,13.90,,,
AXA Asia Pacific Last Sale Price $5.18,,,,,,,,,,,,
Sep,10,5.25,0.16,0.18,10,1229,38.40,-0.58,66.55,,,
Sep,10,5.75,0.58,0.26,10,67,48.10,-0.93,7.83,,,
Oct,10,4.75,0.05,0.07,40,178,29.20,-0.16,8.01,,,
Oct,10,5.25,0.23,0.24,579,147,29.60,-0.51,26.42,,,
Nov,10,4.75,0.09,0.12,10,5,30.00,-0.21,8.81,,,
Nov,10,5.25,0.26,0.36,10,12,26.70,-0.50,18.59,,,
Dec,10,5.00,0.19,0.19,10,26,27.70,-0.34,13.39,,,
Jun,11,4.50,0.16,0.17,8,-,26.30,-0.19,4.00,,,
BHP Billiton Ltd Last Sale Price $39.44,,,,,,,,,,,,
Sep,10,33.00,-,0.01,14,359,38.70,-,1.03,,,
Sep,10,34.00,0.00,0.01,12,1332,38.40,-,0.31,,,
Sep,10,35.00,0.01,0.03,135,2169,38.00,-0.01,1.03,,,
Sep,10,35.50,0.02,0.04,9,656,36.20,-0.02,2.06,,,
Sep,10,36.00,0.02,0.02,32,2654,32.60,-0.03,2.06,,,
Sep,10,36.50,0.03,0.04,20,1398,30.80,-0.04,3.08,,,
Sep,10,37.00,0.04,0.04,119,4088,28.40,-0.06,4.63,,,
Sep,10,37.50,0.06,0.07,604,3010,25.90,-0.09,6.17,,,
Sep,10,38.00,0.10,0.11,191,3039,23.80,-0.13,9.77,,,
Sep,10,38.50,0.15,0.14,197,1228,21.30,-0.21,15.42,,,
Sep,10,39.00,0.28,0.26,243,4625,20.50,-0.34,28.28,,,
Sep,10,39.01,0.28,0.30,7,148,20.60,-0.34,28.79,,,
Sep,10,39.50,0.45,0.53,41,1170,18.70,-0.50,40.10,,,
Sep,10,40.00,0.76,0.76,70,1440,19.10,-0.68,20.57,,,
Sep,10,40.01,0.75,2.12,21,147,18.60,-0.68,18.51,,,
Sep,10,40.50,1.13,1.45,5,259,17.80,-0.84,6.68,,,
Sep,10,40.51,1.13,-,20,1,18.30,-0.84,6.17,,,
Sep,10,41.00,1.58,1.92,1,618,17.80,-0.95,1.54,,,
Sep,10,44.00,4.56,4.85,6,962,17.80,-1.00,-,,,
Oct,10,34.50,0.12,0.12,8,109,27.90,-0.07,2.42,,,
Oct,10,35.00,0.14,0.17,25,498,26.80,-0.08,2.94,,,
Oct,10,35.50,0.19,0.21,3,194,26.50,-0.10,3.89,,,
Oct,10,36.00,0.23,0.24,82,635,25.80,-0.13,4.94,,,
Oct,10,36.50,0.30,0.31,7,419,25.20,-0.16,6.31,,,
Oct,10,37.00,0.35,0.45,330,852,24.00,-0.19,7.36,,,
Oct,10,37.01,0.35,0.47,6,60,23.90,-0.19,7.36,,,
Oct,10,37.50,0.46,0.45,526,1342,23.60,-0.23,9.57,,,
Oct,10,38.00,0.55,0.55,424,2289,22.40,-0.27,11.57,,,
Oct,10,38.50,0.69,0.72,83,1503,21.80,-0.33,14.51,,,
Oct,10,39.00,0.83,0.82,50,730,20.90,-0.39,17.56,,,
Oct,10,39.50,1.03,1.05,8,135,20.10,-0.47,20.40,,,
Oct,10,39.51,1.01,1.21,20,30,20.10,-0.47,19.88,,,
Oct,10,40.00,1.28,1.27,30,1918,19.90,-0.54,15.14,,,
Oct,10,40.50,1.51,2.25,3,205,18.40,-0.63,9.57,,,
Oct,10,41.00,1.90,1.95,7,444,19.30,-0.70,7.15,,,
Oct,10,43.00,3.59,3.83,4,2,19.60,-0.95,0.63,,,
Nov,10,32.00,0.10,0.14,5,138,30.00,-0.04,1.22,,,
Nov,10,33.00,0.17,0.21,1,240,29.90,-0.07,2.12,,,
Nov,10,34.00,0.24,0.27,7,187,28.80,-0.09,3.08,,,
Nov,10,36.00,0.45,0.55,1,455,25.80,-0.17,5.72,,,
Nov,10,37.00,0.61,0.69,102,1019,24.40,-0.23,7.90,,,
Nov,10,37.50,0.74,0.76,6,132,24.00,-0.27,9.51,,,
Nov,10,38.00,0.85,0.97,1,245,23.20,-0.31,10.99,,,
Nov,10,38.50,1.01,1.00,17,247,22.80,-0.35,13.05,,,
Nov,10,39.01,1.17,-,1,30,22.30,-0.40,15.04,,,
Nov,10,39.51,1.34,1.37,9,-,21.40,-0.46,16.32,,,
Nov,10,40.00,1.61,1.74,10,84,21.00,-0.51,13.43,,,
Nov,10,40.50,1.86,1.85,5,116,20.50,-0.57,10.28,,,
