Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4418.7 at 16:46 20/7/2010  Report at 19:05 Tuesday 20/7/2010. Processed 19:10 Tuesday 20/7/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
INDUSTRIAL RISES,,,,,,,,,,,,
Ross Human Direction,RHD,0.59,20.5,53.25,,,,,,,,
Success Res Global,SGU,0.015,0.5,50.00,,,,,,,,
PharmAust Ltd opt mar12,PAAO,0.014,0.3,27.27,,,,,,,,
Digislide Hldgs,DGI,0.20,4,25.00,,,,,,,,
ZYL Ltd,ZYL,0.025,0.5,25.00,,,,,,,,
MGM Wireless Ltd,MWR,0.011,0.2,22.22,,,,,,,,
Enerji Ltd,ERJ,0.031,0.5,19.23,,,,,,,,
Biotron Ltd,BIT,0.069,1.1,18.97,,,,,,,,
Allied Brands Ltd,ABQ,0.045,0.7,18.42,,,,,,,,
Solagran Ltd,SLA,0.185,2.5,15.62,,,,,,,,
Tel Pacific Ltd,TPC,0.075,1,15.38,,,,,,,,
Cellmid Ltd,CDY,0.024,0.3,14.29,,,,,,,,
Coventry Grp,CYG,2.00,25,14.29,,,,,,,,
Engin Ltd,ENG,0.40,5,14.29,,,,,,,,
NSX Ltd,NSX,0.20,2.5,14.29,,,,,,,,
WAG Ltd,WAG,0.008,0.1,14.29,,,,,,,,
Electro Optic Sys,EOS,1.02,12,13.33,,,,,,,,
Medical Corp,MOD,0.017,0.2,13.33,,,,,,,,
Chandler Macleod,CMG,0.28,3,12.00,,,,,,,,
M2 Telecommun,MTU,1.92,20,11.63,,,,,,,,
Skywest Airlines cdi,SXR,0.30,3,11.11,,,,,,,,
United Overseas Aust,UOS,0.30,3,11.11,,,,,,,,
Vocus Comms Ltd,VOC,0.65,6.5,11.11,,,,,,,,
Adultshop Com,ASC,0.011,0.1,10.00,,,,,,,,
Eneabba Gas Ltd,ENB,0.115,1,9.52,,,,,,,,
Pac Energy,PEA,0.25,2,8.70,,,,,,,,
Clarius Grp Ltd,CND,0.645,5,8.40,,,,,,,,
Apollo Cons,AOP,0.013,0.1,8.33,,,,,,,,
Multiplex Acumen unt,MPF,0.052,0.4,8.33,,,,,,,,
Nexbis Ltd,NBS,0.091,0.7,8.33,,,,,,,,
Austal Ltd,ASB,2.51,19,8.19,,,,,,,,
Viridis Clean Energy unt,VIR,0.094,0.7,8.05,,,,,,,,
Quickflix Ltd,QFX,0.054,0.4,8.00,,,,,,,,
