Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4771.9 at 16:36 22/1/2010  Report at 19:05 Friday 22/1/2010. Processed 19:36 Friday 22/1/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
DSF Intl,DSF,0.009,-0.3,-25.00,,,,,,,,
Admerex Ltd,ADL,0.008,-0.2,-20.00,,,,,,,,
ENV Clean Tech opt jan14,ESIO,0.02,-0.5,-20.00,,,,,,,,
IM Medical Ltd,IMI,0.004,-0.1,-20.00,,,,,,,,
Antaria Ltd,ANO,0.04,-0.9,-18.37,,,,,,,,
ASF Grp Ltd,AFA,0.20,-4.5,-18.37,,,,,,,,
Carbon Conscious,CCF,0.265,-5.5,-17.19,,,,,,,,
Aeris Environmental,AEI,0.10,-2,-16.67,,,,,,,,
Biotron Ltd optdec11d,BITO,0.025,-0.5,-16.67,,,,,,,,
GoConnect Ltd,GCN,0.01,-0.2,-16.67,,,,,,,,
Pharmanet Grp,PNO,0.015,-0.3,-16.67,,,,,,,,
Prince Hill Wines,PHW,0.01,-0.2,-16.67,,,,,,,,
Media Grp Int Ltd,MUI,0.011,-0.2,-15.38,,,,,,,,
Marbletrend Grp,MBD,0.06,-1,-14.29,,,,,,,,
Montec Intl,MTI,0.006,-0.1,-14.29,,,,,,,,
Pro-Pac Packaging,PPG,0.24,-4,-14.29,,,,,,,,
ITL Ltd,ITD,0.06,-0.9,-13.04,,,,,,,,
Verus Invest opt jun10,VILO,0.007,-0.1,-12.50,,,,,,,,
Energy One Ltd,EOL,0.15,-2,-11.76,,,,,,,,
Patrys Ltd,PAB,0.115,-1.5,-11.54,,,,,,,,
Steamships Trading,SST,16.50,-200,-10.81,,,,,,,,
Staging Connections,STG,0.034,-0.4,-10.53,,,,,,,,
Style Ltd,SYP,0.017,-0.2,-10.53,,,,,,,,
Island Sky Aust,ISK,0.13,-1.5,-10.34,,,,,,,,
Neuren Pharmaceut,NEU,0.036,-0.4,-10.00,,,,,,,,
Optiscan Imaging,OIL,0.072,-0.8,-10.00,,,,,,,,
Rockeby Biomed,RBY,0.009,-0.1,-10.00,,,,,,,,
Sirtex Medical,SRX,6.83,-69,-9.18,,,,,,,,
Energy Ventures,EVE,0.05,-0.5,-9.09,,,,,,,,
Astivita Renewables,AIR,0.99,-9,-8.33,,,,,,,,
Pienets Ltd,PIE,0.011,-0.1,-8.33,,,,,,,,
Q Ltd,QXQ,0.09,-0.8,-8.16,,,,,,,,
Gale Pacific Ltd,GAP,0.17,-1.5,-8.11,,,,,,,,
Argus Solutions,ASV,0.23,-2,-8.00,,,,,,,,
Living & Leisure Grp stpld,LLA,0.023,-0.2,-8.00,,,,,,,,
Austin Engineer,ANG,2.89,-25,-7.96,,,,,,,,
C @ Ltd,CEO,0.012,-0.1,-7.69,,,,,,,,
Gage Roads Brewing,GRB,0.12,-1,-7.69,,,,,,,,
MobileActive Ltd,MBA,0.024,-0.2,-7.69,,,,,,,,
Sunshine Heart cdi,SHC,0.036,-0.3,-7.69,,,,,,,,
Norfolk Grp,NFK,0.86,-7,-7.53,,,,,,,,
Neptune Marine opt dec10,NMSO,0.31,-2.5,-7.46,,,,,,,,
Eneabba Gas Ltd,ENB,0.25,-2,-7.41,,,,,,,,
Webster Ltd,WBA,0.50,-4,-7.41,,,,,,,,
Manaccom Corp Ltd,MNL,0.38,-3,-7.32,,,,,,,,
Quantum Energy,QTM,0.13,-1,-7.14,,,,,,,,
ITX Grp Ltd,ITX,1.31,-10,-7.09,,,,,,,,
Thomas & Coffey,THO,0.53,-4,-7.02,,,,,,,,
Platinum Capital,PMC,1.60,-12,-6.98,,,,,,,,
Neptune Marine,NMS,0.475,-3.5,-6.86,,,,,,,,
Folkestone Ltd,FLK,0.14,-1,-6.67,,,,,,,,
Prime Financial,PFG,0.28,-2,-6.67,,,,,,,,
Sterihealth Ltd,STP,1.40,-10,-6.67,,,,,,,,
Mesoblast Ltd,MSB,1.99,-14,-6.57,,,,,,,,
APN Prop Grp,APD,0.36,-2.5,-6.49,,,,,,,,
Aust Agriculture,AAC,1.31,-9,-6.43,,,,,,,,
CPT Global Ltd,CGO,0.805,-5.5,-6.40,,,,,,,,
Vision Grp Hldgs,VGH,0.885,-6,-6.35,,,,,,,,
Artist & Entertain,AEM,0.015,-0.1,-6.25,,,,,,,,
Homeloans Ltd,HOM,0.60,-4,-6.25,,,,,,,,
Integrated Res,IRG,0.015,-0.1,-6.25,,,,,,,,
Prana Biotech,PBT,0.155,-1,-6.06,,,,,,,,
CMA Corp Ltd,CMV,0.08,-0.5,-5.88,,,,,,,,
Dolomatrix Intl,DMX,0.32,-2,-5.88,,,,,,,,
McMillan Shakespeare,MMS,3.86,-24,-5.85,,,,,,,,
Ozgrowth Ltd,OZG,0.165,-1,-5.71,,,,,,,,
Nusep Ltd,NSP,0.25,-1.5,-5.66,,,,,,,,
Prima BioMed Ltd,PRR,0.17,-1,-5.56,,,,,,,,
Swick Min,SWK,0.53,-3,-5.36,,,,,,,,
Atcor Medical,ACG,0.18,-1,-5.26,,,,,,,,
Jetset Travelworld,JET,1.535,-8.5,-5.25,,,,,,,,
ISS Grp Ltd,ISS,0.185,-1,-5.13,,,,,,,,
Legacy Iron Ore,LCY,0.185,-1,-5.13,,,,,,,,
DKN Financial Grp,DKN,0.75,-4,-5.06,,,,,,,,
UXC Ltd,UXC,0.75,-4,-5.06,,,,,,,,
Cardia Bioplastics,CNN,0.019,-0.1,-5.00,,,,,,,,
Metal Storm Ltd,MST,0.019,-0.1,-5.00,,,,,,,,
Probiomics Ltd,PCC,0.019,-0.1,-5.00,,,,,,,,
Tyrian Diagnostics,TDX,0.019,-0.1,-5.00,,,,,,,,
MINING FALLS,,,,,,,,,,,,
AXG Min Ltd opt aug10,AXCO,0.001,-0.1,-50.00,,,,,,,,
Consolidated Tin Min opt dec13,CSDO,0.01,-0.8,-44.44,,,,,,,,
Ferrowest Ltd opt jun10,FWLO,0.02,-1.2,-37.50,,,,,,,,
Torrens Energy opt mar10,TEYO,0.025,-1.5,-37.50,,,,,,,,
Iron Mountain opt feb12,IRMO,0.023,-1.2,-34.29,,,,,,,,
Frontier Res opt dec10,FNTO,0.01,-0.5,-33.33,,,,,,,,
Sierra Min opt dec10,SRMO,0.01,-0.5,-33.33,,,,,,,,
Proto Resource & opt dec13,PRWOA,0.007,-0.3,-30.00,,,,,,,,
Global Geoscience opt aug12,GSCO,0.025,-1,-28.57,,,,,,,,
Buru Energy opt oct10,BRUO,0.009,-0.3,-25.00,,,,,,,,
Cazaly Res opt feb11,CAZO,0.175,-5,-22.22,,,,,,,,
Coppermoly Ltd,COY,0.099,-2.6,-20.80,,,,,,,,
Gold One Int Ltd opt oct12,GDOO,0.105,-2.5,-19.23,,,,,,,,
Target Energy opt oct12,TEXOB,0.021,-0.5,-19.23,,,,,,,,
Renison Cons,RSN,0.009,-0.2,-18.18,,,,,,,,
Eleckra Mines opt jun11,EKMO,0.05,-1,-16.67,,,,,,,,
Lonrho Min Ltd opt nov10,LOMOA,0.005,-0.1,-16.67,,,,,,,,
Shaw River Res,SRR,0.22,-4,-15.38,,,,,,,,
WCP Res Ltd opt jun10,WCPO,0.05,-0.9,-15.25,,,,,,,,
Iron Road Ltd opt sep10,IRDO,0.42,-7.5,-15.15,,,,,,,,
Matilda Zircon,MZI,0.017,-0.3,-15.00,,,,,,,,
Alchemy Resource opt aug10,ALYO,0.40,-7,-14.89,,,,,,,,
Texon Pet Ltd,TXN,0.29,-5,-14.71,,,,,,,,
Beach Energy Ltd opt jun10,BPTO,0.013,-0.2,-13.33,,,,,,,,
Lakes Oil NL,LKO,0.007,-0.1,-12.50,,,,,,,,
Padbury Min Ltd opt may11,PDYOB,0.014,-0.2,-12.50,,,,,,,,
Southerncross Gold,SXG,0.105,-1.5,-12.50,,,,,,,,
Range Res Ltd,RRS,0.078,-1.1,-12.36,,,,,,,,
  opt dec11,RRSO,0.029,-0.4,-12.12,,,,,,,,
Energy And Min opt jul11,EMAO,0.051,-0.7,-12.07,,,,,,,,
GME Res Ltd,GME,0.11,-1.5,-12.00,,,,,,,,
Ferrowest Ltd,FWL,0.15,-2,-11.76,,,,,,,,
Helix Res opt may11,HLXOA,0.03,-0.4,-11.76,,,,,,,,
RAM Res,RMR,0.038,-0.5,-11.63,,,,,,,,
A'asia Gold,AAO,0.08,-1,-11.11,,,,,,,,
Hemisphere Res opt mar10,HEMO,0.40,-5,-11.11,,,,,,,,
Sirius Res NL,SIR,0.008,-0.1,-11.11,,,,,,,,
Westralian Gas & Pwr,WGP,0.026,-0.3,-10.34,,,,,,,,
Zamia Gold Mines,ZGM,0.052,-0.6,-10.34,,,,,,,,
United Uranium,UUL,0.175,-2,-10.26,,,,,,,,
Malagasy Min,MGY,0.071,-0.8,-10.13,,,,,,,,
Empire Oil & Gas,EGO,0.009,-0.1,-10.00,,,,,,,,
Intermet Res,ITT,0.045,-0.5,-10.00,,,,,,,,
Red 5 Ltd,RED,0.135,-1.5,-10.00,,,,,,,,
Samson Oil & Gas opt dec12,SSNO,0.009,-0.1,-10.00,,,,,,,,
Triton Gold Ltd opt dec13,TONO,0.072,-0.8,-10.00,,,,,,,,
U308 Ltd,UTO,0.135,-1.5,-10.00,,,,,,,,
Coalspur Mines,CPL,0.32,-3.5,-9.86,,,,,,,,
Iron Road Ltd,IRD,0.64,-7,-9.86,,,,,,,,
Apollo Min Ltd,AON,0.185,-2,-9.76,,,,,,,,
Capital Min,CMY,0.056,-0.6,-9.68,,,,,,,,
Castle Min,CDT,0.28,-3,-9.68,,,,,,,,
3D Res Ltd,DDD,0.019,-0.2,-9.52,,,,,,,,
Forte Energy NL,FTE,0.195,-2,-9.30,,,,,,,,
Altura Min Ltd,AJM,0.245,-2.5,-9.26,,,,,,,,
Ampella Min opt jul10,AMXO,0.50,-5,-9.09,,,,,,,,
Dragon Min Ltd,DRA,0.10,-1,-9.09,,,,,,,,
Frontier Res,FNT,0.03,-0.3,-9.09,,,,,,,,
Goldsearch Ltd,GSE,0.04,-0.4,-9.09,,,,,,,,
Northern Min,NMI,0.20,-2,-9.09,,,,,,,,
Rimfire Pacific,RIM,0.02,-0.2,-9.09,,,,,,,,
Avanco Res Ltd,AVB,0.031,-0.3,-8.82,,,,,,,,
Marenica Energy,MEY,0.155,-1.5,-8.82,,,,,,,,
Greenland Min En opt jun11,GGGO,0.42,-4,-8.70,,,,,,,,
Rawson Res,RAW,0.105,-1,-8.70,,,,,,,,
Empire Res,ERL,0.096,-0.9,-8.57,,,,,,,,
Panax Geothermal opt dec11,PAXO,0.032,-0.3,-8.57,,,,,,,,
Newera Uranium,NRU,0.043,-0.4,-8.51,,,,,,,,
Intermin Res,IRC,0.22,-2,-8.33,,,,,,,,
Metals Aust,MLS,0.011,-0.1,-8.33,,,,,,,,
Pepinnini Min,PNN,0.22,-2,-8.33,,,,,,,,
Richmond Min opt dec10,RHMO,0.055,-0.5,-8.33,,,,,,,,
Stonehenge Metals,SHE,0.077,-0.7,-8.33,,,,,,,,
Aurox Res,AXO,0.335,-3,-8.22,,,,,,,,
Cauldron Energy,CXU,0.40,-3.5,-8.05,,,,,,,,
Noble Min Res,NMG,0.35,-3,-7.89,,,,,,,,
Proto Resource &,PRW,0.035,-0.3,-7.89,,,,,,,,
Kangaroo Res Ltd,KRL,0.235,-2,-7.84,,,,,,,,
First Aust Res,FAR,0.059,-0.5,-7.81,,,,,,,,
Chrysalis Res,CYS,0.36,-3,-7.69,,,,,,,,
Reedy Lagoon Corp,RLC,0.06,-0.5,-7.69,,,,,,,,
Emergent Res opt sep10,EMGO,0.43,-3.5,-7.53,,,,,,,,
Neon Energy Ltd,NEN,0.125,-1,-7.41,,,,,,,,
NGM Res Ltd,NGM,0.125,-1,-7.41,,,,,,,,
Niplats Aust,NIP,0.445,-3.5,-7.29,,,,,,,,
Argo Explore,AXT,0.065,-0.5,-7.14,,,,,,,,
China Yunnan Copper,CYU,0.26,-2,-7.14,,,,,,,,
Drummond Gold Ltd,DGO,0.052,-0.4,-7.14,,,,,,,,
Mithril Res opt sep11,MTHO,0.065,-0.5,-7.14,,,,,,,,
GBM Rsources Ltd,GBZ,0.20,-1.5,-6.98,,,,,,,,
Range River Gold,RNG,0.04,-0.3,-6.98,,,,,,,,
Focus Min Ltd,FML,0.067,-0.5,-6.94,,,,,,,,
Mithril Res,MTH,0.135,-1,-6.90,,,,,,,,
Bass Strait Oil Co,BAS,0.041,-0.3,-6.82,,,,,,,,
Royal Res,ROY,0.205,-1.5,-6.82,,,,,,,,
Western Plains Res,WPG,0.48,-3.5,-6.80,,,,,,,,
Alara Res Ltd,AUQ,0.14,-1,-6.67,,,,,,,,
Contl Coal Ltd opt feb13,CCCO,0.028,-0.2,-6.67,,,,,,,,
Crusader Res,CAS,0.28,-2,-6.67,,,,,,,,
Jupiter Mines,JMS,0.21,-1.5,-6.67,,,,,,,,
Rubianna Res Ltd,RRE,0.21,-1.5,-6.67,,,,,,,,
Stirling Products,STI,0.014,-0.1,-6.67,,,,,,,,
Sultan Corp,SSC,0.014,-0.1,-6.67,,,,,,,,
Sundance Res,SDL,0.14,-1,-6.67,,,,,,,,
Thundelarra Explor opt mar13,THXOA,0.28,-2,-6.67,,,,,,,,
YTC Res,YTC,0.21,-1.5,-6.67,,,,,,,,
East Energy Resource,EER,0.085,-0.6,-6.59,,,,,,,,
Navigator Res,NAV,0.145,-1,-6.45,,,,,,,,
Consolidated Tin Min,CSD,0.06,-0.4,-6.25,,,,,,,,
Flinders Mines,FMS,0.15,-1,-6.25,,,,,,,,
Gryphon Min Ltd,GRY,0.45,-3,-6.25,,,,,,,,
Kingsrose Min Ltd opt dec12,KRMO,0.45,-3,-6.25,,,,,,,,
Platina Res,PGM,0.30,-2,-6.25,,,,,,,,
Aragon Res,AAG,0.155,-1,-6.06,,,,,,,,
Energia Min Ltd,EMX,0.155,-1,-6.06,,,,,,,,
Adelaide Res,ADN,0.235,-1.5,-6.00,,,,,,,,
Beach Energy Ltd,BPT,0.875,-5.5,-5.91,,,,,,,,
Vital Metals Ltd,VML,0.08,-0.5,-5.88,,,,,,,,
Alchemy Resource,ALY,0.65,-4,-5.80,,,,,,,,
Brockman Res,BRM,2.60,-16,-5.80,,,,,,,,
Augur Res Ltd,AUK,0.165,-1,-5.71,,,,,,,,
Batavia Min,BTV,0.165,-1,-5.71,,,,,,,,
Robust Res,ROL,1.915,-11.5,-5.67,,,,,,,,
Minemakers Ltd,MAK,0.50,-3,-5.66,,,,,,,,
Ampella Min,AMX,0.67,-4,-5.63,,,,,,,,
FerrAus Ltd,FRS,0.845,-5,-5.59,,,,,,,,
Enterprise Metals,ENT,0.255,-1.5,-5.56,,,,,,,,
Geothermal Res,GHT,0.34,-2,-5.56,,,,,,,,
Global Nickel Invest,GNI,0.085,-0.5,-5.56,,,,,,,,
Jameson Res,JAL,0.34,-2,-5.56,,,,,,,,
Kings Min NL,KMN,0.17,-1,-5.56,,,,,,,,
Territory Uranium,TUC,0.085,-0.5,-5.56,,,,,,,,
White Cliff Nickel,WCN,0.068,-0.4,-5.56,,,,,,,,
Buxton Res Ltd,BUX,0.07,-0.4,-5.41,,,,,,,,
Exoma Energy Ltd,EXE,0.175,-1,-5.41,,,,,,,,
Ramelius Res,RMS,0.525,-3,-5.41,,,,,,,,
Reward Min Ltd,RWD,0.44,-2.5,-5.38,,,,,,,,
Indago Res Ltd,IDG,0.265,-1.5,-5.36,,,,,,,,
Blackthorn Res,BTR,0.805,-4.5,-5.29,,,,,,,,
Perseus Min Ltd,PRU,1.79,-10,-5.29,,,,,,,,
Gold Anomaly Ltd,GOA,0.036,-0.2,-5.26,,,,,,,,
Icon Energy Ltd,ICN,0.36,-2,-5.26,,,,,,,,
Laguna Res NL,LRC,0.018,-0.1,-5.26,,,,,,,,
BC Iron Ltd,BCI,1.18,-6.5,-5.22,,,,,,,,
Marathon Res,MTN,0.455,-2.5,-5.21,,,,,,,,
REY Res Ltd,REY,0.185,-1,-5.13,,,,,,,,
Raisama Ltd,RAI,0.465,-2.5,-5.10,,,,,,,,
Atlantic Gold NL,ATV,0.056,-0.3,-5.08,,,,,,,,
Metallica Min,MLM,0.28,-1.5,-5.08,,,,,,,,
CGA Min Ltd,CGX,2.26,-12,-5.04,,,,,,,,
Audax Res,ADX,0.095,-0.5,-5.00,,,,,,,,
Avanco Res Ltd opt apr12,AVBOB,0.019,-0.1,-5.00,,,,,,,,
Carpathian Res,CPN,0.038,-0.2,-5.00,,,,,,,,
Curnamona Energy,CUY,0.38,-2,-5.00,,,,,,,,
Eldore Min,EDM,0.019,-0.1,-5.00,,,,,,,,
Heron Res,HRR,0.285,-1.5,-5.00,,,,,,,,
Norseman Gold cdi 1:1,NGX,0.95,-5,-5.00,,,,,,,,
Red Sky Energy opt sep11,ROGOA,0.019,-0.1,-5.00,,,,,,,,
Synergy Metals,SML,0.019,-0.1,-5.00,,,,,,,,
Tasman Goldflds,TGX,0.095,-0.5,-5.00,,,,,,,,
