Market Action,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5120.4 at 2013-02-28T16:54:35. Report at Thursday, February 28, 2013. Processed Friday at 2013-03-01T01:00:07+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (c),Move (%),,,,,,,,
RISES - INDUSTRIALS,,
HealthLinx,HTX,.002,+.1,+100.0,,
Pharmanet Grp,PNO,.002,+.1,+100.0,,
UnderCoverWear,UCW,.031,+1.1,+55.00,,
Cellmid opt oct16,CDYO,.015,+.4,+36.36,,
Aeris Environmental,AEI,.20,+4.5,+29.03,,
Optiscan Imaging,OIL,.115,+2.5,+27.78,,
Daton Grp,DTG,.14,+3,+27.27,,
RedHill Education,RDH,.28,+6,+27.27,,
Anittel Grp,AYG,.005,+.1,+25.00,,
NAOS Emerging Opp opt feb15,NCCO,.055,+1.1,+25.00,,
Stratatel,STE,.026,+.5,+23.81,,
Quantum Energy,QTM,.016,+.3,+23.08,,
Narhex Life Sciences,NLS,.006,+.1,+20.00,,
Vita Grp,VTG,.57,+9,+18.75,,
Cellmid,CDY,.032,+.5,+18.52,,
Azure Healthcare,AZV,.052,+.8,+18.18,,
Cervantes Corp,CVS,.007,+.1,+16.67,,
Linc Energy,LNC,2.70,+37,+15.88,,
Corum Grp,COO,.20,+2.5,+14.29,,
P-REIT unt,PXT,.12,+1.5,+14.29,,
MacarthurCook PSF unt,MPS,.071,+.8,+12.70,,
Avexa,AVX,.018,+.2,+12.50,,
Adslot,ADJ,.028,+.3,+12.00,,
IMF (Aust),IMF,1.68,+18,+12.00,,
Environment Grp,EGL,.038,+.4,+11.76,,
APN News & Media,APN,.30,+3,+11.11,,
CBD Energy,CBD,.02,+.2,+11.11,,
Nearmap,NEA,.105,+1,+10.53,,
APN Prop Grp,APD,.265,+2.5,+10.42,,
Energy Action,EAX,3.63,+33,+10.00,,
OTOC,OTC,.115,+1,+9.52,,
Prima BioMed,PRR,.115,+1,+9.52,,
Harvey Norman,HVN,2.49,+21,+9.21,,
Calliden Grp,CIX,.18,+1.5,+9.09,,
Funtastic,FUN,.245,+2,+8.89,,
