Market Action,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4775.5 at 2013-06-14T16:53:36. Report at Friday, June 14, 2013. Processed Saturday at 2013-06-15T01:00:16+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (c),Move (%),,,,,,,,
RISES - INDUSTRIALS,,
Aust China Hldgs,AAK,.002,+.1,+100.0,,
Bone Medical,BNE,.002,+.1,+100.0,,
KTL Technologies,KTL,.002,+.1,+100.0,,
WAM Capital opt jul13,WAMO,.033,+1.5,+83.33,,
Magontec opt jan14,MGLO,.008,+.3,+60.00,,
ComOps,COM,.015,+.5,+50.00,,
Medivac,MDV,.003,+.1,+50.00,,
Contango Microcap opt feb14,CTNO,.006,+.1,+20.00,,
Consegna Grp opt apr17,CGPOA,.007,+.1,+16.67,,
Kollakorn Corp,KKL,.007,+.1,+16.67,,
Oilfield Workforce cdi,OFW,.22,+3,+15.79,,
Clean Seas Tuna,CSS,.015,+.2,+15.38,,
ImpediMed,IPD,.075,+1,+15.38,,
BluGlass,BLG,.19,+2.5,+15.15,,
Adacel Tech,ADA,.46,+6,+15.00,,
iSonea,ISN,.39,+5,+14.71,,
Patrys,PAB,.032,+.4,+14.29,,
SciGen cdi,SIE,.025,+.3,+13.64,,
Stokes (A'asia),SKS,.34,+4,+13.33,,
CBD Energy,CBD,.009,+.1,+12.50,,
Chapmans,CHP,.009,+.1,+12.50,,
ECO Quest,ECQ,.009,+.1,+12.50,,
GoConnect,GCN,.009,+.1,+12.50,,
Circadian Tech,CIR,.30,+3,+11.11,,
Kogi Iron,KFE,.10,+1,+11.11,,
Sunland Grp,SDG,1.50,+14.5,+10.70,,
Tamawood,TWD,2.51,+24,+10.57,,
iSonea opt jun14,ISNOB,.22,+2,+10.00,,
Papyrus Aust,PPY,.011,+.1,+10.00,,
Magontec,MGL,.023,+.2,+9.52,,
Antisense Therapeutic,ANP,.012,+.1,+9.09,,
Genera Biosystems,GBI,.12,+1,+9.09,,
MGM Wireless,MWR,.98,+8,+8.89,,
Compumedics,CMP,.075,+.6,+8.70,,
Facilitate Digital,FAC,.025,+.2,+8.70,,
Genetic Tech,GTG,.10,+.8,+8.70,,
Macmahon Hldgs,MAH,.13,+1,+8.33,,
Universal Biosensors cdi,UBI,.65,+5,+8.33,,
Fleetwood Corp,FWD,3.61,+27,+8.08,,
Allied Healthcare,AHZ,.054,+.4,+8.00,,
Coventry Grp,CYG,2.90,+20,+7.41,,
E & A,EAL,.58,+4,+7.41,,
Premier Invest,PMV,6.58,+44,+7.17,,
Benitec,BLT,.015,+.1,+7.14,,
Nearmap,NEA,.305,+2,+7.02,,
RBS GenElectric,RBSGEL,24.37,+158,+6.93,,
Mirvac Industrial unt,MIX,.155,+1,+6.90,,
Titan Energy Service,TTN,1.43,+9,+6.72,,
Osprey Med cdi,OSP,.48,+3,+6.67,,
REVA Medical cdi,RVA,.65,+4,+6.56,,
Transfield Services,TSE,.76,+4.5,+6.29,,
ARB Corp,ARP,11.71,+69,+6.26,,
FlexiGroup,FXL,4.43,+26,+6.24,,
Vita Grp,VTG,.69,+4,+6.15,,
CO2 Grp,COZ,.105,+.6,+6.06,,
Harvey Norman,HVN,2.50,+14,+5.93,,
Arrium,ARI,.72,+4,+5.88,,
ThinkSmart,TSM,.275,+1.5,+5.77,,
BioDiem,BDM,.037,+.2,+5.71,,
Leighton Hldgs,LEI,16.11,+86,+5.64,,
WorleyParsons,WOR,19.66,+103,+5.53,,
Bendigo & Adelaide Bk,BEN,9.87,+51,+5.45,,
Seven Grp Hldgs,SVW,7.17,+37,+5.44,,
Bradken,BKN,4.46,+23,+5.44,,
Ausenco,AAX,2.16,+11,+5.37,,
Mint Wireless,MNW,.02,+.1,+5.26,,
Nanosonics,NAN,.605,+3,+5.22,,
Challenger,CGF,3.84,+19,+5.21,,
Alternative Invest unt,AIQ,.305,+1.5,+5.17,,
Thorn Grp,TGA,2.09,+10,+5.03,,
Coca-Cola Amatil,CCL,12.35,+59,+5.02,,
Analytica,ALT,.021,+.1,+5.00,,
RISES - MINING,,
Oroya Mining,ORO,.002,+.1,+100.0,,
Republic Gold,RAU,.014,+.6,+75.00,,
Phosphate Aust,POZ,.033,+1.4,+73.68,,
Baraka Energy,BKP,.005,+.2,+66.67,,
Northern Manganese,NTM,.036,+1.1,+44.00,,
Caravel Min,CVV,.02,+.6,+42.86,,
Laconia Res,LCR,.01,+.3,+42.86,,
Vital Metals,VML,.021,+.6,+40.00,,
West African Res,WAF,.225,+6,+36.36,,
Cradle Res,CXX,.135,+3.5,+35.00,,
KBL Mining,KBL,.059,+1.5,+34.09,,
ERO Mining,ERO,.004,+.1,+33.33,,
SmartTrans Hldgs,SMA,.004,+.1,+33.33,,
AusQuest,AQD,.013,+.3,+30.00,,
Carbon Energy,CNX,.026,+.6,+30.00,,
Kidman Res opt nov13,KDRO,.082,+1.7,+26.15,,
A'asian Resources,ARH,.04,+.8,+25.00,,
Bounty Oil & Gas,BUY,.015,+.3,+25.00,,
Forge Res,FRG,.175,+3.5,+25.00,,
Northern Min,NMI,.005,+.1,+25.00,,
Prairie Downs Metals,PDZ,.30,+6,+25.00,,
Plymouth Min,PLH,.053,+1,+23.26,,
BCD Res,BCD,.038,+.7,+22.58,,
Black Range Min,BLR,.012,+.2,+20.00,,
New Age Exploration,NAE,.036,+.6,+20.00,,
Orbis Gold,OBS,.15,+2.5,+20.00,,
Sthn Cross Expl,SXX,.006,+.1,+20.00,,
Dart Energy,DTE,.064,+1,+18.52,,
Uranex,UNX,.071,+1.1,+18.33,,
Aust Pacific Coal,AQC,.013,+.2,+18.18,,
Iron Road,IRD,.195,+3,+18.18,,
Potash Min,POK,.195,+3,+18.18,,
Coalspur Mines,CPL,.27,+4,+17.39,,
Alloy Res,AYR,.007,+.1,+16.67,,
Northern Minerals,NTU,.14,+2,+16.67,,
Ord River Res,ORD,.007,+.1,+16.67,,
Realm Res,RRP,.007,+.1,+16.67,,
Xanadu Mines,XAM,.105,+1.5,+16.67,,
Minera Gold,MIZ,.015,+.2,+15.38,,
WCP Res,WCP,.046,+.6,+15.00,,
ADX Energy,ADX,.016,+.2,+14.29,,
Paynes Find Gold,PNE,.008,+.1,+14.29,,
Alligator Energy,AGE,.033,+.4,+13.79,,
Kuth Energy,KEN,.017,+.2,+13.33,,
Luiri Gold,LGM,.017,+.2,+13.33,,
Phoenix Copper,PNX,.034,+.4,+13.33,,
Minotaur Explore,MEP,.13,+1.5,+13.04,,
Navaho Gold,NVG,.026,+.3,+13.04,,
Blackthorn Res,BTR,.265,+3,+12.77,,
