Market Action,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5040.8 at 2013-05-23T16:49:35. Report at Thursday, May 23, 2013. Processed Friday at 2013-05-24T01:00:12+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (c),Move (%),,,,,,,,
RISES - INDUSTRIALS,,
ETS JPMorgan Chase,ETSJPM,55.15,+1485,+36.85,,
ETS Microsoft,ETSMSF,35.57,+882,+32.97,,
RuralAus Invest,RUR,.005,+.1,+25.00,,
Sun Biomedical,SBN,.005,+.1,+25.00,,
OTOC,OTC,.061,+1.1,+22.00,,
Erin Res,ERI,.035,+.5,+16.67,,
ETS Exxon Mobil,ETSXOM,94.84,+1218,+14.74,,
GoConnect,GCN,.008,+.1,+14.29,,
Transol Corp,TNC,.009,+.1,+12.50,,
CO2 Grp,COZ,.095,+1,+11.76,,
BioDiem,BDM,.03,+.3,+11.11,,
Medical Aust,MLA,.011,+.1,+10.00,,
Cellmid opt oct16,CDYO,.012,+.1,+9.09,,
CogState,CGS,.36,+3,+9.09,,
Rubik Financial,RFL,.18,+1.5,+9.09,,
ETFS Brent Crude Oil,ETPOIL,65.14,+514,+8.57,,
Fisher & Paykel Health,FPH,2.68,+18,+7.20,,
ITL,ITD,.30,+2,+7.14,,
MOKO.Mobi,MKB,.046,+.3,+6.98,,
WHK Grp,WHG,.69,+4.5,+6.98,,
Emerchants,EML,.32,+2,+6.67,,
QBE Insurance Grp,QBE,16.23,+100,+6.57,,
Pro-Pac Packaging,PPG,.50,+3,+6.38,,
Webster,WBA,.67,+4,+6.35,,
Adv Braking Tech,ABV,.017,+.1,+6.25,,
Aust Power & Gas,APK,.34,+2,+6.25,,
Paragon Care,PGC,.35,+2,+6.06,,
Mint Wireless,MNW,.018,+.1,+5.88,,
Pharmaxis,PXS,.18,+1,+5.88,,
Solco,SOO,.018,+.1,+5.88,,
Calliden Grp,CIX,.28,+1.5,+5.66,,
ICSGlobal,ICS,.019,+.1,+5.56,,
Ellex Medical Lasers,ELX,.20,+1,+5.26,,
Magellan Flagship opt oct17,MFFO,.405,+2,+5.19,,
RUN Corp,RNC,.205,+1,+5.13,,
RISES - MINING,,
Grand Gulf Energy,GGE,.002,+.1,+100.0,,
King River Copper opt jun15,KRCO,.004,+.2,+100.0,,
Midas Res,MDS,.002,+.1,+100.0,,
Leopard Res,LRR,.003,+.1,+50.00,,
Potash West opt mar15,PWNO,.04,+1.2,+42.86,,
ERO Mining,ERO,.004,+.1,+33.33,,
Excelsior Gold,EXG,.12,+3,+33.33,,
Lindian Res,LIN,.04,+1,+33.33,,
Exterra Res,EXC,.039,+.9,+30.00,,
Diatreme Res,DRX,.015,+.3,+25.00,,
Discovery Metals,DML,.23,+4.5,+24.32,,
Peak Resources opt jul14,PEKO,.05,+.9,+21.95,,
Sundance Res,SDL,.079,+1.4,+21.54,,
Besra Gold cdi,BEZ,.07,+1.2,+20.69,,
Centius Gold,CNS,.018,+.3,+20.00,,
Convergent Min,CVG,.018,+.3,+20.00,,
Emergent Res,EMG,.012,+.2,+20.00,,
Gladiator Res,GLA,.006,+.1,+20.00,,
China Magnesium,CMC,.095,+1.5,+18.75,,
Rimfire Pacific,RIM,.064,+1,+18.52,,
Glory Res,GLY,.071,+1.1,+18.33,,
Cauldron Energy,CXU,.14,+2,+16.67,,
Latrobe Magnesium,LMG,.007,+.1,+16.67,,
Red River Res,RVR,.014,+.2,+16.67,,
Redbank Copper,RCP,.007,+.1,+16.67,,
Tawana Res,TAW,.007,+.1,+16.67,,
A-Cap Res,ACB,.058,+.8,+16.00,,
Iron Mountain,IRM,.03,+.4,+15.38,,
Blackwood Corp,BWD,.046,+.6,+15.00,,
Planet Gas,PGS,.026,+.3,+13.04,,
KBL Mining 10% cn,KBLGA,.25,+2.8,+12.61,,
Baru Resources,BAC,.045,+.5,+12.50,,
Modun Res,MOU,.009,+.1,+12.50,,
Silver Mines,SVL,.029,+.3,+11.54,,
Traka Res,TKL,.069,+.7,+11.29,,
Aleator Energy,AWD,.01,+.1,+11.11,,
Oakland Res,OKL,.06,+.6,+11.11,,
Peninsula Energy opt dec15,PENOC,.01,+.1,+11.11,,
New Guinea Energy,NGE,.021,+.2,+10.53,,
Ausgold,AUC,.033,+.3,+10.00,,
Dragon Min,DRA,.22,+2,+10.00,,
FeOre,FEO,.066,+.6,+10.00,,
Horizon Oil,HZN,.44,+4,+10.00,,
Kumarina Res,KMR,.12,+1,+9.09,,
Nevada Iron,NVI,.12,+1,+9.09,,
Minbos Res,MNB,.025,+.2,+8.70,,
Molopo Energy,MPO,.255,+2,+8.51,,
Newera Res,NRU,.013,+.1,+8.33,,
Uranex,UNX,.04,+.3,+8.11,,
Boulder Steel,BGD,.027,+.2,+8.00,,
Uranium Equities,UEQ,.027,+.2,+8.00,,
Sth American Iron,SAY,.041,+.3,+7.89,,
Intra Energy,IEC,.14,+1,+7.69,,
MHM Metals,MHM,.145,+1,+7.41,,
Laneway Res,LNY,.03,+.2,+7.14,,
Comet Ridge,COI,.23,+1.5,+6.98,,
