Stocks that moved by more than 5% for the day,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4717.0 at 2010-09-28T16:39:38. Report at Tuesday, September 28, 2010. Processed Wednesday at 2010-09-29T01:00:03+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (c),Move (%),,,,,,,,
RISES - INDUSTRIALS,,
SUN Biomedical,SBN,.002,+.1,+100.0,,
Global Health Ltd,GLH,.008,+.3,+60.00,,
Acuvax Ltd,ACU,.003,+.1,+50.00,,
Verticon Grp Ltd,VGP,.006,+.2,+50.00,,
WAG Ltd,WAG,.006,+.2,+50.00,,
Planet Platinum,PPN,.31,+8,+34.78,,
Galileo Japan Tr unt,GJT,.034,+.5,+17.24,,
Quantum Energy,QTM,.105,+1.5,+16.67,,
Solagran Ltd,SLA,.155,+2,+14.81,,
Benitec Ltd,BLT,.024,+.3,+14.29,,
Steamships Trading,SST,25.00,+300,+13.64,,
Cbio Ltd,CBZ,.17,+2,+13.33,,
Style Ltd,SYP,.017,+.2,+13.33,,
Viridis Clean Energy unt,VIR,.017,+.2,+13.33,,
Ezenet Ltd,EZE,.026,+.3,+13.04,,
Mikoh Corp,MIK,.052,+.6,+13.04,,
CMI Ltd pref.cl.a,CMIPC,.45,+5,+12.50,,
Consolidated Global,CGI,.045,+.5,+12.50,,
Prana Biotech,PBT,.145,+1.5,+11.54,,
TWO Way Ltd,TTV,.03,+.3,+11.11,,
Comtel Corp Ltd,CMO,.023,+.2,+9.52,,
Bluglass Ltd,BLG,.175,+1.5,+9.37,,
Bioprospect Ltd,BPO,.012,+.1,+9.09,,
Telezon Ltd,TLZ,.06,+.5,+9.09,,
Wilson Htm Invest,WIG,1.09,+9,+9.00,,
Greencap Ltd,GCG,.099,+.8,+8.79,,
E & A Ltd,EAL,.195,+1.5,+8.33,,
Hyro Ltd,HYO,.013,+.1,+8.33,,
Karmelsonix Ltd,KSX,.013,+.1,+8.33,,
Webspy Ltd,WSY,.013,+.1,+8.33,,
Novogen Ltd,NRT,.135,+1,+8.00,,
Bravura Solutions,BVA,.14,+1,+7.69,,
Healthzone Ltd,HZL,.28,+2,+7.69,,
Grandbridge Ltd,GBA,.355,+2.5,+7.58,,
Jetset Travelworld,JET,.87,+6,+7.41,,
Rabinov Prop Tr unt,RBV,.665,+4.5,+7.26,,
ENV Clean Tech opt jan14,ESIO,.015,+.1,+7.14,,
Eastland Medical,EMS,.046,+.3,+6.98,,
Brisbane Broncos,BBL,.31,+2,+6.90,,
RUN Corp Ltd,RNC,.079,+.5,+6.76,,
Icsglobal Ltd,ICS,.016,+.1,+6.67,,
Qmastor Ltd,QML,.32,+2,+6.67,,
Rivercity Motorway stp,RCY,.016,+.1,+6.67,,
Industrea Ltd,IDL,.485,+3,+6.59,,
Swick Min,SWK,.42,+2.5,+6.33,,
OBJ Ltd opt dec10,OBJO,.017,+.1,+6.25,,
Canada Land Ltd cdi,CDL,.069,+.4,+6.15,,
ISS Grp Ltd,ISS,.175,+1,+6.06,,
Aust Pharm,API,.54,+3,+5.88,,
ING Re Com Grp stp,ILF,.074,+.4,+5.71,,
Facilitate Digital,FAC,.095,+.5,+5.56,,
Psivida Corp cdi,PVA,4.80,+25,+5.49,,
Circadian Tech,CIR,.60,+3,+5.26,,
PAC Enviromin,PEV,.02,+.1,+5.26,,
RTL Corp Ltd,RTL,.02,+.1,+5.26,,
Optiscan Imaging,OIL,.042,+.2,+5.00,,
Staging Connections,STG,.021,+.1,+5.00,,
RISES - MINING,,
Meridian Min opt feb11,MIIO,.006,+.3,+100.0,,
Lonrho Min Ltd opt jun12,LOMO,.015,+.7,+87.50,,
Northern Uranium opt mar12,NTUOB,.20,+5.5,+37.93,,
Resource Min Corp opt mar12,RMIO,.004,+.1,+33.33,,
Paramount Min,PCP,.093,+2.3,+32.86,,
Territory Uranium,TUC,.10,+2.4,+31.58,,
Capital Min,CMY,.09,+2.1,+30.43,,
Apollo Gas Ltd,AZO,.79,+18,+29.51,,
Artemis Res opt jun11,ARVOB,.022,+.5,+29.41,,
Northern Uranium opt sep12,NTUOA,.14,+3,+27.27,,
Pilbara Min Ltd,PLS,.12,+2.5,+26.32,,
Golden State Res,GDN,.041,+.8,+24.24,,
Torrens Energy,TEY,.11,+2,+22.22,,
Alchemy Resource,ALY,.415,+7,+20.29,,
Clean Global Energy,CGV,.08,+1.3,+19.40,,
Northern Star,NST,.225,+3.5,+18.42,,
Eastern Iron,EFE,.13,+2,+18.18,,
Elemental Min opt jan12,ELMO,.47,+7,+17.50,,
Eurogold Ltd,EUG,.27,+4,+17.39,,
Redbank Copper,RCP,.027,+.4,+17.39,,
Advance Energy,AVD,.014,+.2,+16.67,,
ARC Explore Ltd opt jun12,ARXO,.007,+.1,+16.67,,
Augustus Min,AUJ,.21,+3,+16.67,,
Gulf Ind Ltd,GLF,.021,+.3,+16.67,,
OIL Basins Ltd opt jun12,OBLOA,.042,+.6,+16.67,,
Outback Metals,OUM,.035,+.5,+16.67,,
Peninsula Min opt jun12,PENOA,.021,+.3,+16.67,,
RED Emperor Resource,RMP,.14,+2,+16.67,,
Voyager Res,VOR,.021,+.3,+16.67,,
Auzex Res opt feb12,AZXOA,.22,+3,+15.79,,
Geothermal Res,GHT,.15,+2,+15.38,,
Exoma Energy Ltd opt mar11,EXEO,.046,+.6,+15.00,,
India Res,IRL,.023,+.3,+15.00,,
Mount Magnet South,MUM,.069,+.9,+15.00,,
Newera Uranium,NRU,.031,+.4,+14.81,,
Consolidated Tin Min opt dec13,CSDO,.024,+.3,+14.29,,
Elementos Ltd,ELT,.20,+2.5,+14.29,,
Golden Gate Pet opt aug12,GGPO,.008,+.1,+14.29,,
Voyager Res opt sep11,VORO,.008,+.1,+14.29,,
OIL Basins Ltd opt jun14,OBLOB,.025,+.3,+13.64,,
Rialto Energy,RIA,.425,+5,+13.33,,
Sundance Energy,SEA,.385,+4.5,+13.24,,
Resource Star Ltd,RSL,.13,+1.5,+13.04,,
Alcyone Res Ltd,AYN,.036,+.4,+12.50,,
Blaze Intl,BLZ,.009,+.1,+12.50,,
Mining Projects opt jul14,MPJOA,.018,+.2,+12.50,,
