Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4389.4 at 16:37 26/8/2010  Report at 19:05 Thursday 26/8/2010. Processed 19:28 Thursday 26/8/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
Red River Res,RVR,0.072,1.2,20.00,,,,,,,,
Richmond Min opt dec10,RHMO,0.12,2,20.00,,,,,,,,
Triangle Energy,TEG,0.03,0.5,20.00,,,,,,,,
Resolute Min opt dec11,RSGO,0.38,6,18.75,,,,,,,,
Uranium Equities,UEQ,0.11,1.7,18.28,,,,,,,,
Iron Mountain,IRM,0.073,1.1,17.74,,,,,,,,
Mithril Res,MTH,0.135,2,17.39,,,,,,,,
Resource Min Corp,RMI,0.007,0.1,16.67,,,,,,,,
YTC Res,YTC,0.21,3,16.67,,,,,,,,
Cobar Cons,CCU,0.185,2.5,15.62,,,,,,,,
Dragon Mountain Gold,DMG,0.26,3.5,15.56,,,,,,,,
Antares Energy,AZZ,0.335,4.5,15.52,,,,,,,,
Golden Cross,GCR,0.015,0.2,15.38,,,,,,,,
Grand Gulf Energy,GGE,0.015,0.2,15.38,,,,,,,,
Redstone Res,RDS,0.275,3.5,14.58,,,,,,,,
Alcyone Res Ltd,AYN,0.024,0.3,14.29,,,,,,,,
Marenica Energy,MEY,0.08,1,14.29,,,,,,,,
Sierra Min,SRM,0.16,2,14.29,,,,,,,,
Ausgold Ltd opt mar13,AUCO,0.105,1.3,14.13,,,,,,,,
Mount Magnet South,MUM,0.073,0.9,14.06,,,,,,,,
Octanex NL,OXX,0.30,3.5,13.21,,,,,,,,
Oilex Ltd,OEX,0.135,1.5,12.50,,,,,,,,
Regal Res,RER,0.009,0.1,12.50,,,,,,,,
Sumatra Copper cdi,SUM,0.225,2.5,12.50,,,,,,,,
General Min Corp,GMM,0.14,1.5,12.00,,,,,,,,
Fission Energy,FIS,0.095,1,11.76,,,,,,,,
Orion Gold NL,ORN,0.019,0.2,11.76,,,,,,,,
Bathurst Res,BTU,0.24,2.5,11.63,,,,,,,,
Burey Gold Ltd opt jun11,BYRO,0.029,0.3,11.54,,,,,,,,
Shaw River Res,SRR,0.145,1.5,11.54,,,,,,,,
Zambezi Res cdi,ZRL,0.029,0.3,11.54,,,,,,,,
Envirogold Ltd,EVG,0.049,0.5,11.36,,,,,,,,
ADX Energy Ltd,ADX,0.15,1.5,11.11,,,,,,,,
Black Ridge Min,BRD,0.01,0.1,11.11,,,,,,,,
Condor Nickel,CNK,0.20,2,11.11,,,,,,,,
Greater Bendigo Gold,GBM,0.02,0.2,11.11,,,,,,,,
Apex Min NL,AXM,0.021,0.2,10.53,,,,,,,,
Ramelius Res,RMS,0.65,6,10.17,,,,,,,,
Avanco Res Ltd opt apr12,AVBOB,0.011,0.1,10.00,,,,,,,,
Goldsearch Ltd,GSE,0.022,0.2,10.00,,,,,,,,
Terrain Min,TMX,0.033,0.3,10.00,,,,,,,,
Dynasty Metals,DMA,0.17,1.5,9.68,,,,,,,,
Sthn Cross Expl,SXX,0.034,0.3,9.68,,,,,,,,
Northern Star,NST,0.092,0.8,9.52,,,,,,,,
Sundance Energy,SEA,0.345,3,9.52,,,,,,,,
Pancontinental Oil,PCL,0.035,0.3,9.38,,,,,,,,
Pegasus Metals,PUN,0.12,1,9.09,,,,,,,,
Manhattan Corp,MHC,0.80,6.5,8.84,,,,,,,,
Northern Uranium,NTU,0.185,1.5,8.82,,,,,,,,
Aust Renewable,ARW,0.013,0.1,8.33,,,,,,,,
Castlemaine,CGT,0.039,0.3,8.33,,,,,,,,
Kangaroo Res Ltd,KRL,0.13,1,8.33,,,,,,,,
Red Sky Energy,ROG,0.013,0.1,8.33,,,,,,,,
Victory West Moly,VWM,0.13,1,8.33,,,,,,,,
Endocoal Ltd,EOC,0.40,3,8.11,,,,,,,,
Mantle Min Corp,MNM,0.04,0.3,8.11,,,,,,,,
Gullewa Ltd,GUL,0.094,0.7,8.05,,,,,,,,
Macq Harbour,MHM,0.205,1.5,7.89,,,,,,,,
Reed Res Ltd,RDR,0.485,3.5,7.78,,,,,,,,
Austex Oil Ltd,AOK,0.14,1,7.69,,,,,,,,
Northern Uranium opt mar12,NTUOB,0.07,0.5,7.69,,,,,,,,
Voyager Res,VOR,0.014,0.1,7.69,,,,,,,,
Sthn Hem Min cdi,SUH,0.425,3,7.59,,,,,,,,
Barra Res,BAR,0.057,0.4,7.55,,,,,,,,
Nido Pet,NDO,0.145,1,7.41,,,,,,,,
Azumah Res,AZM,0.51,3.5,7.37,,,,,,,,
Beacon Min,BCN,0.015,0.1,7.14,,,,,,,,
Intermin Res,IRC,0.15,1,7.14,,,,,,,,
King Island,KIS,0.15,1,7.14,,,,,,,,
WCP Res Ltd,WCP,0.06,0.4,7.14,,,,,,,,
Comet Ridge Ltd,COI,0.155,1,6.90,,,,,,,,
Aust Min Min,AKA,0.16,1,6.67,,,,,,,,
Empire Oil & Gas,EGO,0.016,0.1,6.67,,,,,,,,
Gleneagle Gold,GLN,0.016,0.1,6.67,,,,,,,,
Mintails Ltd,MLI,0.016,0.1,6.67,,,,,,,,
Richmond Min,RHM,0.32,2,6.67,,,,,,,,
Carbon Energy,CNX,0.41,2.5,6.49,,,,,,,,
Kentor Gold Ltd,KGL,0.084,0.5,6.33,,,,,,,,
Adamus Res,ADU,0.595,3.5,6.25,,,,,,,,
Hannans Reward,HNR,0.17,1,6.25,,,,,,,,
Rum Jungle Uranium,RUM,0.069,0.4,6.15,,,,,,,,
A-Cap Res,ACB,0.35,2,6.06,,,,,,,,
New Age Exploration,NAE,0.07,0.4,6.06,,,,,,,,
Sierra Min opt dec10,SRMO,0.035,0.2,6.06,,,,,,,,
Groote Res Ltd,GOT,0.79,4.5,6.04,,,,,,,,
Ausgold Ltd,AUC,0.265,1.5,6.00,,,,,,,,
Highlands Pacific,HIG,0.265,1.5,6.00,,,,,,,,
K2 Energy Ltd,KTE,0.053,0.3,6.00,,,,,,,,
Alchemy Resource,ALY,0.355,2,5.97,,,,,,,,
Oklo Uranium Ltd,OKU,0.036,0.2,5.88,,,,,,,,
Eldorado Gold cdi,EAU,21.45,118,5.82,,,,,,,,
Stellar Res,SRZ,0.056,0.3,5.66,,,,,,,,
Riversdale Min,RIV,9.08,48,5.58,,,,,,,,
Acclaim Explore,AEX,0.019,0.1,5.56,,,,,,,,
Bendigo Min Ltd,BDG,0.19,1,5.56,,,,,,,,
Yellow Rock,YRR,0.019,0.1,5.56,,,,,,,,
Artemis Res,ARV,0.058,0.3,5.45,,,,,,,,
Aussie Q Res,AQR,0.58,3,5.45,,,,,,,,
Discovery Metals,DML,0.87,4.5,5.45,,,,,,,,
Samson Oil & Gas opt dec12,SSNO,0.058,0.3,5.45,,,,,,,,
Territory Res,TTY,0.29,1.5,5.45,,,,,,,,
Aragon Res,AAG,0.195,1,5.41,,,,,,,,
Carbine Res,CRB,0.295,1.5,5.36,,,,,,,,
ARC Explore Ltd,ARX,0.02,0.1,5.26,,,,,,,,
Avanco Res Ltd,AVB,0.02,0.1,5.26,,,,,,,,
Guildford Coal,GUF,0.30,1.5,5.26,,,,,,,,
Modena Res Ltd,MDA,0.02,0.1,5.26,,,,,,,,
Andean Res Ltd,AND,4.48,22,5.16,,,,,,,,
INDUSTRIAL FALLS,,,,,,,,,,,,
Arturus Capital,AKW,0.042,-4.3,-50.59,,,,,,,,
Cardia Bioplastics opt jun11,CNNO,0.001,-0.1,-50.00,,,,,,,,
IM Medical Ltd,IMI,0.001,-0.1,-50.00,,,,,,,,
MCM Entertainment Gr,MEG,0.10,-5.5,-35.48,,,,,,,,
Byte Power Grp,BPG,0.002,-0.1,-33.33,,,,,,,,
Biotron Ltd opt dec11,BITO,0.01,-0.3,-23.08,,,,,,,,
Commstrat Ltd,COJ,0.004,-0.1,-20.00,,,,,,,,
Montec Intl,MTI,0.004,-0.1,-20.00,,,,,,,,
NewSat Ltd,NWT,0.004,-0.1,-20.00,,,,,,,,
Phylogica Ltd,PYC,0.06,-1.5,-20.00,,,,,,,,
APN European Retail stp,AEZ,0.031,-0.7,-18.42,,,,,,,,
Orbital Corp Ltd,OEC,0.032,-0.7,-17.95,,,,,,,,
"""Sunshine Heart, cdi",SHC,0.024,-0.5,-17.24,"""",,,,,,,
Atcor Medical,ACG,0.105,-2,-16.00,,,,,,,,
Enviromission Ltd,EVM,0.028,-0.5,-15.15,,,,,,,,
Customers Ltd,CUS,2.15,-34,-13.65,,,,,,,,
Prana Biotech,PBT,0.13,-2,-13.33,,,,,,,,
Clever Com Aus,CVA,0.062,-0.8,-11.43,,,,,,,,
Holista Colltech,HCT,0.07,-0.9,-11.39,,,,,,,,
Robe Aust Ltd,ROB,0.008,-0.1,-11.11,,,,,,,,
Jumbuck Entertain,JMB,0.17,-2,-10.53,,,,,,,,
Murchison Hldgs,MCH,0.305,-3.5,-10.29,,,,,,,,
Austock Grp Ltd,ACK,0.135,-1.5,-10.00,,,,,,,,
Cordlife Ltd,CBB,0.36,-4,-10.00,,,,,,,,
Select Harvests,SHV,3.33,-37,-10.00,,,,,,,,
Traffic Tech,TTI,0.036,-0.4,-10.00,,,,,,,,
Prime Media Grp,PRT,0.59,-6,-9.23,,,,,,,,
Adacel Tech,ADA,0.30,-3,-9.09,,,,,,,,
Anteo Diagnostics,ADO,0.05,-0.5,-9.09,,,,,,,,
Bigair Grp Ltd,BGL,0.20,-2,-9.09,,,,,,,,
Port Bouvard Ltd,PBD,0.10,-1,-9.09,,,,,,,,
Stanfield Funds,SFN,0.01,-0.1,-9.09,,,,,,,,
Tyrian Diagnostics,TDX,0.01,-0.1,-9.09,,,,,,,,
Ainsworth Game Tech,AGI,0.16,-1.5,-8.57,,,,,,,,
Alexium Int Grp,AJX,0.16,-1.5,-8.57,,,,,,,,
Asia Liver Trans,AJJ,0.055,-0.5,-8.33,,,,,,,,
MobileActive Ltd,MBA,0.022,-0.2,-8.33,,,,,,,,
Avita Medical Ltd,AVH,0.115,-1,-8.00,,,,,,,,
Benitec Ltd,BLT,0.023,-0.2,-8.00,,,,,,,,
Infomedia Ltd,IFM,0.23,-2,-8.00,,,,,,,,
Pac Enviromin,PEV,0.023,-0.2,-8.00,,,,,,,,
Galileo Japan Tr unt,GJT,0.036,-0.3,-7.69,,,,,,,,
Phoslock Water,PHK,0.06,-0.5,-7.69,,,,,,,,
Valad Prop forus,VPG,0.086,-0.7,-7.53,,,,,,,,
Aust Ethical,AEF,19.00,-150,-7.32,,,,,,,,
Skywest Airlines cdi,SXR,0.32,-2.5,-7.25,,,,,,,,
Spark Infrastructure stp,SKI,1.16,-9,-7.20,,,,,,,,
Brierty Ltd,BYL,0.26,-2,-7.14,,,,,,,,
Medical Aus Ltd,MLA,0.013,-0.1,-7.14,,,,,,,,
Equity Tr,EQT,15.01,-109,-6.77,,,,,,,,
Antisense Therapeutic,ANP,0.014,-0.1,-6.67,,,,,,,,
Grandbridge Ltd,GBA,0.28,-2,-6.67,,,,,,,,
Ambition Grp Ltd,AMB,0.31,-2,-6.06,,,,,,,,
FSA Grp Ltd,FSA,0.32,-2,-5.88,,,,,,,,
Logicamms Ltd,LCM,0.88,-5.5,-5.88,,,,,,,,
Quickstep Hldgs,QHL,0.32,-2,-5.88,,,,,,,,
Aust Vintage Ltd,AVG,0.33,-2,-5.71,,,,,,,,
Webster Ltd,WBA,0.33,-2,-5.71,,,,,,,,
Alinta Energy Grp stp,AEJ,0.051,-0.3,-5.56,,,,,,,,
Nexbis Ltd,NBS,0.068,-0.4,-5.56,,,,,,,,
TPL Corp Ltd,TPL,0.017,-0.1,-5.56,,,,,,,,
QRxPharma Ltd,QRX,0.88,-5,-5.38,,,,,,,,
Pharmaxis Ltd,PXS,1.96,-11,-5.31,,,,,,,,
Integrated Research,IRI,0.36,-2,-5.26,,,,,,,,
Living Cell Tech,LCT,0.18,-1,-5.26,,,,,,,,
Wentworth Hldgs,WWM,0.09,-0.5,-5.26,,,,,,,,
Mikoh Corp,MIK,0.055,-0.3,-5.17,,,,,,,,
Ten Network Hldgs,TEN,1.475,-8,-5.14,,,,,,,,
Electro Optic Sys,EOS,1.20,-6.5,-5.14,,,,,,,,
Skilled Grp Ltd,SKE,1.12,-6,-5.08,,,,,,,,
4C Sec Solution,FCS,0.038,-0.2,-5.00,,,,,,,,
Rubicor Grp,RUB,0.038,-0.2,-5.00,,,,,,,,
MINING FALLS,,,,,,,,,,,,
Eagle Nickel Ltd opt jul12,ENLO,0.001,-0.7,-87.50,,,,,,,,
Proto Resource & opt dec13,PRWOA,0.002,-0.3,-60.00,,,,,,,,
Resource Star Ltd opt sep12,RSLO,0.013,-1.2,-48.00,,,,,,,,
Oroya Min Ltd,ORO,0.002,-0.1,-33.33,,,,,,,,
Magnetic Res ctg,MAUCA,0.11,-5,-31.25,,,,,,,,
Royal Res opt oct11,ROYO,0.14,-5,-26.32,,,,,,,,
Cluff Res,CFR,0.003,-0.1,-25.00,,,,,,,,
Erongo Energy opt jun13,ERNO,0.015,-0.5,-25.00,,,,,,,,
Monitor Energy,MHL,0.003,-0.1,-25.00,,,,,,,,
Regal Res opt nov11,REROB,0.003,-0.1,-25.00,,,,,,,,
Consolidated Tin Min opt dec13,CSDO,0.007,-0.2,-22.22,,,,,,,,
Intec Ltd,INL,0.014,-0.4,-22.22,,,,,,,,
United Orogen,UOG,0.035,-0.9,-20.45,,,,,,,,
Union Res Ltd,UCL,0.008,-0.2,-20.00,,,,,,,,
Manas Res Ltd opt sep11,MSRO,0.013,-0.3,-18.75,,,,,,,,
3D Res Ltd,DDD,0.04,-0.9,-18.37,,,,,,,,
Black Range Min opt feb11,BLRO,0.005,-0.1,-16.67,,,,,,,,
Dourado Res Ltd,DUO,0.125,-2.5,-16.67,,,,,,,,
Stirling Res,SRE,0.05,-1,-16.67,,,,,,,,
Cudeco Ltd,CDU,2.00,-39,-16.32,,,,,,,,
Gulf Mines Ltd,GLM,0.016,-0.3,-15.79,,,,,,,,
Coal FE Res,CES,0.055,-1,-15.38,,,,,,,,
Victory West Moly opt feb12,VWMOA,0.023,-0.4,-14.81,,,,,,,,
Rubianna Res Ltd,RRE,0.145,-2.5,-14.71,,,,,,,,
Longreach Oil Ltd,LGO,0.006,-0.1,-14.29,,,,,,,,
Pioneer Res Ltd,PIO,0.03,-0.5,-14.29,,,,,,,,
Copper Range Ltd,CRJ,0.013,-0.2,-13.33,,,,,,,,
Callabonna Uranium,CUU,0.007,-0.1,-12.50,,,,,,,,
Eagle Nickel Ltd,ENL,0.035,-0.5,-12.50,,,,,,,,
ERO Min Ltd,ERO,0.021,-0.3,-12.50,,,,,,,,
Hawthorn Res,HAW,0.007,-0.1,-12.50,,,,,,,,
Kasbah Res,KAS,0.105,-1.5,-12.50,,,,,,,,
Mt Isa Metals,MET,0.21,-3,-12.50,,,,,,,,
Scotgold Res,SGZ,0.049,-0.7,-12.50,,,,,,,,
Uran Ltd,URA,0.014,-0.2,-12.50,,,,,,,,
Botswana Metals,BML,0.075,-1,-11.76,,,,,,,,
Royal Res opt oct13,ROYOA,0.15,-2,-11.76,,,,,,,,
Blaze Intl,BLZ,0.008,-0.1,-11.11,,,,,,,,
Elementos Ltd,ELT,0.17,-2,-10.53,,,,,,,,
Matilda Zircon,MZI,0.017,-0.2,-10.53,,,,,,,,
Reward Min Ltd,RWD,0.43,-5,-10.42,,,,,,,,
Argent Min opt jun11,ARDO,0.026,-0.3,-10.34,,,,,,,,
-,ARD,0.18,-2,-10.00,,,,,,,,
Tasman Goldflds,TGX,0.081,-0.9,-10.00,,,,,,,,
Tawana Res NL,TAW,0.018,-0.2,-10.00,,,,,,,,
Westside Corp,WCL,0.37,-4,-9.76,,,,,,,,
Drummond Gold Ltd,DGO,0.067,-0.7,-9.46,,,,,,,,
Blackham Res opt oct11,BLKO,0.05,-0.5,-9.09,,,,,,,,
Greenearth Energy,GER,0.10,-1,-9.09,,,,,,,,
Northern Min,NMI,0.05,-0.5,-9.09,,,,,,,,
Papillon Res Ltd opt dec12,PIROA,0.10,-1,-9.09,,,,,,,,
Planet Gas Ltd,PGS,0.10,-1,-9.09,,,,,,,,
Strategic Min,SMC,0.02,-0.2,-9.09,,,,,,,,
Raisama Ltd,RAI,0.16,-1.5,-8.57,,,,,,,,
Axiom Min Ltd cdi,AVQ,0.022,-0.2,-8.33,,,,,,,,
Frontier Res,FNT,0.055,-0.5,-8.33,,,,,,,,
Venturex Res,VXR,0.078,-0.7,-8.24,,,,,,,,
Black Range Min,BLR,0.023,-0.2,-8.00,,,,,,,,
Outback Metals,OUM,0.023,-0.2,-8.00,,,,,,,,
Republic Gold Ltd,RAU,0.012,-0.1,-7.69,,,,,,,,
De Grey Min,DEG,0.051,-0.4,-7.27,,,,,,,,
Eden Energy Ltd,EDE,0.051,-0.4,-7.27,,,,,,,,
Vector Res Ltd,VEC,0.051,-0.4,-7.27,,,,,,,,
Blina Diamonds NL,BDI,0.013,-0.1,-7.14,,,,,,,,
Padbury Min Ltd,PDY,0.013,-0.1,-7.14,,,,,,,,
Transerv Energy,TSV,0.013,-0.1,-7.14,,,,,,,,
Norwest Energy NL,NWE,0.027,-0.2,-6.90,,,,,,,,
Cullen Res,CUL,0.055,-0.4,-6.78,,,,,,,,
3D Oil Ltd,TDO,0.14,-1,-6.67,,,,,,,,
MEC Res,MMR,0.56,-4,-6.67,,,,,,,,
Promesa Ltd,PRA,0.07,-0.5,-6.67,,,,,,,,
Royal Res,ROY,0.21,-1.5,-6.67,,,,,,,,
Scandinavian Res,SCR,0.14,-1,-6.67,,,,,,,,
Gippsland Ltd,GIP,0.043,-0.3,-6.52,,,,,,,,
Erongo Energy,ERN,0.06,-0.4,-6.25,,,,,,,,
Ferrum Crescent,FCR,0.15,-1,-6.25,,,,,,,,
Iron Road Ltd,IRD,0.45,-3,-6.25,,,,,,,,
Jatoil Ltd,JAT,0.03,-0.2,-6.25,,,,,,,,
Regis Res opt jan14,RRLO,0.78,-5,-6.02,,,,,,,,
Cazaly Res opt feb11,CAZO,0.32,-2,-5.88,,,,,,,,
Wildhorse Energy,WHE,0.24,-1.5,-5.88,,,,,,,,
Manas Res Ltd,MSR,0.081,-0.5,-5.81,,,,,,,,
Austpac Res NL,APG,0.034,-0.2,-5.56,,,,,,,,
Ausamerican Min,AIW,0.036,-0.2,-5.26,,,,,,,,
Burey Gold Ltd,BYR,0.072,-0.4,-5.26,,,,,,,,
Green Rock Energy,GRK,0.018,-0.1,-5.26,,,,,,,,
Kimberley Metals,KBL,0.18,-1,-5.26,,,,,,,,
L&M Energy Ltd,LME,0.09,-0.5,-5.26,,,,,,,,
Range River Gold,RNG,0.018,-0.1,-5.26,,,,,,,,
Energy Metals Ltd,EME,0.545,-3,-5.22,,,,,,,,
Heron Res,HRR,0.185,-1,-5.13,,,,,,,,
Cooper Energy Ltd,COE,0.375,-2,-5.06,,,,,,,,
Gold Anomaly Ltd,GOA,0.019,-0.1,-5.00,,,,,,,,
Pac Ore Ltd,PSF,0.076,-0.4,-5.00,,,,,,,,
Target Energy,TEX,0.019,-0.1,-5.00,,,,,,,,
