Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4849.6 at 16:33 21/1/2010  Report at 19:05 Thursday 21/1/2010. Processed 19:19 Thursday 21/1/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
INDUSTRIAL RISES,,,,,,,,,,,,
C @ Ltd opt apr12,CEOO,0.006,0.3,100.00,,,,,,,,
BioProspect Ltd opt mar10,BPOOB,0.003,0.1,50.00,,,,,,,,
Living Cell Tech opt dec10,LCTO,0.06,2,50.00,,,,,,,,
ASF Grp Ltd,AFA,0.245,7.5,44.12,,,,,,,,
Capitol Health opt apr12,CAJO,0.012,0.3,33.33,,,,,,,,
Chapmans Ltd,CHP,0.02,0.5,33.33,,,,,,,,
Corum Grp Ltd,COO,0.02,0.5,33.33,,,,,,,,
Holista Colltech,HCT,0.20,5,33.33,,,,,,,,
TPL Corp Ltd,TPL,0.022,0.5,29.41,,,,,,,,
Asia Liver Trans,AJJ,0.095,2,26.67,,,,,,,,
Hydrotech Inter,HTI,0.01,0.2,25.00,,,,,,,,
Orchid Capital opt feb12,ORCOA,0.005,0.1,25.00,,,,,,,,
Gale Pacific Ltd,GAP,0.185,3.5,23.33,,,,,,,,
Xceed Capital Ltd,XCD,0.02,0.3,17.65,,,,,,,,
Two Way Ltd,TTV,0.052,0.7,15.56,,,,,,,,
Artist & Entertain,AEM,0.016,0.2,14.29,,,,,,,,
Verus Invest opt jun10,VILO,0.008,0.1,14.29,,,,,,,,
Shenhua Ltd,SHU,0.51,6,13.33,,,,,,,,
Hot Rock Ltd,HRL,0.14,1.5,12.00,,,,,,,,
Pelorus Prop,PPI,0.19,2,11.76,,,,,,,,
Helicon Grp,HCG,0.03,0.3,11.11,,,,,,,,
Mooter Media Ltd,MMZ,0.01,0.1,11.11,,,,,,,,
Tutt Bryant Grp,TBG,0.84,8,10.53,,,,,,,,
NSX Ltd,NSX,0.22,2,10.00,,,,,,,,
Nomad Bld,NOD,0.28,2.5,9.80,,,,,,,,
Metals Finance,MFC,0.115,1,9.52,,,,,,,,
Novogen Ltd,NRT,0.69,6,9.52,,,,,,,,
Luminus Systems,LSL,0.012,0.1,9.09,,,,,,,,
Prima BioMed Ltd,PRR,0.18,1.5,9.09,,,,,,,,
Q Ltd,QXQ,0.098,0.8,8.89,,,,,,,,
Living & Leisure Grp stpld,LLA,0.025,0.2,8.70,,,,,,,,
C @ Ltd,CEO,0.013,0.1,8.33,,,,,,,,
Clever Com Aus,CVA,0.07,0.5,7.69,,,,,,,,
RMG Ltd,RMG,0.014,0.1,7.69,,,,,,,,
Viridis Clean stpld,VIR,0.215,1.5,7.50,,,,,,,,
China Steel,CNH,0.16,1,6.67,,,,,,,,
Computronics,CPS,0.049,0.3,6.52,,,,,,,,
Phosphagenics Ltd,POH,0.066,0.4,6.45,,,,,,,,
Prana Biotech,PBT,0.165,1,6.45,,,,,,,,
Keycorp Ltd,KYC,0.50,3,6.38,,,,,,,,
Dolomatrix Intl,DMX,0.34,2,6.25,,,,,,,,
GBST Hldgs,GBT,1.20,7,6.19,,,,,,,,
Nuplex Ind fpo nz,NPX,2.60,15,6.12,,,,,,,,
Diploma Grp Ltd,DGX,0.35,2,6.06,,,,,,,,
Pac Enviromin,PEV,0.035,0.2,6.06,,,,,,,,
Vmoto Ltd,VMT,0.175,1,6.06,,,,,,,,
