Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4418.4 at 16:38 24/8/2010  Report at 19:05 Tuesday 24/8/2010. Processed 19:20 Tuesday 24/8/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
INDUSTRIAL RISES,,,,,,,,,,,,
Energy One Ltd,EOL,0.17,5,41.67,,,,,,,,
RER Grp Ltd opt dec10,RGDO,0.16,4,33.33,,,,,,,,
RMG Ltd,RMG,0.009,0.2,28.57,,,,,,,,
My Net Fone Ltd,MNF,0.12,2.5,26.32,,,,,,,,
PharmAust Ltd opt mar12,PAAO,0.005,0.1,25.00,,,,,,,,
BKM Management,BKM,0.011,0.2,22.22,,,,,,,,
Living & Leisure Grp stp,LLA,0.021,0.3,16.67,,,,,,,,
4C Sec Solution,FCS,0.039,0.5,14.71,,,,,,,,
TVN Corp Ltd,TVN,0.008,0.1,14.29,,,,,,,,
Global Prop,GPB,1.09,13,13.54,,,,,,,,
QRSciences Hldgs,QRS,0.06,0.7,13.21,,,,,,,,
Flat Glass Ind,FGI,0.18,2,12.50,,,,,,,,
Metal Storm Ltd,MST,0.009,0.1,12.50,,,,,,,,
Brierty Ltd,BYL,0.28,3,12.00,,,,,,,,
Argus Solutions,ASV,0.095,1,11.76,,,,,,,,
Vietnam Industrial,VII,0.49,5,11.36,,,,,,,,
Energio Ltd,EIO,0.01,0.1,11.11,,,,,,,,
Prana Biotech,PBT,0.15,1.5,11.11,,,,,,,,
Tyrian Diagnostics,TDX,0.01,0.1,11.11,,,,,,,,
Carnegie Wave Energy,CWE,0.105,1,10.53,,,,,,,,
Oaks Hotels & Resort,OAK,0.385,3.5,10.00,,,,,,,,
Pac Enviromin,PEV,0.022,0.2,10.00,,,,,,,,
Hydromet Corp Ltd,HMC,0.035,0.3,9.38,,,,,,,,
Cedar Woods Prop,CWP,2.60,22,9.24,,,,,,,,
Ludowici Ltd,LDW,3.00,25,9.09,,,,,,,,
Alpha Financial Prod ser1frn12,AFPHA,38.00,300,8.57,,,,,,,,
