Market Action,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5455.9 at 2014-05-08T16:42:06. Report at Thursday, May 8, 2014. Processed Friday at 2014-05-09T01:00:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (c),Move (%),,,,,,,,
RISES - INDUSTRIALS,,
NAOS Emerging Opp opt feb15,NCCO,.11,+4,+57.14,,
Byte Power Grp,BPG,.003,+.1,+50.00,,
VDM Grp,VMG,.01,+.3,+42.86,,
My ATM Hldgs,MYA,.13,+3.3,+34.02,,
Kollakorn Corp,KKL,.005,+.1,+25.00,,
Erin Res opt jun15,ERIOB,.006,+.1,+20.00,,
Imugene,IMU,.012,+.2,+20.00,,
Neptune Marine,NMS,.048,+.8,+20.00,,
REVA Medical cdi,RVA,.185,+2.5,+15.62,,
Phoslock Water,PHK,.035,+.4,+12.90,,
Panorama Synergy,PSY,.074,+.8,+12.12,,
Bone Medical,BNE,.02,+.2,+11.11,,
Bionomics,BNO,.455,+4.5,+10.98,,
GoConnect,GCN,.012,+.1,+9.09,,
Gale Pacific,GAP,.25,+2,+8.70,,
Cynata Therapeutics,CYP,.39,+3,+8.33,,
LBT Innovations,LBT,.13,+1,+8.33,,
OTOC,OTC,.13,+1,+8.33,,
Sunbridge Grp,SBB,.20,+1.5,+8.11,,
Phylogica,PYC,.027,+.2,+8.00,,
Ceramic Fuel Cells,CFU,.014,+.1,+7.69,,
USCOM,UCM,.29,+2,+7.41,,
Transfield Services,TSE,1.11,+7.5,+7.25,,
P-REIT unt,PXT,.24,+1.5,+6.67,,
Applabs Tech,ALA,.165,+1,+6.45,,
Ruralco Hldgs,RHL,3.65,+22,+6.41,,
MRL Corp,MRF,.05,+.3,+6.38,,
Asia Pac Digital,DIG,.017,+.1,+6.25,,
Arowana Internat,AWN,.88,+5,+6.02,,
Macro Energy,MEJ,.053,+.3,+6.00,,
