Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4692.0 at 16:36 5/5/2010  Report at 19:05 Wednesday 5/5/2010. Processed 19:16 Wednesday 5/5/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
Axiom Min Ltd cdi,AVQ,0.026,0.3,13.04,,,,,,,,
3D Oil Ltd,TDO,0.195,2,11.43,,,,,,,,
Carpathian Res,CPN,0.05,0.5,11.11,,,,,,,,
Platsearch NL,PTS,0.15,1.5,11.11,,,,,,,,
Stuart Pet Ltd,STU,0.525,5,10.53,,,,,,,,
Drillsearch Energy,DLS,0.065,0.6,10.17,,,,,,,,
Green Rock Energy,GRK,0.022,0.2,10.00,,,,,,,,
Lodestone Energy,LOD,0.11,1,10.00,,,,,,,,
RAM Res,RMR,0.036,0.3,9.09,,,,,,,,
Natasa Min Ltd,NSN,1.60,13,8.84,,,,,,,,
Apollo Gas Ltd,AZO,0.705,5.5,8.46,,,,,,,,
Resolute Min,RSG,1.10,8.5,8.37,,,,,,,,
Wild Acre Metals,WAC,0.20,1.5,8.11,,,,,,,,
Enterprise Metals,ENT,0.205,1.5,7.89,,,,,,,,
Mount Gibson Iron,MGX,1.63,11.5,7.59,,,,,,,,
Aviva Corp,AVA,0.08,0.5,6.67,,,,,,,,
Eureka Energy Ltd,EKA,0.16,1,6.67,,,,,,,,
White Cliff Nickel,WCN,0.08,0.5,6.67,,,,,,,,
Adelphi Energy,ADI,0.325,2,6.56,,,,,,,,
Drummond Gold Ltd,DGO,0.05,0.3,6.38,,,,,,,,
Acclaim Explore,AEX,0.017,0.1,6.25,,,,,,,,
Fortescue Metals Grp,FMG,4.31,25,6.16,,,,,,,,
Northern Energy,NEC,1.48,8.5,6.09,,,,,,,,
Carpentaria Exp,CAP,0.44,2.5,6.02,,,,,,,,
Doray Min Ltd,DRM,0.72,4,5.88,,,,,,,,
Mutiny Gold Ltd,MYG,0.036,0.2,5.88,,,,,,,,
Ramelius Res,RMS,0.455,2.5,5.81,,,,,,,,
Grange Res,GRR,0.56,3,5.66,,,,,,,,
Black Range Min,BLR,0.039,0.2,5.41,,,,,,,,
Richmond Min,RHM,0.295,1.5,5.36,,,,,,,,
Midas Res opt nov12,MDSOC,0.079,0.4,5.33,,,,,,,,
Gleneagle Gold,GLN,0.02,0.1,5.26,,,,,,,,
Mantra Res,MRU,5.20,26,5.26,,,,,,,,
Tiaro Coal Ltd,TCM,0.40,2,5.26,,,,,,,,
Trafford Res,TRF,0.625,3,5.04,,,,,,,,
Aurox Res,AXO,0.735,3.5,5.00,,,,,,,,
INDUSTRIAL FALLS,,,,,,,,,,,,
Living Cell Tech opt dec10,LCTO,0.084,-6.1,-42.07,,,,,,,,
Olea Australis,OLE,0.002,-0.1,-33.33,,,,,,,,
Impedimed Ltd opt oct12,IPDO,0.15,-6,-28.57,,,,,,,,
Actinogen Ltd,ACW,0.035,-1.3,-27.08,,,,,,,,
Alcoa Inc cdi,AAI,14.90,-511,-25.54,,,,,,,,
DSF Intl,DSF,0.009,-0.3,-25.00,,,,,,,,
ECO Quest,ECQ,0.075,-2.5,-25.00,,,,,,,,
GSF Corp Ltd,GSF,0.003,-0.1,-25.00,,,,,,,,
NewSat Ltd,NWT,0.003,-0.1,-25.00,,,,,,,,
Viralytics Ltd opt jun10,VLAO,0.01,-0.3,-23.08,,,,,,,,
Enviromission Ltd,EVM,0.038,-1.1,-22.45,,,,,,,,
Moko Mobi Ltd,MKB,0.07,-2,-22.22,,,,,,,,
ICSGlobal Ltd,ICS,0.015,-0.4,-21.05,,,,,,,,
Adv Surg Dsgn & Mnft,AMT,0.40,-9.5,-19.19,,,,,,,,
Medic Vision Ltd,MVH,0.024,-0.5,-17.24,,,,,,,,
Dromana Estate,DMY,0.03,-0.6,-16.67,,,,,,,,
JV Global Ltd,JVG,0.005,-0.1,-16.67,,,,,,,,
Stanfield Funds,SFN,0.01,-0.2,-16.67,,,,,,,,
Transol Corp,TNC,0.005,-0.1,-16.67,,,,,,,,
Tyrian Diagnostics,TDX,0.011,-0.2,-15.38,,,,,,,,
Cape Range Ltd,CAG,0.006,-0.1,-14.29,,,,,,,,
RER Grp Ltd opt dec10,RGDO,0.12,-2,-14.29,,,,,,,,
Living Cell Tech,LCT,0.335,-5.5,-14.10,,,,,,,,
China West Hldgs,CWH,0.19,-3,-13.64,,,,,,,,
Farmworks Aust,FWA,0.16,-2.5,-13.51,,,,,,,,
Souls Private Equity opt feb15,SOEOA,0.013,-0.2,-13.33,,,,,,,,
Robe Aust Ltd,ROB,0.007,-0.1,-12.50,,,,,,,,
Smarttrans Hldgs,SMA,0.021,-0.3,-12.50,,,,,,,,
Rivercity Motorway stp,RCY,0.066,-0.9,-12.00,,,,,,,,
Austofix Grp Ltd,AYX,0.75,-10,-11.76,,,,,,,,
Compumedics Ltd,CMP,0.15,-2,-11.76,,,,,,,,
Anaeco Ltd,ANQ,0.20,-2.5,-11.11,,,,,,,,
Austock Grp Ltd,ACK,0.20,-2.5,-11.11,,,,,,,,
LBT Innovations,LBT,0.08,-1,-11.11,,,,,,,,
Mooter Media Ltd,MMZ,0.016,-0.2,-11.11,,,,,,,,
Wasabi Energy Ltd,WAS,0.016,-0.2,-11.11,,,,,,,,
Bisalloy Steel,BIS,0.205,-2.5,-10.87,,,,,,,,
Prima BioMed Ltd opt dec11,PRRO,0.125,-1.5,-10.71,,,,,,,,
Aii200energy etf unt,ENY,14.74,-176,-10.67,,,,,,,,
Norfolk Grp,NFK,0.76,-9,-10.59,,,,,,,,
Globe Sec,GTI,0.09,-1,-10.00,,,,,,,,
Karmelsonix Ltd,KSX,0.027,-0.3,-10.00,,,,,,,,
Trinity Grp stp,TCQ,0.09,-1,-10.00,,,,,,,,
Wattyl Ltd,WYL,0.72,-8,-10.00,,,,,,,,
Saferoads Hldgs,SRH,0.555,-6,-9.76,,,,,,,,
India Equities Fund opt aug10,INEO,0.075,-0.8,-9.64,,,,,,,,
Cardia Bioplastics,CNN,0.019,-0.2,-9.52,,,,,,,,
Humanis Grp Ltd,HUM,0.019,-0.2,-9.52,,,,,,,,
Nomad Bld,NOD,0.19,-2,-9.52,,,,,,,,
Advanced Engine,ACE,0.04,-0.4,-9.09,,,,,,,,
APN Prop Grp,APD,0.30,-3,-9.09,,,,,,,,
Artist & Entertain,AEM,0.01,-0.1,-9.09,,,,,,,,
MGM Wireless Ltd,MWR,0.01,-0.1,-9.09,,,,,,,,
Neuren Pharmaceut,NEU,0.03,-0.3,-9.09,,,,,,,,
Skywest Airlines cdi  1:1,SXR,0.35,-3.5,-9.09,,,,,,,,
Atlantic Ltd opt dec11,ATIO,0.041,-0.4,-8.89,,,,,,,,
Resonance Health,RHT,0.021,-0.2,-8.70,,,,,,,,
Ipernica Ltd,IPR,0.096,-0.9,-8.57,,,,,,,,
NRW Hldgs Ltd,NWH,1.465,-13.5,-8.44,,,,,,,,
VDM Grp Ltd,VMG,0.38,-3.5,-8.43,,,,,,,,
Caltex Aust,CTX,10.63,-97,-8.36,,,,,,,,
Argus Solutions,ASV,0.11,-1,-8.33,,,,,,,,
Bravura Solutions,BVA,0.11,-1,-8.33,,,,,,,,
Carbon Conscious,CCF,0.11,-1,-8.33,,,,,,,,
Patrys Ltd,PAB,0.11,-1,-8.33,,,,,,,,
Prana Biotech,PBT,0.165,-1.5,-8.33,,,,,,,,
Thomas & Coffey,THO,0.44,-4,-8.33,,,,,,,,
Logicamms Ltd,LCM,0.90,-8,-8.16,,,,,,,,
Analytica Ltd,ALT,0.034,-0.3,-8.11,,,,,,,,
FSA Grp Ltd,FSA,0.34,-3,-8.11,,,,,,,,
Hot Rock Ltd,HRL,0.092,-0.8,-8.00,,,,,,,,
Hydromet Corp Ltd,HMC,0.035,-0.3,-7.89,,,,,,,,
Mint Wireless,MNW,0.035,-0.3,-7.89,,,,,,,,
RTL Corp Ltd,RTL,0.035,-0.3,-7.89,,,,,,,,
HFA Hldgs Ltd,HFA,0.235,-2,-7.84,,,,,,,,
Clean Teq Hldgs,CLQ,0.295,-2.5,-7.81,,,,,,,,
Ross Human Direction,RHD,0.355,-3,-7.79,,,,,,,,
Atcor Medical,ACG,0.12,-1,-7.69,,,,,,,,
Avexa Ltd,AVX,0.12,-1,-7.69,,,,,,,,
Clive Peeters,CPR,0.12,-1,-7.69,,,,,,,,
Oldfields Hldgs,OLH,0.12,-1,-7.69,,,,,,,,
Tissue Therapies,TIS,0.18,-1.5,-7.69,,,,,,,,
Bluglass Ltd,BLG,0.125,-1,-7.41,,,,,,,,
Healthlinx Ltd,HTX,0.125,-1,-7.41,,,,,,,,
Valad Prop forus,VPG,0.125,-1,-7.41,,,,,,,,
E & A Ltd,EAL,0.315,-2.5,-7.35,,,,,,,,
Capral Ltd,CAA,0.19,-1.5,-7.32,,,,,,,,
Becton Prop Grp 9.5% cn10,BECG,0.445,-3.5,-7.29,,,,,,,,
Avita Medical Ltd,AVH,0.13,-1,-7.14,,,,,,,,
Netcomm Ltd,NTC,0.13,-1,-7.14,,,,,,,,
NSL Cons Ltd,NSL,0.13,-1,-7.14,,,,,,,,
Oohmedia Grp Ltd,OOH,0.13,-1,-7.14,,,,,,,,
PMP Ltd,PMP,0.665,-5,-6.99,,,,,,,,
Snowball Grp,SNO,0.40,-3,-6.98,,,,,,,,
Monadelphous Grp,MND,14.00,-103,-6.85,,,,,,,,
Swick Min,SWK,0.41,-3,-6.82,,,,,,,,
Alexium Int Grp,AJX,0.14,-1,-6.67,,,,,,,,
EVZ Ltd,EVZ,0.098,-0.7,-6.67,,,,,,,,
Firstfolio Ltd,FFF,0.07,-0.5,-6.67,,,,,,,,
Soilsub Tech,SOI,0.014,-0.1,-6.67,,,,,,,,
Anteo Diagnostics,ADO,0.043,-0.3,-6.52,,,,,,,,
ETFS Metals etfs pd,ETPMPD,55.99,-390,-6.51,,,,,,,,
Macq Atlas Roads stp,MQA,0.90,-6,-6.25,,,,,,,,
Prima BioMed Ltd,PRR,0.15,-1,-6.25,,,,,,,,
Ascent Pharmahealth,APH,0.305,-2,-6.15,,,,,,,,
Everest Financial,EFG,0.046,-0.3,-6.12,,,,,,,,
Viridis Clean stp,VIR,0.092,-0.6,-6.12,,,,,,,,
News Corp a nonvote,NWSLV,16.30,-106,-6.11,,,,,,,,
GBST Hldgs,GBT,0.93,-6,-6.06,,,,,,,,
Praemium Ltd,PPS,0.155,-1,-6.06,,,,,,,,
WDS Ltd,WDS,0.47,-3,-6.00,,,,,,,,
Marbletrend Grp,MBD,0.08,-0.5,-5.88,,,,,,,,
OBJ Ltd opt dec10,OBJO,0.016,-0.1,-5.88,,,,,,,,
Verus Invest,VIL,0.032,-0.2,-5.88,,,,,,,,
Elders Ltd,ELD,1.045,-6.5,-5.86,,,,,,,,
Thakral Hldgs unt,THG,0.405,-2.5,-5.81,,,,,,,,
RER Grp Ltd,RGD,0.33,-2,-5.71,,,,,,,,
Adacel Tech,ADA,0.58,-3.5,-5.69,,,,,,,,
Calliden Grp,CIX,0.25,-1.5,-5.66,,,,,,,,
Murchison Hldgs,MCH,0.50,-3,-5.66,,,,,,,,
Antisense Therapeutic,ANP,0.017,-0.1,-5.56,,,,,,,,
Comtel Corp Ltd,CMO,0.017,-0.1,-5.56,,,,,,,,
Mirrabooka Invest,MIR,1.70,-10,-5.56,,,,,,,,
Qmastor Ltd,QML,0.255,-1.5,-5.56,,,,,,,,
Runge Ltd,RUL,0.60,-3.5,-5.51,,,,,,,,
Halcygen Pharma,HGN,0.605,-3.5,-5.47,,,,,,,,
Galileo Japan Tr unt,GJT,0.035,-0.2,-5.41,,,,,,,,
Orbital Corp Ltd,OEC,0.036,-0.2,-5.26,,,,,,,,
Prime Retirement unt,PTN,0.072,-0.4,-5.26,,,,,,,,
Reverse Corp Ltd,REF,0.18,-1,-5.26,,,,,,,,
Ausenco Ltd,AAX,4.55,-25,-5.21,,,,,,,,
Advanced Magnesium,ANM,0.055,-0.3,-5.17,,,,,,,,
Nanosonics Ltd,NAN,0.555,-3,-5.13,,,,,,,,
Emeco Hldgs,EHL,0.65,-3.5,-5.11,,,,,,,,
BPH Corp Ltd,BPH,0.075,-0.4,-5.06,,,,,,,,
Probiotec Ltd,PBP,1.51,-8,-5.03,,,,,,,,
APN European Retail stp,AEZ,0.038,-0.2,-5.00,,,,,,,,
Ceramic Fuel Cells,CFU,0.19,-1,-5.00,,,,,,,,
NSX Ltd,NSX,0.19,-1,-5.00,,,,,,,,
MINING FALLS,,,,,,,,,,,,
Matilda Zircon opt jun10,MZIO,0.002,-0.4,-66.67,,,,,,,,
Augustus Min opt jul10,AUJO,0.051,-7.4,-59.20,,,,,,,,
Activex Ltd opt jul10,AIVO,0.02,-2.4,-54.55,,,,,,,,
Aust Mines Ltd,AUZ,0.001,-0.1,-50.00,,,,,,,,
Blaze Intl opt aug10,BLZO,0.001,-0.1,-50.00,,,,,,,,
Minemakers Ltd opt may10,MAKO,0.001,-0.1,-50.00,,,,,,,,
Norton Gold Fields opt oct10,NGFO,0.024,-1.7,-41.46,,,,,,,,
Central Pet opt jun10,CTPOA,0.003,-0.2,-40.00,,,,,,,,
Manas Res Ltd opt sep11,MSRO,0.015,-0.9,-37.50,,,,,,,,
Black Range Min opt feb11,BLRO,0.017,-0.9,-34.62,,,,,,,,
Orion Pet Ltd opt sep10,OIPO,0.002,-0.1,-33.33,,,,,,,,
Exoma Energy Ltd opt mar11,EXEO,0.055,-2.4,-30.38,,,,,,,,
GBM Rsources Ltd opt jun10,GBZO,0.007,-0.3,-30.00,,,,,,,,
WCP Res Ltd opt jun10,WCPO,0.032,-1.3,-28.89,,,,,,,,
Midas Res opt may11,MDSOB,0.05,-2,-28.57,,,,,,,,
Pelican Res,PEL,0.07,-2.8,-28.57,,,,,,,,
Thundelarra Explor opt mar13,THXOA,0.32,-12,-27.27,,,,,,,,
Northern Min,NMI,0.10,-3.5,-25.93,,,,,,,,
Eleckra Mines opt jun11,EKMO,0.052,-1.8,-25.71,,,,,,,,
Aust Min Min opt oct11,AKAO,0.03,-1,-25.00,,,,,,,,
Chrysalis Res opt jun13,CYSO,0.075,-2.5,-25.00,,,,,,,,
Energy And Min opt jul11,EMAO,0.03,-1,-25.00,,,,,,,,
Excalibur Min opt dec12,EXMOA,0.003,-0.1,-25.00,,,,,,,,
Golden Cross opt mar11,GCRO,0.003,-0.1,-25.00,,,,,,,,
Hawthorn Res opt feb13,HAWOB,0.003,-0.1,-25.00,,,,,,,,
Kingsrose Min Ltd opt dec12,KRMO,0.45,-15,-25.00,,,,,,,,
Vector Res Ltd opt jun12,VECO,0.03,-1,-25.00,,,,,,,,
Frontier Res opt dec10,FNTO,0.025,-0.8,-24.24,,,,,,,,
Geopacific Res def,GPRDA,0.68,-19.5,-22.29,,,,,,,,
Brumby Res opt sep11,BMYOA,0.077,-2.2,-22.22,,,,,,,,
Red Sky Energy opt sep11,ROGOA,0.007,-0.2,-22.22,,,,,,,,
Austin Explore opt nov11,AKKO,0.011,-0.3,-21.43,,,,,,,,
Octanex NL opt dec10,OXXO,0.11,-3,-21.43,,,,,,,,
Magnetic Res ctg,MAUCA,0.15,-4,-21.05,,,,,,,,
Goldminex Res,GMX,0.24,-6,-20.00,,,,,,,,
Jameson Res,JAL,0.048,-1.2,-20.00,,,,,,,,
Modena Res Ltd,MDA,0.064,-1.6,-20.00,,,,,,,,
Enterprise Metals opt jun12,ENTO,0.061,-1.5,-19.74,,,,,,,,
DVM Intl  Ltd,DVM,0.08,-1.9,-19.19,,,,,,,,
Alchemy Resource opt aug10,ALYO,0.30,-7,-18.92,,,,,,,,
Magnum Min & Exp,MGU,0.09,-2,-18.18,,,,,,,,
Mamba Min,MAB,0.027,-0.6,-18.18,,,,,,,,
WCP Res Ltd,WCP,0.066,-1.4,-17.50,,,,,,,,
Emerald Oil & Gas,EMR,0.029,-0.6,-17.14,,,,,,,,
Black Fire Min opt jun10,BFEO,0.005,-0.1,-16.67,,,,,,,,
Maximus Res,MXR,0.02,-0.4,-16.67,,,,,,,,
Mt Isa Metals,MET,0.125,-2.5,-16.67,,,,,,,,
Uramet Min,URM,0.05,-1,-16.67,,,,,,,,
Manas Res Ltd,MSR,0.081,-1.6,-16.49,,,,,,,,
Cortona Res opt jan12,CRCO,0.105,-2,-16.00,,,,,,,,
United Uranium,UUL,0.105,-2,-16.00,,,,,,,,
Elemental Min opt jan12,ELMO,0.16,-3,-15.79,,,,,,,,
Zambezi Res cdi,ZRL,0.022,-0.4,-15.38,,,,,,,,
Papillon Res Ltd opt dec12,PIROA,0.045,-0.8,-15.09,,,,,,,,
QLD Min Corp opt may12,QMNO,0.023,-0.4,-14.81,,,,,,,,
Central Pet opt mar14,CTPO,0.035,-0.6,-14.63,,,,,,,,
Royal Res,ROY,0.205,-3.5,-14.58,,,,,,,,
Aragon Res opt sep10,AAGO,0.03,-0.5,-14.29,,,,,,,,
Auzex Res,AZX,0.12,-2,-14.29,,,,,,,,
Beacon Min opt aug10,BCNOA,0.012,-0.2,-14.29,,,,,,,,
Catalpa Res opt jun10,CAHO,0.48,-8,-14.29,,,,,,,,
Drake Res,DRK,0.15,-2.5,-14.29,,,,,,,,
Imperial Corp Ltd,IMP,0.006,-0.1,-14.29,,,,,,,,
Lachlan Star Ltd,LSA,0.012,-0.2,-14.29,,,,,,,,
Padbury Min Ltd opt may11,PDYOB,0.006,-0.1,-14.29,,,,,,,,
Pike River Coal rts 12may,PRCRC,0.12,-2,-14.29,,,,,,,,
Prairie Downs Metals,PDZ,0.15,-2.5,-14.29,,,,,,,,
Voyager Res opt sep11,VORO,0.006,-0.1,-14.29,,,,,,,,
Capital Min,CMY,0.043,-0.7,-14.00,,,,,,,,
Indo Mines Ltd,IDO,0.34,-5.5,-13.92,,,,,,,,
Atomic Res,ATQ,0.155,-2.5,-13.89,,,,,,,,
Iron Road Ltd opt sep10,IRDO,0.44,-7,-13.73,,,,,,,,
Ferrum Crescent,FCR,0.19,-3,-13.64,,,,,,,,
Nuenergy Capital,NGY,0.13,-2,-13.33,,,,,,,,
Spitfire Res,SPI,0.13,-2,-13.33,,,,,,,,
United Uranium opt jun12,UULOA,0.026,-0.4,-13.33,,,,,,,,
Nupower Res,NUP,0.046,-0.7,-13.21,,,,,,,,
Nkwe Platinum opt aug11,NKPO,0.33,-5,-13.16,,,,,,,,
Entek Energy Ltd,ETE,0.17,-2.5,-12.82,,,,,,,,
Geothermal Res,GHT,0.17,-2.5,-12.82,,,,,,,,
Anchor Res,AHR,0.175,-2.5,-12.50,,,,,,,,
Ausgold Ltd,AUC,0.14,-2,-12.50,,,,,,,,
Carnavale Res opt feb13,CAVO,0.14,-2,-12.50,,,,,,,,
Global Nickel Invest opt jun12,GNIOA,0.007,-0.1,-12.50,,,,,,,,
Hawthorn Res,HAW,0.007,-0.1,-12.50,,,,,,,,
Oil Basins Ltd,OBL,0.042,-0.6,-12.50,,,,,,,,
Sierra Min,SRM,0.105,-1.5,-12.50,,,,,,,,
Tribune Res NL,TBR,0.92,-13,-12.38,,,,,,,,
Crossland Uranium,CUX,0.11,-1.5,-12.00,,,,,,,,
Argent Min,ARD,0.15,-2,-11.76,,,,,,,,
Desert Energy,DSN,0.15,-2,-11.76,,,,,,,,
Empire Res,ERL,0.075,-1,-11.76,,,,,,,,
Ashburton Min,ATN,0.023,-0.3,-11.54,,,,,,,,
Peninsula Min opt jun12,PENOA,0.023,-0.3,-11.54,,,,,,,,
Blackham Res opt oct11,BLKO,0.062,-0.8,-11.43,,,,,,,,
Haoma Min NL,HAO,0.155,-2,-11.43,,,,,,,,
Mount Magnet South,MUM,0.07,-0.9,-11.39,,,,,,,,
Pepinnini Min,PNN,0.195,-2.5,-11.36,,,,,,,,
Chesser Res,CHZ,0.315,-4,-11.27,,,,,,,,
Altura Min Ltd,AJM,0.20,-2.5,-11.11,,,,,,,,
Astro Res NL,ARO,0.008,-0.1,-11.11,,,,,,,,
Elemental Min,ELM,0.32,-4,-11.11,,,,,,,,
Mineral Commodities opt dec12,MRCO,0.008,-0.1,-11.11,,,,,,,,
Nimrodel Res,NMR,0.04,-0.5,-11.11,,,,,,,,
Emergent Res opt sep10,EMGO,0.285,-3.5,-10.94,,,,,,,,
Austin Explore,AKK,0.041,-0.5,-10.87,,,,,,,,
Gold Anomaly Ltd,GOA,0.025,-0.3,-10.71,,,,,,,,
Navigator Res opt nov11,NAVO,0.05,-0.6,-10.71,,,,,,,,
Platina Res,PGM,0.25,-3,-10.71,,,,,,,,
Red Sky Energy,ROG,0.017,-0.2,-10.53,,,,,,,,
Strategic Min,SMC,0.017,-0.2,-10.53,,,,,,,,
Thor Min Plc cdi,THR,0.017,-0.2,-10.53,,,,,,,,
Great Western Exp,GTE,0.13,-1.5,-10.34,,,,,,,,
Universal Res,URL,0.13,-1.5,-10.34,,,,,,,,
Marion Energy,MAE,0.035,-0.4,-10.26,,,,,,,,
Minerals Corp,MSC,0.035,-0.4,-10.26,,,,,,,,
Terrain Min,TMX,0.035,-0.4,-10.26,,,,,,,,
Fission Energy,FIS,0.09,-1,-10.00,,,,,,,,
Ironbark Zinc Ltd,IBG,0.18,-2,-10.00,,,,,,,,
Manhattan Corp,MHC,0.90,-10,-10.00,,,,,,,,
Meridian Min,MII,0.09,-1,-10.00,,,,,,,,
Pegasus Metals,PUN,0.09,-1,-10.00,,,,,,,,
Red River Res,RVR,0.09,-1,-10.00,,,,,,,,
Tri Origin Min,TRO,0.09,-1,-10.00,,,,,,,,
Westralian Gas & Pwr,WGP,0.018,-0.2,-10.00,,,,,,,,
China Yunnan Copper,CYU,0.185,-2,-9.76,,,,,,,,
Industrial Min,IDM,0.14,-1.5,-9.68,,,,,,,,
Carbine Res opt jul11,CRBO,0.145,-1.5,-9.38,,,,,,,,
Moly Mines Ltd,MOL,0.725,-7.5,-9.38,,,,,,,,
Northern Uranium opt mar12,NTUOB,0.029,-0.3,-9.37,,,,,,,,
REY Res Ltd,REY,0.145,-1.5,-9.38,,,,,,,,
Bass Metals Ltd,BSM,0.195,-2,-9.30,,,,,,,,
Monax Min Ltd,MOX,0.089,-0.9,-9.18,,,,,,,,
Admiralty Res,ADY,0.01,-0.1,-9.09,,,,,,,,
Aragon Res,AAG,0.20,-2,-9.09,,,,,,,,
Aspire Min Ltd,AKM,0.10,-1,-9.09,,,,,,,,
Batavia Min opt jun12,BTVO,0.10,-1,-9.09,,,,,,,,
Blina Diamonds NL,BDI,0.01,-0.1,-9.09,,,,,,,,
Carbine Res,CRB,0.30,-3,-9.09,,,,,,,,
Caspian Oil & Gas,CIG,0.01,-0.1,-9.09,,,,,,,,
Fission Energy opt feb11,FISO,0.01,-0.1,-9.09,,,,,,,,
Lincoln Min,LML,0.25,-2.5,-9.09,,,,,,,,
Phosphate Aus Ltd,POZ,0.15,-1.5,-9.09,,,,,,,,
Scandinavian Res,SCR,0.15,-1.5,-9.09,,,,,,,,
Shree Min Ltd,SHH,0.15,-1.5,-9.09,,,,,,,,
Sthn Gold,SAU,0.10,-1,-9.09,,,,,,,,
Sultan Corp,SSC,0.01,-0.1,-9.09,,,,,,,,
White Cliff Nickel opt jun11,WCNO,0.01,-0.1,-9.09,,,,,,,,
Dourado Res Ltd opt nov14,DUOO,0.041,-0.4,-8.89,,,,,,,,
Outback Metals,OUM,0.031,-0.3,-8.82,,,,,,,,
ABM Res NL,ABU,0.021,-0.2,-8.70,,,,,,,,
European Gas,EPG,0.105,-1,-8.70,,,,,,,,
NKWE Platinum com,NKP,0.63,-6,-8.70,,,,,,,,
Planet Gas Ltd,PGS,0.105,-1,-8.70,,,,,,,,
Richmond Min opt dec10,RHMO,0.105,-1,-8.70,,,,,,,,
Rusina Min NL,RML,0.105,-1,-8.70,,,,,,,,
Blackham Res,BLK,0.265,-2.5,-8.62,,,,,,,,
Carbon Min Ltd,CRM,3.20,-30,-8.57,,,,,,,,
Ampella Min,AMX,1.425,-13,-8.36,,,,,,,,
Agri Energy Ltd,AAE,0.011,-0.1,-8.33,,,,,,,,
Beacon Min,BCN,0.022,-0.2,-8.33,,,,,,,,
Callabonna Uranium,CUU,0.011,-0.1,-8.33,,,,,,,,
Empire Oil & Gas,EGO,0.011,-0.1,-8.33,,,,,,,,
EMU Nickel NL,EMU,0.11,-1,-8.33,,,,,,,,
NGM Res Ltd,NGM,0.11,-1,-8.33,,,,,,,,
