Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4825.5 at 16:34 11/3/2010  Report at 19:06 Thursday 11/3/2010. Processed 19:18 Thursday 11/3/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
Navigator Res opt nov11,NAVO,0.047,0.7,17.50,,,,,,,,
Groote Res Ltd opt jun10,GOTO,0.55,8,17.02,,,,,,,,
Convergent Min opt dec11,CVGO,0.035,0.5,16.67,,,,,,,,
Global Nickel Invest opt jun12,GNIOA,0.021,0.3,16.67,,,,,,,,
Groote Res Ltd,GOT,0.775,11,16.54,,,,,,,,
Northern Uranium opt sep12,NTUOA,0.036,0.5,16.13,,,,,,,,
Transit Hldgs,TRH,0.31,4,14.81,,,,,,,,
Pegasus Metals,PUN,0.071,0.9,14.52,,,,,,,,
Carnavale Res,CAV,0.20,2.5,14.29,,,,,,,,
Coal FE Res,CES,0.04,0.5,14.29,,,,,,,,
Empire Res,ERL,0.08,1,14.29,,,,,,,,
Magnetic Res ctg,MAUCA,0.24,3,14.29,,,,,,,,
Sphere Min Ltd,SPH,1.70,21,14.09,,,,,,,,
Encounter Res,ENR,0.25,3,13.64,,,,,,,,
Regis Res opt jan14,RRLO,0.59,7,13.46,,,,,,,,
Emerald Oil & Gas,EMR,0.043,0.5,13.16,,,,,,,,
Ausgold Ltd,AUC,0.175,2,12.90,,,,,,,,
Peak Res opt dec10,PEKOA,0.08,0.9,12.68,,,,,,,,
Graynic Metals,GYN,0.09,1,12.50,,,,,,,,
Longreach Oil Ltd,LGO,0.009,0.1,12.50,,,,,,,,
Quantum Res,QUR,0.019,0.2,11.76,,,,,,,,
Mithril Res opt sep11,MTHO,0.078,0.8,11.43,,,,,,,,
Zinc Co Aust,ZNC,0.195,2,11.43,,,,,,,,
Comet Ridge Ltd,COI,0.295,3,11.32,,,,,,,,
Brumby Res,BMY,0.11,1.1,11.11,,,,,,,,
Copper Strike Ltd,CSE,0.10,1,11.11,,,,,,,,
Hunnu Coal Ltd,HUN,0.50,5,11.11,,,,,,,,
Northern Uranium rts24mard,NTURA,0.02,0.2,11.11,,,,,,,,
Platsearch NL,PTS,0.10,1,11.11,,,,,,,,
Vector Res Ltd,VEC,0.10,1,11.11,,,,,,,,
Vector Res  opt jun12,VECO,0.03,0.3,11.11,,,,,,,,
Liberty Resource,LBY,0.105,1,10.53,,,,,,,,
GME Res Ltd,GME,0.085,0.8,10.39,,,,,,,,
Southerncross Gold,SXG,0.10,0.9,9.89,,,,,,,,
ORH Ltd,ORH,0.034,0.3,9.68,,,,,,,,
Global Nickel Invest,GNI,0.08,0.7,9.59,,,,,,,,
Pancontinental Oil,PCL,0.035,0.3,9.38,,,,,,,,
Callabonna Uranium,CUU,0.012,0.1,9.09,,,,,,,,
Krucible Metals,KRB,0.42,3.5,9.09,,,,,,,,
Doray Min Ltd,DRM,0.185,1.5,8.82,,,,,,,,
Stirling Res,SRE,0.125,1,8.70,,,,,,,,
Coalworks Ltd,CWK,0.315,2.5,8.62,,,,,,,,
A'asia Gold,AAO,0.065,0.5,8.33,,,,,,,,
Energy World Corp,EWC,0.325,2.5,8.33,,,,,,,,
Impact Min,IPT,0.195,1.5,8.33,,,,,,,,
Newport Min Ltd,NMN,0.325,2.5,8.33,,,,,,,,
Peak Res,PEK,0.13,1,8.33,,,,,,,,
Iron Mountain,IRM,0.105,0.8,8.25,,,,,,,,
Monax Min Ltd,MOX,0.105,0.8,8.25,,,,,,,,
Capital Min,CMY,0.04,0.3,8.11,,,,,,,,
Orion Pet Ltd,OIP,0.08,0.6,8.11,,,,,,,,
Apex Min NL,AXM,0.027,0.2,8.00,,,,,,,,
Kingsrose Min Ltd opt dec12,KRMO,0.55,4,7.84,,,,,,,,
Aust Renewable,ARW,0.014,0.1,7.69,,,,,,,,
Avanco Res Ltd opt apr12,AVBOB,0.014,0.1,7.69,,,,,,,,
FE Ltd,FEL,0.14,1,7.69,,,,,,,,
Silver Mines Ltd,SVL,0.07,0.5,7.69,,,,,,,,
Emmerson Res,ERM,0.215,1.5,7.50,,,,,,,,
Resource Generation,RES,0.505,3.5,7.45,,,,,,,,
Giralia Res NL,GIR,2.10,14.5,7.42,,,,,,,,
Gas2Grid Ltd,GGX,0.029,0.2,7.41,,,,,,,,
Pryme Oil & Gas,PYM,0.058,0.4,7.41,,,,,,,,
Cauldron Energy,CXU,0.365,2.5,7.35,,,,,,,,
Cullen Res,CUL,0.044,0.3,7.32,,,,,,,,
Allied Gold Ltd,ALD,0.295,2,7.27,,,,,,,,
Stonehenge Metals,SHE,0.089,0.6,7.23,,,,,,,,
Carpentaria Exp,CAP,0.15,1,7.14,,,,,,,,
Drake Res,DRK,0.15,1,7.14,,,,,,,,
Exoma Energy Ltd opt sep12,EXEOA,0.105,0.7,7.14,,,,,,,,
Grange Res,GRR,0.47,3,6.82,,,,,,,,
Black Fire Min,BFE,0.16,1,6.67,,,,,,,,
Caledon Res cdi,CCD,0.80,5,6.67,,,,,,,,
General Min Corp,GMM,0.16,1,6.67,,,,,,,,
Iron Ore Hldgs opt apr11,IOHO,1.60,10,6.67,,,,,,,,
Jatoil Ltd,JAT,0.032,0.2,6.67,,,,,,,,
Newland Res,NRL,0.016,0.1,6.67,,,,,,,,
Atlas Iron Ltd,AGO,2.46,15,6.49,,,,,,,,
Odyssey Energy,ODY,0.033,0.2,6.45,,,,,,,,
Austin Explore opt nov11,AKKO,0.017,0.1,6.25,,,,,,,,
King Island,KIS,0.17,1,6.25,,,,,,,,
Orion Metals Ltd,ORM,0.069,0.4,6.15,,,,,,,,
Jupiter Energy,JPR,0.053,0.3,6.00,,,,,,,,
Ethan Min Ltd,ETH,0.18,1,5.88,,,,,,,,
Pepinnini Min,PNN,0.18,1,5.88,,,,,,,,
Samson Oil & Gas opt dec12,SSNO,0.018,0.1,5.88,,,,,,,,
Aussie Q Res,AQR,0.74,4,5.71,,,,,,,,
Austpac Res NL,APG,0.037,0.2,5.71,,,,,,,,
Strike Res,SRK,0.75,4,5.63,,,,,,,,
Austex Oil Ltd,AOK,0.19,1,5.56,,,,,,,,
Mosaic Oil NL,MOS,0.097,0.5,5.43,,,,,,,,
Atom Energy Ltd,AXY,0.078,0.4,5.41,,,,,,,,
Petsec Energy,PSA,0.195,1,5.41,,,,,,,,
Axiom Min Ltd cdi,AVQ,0.04,0.2,5.26,,,,,,,,
DMC Min Ltd,DMM,0.30,1.5,5.26,,,,,,,,
Dynasty Metals,DMA,0.20,1,5.26,,,,,,,,
Kilgore Oil & Gas,KOG,0.02,0.1,5.26,,,,,,,,
Waratah Gold Ltd,WGO,0.20,1,5.26,,,,,,,,
Avalon Min,AVI,0.205,1,5.13,,,,,,,,
Golden Cross,GCR,0.021,0.1,5.00,,,,,,,,
Monax Min Ltd opt nov11,MOXO,0.042,0.2,5.00,,,,,,,,
INDUSTRIAL FALLS,,,,,,,,,,,,
Impedimed Ltd opt oct12,IPDO,0.20,-10,-33.33,,,,,,,,
Admerex Ltd,ADL,0.005,-0.2,-28.57,,,,,,,,
Facilitate Digital,FAC,0.06,-2,-25.00,,,,,,,,
NewSat Ltd,NWT,0.004,-0.1,-20.00,,,,,,,,
World Reach Ltd,WRR,0.008,-0.2,-20.00,,,,,,,,
Compass Hotel stp,CXH,0.028,-0.6,-17.65,,,,,,,,
Eumundi Grp Ltd,EBG,0.055,-1,-15.38,,,,,,,,
3Q Hldgs Ltd,TQH,0.12,-2,-14.29,,,,,,,,
Aust China Hldgs,AAK,0.006,-0.1,-14.29,,,,,,,,
Mariner Corp Ltd,MCX,0.006,-0.1,-14.29,,,,,,,,
Aquacarotene Ltd,AQL,0.013,-0.2,-13.33,,,,,,,,
Refresh Grp,RGP,0.065,-1,-13.33,,,,,,,,
CBD Energy Ltd,CBD,0.105,-1.5,-12.50,,,,,,,,
Transol Corp,TNC,0.007,-0.1,-12.50,,,,,,,,
Arafura Pearls,APB,0.022,-0.3,-12.00,,,,,,,,
Xiaoxiao Education,XXL,0.22,-3,-12.00,,,,,,,,
Solco Ltd,SOO,0.097,-1.3,-11.82,,,,,,,,
Imugene Ltd,IMU,0.053,-0.7,-11.67,,,,,,,,
Macq Fortress frn aug35,MFNHA,0.186,-2.4,-11.43,,,,,,,,
TPL Corp Ltd,TPL,0.017,-0.2,-10.53,,,,,,,,
Healthzone Ltd,HZL,0.27,-3,-10.00,,,,,,,,
Paragon Care Ltd opt may12,PGCOA,0.009,-0.1,-10.00,,,,,,,,
Style Ltd,SYP,0.02,-0.2,-9.09,,,,,,,,
Rubik Financial,RFL,0.073,-0.7,-8.75,,,,,,,,
ITL Ltd,ITD,0.066,-0.6,-8.33,,,,,,,,
Netcomm Ltd,NTC,0.165,-1.5,-8.33,,,,,,,,
RMG Ltd,RMG,0.011,-0.1,-8.33,,,,,,,,
Adultshop Com,ASC,0.012,-0.1,-7.69,,,,,,,,
Genetic Tech,GTG,0.037,-0.3,-7.50,,,,,,,,
Dolomatrix Intl,DMX,0.25,-2,-7.41,,,,,,,,
Keybridge Capital,KBC,0.125,-1,-7.41,,,,,,,,
BioProspect Ltd,BPO,0.026,-0.2,-7.14,,,,,,,,
Healthlinx Ltd,HTX,0.13,-1,-7.14,,,,,,,,
Cedar Woods Prop,CWP,2.50,-19,-7.06,,,,,,,,
Everest Financial,EFG,0.053,-0.4,-7.02,,,,,,,,
Hostech Ltd,HTC,0.041,-0.3,-6.82,,,,,,,,
Run Corp Ltd,RNC,0.055,-0.4,-6.78,,,,,,,,
Cougar Energy,CXY,0.14,-1,-6.67,,,,,,,,
Tyrian Diagnostics,TDX,0.014,-0.1,-6.67,,,,,,,,
Phosphagenics Ltd,POH,0.073,-0.5,-6.41,,,,,,,,
Amcom Telecomm,AMM,0.30,-2,-6.25,,,,,,,,
Wasabi Energy Ltd,WAS,0.015,-0.1,-6.25,,,,,,,,
Advanced Engine,ACE,0.047,-0.3,-6.00,,,,,,,,
Antisense Therapeutic,ANP,0.049,-0.3,-5.77,,,,,,,,
Auto Tech Ltd,ATJ,0.051,-0.3,-5.56,,,,,,,,
Cell Aquaculture,CAQ,0.17,-1,-5.56,,,,,,,,
Pelorus Prop,PPI,0.17,-1,-5.56,,,,,,,,
ETFS Metals etfs pd,ETPMPD,49.64,-284,-5.41,,,,,,,,
Altera Res Ltd,AEA,0.18,-1,-5.26,,,,,,,,
Analytica Ltd,ALT,0.055,-0.3,-5.17,,,,,,,,
Biotron Ltd,BIT,0.095,-0.5,-5.00,,,,,,,,
Hot Rock Ltd,HRL,0.095,-0.5,-5.00,,,,,,,,
MINING FALLS,,,,,,,,,,,,
Arafura Resource rts 16mar,ARUR,0.003,-0.3,-50.00,,,,,,,,
Atomic Res opt aug11,ATQO,0.015,-1.5,-50.00,,,,,,,,
Modena Res Ltd opt jun10,MDAO,0.001,-0.1,-50.00,,,,,,,,
Republic Gold Ltd opt jun10,RAUO,0.001,-0.1,-50.00,,,,,,,,
Rand Min NL,RND,0.21,-14,-40.00,,,,,,,,
Kilgore Oil & Gas opt jun12,KOGO,0.005,-0.3,-37.50,,,,,,,,
Range Res Ltd opt oct10,RRSOA,0.002,-0.1,-33.33,,,,,,,,
Excalibur Min,EXM,0.012,-0.5,-29.41,,,,,,,,
Excalibur Min opt dec12,EXMOA,0.005,-0.2,-28.57,,,,,,,,
Grand Gulf Energy,GGE,0.006,-0.2,-25.00,,,,,,,,
Argent Min opt jun11,ARDO,0.025,-0.7,-21.87,,,,,,,,
Regal Res,RER,0.04,-1.1,-21.57,,,,,,,,
Boulder Steel opt mar12,BGDO,0.06,-1.6,-21.05,,,,,,,,
Cloncurry Metals,CLU,0.044,-1.1,-20.00,,,,,,,,
Republic Gold Ltd opt jun11,RAUOA,0.004,-0.1,-20.00,,,,,,,,
Westralian Gas & Pwr opt oct11,WGPOA,0.004,-0.1,-20.00,,,,,,,,
Segue Res,SEG,0.031,-0.7,-18.42,,,,,,,,
Central Asia Res,CVR,0.041,-0.9,-18.00,,,,,,,,
Eleckra Mines opt jun11,EKMO,0.033,-0.7,-17.50,,,,,,,,
Lakes Oil NL,LKO,0.005,-0.1,-16.67,,,,,,,,
Regal Res opt nov11,REROB,0.015,-0.3,-16.67,,,,,,,,
Greenland Min En opt jun11,GGGO,0.325,-5.5,-14.47,,,,,,,,
Eureka Energy Ltd,EKA,0.12,-2,-14.29,,,,,,,,
Gulf Res,GLF,0.024,-0.4,-14.29,,,,,,,,
Resource Min Corp,RMI,0.006,-0.1,-14.29,,,,,,,,
Minerals Corp,MSC,0.055,-0.9,-14.06,,,,,,,,
Fall River Res cdi,FRV,0.025,-0.4,-13.79,,,,,,,,
Reward Min Ltd,RWD,0.38,-6,-13.64,,,,,,,,
Sthn Cross Expl,SXX,0.026,-0.4,-13.33,,,,,,,,
Colonial Res,CLN,0.10,-1.5,-13.04,,,,,,,,
Hawthorn Res,HAW,0.007,-0.1,-12.50,,,,,,,,
Acclaim Explore,AEX,0.024,-0.3,-11.11,,,,,,,,
Richmond Min opt dec10,RHMO,0.08,-1,-11.11,,,,,,,,
Sirius Res NL,SIR,0.008,-0.1,-11.11,,,,,,,,
Richmond Min,RHM,0.205,-2.5,-10.87,,,,,,,,
China Yunnan Copper,CYU,0.21,-2.5,-10.64,,,,,,,,
White Canyon Uranium,WCU,0.17,-2,-10.53,,,,,,,,
Blaze Intl,BLZ,0.009,-0.1,-10.00,,,,,,,,
Essential Pet,EPR,0.009,-0.1,-10.00,,,,,,,,
Sierra Min,SRM,0.045,-0.5,-10.00,,,,,,,,
Sun Res NL,SUR,0.068,-0.7,-9.33,,,,,,,,
3D Res Ltd,DDD,0.02,-0.2,-9.09,,,,,,,,
Alcyone Res Ltd,AYN,0.03,-0.3,-9.09,,,,,,,,
Dragon Mountain Gold,DMG,0.20,-2,-9.09,,,,,,,,
Golden State Res opt nov10,GDNOA,0.01,-0.1,-9.09,,,,,,,,
Intec Ltd,INL,0.01,-0.1,-9.09,,,,,,,,
Mineral Commodities,MRC,0.03,-0.3,-9.09,,,,,,,,
Peninsula Min opt jun12,PENOA,0.03,-0.3,-9.09,,,,,,,,
Sthn Gold,SAU,0.10,-1,-9.09,,,,,,,,
Sumatra Copper cdi  1:1,SUM,0.255,-2.5,-8.93,,,,,,,,
ARC Explore Ltd,ARX,0.052,-0.5,-8.77,,,,,,,,
Diatreme Res,DRX,0.105,-1,-8.70,,,,,,,,
Marengo Min,MGO,0.105,-1,-8.70,,,,,,,,
Stellar Res,SRZ,0.075,-0.7,-8.54,,,,,,,,
Admiralty Res,ADY,0.011,-0.1,-8.33,,,,,,,,
Austral Gold,AGD,0.11,-1,-8.33,,,,,,,,
Kasbah Res,KAS,0.055,-0.5,-8.33,,,,,,,,
Northwest Res,NWR,0.055,-0.5,-8.33,,,,,,,,
Hemisphere Res,HEM,0.57,-5,-8.06,,,,,,,,
Carpathian Res,CPN,0.023,-0.2,-8.00,,,,,,,,
Bannerman Res,BMN,0.475,-4,-7.77,,,,,,,,
De Grey Min,DEG,0.036,-0.3,-7.69,,,,,,,,
Kangaroo Res Ltd,KRL,0.18,-1.5,-7.69,,,,,,,,
Octanex NL opt dec10,OXXO,0.12,-1,-7.69,,,,,,,,
Panoramic Res,PAN,2.35,-19,-7.48,,,,,,,,
GBM Rsources Ltd,GBZ,0.125,-1,-7.41,,,,,,,,
Norseman Gold cdi  1:1,NGX,0.705,-5.5,-7.24,,,,,,,,
Global Geoscience,GSC,0.065,-0.5,-7.14,,,,,,,,
Orocobre Ltd,ORE,2.09,-16,-7.11,,,,,,,,
Western Plains Res,WPG,0.69,-5,-6.76,,,,,,,,
Beacon Min,BCN,0.028,-0.2,-6.67,,,,,,,,
Adelaide Energy,ADE,0.15,-1,-6.25,,,,,,,,
Chalice Gold Mines,CHN,0.375,-2.5,-6.25,,,,,,,,
Lonrho Min Ltd,LOM,0.015,-0.1,-6.25,,,,,,,,
Oil Basins Ltd,OBL,0.015,-0.1,-6.25,,,,,,,,
Victory West Moly,VWM,0.15,-1,-6.25,,,,,,,,
Westralian Gas & Pwr,WGP,0.03,-0.2,-6.25,,,,,,,,
Nupower Res,NUP,0.076,-0.5,-6.17,,,,,,,,
Havilah Res NL,HAV,0.46,-3,-6.12,,,,,,,,
Marenica Energy,MEY,0.155,-1,-6.06,,,,,,,,
Royalco Res,RCO,0.395,-2.5,-5.95,,,,,,,,
Aurora Min Ltd,ARM,0.96,-6,-5.88,,,,,,,,
Frontier Res opt dec10,FNTO,0.016,-0.1,-5.88,,,,,,,,
Panax Geothermal opt dec11,PAXO,0.032,-0.2,-5.88,,,,,,,,
Sth Boulder Mines,STB,0.32,-2,-5.88,,,,,,,,
Voyager Res,VOR,0.016,-0.1,-5.88,,,,,,,,
Argent Min,ARD,0.17,-1,-5.56,,,,,,,,
Fairstar Res opt aug11,FASOA,0.017,-0.1,-5.56,,,,,,,,
Gunson Res,GUN,0.085,-0.5,-5.56,,,,,,,,
Macq Harbour opt aug12,MHMO,0.17,-1,-5.56,,,,,,,,
Traka Res,TKL,0.17,-1,-5.56,,,,,,,,
Ashburton Min,ATN,0.018,-0.1,-5.26,,,,,,,,
Beacon Min opt aug10,BCNOA,0.018,-0.1,-5.26,,,,,,,,
Thor Min Plc cdi,THR,0.018,-0.1,-5.26,,,,,,,,
Triton Gold Ltd,TON,0.18,-1,-5.26,,,,,,,,
D'aguilar Gold,DGR,0.055,-0.3,-5.17,,,,,,,,
Blackham Res,BLK,0.28,-1.5,-5.08,,,,,,,,
NGM Res Ltd,NGM,0.095,-0.5,-5.00,,,,,,,,
