Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4665.9 at 16:35 24/2/2010  Report at 19:05 Wednesday 24/2/2010. Processed 19:37 Wednesday 24/2/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
Trafalgar Corp stpld,TGP,0.83,5,6.41,,,,,,,,
Trojan Equity,TJN,0.50,3,6.38,,,,,,,,
Silver Chef Ltd,SIV,2.05,12,6.22,,,,,,,,
Collection House,CLH,0.86,5,6.17,,,,,,,,
Bravura Solutions,BVA,0.18,1,5.88,,,,,,,,
MacarthurCook PSF unt,MPS,0.092,0.5,5.75,,,,,,,,
Nexbis Ltd,NBS,0.185,1,5.71,,,,,,,,
Hydromet Corp Ltd,HMC,0.04,0.2,5.26,,,,,,,,
Bionomics Ltd,BNO,0.31,1.5,5.08,,,,,,,,
Phosphagenics Ltd,POH,0.083,0.4,5.06,,,,,,,,
ADG Global Supply,ADQ,0.063,0.3,5.00,,,,,,,,
Enerji Ltd opt dec16,ERJO,0.042,0.2,5.00,,,,,,,,
Hyro Ltd,HYO,0.021,0.1,5.00,,,,,,,,
WDS Ltd,WDS,0.63,3,5.00,,,,,,,,
MINING RISES,,,,,,,,,,,,
Acclaim Explore,AEX,0.012,0.6,100.00,,,,,,,,
Mining Projects,MPJ,0.002,0.1,100.00,,,,,,,,
Monitor Energy opt aug11,MHLO,0.002,0.1,100.00,,,,,,,,
Range River Gold rts11mard,RNGR,0.002,0.1,100.00,,,,,,,,
Oil Basins Ltd,OBL,0.02,0.6,42.86,,,,,,,,
Athena Res opt apr12,AHNOA,0.023,0.6,35.29,,,,,,,,
Atomic Res opt aug11,ATQO,0.03,0.7,30.43,,,,,,,,
Triton Gold Ltd opt dec13,TONO,0.075,1.6,27.12,,,,,,,,
Eden Energy Ltd,EDE,0.11,2.3,26.44,,,,,,,,
Uraniumsa Ltd,USA,0.265,5.5,26.19,,,,,,,,
Venus Res opt jul11,VNSO,0.26,5,23.81,,,,,,,,
Aussie Q Res,AQR,0.42,7,20.00,,,,,,,,
Panax Geothermal,PAX,0.125,2,19.05,,,,,,,,
Athena Res,AHN,0.07,1,16.67,,,,,,,,
Namibian Copper,NCO,0.14,2,16.67,,,,,,,,
Union Res Ltd,UCL,0.007,0.1,16.67,,,,,,,,
Northern Star,NST,0.029,0.4,16.00,,,,,,,,
Stellar Res,SRZ,0.085,1.1,14.86,,,,,,,,
Jupiter Energy opt jun10,JPROA,0.008,0.1,14.29,,,,,,,,
Midas Res,MDS,0.042,0.5,13.51,,,,,,,,
Tawana Res NL,TAW,0.017,0.2,13.33,,,,,,,,
Empire Oil & Gas,EGO,0.009,0.1,12.50,,,,,,,,
Greenland Min En opt jun11,GGGO,0.36,4,12.50,,,,,,,,
Manas Res Ltd opt sep11,MSRO,0.04,0.4,11.11,,,,,,,,
MIL Res,MGK,0.04,0.4,11.11,,,,,,,,
Agri Energy Ltd,AAE,0.011,0.1,10.00,,,,,,,,
Atomic Res,ATQ,0.11,1,10.00,,,,,,,,
Aust Min Min,AKA,0.22,2,10.00,,,,,,,,
Blaze Intl,BLZ,0.011,0.1,10.00,,,,,,,,
Carbine Res,CRB,0.165,1.5,10.00,,,,,,,,
Catalyst Metals,CYL,0.11,1,10.00,,,,,,,,
Erongo Energy,ERN,0.066,0.6,10.00,,,,,,,,
Haoma Min NL,HAO,0.11,1,10.00,,,,,,,,
Poseidon Nick Ltd,POS,0.28,2.5,9.80,,,,,,,,
Axiom Min Ltd cdi,AVQ,0.034,0.3,9.68,,,,,,,,
Gascoyne Res Ltd,GCY,0.115,1,9.52,,,,,,,,
Black Range Min,BLR,0.048,0.4,9.09,,,,,,,,
Comet Ridge Ltd,COI,0.30,2.5,9.09,,,,,,,,
Sultan Corp,SSC,0.012,0.1,9.09,,,,,,,,
Aurium Res,AGU,0.025,0.2,8.70,,,,,,,,
Pac Niugini Ltd,PNR,0.125,1,8.70,,,,,,,,
Karoon Gas Aust,KAR,7.41,58,8.49,,,,,,,,
Hemisphere Res opt mar10,HEMO,0.325,2.5,8.33,,,,,,,,
Hodges Res,HDG,0.13,1,8.33,,,,,,,,
Neon Energy Ltd,NEN,0.13,1,8.33,,,,,,,,
Regis Res opt jan14,RRLO,0.53,4,8.16,,,,,,,,
Global Nickel Invest opt jun12,GNIOA,0.027,0.2,8.00,,,,,,,,
Glengarry Res,GGY,0.057,0.4,7.55,,,,,,,,
Cortona Res,CRC,0.145,1,7.41,,,,,,,,
Molopo Energy Ltd,MPO,1.32,9,7.32,,,,,,,,
Adavale Resource,ADD,0.03,0.2,7.14,,,,,,,,
Gunson Res,GUN,0.105,0.7,7.14,,,,,,,,
Shield Min,SHX,0.15,1,7.14,,,,,,,,
Synergy Metals,SML,0.015,0.1,7.14,,,,,,,,
St Barbara Ltd,SBM,0.235,1.5,6.82,,,,,,,,
Global Geoscience,GSC,0.08,0.5,6.67,,,,,,,,
Royal Res opt oct11,ROYO,0.16,1,6.67,,,,,,,,
Sundance Energy,SEA,0.16,1,6.67,,,,,,,,
Lindian Res opt dec11,LINOA,0.033,0.2,6.45,,,,,,,,
Pluton Res,PLV,0.50,3,6.38,,,,,,,,
Austin Explore opt nov11,AKKO,0.017,0.1,6.25,,,,,,,,
Marenica Energy,MEY,0.17,1,6.25,,,,,,,,
Geopacific Res,GPR,0.069,0.4,6.15,,,,,,,,
Austex Oil Ltd,AOK,0.18,1,5.88,,,,,,,,
Royalco Res,RCO,0.45,2.5,5.88,,,,,,,,
Sthn Uranium,SNU,0.091,0.5,5.81,,,,,,,,
Boulder Steel,BGD,0.185,1,5.71,,,,,,,,
Brockman Res,BRM,3.23,17,5.56,,,,,,,,
Nyota Min Ltd,NYO,0.19,1,5.56,,,,,,,,
Triton Gold Ltd,TON,0.19,1,5.56,,,,,,,,
Marmota Energy,MEU,0.098,0.5,5.38,,,,,,,,
Tiaro Coal Ltd,TCM,0.295,1.5,5.36,,,,,,,,
Azure Min,AZS,0.04,0.2,5.26,,,,,,,,
Strategic Min,SMC,0.02,0.1,5.26,,,,,,,,
Medusa Min Ltd,MML,3.68,18,5.14,,,,,,,,
INDUSTRIAL FALLS,,,,,,,,,,,,
Byte Power Grp,BPG,0.005,-0.2,-28.57,,,,,,,,
Cardia Bioplastics opt jun11,CNNO,0.003,-0.1,-25.00,,,,,,,,
IM Medical Ltd,IMI,0.003,-0.1,-25.00,,,,,,,,
Zicom Grp Ltd,ZGL,0.22,-5,-18.52,,,,,,,,
Robe Aust Ltd,ROB,0.009,-0.2,-18.18,,,,,,,,
Comops Ltd,COM,0.14,-3,-17.65,,,,,,,,
Probiomics Ltd,PCC,0.014,-0.3,-17.65,,,,,,,,
Clover Corp,CLV,0.27,-5,-15.62,,,,,,,,
Resourc & En Grp,REZ,0.17,-3,-15.00,,,,,,,,
E-Com Multi Ltd,ECE,0.006,-0.1,-14.29,,,,,,,,
Synergy Plus Ltd,SNR,0.03,-0.5,-14.29,,,,,,,,
Xceed Capital Ltd,XCD,0.012,-0.2,-14.29,,,,,,,,
Rheochem Plc cdi 1:1,RHE,0.125,-2,-13.79,,,,,,,,
Pac Enviromin,PEV,0.013,-0.2,-13.33,,,,,,,,
Pharmanet Grp,PNO,0.013,-0.2,-13.33,,,,,,,,
Stirling Products,STI,0.013,-0.2,-13.33,,,,,,,,
RCL Grp stpld,RLG,0.087,-1.3,-13.00,,,,,,,,
India Equities Fund opt aug10,INEO,0.07,-1,-12.50,,,,,,,,
Medivac Ltd,MDV,0.007,-0.1,-12.50,,,,,,,,
Enerji Ltd,ERJ,0.071,-0.9,-11.25,,,,,,,,
Wilson Htm Invest,WIG,2.00,-24,-10.71,,,,,,,,
Webfirm Grp Ltd,WFM,0.053,-0.6,-10.17,,,,,,,,
AMA Grp Ltd,AMA,0.063,-0.7,-10.00,,,,,,,,
Mariner Corp Ltd,MCX,0.009,-0.1,-10.00,,,,,,,,
Verus Invest,VIL,0.038,-0.4,-9.52,,,,,,,,
Redcape Prop Grp stpld,RPF,0.24,-2.5,-9.43,,,,,,,,
Atlantic Ltd,ATI,0.029,-0.3,-9.37,,,,,,,,
Optiscan Imaging,OIL,0.068,-0.7,-9.33,,,,,,,,
Gage Roads Brewing,GRB,0.10,-1,-9.09,,,,,,,,
Pienets Ltd,PIE,0.01,-0.1,-9.09,,,,,,,,
Solverdi Worldwide,SWW,0.10,-1,-9.09,,,,,,,,
Ausenco Ltd,AAX,3.95,-38,-8.78,,,,,,,,
Rubicor Grp,RUB,0.052,-0.5,-8.77,,,,,,,,
Living & Leisure Grp stpld,LLA,0.021,-0.2,-8.70,,,,,,,,
Moko Mobi Ltd,MKB,0.11,-1,-8.33,,,,,,,,
Flexigrp Ltd,FXL,1.45,-13,-8.23,,,,,,,,
Living Cell Tech,LCT,0.17,-1.5,-8.11,,,,,,,,
Techniche Ltd,TCN,0.08,-0.7,-8.05,,,,,,,,
AJ Lucas Grp,AJL,3.13,-26,-7.67,,,,,,,,
GBST Hldgs,GBT,0.97,-8,-7.62,,,,,,,,
Galileo Japan Tr unt,GJT,0.037,-0.3,-7.50,,,,,,,,
Biotron Ltd opt dec11,BITO,0.025,-0.2,-7.41,,,,,,,,
ENV Clean Tech,ESI,0.026,-0.2,-7.14,,,,,,,,
Integrated Res,IRG,0.013,-0.1,-7.14,,,,,,,,
Intermoco Ltd,INT,0.013,-0.1,-7.14,,,,,,,,
Legacy Iron Ore,LCY,0.13,-1,-7.14,,,,,,,,
Resonance Health,RHT,0.026,-0.2,-7.14,,,,,,,,
Clive Peeters,CPR,0.335,-2.5,-6.94,,,,,,,,
Jumbuck Entertain,JMB,0.27,-2,-6.90,,,,,,,,
ASK Funding Ltd,AKF,0.215,-1.5,-6.52,,,,,,,,
Suncorp-Metway,SUN,8.62,-59,-6.41,,,,,,,,
Desane Grp Hldings,DGH,0.515,-3.5,-6.36,,,,,,,,
Netcomm Ltd,NTC,0.225,-1.5,-6.25,,,,,,,,
Energy Develop,ENE,2.32,-15,-6.07,,,,,,,,
Symex Hldgs,SYM,0.47,-3,-6.00,,,,,,,,
Centro Prop stpld,CNP,0.245,-1.5,-5.77,,,,,,,,
Probiotec Ltd,PBP,1.65,-10,-5.71,,,,,,,,
Devine Ltd,DVN,0.335,-2,-5.63,,,,,,,,
Genera Biosystems,GBI,0.755,-4.5,-5.63,,,,,,,,
Biosignal Ltd,BOS,0.017,-0.1,-5.56,,,,,,,,
Bluglass Ltd,BLG,0.17,-1,-5.56,,,,,,,,
BPH Corp Ltd,BPH,0.068,-0.4,-5.56,,,,,,,,
Electro Optic Sys,EOS,1.105,-6.5,-5.56,,,,,,,,
Karmelsonix Ltd,KSX,0.034,-0.2,-5.56,,,,,,,,
Pan Asia Corp Ltd,PZC,0.034,-0.2,-5.56,,,,,,,,
ING Real Est Ente unt,IEF,0.175,-1,-5.41,,,,,,,,
Gunns Ltd,GNS,0.615,-3.5,-5.38,,,,,,,,
Anteo Diagnostics,ADO,0.053,-0.3,-5.36,,,,,,,,
India Equities Fund,INE,0.455,-2.5,-5.21,,,,,,,,
Forge Grp Ltd,FGE,2.19,-12,-5.19,,,,,,,,
Progen Pharmaceutic,PGL,0.55,-3,-5.17,,,,,,,,
Senetas Corp,SEN,0.055,-0.3,-5.17,,,,,,,,
Circadian Tech,CIR,0.57,-3,-5.00,,,,,,,,
WAM Active Ltd,WAA,1.045,-5.5,-5.00,,,,,,,,
MINING FALLS,,,,,,,,,,,,
Anchor Res opt mar10,AHRO,0.001,-0.9,-90.00,,,,,,,,
Aust Mines Ltd,AUZ,0.001,-0.1,-50.00,,,,,,,,
Norton Gold Fields opt oct10,NGFO,0.035,-1.5,-30.00,,,,,,,,
Gondwana Res opt jun10,GDAOC,0.003,-0.1,-25.00,,,,,,,,
Stirling Min,SMZ,0.11,-3,-21.43,,,,,,,,
Red Sky Energy,ROG,0.019,-0.5,-20.83,,,,,,,,
Dourado Res Ltd opt nov14,DUOO,0.048,-1.2,-20.00,,,,,,,,
Richmond Min opt dec10,RHMO,0.048,-1.2,-20.00,,,,,,,,
Riviera Res,RVE,0.08,-1.9,-19.19,,,,,,,,
Aura Energy,AEE,0.14,-3,-17.65,,,,,,,,
Activex Ltd,AIV,0.075,-1.5,-16.67,,,,,,,,
NGM Res Ltd,NGM,0.105,-2,-16.00,,,,,,,,
Red Sky Energy opt sep11,ROGOA,0.011,-0.2,-15.38,,,,,,,,
Gas2Grid Ltd,GGX,0.034,-0.6,-15.00,,,,,,,,
Nex Metals Explor,NME,0.17,-3,-15.00,,,,,,,,
Eurogold Ltd,EUG,0.18,-3,-14.29,,,,,,,,
Excalibur Min opt dec12,EXMOA,0.006,-0.1,-14.29,,,,,,,,
Octanex NL,OXX,0.36,-6,-14.29,,,,,,,,
TNG Ltd,TNG,0.06,-0.9,-13.04,,,,,,,,
Ausgold Ltd opt mar13,AUCO,0.055,-0.8,-12.70,,,,,,,,
Crescent Gold,CRE,0.14,-2,-12.50,,,,,,,,
Hawthorn Res,HAW,0.007,-0.1,-12.50,,,,,,,,
Matilda Zircon,MZI,0.014,-0.2,-12.50,,,,,,,,
Maximus Res,MXR,0.021,-0.3,-12.50,,,,,,,,
Platina Res opt feb11,PGMO,0.035,-0.5,-12.50,,,,,,,,
Ironbark Zinc Ltd,IBG,0.145,-2,-12.12,,,,,,,,
Newland Res,NRL,0.016,-0.2,-11.11,,,,,,,,
Redbank Copper,RCP,0.008,-0.1,-11.11,,,,,,,,
Segue Res,SEG,0.04,-0.5,-11.11,,,,,,,,
Sirius Res NL,SIR,0.008,-0.1,-11.11,,,,,,,,
Platina Res,PGM,0.205,-2.5,-10.87,,,,,,,,
New Standard Energy,NSE,0.125,-1.5,-10.71,,,,,,,,
Emmerson Res,ERM,0.21,-2.5,-10.64,,,,,,,,
Minerals Corp,MSC,0.084,-0.9,-9.68,,,,,,,,
Anchor Res,AHR,0.19,-2,-9.52,,,,,,,,
GME Res Ltd,GME,0.076,-0.8,-9.52,,,,,,,,
Kilgore Oil & Gas,KOG,0.019,-0.2,-9.52,,,,,,,,
Ashburton Min,ATN,0.02,-0.2,-9.09,,,,,,,,
Caspian Oil & Gas,CIG,0.01,-0.1,-9.09,,,,,,,,
Fox Res opt nov10,FXRO,0.03,-0.3,-9.09,,,,,,,,
Gladiator Res,GLA,0.20,-2,-9.09,,,,,,,,
Monto Min Ltd,MOO,0.01,-0.1,-9.09,,,,,,,,
Redstone Res,RDS,0.091,-0.9,-9.00,,,,,,,,
Western Plains Res,WPG,0.56,-5.5,-8.94,,,,,,,,
Eureka Energy Ltd,EKA,0.155,-1.5,-8.82,,,,,,,,
Western Uranium opt jun10,WTNO,0.43,-4,-8.51,,,,,,,,
Activex Ltd opt jul10,AIVO,0.011,-0.1,-8.33,,,,,,,,
Morning Star Gold,MCO,0.33,-3,-8.33,,,,,,,,
Stirling Res,SRE,0.11,-1,-8.33,,,,,,,,
Texon Pet Ltd,TXN,0.275,-2.5,-8.33,,,,,,,,
Botswana Metals,BML,0.078,-0.7,-8.24,,,,,,,,
Contl Coal Ltd opt feb13,CCCO,0.023,-0.2,-8.00,,,,,,,,
Metals X Ltd,MLX,0.115,-1,-8.00,,,,,,,,
Nuenergy Capital,NGY,0.115,-1,-8.00,,,,,,,,
A'asia Gold,AAO,0.06,-0.5,-7.69,,,,,,,,
Ausquest Ltd,AQD,0.12,-1,-7.69,,,,,,,,
Planet Gas Ltd,PGS,0.12,-1,-7.69,,,,,,,,
Ampella Min,AMX,0.965,-7.5,-7.21,,,,,,,,
Lindian Res,LIN,0.13,-1,-7.14,,,,,,,,
Syngas Ltd,SYS,0.027,-0.2,-6.90,,,,,,,,
Ausmon Resources,AOA,0.275,-2,-6.78,,,,,,,,
Avanco Res Ltd opt apr12,AVBOB,0.014,-0.1,-6.67,,,,,,,,
Hampton Hill Min,HHM,0.35,-2.5,-6.67,,,,,,,,
Liontown Res,LTR,0.056,-0.4,-6.67,,,,,,,,
Proto Resource &,PRW,0.028,-0.2,-6.67,,,,,,,,
Pryme Oil & Gas,PYM,0.056,-0.4,-6.67,,,,,,,,
Westgold Res,WGR,0.35,-2.5,-6.67,,,,,,,,
Curnamona Energy,CUY,0.30,-2,-6.25,,,,,,,,
Energia Min Ltd,EMX,0.15,-1,-6.25,,,,,,,,
Quantum Res,QUR,0.015,-0.1,-6.25,,,,,,,,
Universal Res,URL,0.15,-1,-6.25,,,,,,,,
Nupower Res,NUP,0.076,-0.5,-6.17,,,,,,,,
Deep Yellow Ltd,DYL,0.23,-1.5,-6.12,,,,,,,,
Eagle Eye Metals,EYE,0.046,-0.3,-6.12,,,,,,,,
Manhattan Corp,MHC,1.40,-9,-6.04,,,,,,,,
Bowen Energy Ltd,BWN,0.08,-0.5,-5.88,,,,,,,,
Colonial Res,CLN,0.08,-0.5,-5.88,,,,,,,,
Gold Anomaly Ltd,GOA,0.032,-0.2,-5.88,,,,,,,,
Richmond Min,RHM,0.16,-1,-5.88,,,,,,,,
Paladin Energy,PDN,3.71,-23,-5.84,,,,,,,,
ORH Ltd,ORH,0.033,-0.2,-5.71,,,,,,,,
Pancontinental Oil,PCL,0.033,-0.2,-5.71,,,,,,,,
Contl Coal Ltd,CCC,0.051,-0.3,-5.56,,,,,,,,
Excalibur Min,EXM,0.017,-0.1,-5.56,,,,,,,,
Forte Energy NL,FTE,0.17,-1,-5.56,,,,,,,,
Golden Gate Pet opt aug12,GGPO,0.017,-0.1,-5.56,,,,,,,,
Millennium Min,MOY,0.034,-0.2,-5.56,,,,,,,,
Samson Oil & Gas opt dec12,SSNO,0.017,-0.1,-5.56,,,,,,,,
Thor Min Plc cdi,THR,0.017,-0.1,-5.56,,,,,,,,
Coeur D'alene Mines cdi 1:1,CXC,16.00,-94,-5.55,,,,,,,,
Aurora Min Ltd,ARM,1.11,-6.5,-5.53,,,,,,,,
First Aust Res,FAR,0.054,-0.3,-5.26,,,,,,,,
Rimfire Pacific,RIM,0.018,-0.1,-5.26,,,,,,,,
Rox Res,RXL,0.018,-0.1,-5.26,,,,,,,,
West Wits Min Ltd,WWI,0.09,-0.5,-5.26,,,,,,,,
Blackham Res,BLK,0.275,-1.5,-5.17,,,,,,,,
Mindax Ltd,MDX,0.46,-2.5,-5.15,,,,,,,,
Royal Res,ROY,0.185,-1,-5.13,,,,,,,,
A1 Min Ltd,AAM,0.285,-1.5,-5.00,,,,,,,,
Audax Res,ADX,0.095,-0.5,-5.00,,,,,,,,
Capital Min,CMY,0.038,-0.2,-5.00,,,,,,,,
K2 Energy Ltd,KTE,0.038,-0.2,-5.00,,,,,,,,
