Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4960.3 at 16:34 8/4/2010  Report at 19:06 Thursday 8/4/2010. Processed 19:56 Thursday 8/4/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
INDUSTRIAL RISES,,,,,,,,,,,,
DSF Intl,DSF,0.014,0.4,40.00,,,,,,,,
Advanced Energy,AES,0.10,2.5,33.33,,,,,,,,
Incitive Ltd,ICV,0.008,0.2,33.33,,,,,,,,
BKM Management,BKM,0.013,0.3,30.00,,,,,,,,
Solagran Ltd,SLA,0.22,4.5,25.71,,,,,,,,
Hyro Ltd,HYO,0.025,0.5,25.00,,,,,,,,
ICSGlobal Ltd,ICS,0.015,0.3,25.00,,,,,,,,
bioMD Ltd,BOD,0.058,1,20.83,,,,,,,,
Pac Star Net,PNW,0.059,0.9,18.00,,,,,,,,
World Reach Ltd,WRR,0.007,0.1,16.67,,,,,,,,
CPI Grp Ltd,CPI,0.32,4.5,16.36,,,,,,,,
Medical Aus Ltd,MLA,0.029,0.4,16.00,,,,,,,,
Arturus Capital,AKW,0.195,2.5,14.71,,,,,,,,
Planet Platinum,PPN,0.25,3,13.64,,,,,,,,
CathRx Ltd,CXD,0.17,2,13.33,,,,,,,,
Supply Net,SNL,0.37,4,12.12,,,,,,,,
Apollo Cons,AOP,0.01,0.1,11.11,,,,,,,,
C @ Ltd,CEO,0.01,0.1,11.11,,,,,,,,
Globe Sec,GTI,0.10,1,11.11,,,,,,,,
Robe Aust Ltd,ROB,0.01,0.1,11.11,,,,,,,,
ITL Ltd,ITD,0.071,0.7,10.94,,,,,,,,
Senetas Corp,SEN,0.052,0.5,10.64,,,,,,,,
Adcorp Aust,AAU,0.21,2,10.53,,,,,,,,
EFTEL Ltd,EFT,0.021,0.2,10.53,,,,,,,,
Intermoco Ltd,INT,0.011,0.1,10.00,,,,,,,,
Intrapower Ltd,IPX,0.11,1,10.00,,,,,,,,
Trinity Grp stp,TCQ,0.12,1,9.09,,,,,,,,
Savcor Grp Ltd,SAV,0.125,1,8.70,,,,,,,,
Style Ltd,SYP,0.025,0.2,8.70,,,,,,,,
Clarius Grp Ltd,CND,0.76,6,8.57,,,,,,,,
Freedom Nutritional,FNP,0.32,2.5,8.47,,,,,,,,
Artist & Entertain,AEM,0.013,0.1,8.33,,,,,,,,
Medigard Ltd,MGZ,0.13,1,8.33,,,,,,,,
Metal Storm Ltd,MST,0.014,0.1,7.69,,,,,,,,
Souls Private Equity opt feb15,SOEOA,0.014,0.1,7.69,,,,,,,,
