Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4702.7 at 16:39 15/9/2010  Report at 19:05 Wednesday 15/9/2010. Processed 19:08 Wednesday 15/9/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
Great Western Exp,GTE,0.30,2,7.14,,,,,,,,
Manas Res Ltd,MSR,0.105,0.7,7.14,,,,,,,,
Newera Uranium,NRU,0.03,0.2,7.14,,,,,,,,
Promesa Ltd,PRA,0.075,0.5,7.14,,,,,,,,
Tawana Res NL,TAW,0.03,0.2,7.14,,,,,,,,
Tanami Gold NL,TAM,0.84,5.5,7.01,,,,,,,,
BCD Res NL,BCD,0.155,1,6.90,,,,,,,,
Industrial Min,IDM,0.155,1,6.90,,,,,,,,
Central Pet opt mar14,CTPO,0.047,0.3,6.82,,,,,,,,
Exco Res Ltd,EXS,0.55,3.5,6.80,,,,,,,,
Beadell Resource,BDR,0.395,2.5,6.76,,,,,,,,
Fission Energy,FIS,0.095,0.6,6.74,,,,,,,,
Atlantic Gold NL,ATV,0.048,0.3,6.67,,,,,,,,
Ethan Min Ltd,ETH,0.32,2,6.67,,,,,,,,
Golden Cross,GCR,0.016,0.1,6.67,,,,,,,,
Northwest Res,NWR,0.08,0.5,6.67,,,,,,,,
Panax Geothermal,PAX,0.048,0.3,6.67,,,,,,,,
Crusader Res,CAS,0.49,3,6.52,,,,,,,,
Papillon Res Ltd,PIR,0.33,2,6.45,,,,,,,,
Uraniumsa Ltd,USA,0.25,1.5,6.38,,,,,,,,
Icon Res Ltd,III,0.085,0.5,6.25,,,,,,,,
Resolute Min 12% cn12,RSGG,1.295,7.5,6.15,,,,,,,,
Dominion Min,DOM,2.60,15,6.12,,,,,,,,
Silver Mines Ltd,SVL,0.175,1,6.06,,,,,,,,
Texon Pet Ltd,TXN,0.525,3,6.06,,,,,,,,
Troy Res NL,TRY,3.04,17,5.92,,,,,,,,
Catalpa Res opt oct11,CAHOB,0.90,5,5.88,,,,,,,,
Planet Gas Ltd,PGS,0.09,0.5,5.88,,,,,,,,
Red 5 Ltd,RED,0.18,1,5.88,,,,,,,,
Redbank Copper,RCP,0.018,0.1,5.88,,,,,,,,
Triton Gold Ltd,TON,0.18,1,5.88,,,,,,,,
Wild Acre Metals,WAC,0.18,1,5.88,,,,,,,,
Central Pet,CTP,0.091,0.5,5.81,,,,,,,,
Ampella Min,AMX,2.55,14,5.81,,,,,,,,
Magnetic Res,MAU,0.37,2,5.71,,,,,,,,
ARC Explore Ltd,ARX,0.019,0.1,5.56,,,,,,,,
Drake Res,DRK,0.19,1,5.56,,,,,,,,
Gleneagle Gold,GLN,0.019,0.1,5.56,,,,,,,,
Green Rock Energy,GRK,0.019,0.1,5.56,,,,,,,,
Modena Res Ltd,MDA,0.019,0.1,5.56,,,,,,,,
Northern Uranium opt sep12,NTUOA,0.095,0.5,5.56,,,,,,,,
Every Day Mine Serv,EDS,0.04,0.2,5.26,,,,,,,,
Roc Oil Co,ROC,0.40,2,5.26,,,,,,,,
Royalco Res,RCO,0.40,2,5.26,,,,,,,,
Cortona Res,CRC,0.205,1,5.13,,,,,,,,
Range Res Ltd opt dec11,RRSO,0.041,0.2,5.13,,,,,,,,
Trafford Res,TRF,0.515,2.5,5.10,,,,,,,,
Azure Min,AZS,0.062,0.3,5.08,,,,,,,,
Heemskirk Cons,HSK,0.31,1.5,5.08,,,,,,,,
Catalpa Res,CAH,2.07,10,5.08,,,,,,,,
Robust Res,ROL,1.45,7,5.07,,,,,,,,
Rex Min Ltd,RXM,2.50,12,5.04,,,,,,,,
Clean Global Energy,CGV,0.063,0.3,5.00,,,,,,,,
Cortona Res opt jan12,CRCO,0.084,0.4,5.00,,,,,,,,
INDUSTRIAL FALLS,,,,,,,,,,,,
Cardia Bioplastics opt jun11,CNNO,0.001,-0.1,-50.00,,,,,,,,
Phylogica Ltd rts 17sep,PYCR,0.001,-0.1,-50.00,,,,,,,,
Odyssey Gaming,ODG,0.02,-1,-33.33,,,,,,,,
PharmAust Ltd opt mar12,PAAO,0.002,-0.1,-33.33,,,,,,,,
Byte Power Grp,BPG,0.003,-0.1,-25.00,,,,,,,,
Aeris Environmental,AEI,0.165,-2.5,-13.16,,,,,,,,
Antisense Therapeutic,ANP,0.014,-0.2,-12.50,,,,,,,,
Run Corp Ltd,RNC,0.071,-0.9,-11.25,,,,,,,,
E-Com Multi Ltd,ECE,0.008,-0.1,-11.11,,,,,,,,
Energio Ltd,EIO,0.008,-0.1,-11.11,,,,,,,,
Legacy Iron Ore opt dec12,LCYOA,0.016,-0.2,-11.11,,,,,,,,
Viagold Capital,VIA,1.30,-15,-10.34,,,,,,,,
GoConnect Ltd,GCN,0.044,-0.5,-10.20,,,,,,,,
Comtel Corp Ltd,CMO,0.018,-0.2,-10.00,,,,,,,,
Lindsay Aust,LAU,0.19,-2,-9.52,,,,,,,,
PharmAust Ltd,PAA,0.019,-0.2,-9.52,,,,,,,,
Cell Aquaculture,CAQ,0.10,-1,-9.09,,,,,,,,
Ainsworth Game Tech,AGI,0.115,-1,-8.00,,,,,,,,
Prophecy Intl ,PRO,0.23,-2,-8.00,,,,,,,,
EFTEL Ltd,EFT,0.012,-0.1,-7.69,,,,,,,,
Living & Leisure Grp stp,LLA,0.024,-0.2,-7.69,,,,,,,,
AMA Grp Ltd,AMA,0.05,-0.4,-7.41,,,,,,,,
Kip McGrath Edu Cntr,KME,0.255,-2,-7.27,,,,,,,,
Bigair Grp Ltd,BGL,0.195,-1.5,-7.14,,,,,,,,
Prana Biotech,PBT,0.13,-1,-7.14,,,,,,,,
IPGA Ltd,IPP,0.33,-2.5,-7.04,,,,,,,,
Ellex Medical Lasers,ELX,0.20,-1.5,-6.98,,,,,,,,
Anaeco Ltd,ANQ,0.135,-1,-6.90,,,,,,,,
Karmelsonix Ltd,KSX,0.014,-0.1,-6.67,,,,,,,,
ENV Clean Tech,ESI,0.029,-0.2,-6.45,,,,,,,,
Galileo Japan Tr unt,GJT,0.03,-0.2,-6.25,,,,,,,,
Style Ltd,SYP,0.015,-0.1,-6.25,,,,,,,,
Redcape Prop Grp stp,RPF,0.155,-1,-6.06,,,,,,,,
TZ Ltd,TZL,0.47,-3,-6.00,,,,,,,,
G8 Education Ltd,GEM,0.65,-4,-5.80,,,,,,,,
FSA Grp Ltd,FSA,0.33,-2,-5.71,,,,,,,,
Hostech Ltd,HTC,0.017,-0.1,-5.56,,,,,,,,
Gage Roads Brewing,GRB,0.069,-0.4,-5.48,,,,,,,,
RTL Corp Ltd,RTL,0.018,-0.1,-5.26,,,,,,,,
Aacl Hldgs Ltd,AAY,0.055,-0.3,-5.17,,,,,,,,
Qmastor Ltd,QML,0.275,-1.5,-5.17,,,,,,,,
Rubik Financial,RFL,0.055,-0.3,-5.17,,,,,,,,
Pac Enviromin,PEV,0.019,-0.1,-5.00,,,,,,,,
ZYL Ltd,ZYL,0.019,-0.1,-5.00,,,,,,,,
MINING FALLS,,,,,,,,,,,,
Golden State Res opt nov10,GDNOA,0.001,-0.1,-50.00,,,,,,,,
Mineral Commodities opt dec12,MRCO,0.006,-0.4,-40.00,,,,,,,,
Intec Ltd,INL,0.008,-0.2,-20.00,,,,,,,,
Kilgore Oil & Gas,KOG,0.008,-0.2,-20.00,,,,,,,,
Chrysalis Res opt jun13,CYSO,0.042,-0.9,-17.65,,,,,,,,
Newland Res,NRL,0.02,-0.4,-16.67,,,,,,,,
Red Sky Energy opt sep11,ROGOA,0.005,-0.1,-16.67,,,,,,,,
Lodestar Min,LSR,0.11,-2,-15.38,,,,,,,,
Lonrho Min Ltd opt nov10,LOMOA,0.023,-0.4,-14.81,,,,,,,,
Callabonna Uranium,CUU,0.006,-0.1,-14.29,,,,,,,,
Desert Energy,DSN,0.09,-1.5,-14.29,,,,,,,,
Victorian Gold Mines ctg,VGMCA,0.15,-2.5,-14.29,,,,,,,,
MEC Res opt jul13,MMRO,0.40,-6,-13.04,,,,,,,,
Avanco Res Ltd opt apr12,AVBOB,0.014,-0.2,-12.50,,,,,,,,
Lakes Oil NL,LKO,0.007,-0.1,-12.50,,,,,,,,
Rubianna Res Ltd,RRE,0.14,-2,-12.50,,,,,,,,
Ausgold Ltd,AUC,0.26,-3.5,-11.86,,,,,,,,
Entek Energy Ltd,ETE,0.15,-2,-11.76,,,,,,,,
Matsa Res,MAT,0.345,-4.5,-11.54,,,,,,,,
Blaze Intl,BLZ,0.008,-0.1,-11.11,,,,,,,,
Envirogold Ltd opt dec11,EVGO,0.008,-0.1,-11.11,,,,,,,,
Golden Gate Pet opt aug12,GGPO,0.008,-0.1,-11.11,,,,,,,,
Victory West Moly opt feb12,VWMOA,0.032,-0.4,-11.11,,,,,,,,
Yellow Rock,YRR,0.016,-0.2,-11.11,,,,,,,,
Rialto Energy opt jun11,RIAO,0.06,-0.7,-10.45,,,,,,,,
Consolidated Tin Min,CSD,0.045,-0.5,-10.00,,,,,,,,
Resource Base,RBX,0.045,-0.5,-10.00,,,,,,,,
Shaw River Res,SRR,0.135,-1.5,-10.00,,,,,,,,
Stirling Res,SRE,0.045,-0.5,-10.00,,,,,,,,
Stonehenge Metals opt dec12,SHEOA,0.038,-0.4,-9.52,,,,,,,,
Activex Ltd,AIV,0.059,-0.6,-9.23,,,,,,,,
Augustus Min,AUJ,0.15,-1.5,-9.09,,,,,,,,
Avonlea Min,AVZ,0.10,-1,-9.09,,,,,,,,
Bathurst Res opt dec10,BTUO,0.10,-1,-9.09,,,,,,,,
Horseshoe Metals opt jun12,HORO,0.10,-1,-9.09,,,,,,,,
Platsearch NL,PTS,0.10,-1,-9.09,,,,,,,,
Torrens Energy,TEY,0.10,-1,-9.09,,,,,,,,
Curnamona Energy,CUY,0.155,-1.5,-8.82,,,,,,,,
Metminco Ltd opt dec12,MNCO,0.105,-1,-8.70,,,,,,,,
Krucible Metals,KRB,0.32,-3,-8.57,,,,,,,,
Aust Renewable,ARW,0.011,-0.1,-8.33,,,,,,,,
Quest Pet,QPN,0.011,-0.1,-8.33,,,,,,,,
China Yunnan Copper,CYU,0.17,-1.5,-8.11,,,,,,,,
Lodestone Energy,LOD,0.092,-0.8,-8.00,,,,,,,,
Eastern Iron,EFE,0.12,-1,-7.69,,,,,,,,
Latrobe Magnesium,LMG,0.012,-0.1,-7.69,,,,,,,,
Power Res Ltd,PWW,0.06,-0.5,-7.69,,,,,,,,
Sundance Res,SDL,0.245,-2,-7.55,,,,,,,,
Hazelwood Res,HAZ,0.185,-1.5,-7.50,,,,,,,,
Oilex Ltd,OEX,0.185,-1.5,-7.50,,,,,,,,
Emergent Res,EMG,0.25,-2,-7.41,,,,,,,,
Stellar Res,SRZ,0.064,-0.5,-7.25,,,,,,,,
Austral Gold,AGD,0.26,-2,-7.14,,,,,,,,
Eden Energy Ltd,EDE,0.052,-0.4,-7.14,,,,,,,,
Exoma Energy Ltd,EXE,0.195,-1.5,-7.14,,,,,,,,
Meridian Min,MII,0.065,-0.5,-7.14,,,,,,,,
Transerv Energy,TSV,0.013,-0.1,-7.14,,,,,,,,
US Nickel Ltd,USN,0.13,-1,-7.14,,,,,,,,
Mineral Commodities,MRC,0.04,-0.3,-6.98,,,,,,,,
Kuth Energy Ltd,KEN,0.055,-0.4,-6.78,,,,,,,,
Aust Min Min,AKA,0.14,-1,-6.67,,,,,,,,
Gulf Mines Ltd,GLM,0.014,-0.1,-6.67,,,,,,,,
Navigator Res opt nov11,NAVO,0.07,-0.5,-6.67,,,,,,,,
Niplats Aust,NIP,0.42,-3,-6.67,,,,,,,,
Pelican Res,PEL,0.14,-1,-6.67,,,,,,,,
RAM Res,RMR,0.028,-0.2,-6.67,,,,,,,,
Hemisphere Res,HEM,0.43,-3,-6.52,,,,,,,,
ADX Energy Ltd,ADX,0.087,-0.6,-6.45,,,,,,,,
Apollo Gas Ltd,AZO,0.60,-4,-6.25,,,,,,,,
Batavia Min,BTV,0.225,-1.5,-6.25,,,,,,,,
Minotaur Explore,MEP,0.30,-2,-6.25,,,,,,,,
Red Fork Energy,RFE,0.465,-3,-6.06,,,,,,,,
Botswana Metals,BML,0.078,-0.5,-6.02,,,,,,,,
Pluton Res,PLV,0.47,-3,-6.00,,,,,,,,
YTC Res,YTC,0.235,-1.5,-6.00,,,,,,,,
Sino Gas Energy,SEH,0.032,-0.2,-5.88,,,,,,,,
WHL Energy Ltd,WHN,0.016,-0.1,-5.88,,,,,,,,
Adelaide Res,ADN,0.17,-1,-5.56,,,,,,,,
Raisama Ltd,RAI,0.17,-1,-5.56,,,,,,,,
Base Res Ltd,BSE,0.175,-1,-5.41,,,,,,,,
MEC Res,MMR,0.615,-3.5,-5.38,,,,,,,,
Accent Res NL,ACS,0.265,-1.5,-5.36,,,,,,,,
Mungana Gold Ltd,MUX,0.885,-5,-5.35,,,,,,,,
Centrex Metals,CXM,0.36,-2,-5.26,,,,,,,,
Marenica Energy,MEY,0.073,-0.4,-5.19,,,,,,,,
Buru Energy,BRU,0.285,-1.5,-5.00,,,,,,,,
Integrated Res,IRG,0.019,-0.1,-5.00,,,,,,,,
Talisman Min,TLM,1.14,-6,-5.00,,,,,,,,
Tasman Res Ltd,TAS,0.095,-0.5,-5.00,,,,,,,,
