Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4628.8 at 16:34 2/2/2010  Report at 19:05 Tuesday 2/2/2010. Processed 19:26 Tuesday 2/2/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
Clean Global Energy,CGV,0.135,1,8.00,,,,,,,,
Flinders Mines,FMS,0.135,1,8.00,,,,,,,,
Western Uranium,WTN,0.54,4,8.00,,,,,,,,
Iron Ore Hldgs,IOH,2.17,16,7.96,,,,,,,,
Hill End Gold,HEG,0.205,1.5,7.89,,,,,,,,
Orion Gold NL,ORN,0.041,0.3,7.89,,,,,,,,
Gold One Int Ltd,GDO,0.275,2,7.84,,,,,,,,
Atlas Iron Ltd,AGO,1.955,14,7.71,,,,,,,,
Anchor Res,AHR,0.28,2,7.69,,,,,,,,
Copper Range Ltd,CRJ,0.028,0.2,7.69,,,,,,,,
Glengarry Res,GGY,0.056,0.4,7.69,,,,,,,,
Iron Road Ltd,IRD,0.63,4.5,7.69,,,,,,,,
Marengo Min,MGO,0.14,1,7.69,,,,,,,,
Navigator Res,NAV,0.14,1,7.69,,,,,,,,
Red Fork Energy,RFE,0.84,6,7.69,,,,,,,,
Silver Mines Ltd,SVL,0.07,0.5,7.69,,,,,,,,
Sunset Energy Ltd,SEY,0.14,1,7.69,,,,,,,,
Venture Min,VMS,0.355,2.5,7.58,,,,,,,,
Cobar Cons,CCU,0.215,1.5,7.50,,,,,,,,
Elixir Pet Ltd,EXR,0.043,0.3,7.50,,,,,,,,
Hannans Reward,HNR,0.215,1.5,7.50,,,,,,,,
Curnamona Energy,CUY,0.36,2.5,7.46,,,,,,,,
Silver Swan Grp,SWN,0.36,2.5,7.46,,,,,,,,
Iron Ore Hldgs opt apr11,IOHO,1.30,9,7.44,,,,,,,,
Kentor Gold Ltd,KGL,0.145,1,7.41,,,,,,,,
Tiaro Coal Ltd,TCM,0.29,2,7.41,,,,,,,,
Energy And Min opt jul11,EMAO,0.044,0.3,7.32,,,,,,,,
Metrocoal Ltd,MTE,0.22,1.5,7.32,,,,,,,,
Aditya Birla,ABY,1.035,7,7.25,,,,,,,,
African Energy Res cdi,AFR,0.105,0.7,7.14,,,,,,,,
Central Pet opt mar14,CTPO,0.06,0.4,7.14,,,,,,,,
Gondwana Res,GDA,0.03,0.2,7.14,,,,,,,,
Laconia Res Ltd,LCR,0.15,1,7.14,,,,,,,,
Meteoric Res,MEI,0.15,1,7.14,,,,,,,,
Midas Res,MDS,0.03,0.2,7.14,,,,,,,,
Uran Ltd,URA,0.045,0.3,7.14,,,,,,,,
Jabiru Metals Ltd,JML,0.38,2.5,7.04,,,,,,,,
Apex Min NL,AXM,0.031,0.2,6.90,,,,,,,,
Dragon Min Ltd,DRA,0.093,0.6,6.90,,,,,,,,
ELK Pet,ELK,0.155,1,6.90,,,,,,,,
Molopo Energy Ltd,MPO,1.165,7.5,6.88,,,,,,,,
Aquila Res,AQA,8.45,54,6.83,,,,,,,,
Bass Metals Ltd,BSM,0.235,1.5,6.82,,,,,,,,
Integra Min Ltd,IGR,0.235,1.5,6.82,,,,,,,,
North Aust Ltd,NAD,0.047,0.3,6.82,,,,,,,,
Horizon Oil Ltd,HZN,0.315,2,6.78,,,,,,,,
Archer Explore,AXE,0.16,1,6.67,,,,,,,,
Azumah Res,AZM,0.24,1.5,6.67,,,,,,,,
Bauxite Resource,BAU,0.80,5,6.67,,,,,,,,
Beacon Min opt aug10,BCNOA,0.016,0.1,6.67,,,,,,,,
Clancy Explore,CLY,0.16,1,6.67,,,,,,,,
Lonrho Min Ltd,LOM,0.016,0.1,6.67,,,,,,,,
Sun Res NL,SUR,0.08,0.5,6.67,,,,,,,,
Syngas Ltd,SYS,0.032,0.2,6.67,,,,,,,,
Talisman Min,TLM,0.88,5.5,6.67,,,,,,,,
Newmont Min  cdi 10:1,NEM,5.14,32,6.64,,,,,,,,
Lynas Corp,LYC,0.565,3.5,6.60,,,,,,,,
Fortescue Metals Grp,FMG,4.69,29,6.59,,,,,,,,
Ampella Min opt jul10,AMXO,0.49,3,6.52,,,,,,,,
Gladiator Res,GLA,0.245,1.5,6.52,,,,,,,,
Discovery Metals,DML,0.66,4,6.45,,,,,,,,
Bandanna Energy,BND,0.585,3.5,6.36,,,,,,,,
Venus Res,VNS,0.67,4,6.35,,,,,,,,
Norseman Gold cdi 1:1,NGX,0.84,5,6.33,,,,,,,,
Adelphi Energy,ADI,0.17,1,6.25,,,,,,,,
Avanco Res Ltd opt apr12,AVBOB,0.017,0.1,6.25,,,,,,,,
Coalspur Mines,CPL,0.34,2,6.25,,,,,,,,
North Queensland,NQM,0.255,1.5,6.25,,,,,,,,
St Barbara Ltd,SBM,0.255,1.5,6.25,,,,,,,,
Tiger Res,TGS,0.255,1.5,6.25,,,,,,,,
WCP Res Ltd,WCP,0.085,0.5,6.25,,,,,,,,
Po Valley Energy,PVE,1.54,9,6.21,,,,,,,,
Deep Yellow Ltd,DYL,0.26,1.5,6.12,,,,,,,,
Strike Energy Ltd,STX,0.26,1.5,6.12,,,,,,,,
Talisman Min opt dec10,TLMO,0.70,4,6.06,,,,,,,,
Enterprise Metals,ENT,0.265,1.5,6.00,,,,,,,,
Citadel Resource Grp,CGG,0.355,2,5.97,,,,,,,,
Indo Mines Ltd,IDO,0.355,2,5.97,,,,,,,,
Excalibur Min,EXM,0.018,0.1,5.88,,,,,,,,
Lodestar Min,LSR,0.09,0.5,5.88,,,,,,,,
Universal Res,URL,0.018,0.1,5.88,,,,,,,,
Aquarius Platinum,AQP,7.05,39,5.86,,,,,,,,
Antares Energy,AZZ,0.645,3.5,5.74,,,,,,,,
Pepinnini Min,PNN,0.185,1,5.71,,,,,,,,
Metgasco Ltd,MEL,0.65,3.5,5.69,,,,,,,,
3D Oil Ltd,TDO,0.28,1.5,5.66,,,,,,,,
Giralia Res NL,GIR,1.51,8,5.59,,,,,,,,
Ausgold Ltd,AUC,0.19,1,5.56,,,,,,,,
Greenearth Energy,GER,0.19,1,5.56,,,,,,,,
Range River Gold,RNG,0.038,0.2,5.56,,,,,,,,
Eldorado Gold cdi 1:1,EAU,13.97,73,5.51,,,,,,,,
Avoca Res,AVO,1.63,8.5,5.50,,,,,,,,
Gindalbie Metals,GBG,0.965,5,5.46,,,,,,,,
AWE Ltd,AWE,2.71,14,5.45,,,,,,,,
Centennial Coal,CEY,3.69,19,5.43,,,,,,,,
Kagara Ltd,KZL,0.875,4.5,5.42,,,,,,,,
Boulder Steel,BGD,0.195,1,5.41,,,,,,,,
Tanami Gold NL,TAM,0.059,0.3,5.36,,,,,,,,
Rio Tinto Ltd,RIO,71.01,360,5.34,,,,,,,,
MEO Aust Ltd,MEO,0.395,2,5.33,,,,,,,,
Equinox Min Ltd cdi,EQN,3.76,19,5.32,,,,,,,,
Panoramic Res,PAN,1.88,9.5,5.32,,,,,,,,
Perilya Ltd,PEM,0.60,3,5.26,,,,,,,,
Cape Lambert Res,CFE,0.505,2.5,5.21,,,,,,,,
Andean Res Ltd,AND,2.44,12,5.17,,,,,,,,
Focus Min Ltd,FML,0.061,0.3,5.17,,,,,,,,
Lihir Gold Ltd,LGL,2.85,14,5.17,,,,,,,,
Jindalee Res,JRL,1.125,5.5,5.14,,,,,,,,
Jupiter Mines,JMS,0.205,1,5.13,,,,,,,,
Carnarvon Pet,CVN,0.515,2.5,5.10,,,,,,,,
Straits Res,SRL,1.445,7,5.09,,,,,,,,
Arrow Energy,AOE,3.73,18,5.07,,,,,,,,
Envirogold Ltd opt dec11,EVGO,0.021,0.1,5.00,,,,,,,,
Kilgore Oil & Gas,KOG,0.021,0.1,5.00,,,,,,,,
Niplats Aust,NIP,0.525,2.5,5.00,,,,,,,,
Strategic Min,SMC,0.021,0.1,5.00,,,,,,,,
INDUSTRIAL FALLS,,,,,,,,,,,,
Anaeco Ltd opt may12,ANQOA,0.001,-0.3,-75.00,,,,,,,,
Anaeco Ltd  opt may10,ANQO,0.001,-0.2,-66.67,,,,,,,,
WDS Ltd,WDS,0.69,-82.5,-54.46,,,,,,,,
C @ Ltd opt apr12,CEOO,0.003,-0.3,-50.00,,,,,,,,
APA Financial,APP,0.014,-0.8,-36.36,,,,,,,,
Entellect Solutions,ESN,0.002,-0.1,-33.33,,,,,,,,
QRSciences Hldgs opt jun12,QRSOA,0.002,-0.1,-33.33,,,,,,,,
Odyssey Gaming,ODG,0.05,-2,-28.57,,,,,,,,
Dromana Estate,DMY,0.03,-1,-25.00,,,,,,,,
IM Medical Ltd,IMI,0.003,-0.1,-25.00,,,,,,,,
Multi Channel,MUT,0.003,-0.1,-25.00,,,,,,,,
Olea Australis,OLE,0.003,-0.1,-25.00,,,,,,,,
Diversa Ltd,DVA,0.08,-2,-20.00,,,,,,,,
Paragon Care Ltd opt may12,PGCOA,0.008,-0.2,-20.00,,,,,,,,
Aust Leaders opt nov10,ALFO,0.035,-0.7,-16.67,,,,,,,,
AWH Corp Ltd,AWL,0.005,-0.1,-16.67,,,,,,,,
ETT Ltd fpo nz,ETT,0.005,-0.1,-16.67,,,,,,,,
Anaeco Ltd,ANQ,0.21,-4,-16.00,,,,,,,,
Legend Corp,LGD,0.15,-2.5,-14.29,,,,,,,,
Mint Wireless,MNW,0.03,-0.5,-14.29,,,,,,,,
CathRx Ltd,CXD,0.38,-6,-13.64,,,,,,,,
Biotron Ltd opt dec11,BITO,0.026,-0.4,-13.33,,,,,,,,
Calliden Grp,CIX,0.265,-4,-13.11,,,,,,,,
Montec Intl,MTI,0.007,-0.1,-12.50,,,,,,,,
bioMD Ltd,BOD,0.043,-0.6,-12.24,,,,,,,,
Powerlan Ltd,PWR,0.061,-0.8,-11.59,,,,,,,,
Empired Ltd,EPD,0.115,-1.5,-11.54,,,,,,,,
Alpha Financial Prod ser1frn12,AFPHA,19.50,-250,-11.36,,,,,,,,
Capitol Health,CAJ,0.04,-0.5,-11.11,,,,,,,,
Prime Financial,PFG,0.28,-3.5,-11.11,,,,,,,,
C @ Ltd,CEO,0.009,-0.1,-10.00,,,,,,,,
Coote Industrial,CXG,0.18,-2,-10.00,,,,,,,,
Facilitate Digital,FAC,0.045,-0.5,-10.00,,,,,,,,
Marbletrend Grp,MBD,0.063,-0.7,-10.00,,,,,,,,
Sino Strategic Intl,SSI,0.525,-5.5,-9.48,,,,,,,,
Sth Crs Elect Engnr,SXE,1.25,-13,-9.42,,,,,,,,
Quay Magnesium,QMG,0.03,-0.3,-9.09,,,,,,,,
Cardia Bioplastics,CNN,0.022,-0.2,-8.33,,,,,,,,
Panorama Synergy,PSY,0.285,-2.5,-8.06,,,,,,,,
Altera Res Ltd,AEA,0.115,-1,-8.00,,,,,,,,
Atlas Southsea Pearl,ATP,0.115,-1,-8.00,,,,,,,,
IFS Construct Ltd,IFS,0.046,-0.4,-8.00,,,,,,,,
Multiplex Acumen unt,MPF,0.12,-1,-7.69,,,,,,,,
APN Prop Grp,APD,0.305,-2.5,-7.58,,,,,,,,
Quantum Energy,QTM,0.125,-1,-7.41,,,,,,,,
Netcomm Ltd,NTC,0.19,-1.5,-7.32,,,,,,,,
Ross Human Direction,RHD,0.385,-3,-7.23,,,,,,,,
Imdex Ltd,IMD,0.58,-4.5,-7.20,,,,,,,,
Living Cell Tech,LCT,0.195,-1.5,-7.14,,,,,,,,
Pac Enviromin,PEV,0.026,-0.2,-7.14,,,,,,,,
Canada Land Ltd cdi,CDL,0.069,-0.5,-6.76,,,,,,,,
Acuvax Ltd,ACU,0.014,-0.1,-6.67,,,,,,,,
China Steel,CNH,0.14,-1,-6.67,,,,,,,,
Oldfields Hldgs,OLH,0.21,-1.5,-6.67,,,,,,,,
Aust Ethical,AEF,28.99,-201,-6.48,,,,,,,,
Ironbark Capital,IBC,0.44,-3,-6.38,,,,,,,,
Eastland Medical opt jun11,EMSOB,0.032,-0.2,-5.88,,,,,,,,
Forest Place Grp,FPG,0.80,-5,-5.88,,,,,,,,
Multiplex European unt,MUE,0.16,-1,-5.88,,,,,,,,
Xceed Capital Ltd,XCD,0.016,-0.1,-5.88,,,,,,,,
Mesoblast Ltd,MSB,1.855,-11.5,-5.84,,,,,,,,
Namoi Cotton ccu,NAM,0.405,-2.5,-5.81,,,,,,,,
Engin Ltd,ENG,0.65,-4,-5.80,,,,,,,,
Environment Grp,EGL,0.065,-0.4,-5.80,,,,,,,,
Aurora Sand Au Tr ord unt,ABW,1.145,-7,-5.76,,,,,,,,
Sunshine Heart cdi,SHC,0.033,-0.2,-5.71,,,,,,,,
Ariadne Aust,ARA,0.25,-1.5,-5.66,,,,,,,,
Sky Net fpo nz,SKT,3.65,-21,-5.44,,,,,,,,
Probiomics Ltd,PCC,0.018,-0.1,-5.26,,,,,,,,
Viridis Clean stpld,VIR,0.185,-1,-5.13,,,,,,,,
Biodiem Ltd,BDM,0.19,-1,-5.00,,,,,,,,
CO2 Grp Ltd,COZ,0.19,-1,-5.00,,,,,,,,
MINING FALLS,,,,,,,,,,,,
Aragon Res opt sep10,AAGO,0.01,-2,-66.67,,,,,,,,
Aust Mines Ltd,AUZ,0.001,-0.1,-50.00,,,,,,,,
Greenvale Min NL ctg,GRVCA,0.003,-0.3,-50.00,,,,,,,,
Proto Resource & opt aug11,PRWO,0.003,-0.3,-50.00,,,,,,,,
RAM Res opt jun10,RMROA,0.001,-0.1,-50.00,,,,,,,,
Agri Energy Ltd,AAE,0.01,-0.5,-33.33,,,,,,,,
Carnavale Res,CAV,0.17,-8,-32.00,,,,,,,,
Altura Min Ltd opt may10,AJMO,0.018,-0.8,-30.77,,,,,,,,
Syrah Res,SYR,0.12,-4.5,-27.27,,,,,,,,
Gulf Mines Ltd,GLM,0.03,-1.1,-26.83,,,,,,,,
Catalpa Res opt jun10,CAHO,0.30,-10.5,-25.93,,,,,,,,
Oil Basins Ltd opt jun12,OBLOA,0.006,-0.2,-25.00,,,,,,,,
Crusader Res,CAS,0.27,-8,-22.86,,,,,,,,
Jervois Min,JRV,0.004,-0.1,-20.00,,,,,,,,
Nex Metals Explor,NME,0.195,-4.5,-18.75,,,,,,,,
Callabonna Uranium,CUU,0.014,-0.3,-17.65,,,,,,,,
RAM Res opt mar12,RMRO,0.016,-0.3,-15.79,,,,,,,,
Encounter Res,ENR,0.20,-3.5,-14.89,,,,,,,,
Carpentaria Exp,CAP,0.12,-2,-14.29,,,,,,,,
Noble Min Res,NMG,0.30,-5,-14.29,,,,,,,,
Republic Gold Ltd opt jun11,RAUOA,0.006,-0.1,-14.29,,,,,,,,
