Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4262.7 at 16:36 1/7/2010  Report at 19:05 Thursday 1/7/2010. Processed 19:35 Thursday 1/7/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
INDUSTRIAL RISES,,,,,,,,,,,,
Future Corp,FUT,0.002,0.1,100.00,,,,,,,,
IM Medical Ltd,IMI,0.002,0.1,100.00,,,,,,,,
Swish Grp Ltd,SWG,0.002,0.1,100.00,,,,,,,,
Rivercity Motorway stp,RCY,0.035,1.5,75.00,,,,,,,,
Legacy Iron Ore opt dec12,LCYOB,0.06,2.5,71.43,,,,,,,,
Media Grp Int Ltd,MUI,0.01,0.4,66.67,,,,,,,,
Legacy Iron Ore opt jan12,LCYO,0.04,1.3,48.15,,,,,,,,
Montec Intl,MTI,0.007,0.2,40.00,,,,,,,,
OBJ Ltd opt dec10,OBJO,0.014,0.3,27.27,,,,,,,,
Legacy Iron Ore,LCY,0.145,3,26.09,,,,,,,,
Comtel Corp Ltd,CMO,0.02,0.4,25.00,,,,,,,,
Aacl Hldgs Ltd,AAY,0.12,2,20.00,,,,,,,,
TPL Corp Ltd,TPL,0.018,0.3,20.00,,,,,,,,
Webfirm Grp Ltd,WFM,0.088,1.4,18.92,,,,,,,,
Geodynamics Ltd,GDY,0.39,6,18.18,,,,,,,,
Oakajee Corp Ltd,OKJ,0.13,2,18.18,,,,,,,,
PPK Grp Ltd,PPK,0.46,7,17.95,,,,,,,,
Bluglass Ltd,BLG,0.135,2,17.39,,,,,,,,
G8 Education Ltd,GEM,0.59,8.5,16.83,,,,,,,,
Cape Range Ltd,CAG,0.007,0.1,16.67,,,,,,,,
Stirling Products,STI,0.007,0.1,16.67,,,,,,,,
Hawkley Oil And Gas,HOG,0.18,2.5,16.13,,,,,,,,
CBD Energy Ltd,CBD,0.115,1.5,15.00,,,,,,,,
Quest Min Ltd,QNL,0.039,0.5,14.71,,,,,,,,
Redcape Prop Grp stp,RPF,0.20,2.5,14.29,,,,,,,,
GoConnect Ltd,GCN,0.025,0.3,13.64,,,,,,,,
Nomad Bld,NOD,0.125,1.5,13.64,,,,,,,,
OBJ Ltd,OBJ,0.025,0.3,13.64,,,,,,,,
Cbio Ltd,CBZ,0.30,3.5,13.21,,,,,,,,
Quickstep Hldgs,QHL,0.265,3,12.77,,,,,,,,
Apollo Cons,AOP,0.009,0.1,12.50,,,,,,,,
Mooter Media Ltd,MMZ,0.009,0.1,12.50,,,,,,,,
Strategic Pooled,SPD,0.09,1,12.50,,,,,,,,
Orbital Corp Ltd,OEC,0.028,0.3,12.00,,,,,,,,
Solagran Ltd,SLA,0.14,1.5,12.00,,,,,,,,
Pharmanet Grp,PNO,0.01,0.1,11.11,,,,,,,,
Service Stream,SSM,0.255,2.5,10.87,,,,,,,,
Keybridge Capital,KBC,0.093,0.9,10.71,,,,,,,,
Pienets Ltd,PIE,0.021,0.2,10.53,,,,,,,,
ENV Clean Tech opt jan14,ESIO,0.022,0.2,10.00,,,,,,,,
Netcomm Ltd,NTC,0.22,2,10.00,,,,,,,,
Clean Seas Tuna,CSS,0.094,0.8,9.30,,,,,,,,
Structural Monitor cdi,SMN,0.012,0.1,9.09,,,,,,,,
Neptune Marine,NMS,0.255,2,8.51,,,,,,,,
Lifestyle Communit,LIC,0.065,0.5,8.33,,,,,,,,
Tissue Therapies,TIS,0.195,1.5,8.33,,,,,,,,
Wasabi Energy Ltd,WAS,0.013,0.1,8.33,,,,,,,,
Fantastic Hldgs,FAN,2.16,16,8.00,,,,,,,,
Genera Biosystems,GBI,0.485,3.5,7.78,,,,,,,,
Antisense Therapeutic,ANP,0.014,0.1,7.69,,,,,,,,
Anteo Diagnostics,ADO,0.058,0.4,7.41,,,,,,,,
Mikoh Corp,MIK,0.075,0.5,7.14,,,,,,,,
PharmAust Ltd opt mar12,PAAO,0.016,0.1,6.67,,,,,,,,
