Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4584.9 at 16:36 5/8/2010  Report at 19:05 Thursday 5/8/2010. Processed 19:23 Thursday 5/8/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
INDUSTRIAL RISES,,,,,,,,,,,,
M2M Corp,MCL,0.002,0.1,100.00,,,,,,,,
Broad Invest,BRO,0.003,0.1,50.00,,,,,,,,
Helicon Grp,HCG,0.02,0.6,42.86,,,,,,,,
Synergy Plus Ltd,SNR,0.04,1,33.33,,,,,,,,
Transol Corp,TNC,0.004,0.1,33.33,,,,,,,,
bioMD Ltd,BOD,0.026,0.6,30.00,,,,,,,,
Quickstep Hldgs,QHL,0.38,7.5,24.59,,,,,,,,
Richfield Internat,RIS,0.12,2,20.00,,,,,,,,
Grandbridge Ltd,GBA,0.31,5,19.23,,,,,,,,
CEC Grp Ltd,CEG,0.097,1.5,18.29,,,,,,,,
Axiom Prop,AXI,0.03,0.4,15.38,,,,,,,,
Adtrans Grp,ADG,4.09,54,15.21,,,,,,,,
Cbio Ltd,CBZ,0.23,3,15.00,,,,,,,,
Clean Teq Hldgs,CLQ,0.27,3.5,14.89,,,,,,,,
Brain Resource,BRC,0.235,3,14.63,,,,,,,,
Advanced Energy,AES,0.049,0.6,13.95,,,,,,,,
US Nickel Ltd,USN,0.13,1.5,13.04,,,,,,,,
Berklee Ltd,BER,0.495,5.5,12.50,,,,,,,,
Enerji Ltd,ERJ,0.03,0.3,11.11,,,,,,,,
Imugene Ltd,IMU,0.06,0.6,11.11,,,,,,,,
Pac Energy,PEA,0.25,2.5,11.11,,,,,,,,
Soilsub Tech,SOI,0.01,0.1,11.11,,,,,,,,
Contango Capital,CCQ,0.775,7.5,10.71,,,,,,,,
Canada Land Ltd cdi,CDL,0.088,0.8,10.00,,,,,,,,
OBJ Ltd opt dec10,OBJO,0.022,0.2,10.00,,,,,,,,
Orbital Corp Ltd,OEC,0.033,0.3,10.00,,,,,,,,
Stirling Products,STI,0.011,0.1,10.00,,,,,,,,
China Steel,CNH,0.09,0.8,9.76,,,,,,,,
Galileo Japan Tr unt,GJT,0.035,0.3,9.38,,,,,,,,
Legacy Iron Ore,LCY,0.12,1,9.09,,,,,,,,
MGM Wireless Ltd,MWR,0.012,0.1,9.09,,,,,,,,
Oaks Hotels & Resort,OAK,0.315,2.5,8.62,,,,,,,,
Adultshop Com,ASC,0.013,0.1,8.33,,,,,,,,
Tissue Therapies,TIS,0.195,1.5,8.33,,,,,,,,
Oohmedia Grp Ltd,OOH,0.20,1.5,8.11,,,,,,,,
Reclaim Ind,RCM,0.04,0.3,8.11,,,,,,,,
APN European Retail stp,AEZ,0.027,0.2,8.00,,,,,,,,
