Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4907.2 at 16:34 29/3/2010  Report at 19:06 Monday 29/3/2010. Processed 19:30 Monday 29/3/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
Cityview Corp,CVI,0.003,0.1,50.00,,,,,,,,
Capital Min,CMY,0.047,1.4,42.42,,,,,,,,
Carnavale Res opt feb13,CAVO,0.10,2.5,33.33,,,,,,,,
Cazaly Res opt feb11,CAZO,0.285,6,26.67,,,,,,,,
Baraka Pet,BKP,0.005,0.1,25.00,,,,,,,,
Grand Gulf Energy,GGE,0.01,0.2,25.00,,,,,,,,
Matilda Zircon,MZI,0.021,0.4,23.53,,,,,,,,
Sth Boulder Mines,STB,0.455,7.5,19.74,,,,,,,,
Boss Energy Ltd,BOE,0.05,0.8,19.05,,,,,,,,
Aust Gold Invest,AGV,0.027,0.4,17.39,,,,,,,,
Rialto Energy,RIA,0.17,2.5,17.24,,,,,,,,
ARC Explore Ltd,ARX,0.048,0.7,17.07,,,,,,,,
Buru Energy opt oct10,BRUO,0.007,0.1,16.67,,,,,,,,
Callabonna Uranium,CUU,0.014,0.2,16.67,,,,,,,,
Fox Res opt nov10,FXRO,0.035,0.5,16.67,,,,,,,,
Hawthorn Res,HAW,0.007,0.1,16.67,,,,,,,,
Imperial Corp Ltd,IMP,0.007,0.1,16.67,,,,,,,,
Olympus Pacific Min  1:1,OYM,0.33,4.5,15.79,,,,,,,,
Orion Metals Ltd,ORM,0.115,1.5,15.00,,,,,,,,
Northern Star,NST,0.031,0.4,14.81,,,,,,,,
Eleckra Mines opt jun11,EKMO,0.04,0.5,14.29,,,,,,,,
Essential Pet,EPR,0.008,0.1,14.29,,,,,,,,
Comet Ridge Ltd,COI,0.33,4,13.79,,,,,,,,
African Energy Res cdi,AFR,0.095,1.1,13.10,,,,,,,,
Icon Energy Ltd,ICN,0.26,3,13.04,,,,,,,,
Silver Mines Ltd,SVL,0.079,0.9,12.86,,,,,,,,
Burey Gold Ltd,BYR,0.063,0.7,12.50,,,,,,,,
Cazaly Res,CAZ,0.46,5,12.20,,,,,,,,
Pepinnini Min,PNN,0.185,2,12.12,,,,,,,,
Envirogold Ltd,EVG,0.075,0.8,11.94,,,,,,,,
Korab Res,KOR,0.435,4.5,11.54,,,,,,,,
Metals Aust,MLS,0.01,0.1,11.11,,,,,,,,
Uramet Min,URM,0.05,0.5,11.11,,,,,,,,
Namibian Copper,NCO,0.155,1.5,10.71,,,,,,,,
3D Res Ltd,DDD,0.021,0.2,10.53,,,,,,,,
Heritage Gold Nz,HTM,0.021,0.2,10.53,,,,,,,,
Dynasty Metals,DMA,0.265,2.5,10.42,,,,,,,,
Breakaway Res,BRW,0.066,0.6,10.00,,,,,,,,
Magnum Min & Exp,MGU,0.11,1,10.00,,,,,,,,
Mamba Min,MAB,0.033,0.3,10.00,,,,,,,,
Oilex Ltd,OEX,0.11,1,10.00,,,,,,,,
Territory Uranium,TUC,0.11,1,10.00,,,,,,,,
Catalpa Res opt jun10,CAHO,0.45,4,9.76,,,,,,,,
Northern Min,NMI,0.17,1.5,9.68,,,,,,,,
Strike Res,SRK,0.91,8,9.64,,,,,,,,
Signature Metals,SBL,0.023,0.2,9.52,,,,,,,,
Aust Min Min,AKA,0.24,2,9.09,,,,,,,,
Blina Diamonds NL,BDI,0.012,0.1,9.09,,,,,,,,
MEO Aust Ltd,MEO,0.36,3,9.09,,,,,,,,
Aura Energy,AEE,0.185,1.5,8.82,,,,,,,,
Adelphi Energy,ADI,0.31,2.5,8.77,,,,,,,,
Regal Res,RER,0.05,0.4,8.70,,,,,,,,
Azumah Res,AZM,0.385,3,8.45,,,,,,,,
Alara Res Ltd,AUQ,0.13,1,8.33,,,,,,,,
Jupiter Energy opt jun10,JPROA,0.013,0.1,8.33,,,,,,,,
Lachlan Star Ltd,LSA,0.013,0.1,8.33,,,,,,,,
Lodestone Energy,LOD,0.13,1,8.33,,,,,,,,
A'asia Gold,AAO,0.07,0.5,7.69,,,,,,,,
Focus Min Ltd,FML,0.056,0.4,7.69,,,,,,,,
Greenland Min En opt jun11,GGGO,0.28,2,7.69,,,,,,,,
Rubicon Res,RBR,0.07,0.5,7.69,,,,,,,,
GME Res Ltd,GME,0.085,0.6,7.59,,,,,,,,
Nupower Res,NUP,0.071,0.5,7.58,,,,,,,,
Lefroy Res Ltd,LEF,0.057,0.4,7.55,,,,,,,,
Beadell Resource,BDR,0.215,1.5,7.50,,,,,,,,
Carnavale Res,CAV,0.29,2,7.41,,,,,,,,
Blackham Res opt oct11,BLKO,0.075,0.5,7.14,,,,,,,,
Greenearth Energy,GER,0.15,1,7.14,,,,,,,,
Moby Oil & Gas,MOG,0.15,1,7.14,,,,,,,,
Ord River Res,ORD,0.045,0.3,7.14,,,,,,,,
Talisman Min opt dec10,TLMO,0.75,5,7.14,,,,,,,,
Tasman Res Ltd,TAS,0.15,1,7.14,,,,,,,,
Blackthorn Res,BTR,0.91,6,7.06,,,,,,,,
Latrobe Magnesium,LMG,0.016,0.1,6.67,,,,,,,,
Minara Res,MRE,0.89,5.5,6.59,,,,,,,,
Morning Star Gold,MCO,0.335,2,6.35,,,,,,,,
Crescent Gold,CRE,0.17,1,6.25,,,,,,,,
East Coast Min,ECM,0.051,0.3,6.25,,,,,,,,
Frontier Res,FNT,0.07,0.4,6.06,,,,,,,,
Zamia Gold Mines,ZGM,0.053,0.3,6.00,,,,,,,,
Coalspur Mines,CPL,0.535,3,5.94,,,,,,,,
Gullewa Ltd,GUL,0.072,0.4,5.88,,,,,,,,
Quantum Res,QUR,0.018,0.1,5.88,,,,,,,,
Austin Explore,AKK,0.055,0.3,5.77,,,,,,,,
Apollo Min Ltd,AON,0.185,1,5.71,,,,,,,,
Austpac Res NL,APG,0.037,0.2,5.71,,,,,,,,
Pike River Coal,PRC,0.74,4,5.71,,,,,,,,
Northern Energy,NEC,1.30,7,5.69,,,,,,,,
Orocobre Ltd,ORE,2.25,12,5.63,,,,,,,,
Globe Metals & Mining,GBE,0.19,1,5.56,,,,,,,,
Transerv Energy,TSV,0.019,0.1,5.56,,,,,,,,
Oklo Uranium Ltd,OKU,0.078,0.4,5.41,,,,,,,,
Ashburton Min,ATN,0.02,0.1,5.26,,,,,,,,
Regal Res opt nov11,REROB,0.02,0.1,5.26,,,,,,,,
Atticus Resource opt sep12,ACZO,0.042,0.2,5.00,,,,,,,,
Enterprise Metals opt jun12,ENTO,0.063,0.3,5.00,,,,,,,,
Padbury Min Ltd,PDY,0.021,0.1,5.00,,,,,,,,
INDUSTRIAL FALLS,,,,,,,,,,,,
Money3 Corp,MNY,0.41,-9,-18.00,,,,,,,,
Facilitate Digital,FAC,0.07,-1.5,-17.65,,,,,,,,
Structural Monitor cdi,SMN,0.014,-0.3,-17.65,,,,,,,,
Aust China Hldgs,AAK,0.005,-0.1,-16.67,,,,,,,,
Austofix Grp Ltd,AYX,1.00,-20,-16.67,,,,,,,,
Freshtel Hldgs,FRE,0.005,-0.1,-16.67,,,,,,,,
Viralytics Ltd opt jun10,VLAO,0.026,-0.4,-13.33,,,,,,,,
Cape Range Ltd,CAG,0.007,-0.1,-12.50,,,,,,,,
ICSGlobal Ltd,ICS,0.014,-0.2,-12.50,,,,,,,,
Transol Corp,TNC,0.007,-0.1,-12.50,,,,,,,,
World Reach Ltd,WRR,0.007,-0.1,-12.50,,,,,,,,
Viridis Clean stp,VIR,0.093,-1.2,-11.43,,,,,,,,
Apollo Cons,AOP,0.008,-0.1,-11.11,,,,,,,,
Altera Res Ltd,AEA,0.205,-2.5,-10.87,,,,,,,,
Compass Hotel stp,CXH,0.026,-0.3,-10.34,,,,,,,,
Everest Financial,EFG,0.052,-0.6,-10.34,,,,,,,,
C @ Ltd,CEO,0.009,-0.1,-10.00,,,,,,,,
ENV Clean Tech,ESI,0.027,-0.3,-10.00,,,,,,,,
Medic Vision Ltd,MVH,0.018,-0.2,-10.00,,,,,,,,
Oakajee Corp Ltd,OKJ,0.09,-1,-10.00,,,,,,,,
Papyrus Aust,PPY,0.27,-3,-10.00,,,,,,,,
Quickflix Ltd,QFX,0.07,-0.7,-9.09,,,,,,,,
ZYL Ltd,ZYL,0.021,-0.2,-8.70,,,,,,,,
Acuvax Ltd,ACU,0.011,-0.1,-8.33,,,,,,,,
Stirling Products,STI,0.011,-0.1,-8.33,,,,,,,,
CEC Grp Ltd,CEG,0.12,-1,-7.69,,,,,,,,
Refresh Grp,RGP,0.06,-0.5,-7.69,,,,,,,,
RMG Ltd,RMG,0.012,-0.1,-7.69,,,,,,,,
EVZ Ltd,EVZ,0.125,-1,-7.41,,,,,,,,
Impedimed Ltd,IPD,0.75,-6,-7.41,,,,,,,,
Ipernica Ltd,IPR,0.125,-1,-7.41,,,,,,,,
Select Harvests,SHV,3.86,-29,-6.99,,,,,,,,
Helicon Grp,HCG,0.027,-0.2,-6.90,,,,,,,,
Datadot Tech,DDT,0.041,-0.3,-6.82,,,,,,,,
Mooter Media Ltd,MMZ,0.028,-0.2,-6.67,,,,,,,,
Ausdrill Ltd,ASL,2.12,-15,-6.61,,,,,,,,
Coretrack Ltd,CKK,0.29,-2,-6.45,,,,,,,,
Ambition Grp Ltd,AMB,0.37,-2.5,-6.33,,,,,,,,
Atlantic Ltd,ATI,0.03,-0.2,-6.25,,,,,,,,
Immuron Ltd,IMC,0.077,-0.5,-6.10,,,,,,,,
Neuren Pharmaceut,NEU,0.031,-0.2,-6.06,,,,,,,,
Verus Invest,VIL,0.031,-0.2,-6.06,,,,,,,,
Pienets Ltd,PIE,0.032,-0.2,-5.88,,,,,,,,
Laserbond Ltd,LBL,0.065,-0.4,-5.80,,,,,,,,
Virax Hldgs,VHL,0.083,-0.5,-5.68,,,,,,,,
Skilled Grp Ltd,SKE,1.64,-9.5,-5.48,,,,,,,,
Unilife Corp cdi  6:1,UNS,1.04,-6,-5.45,,,,,,,,
National Leisure,NLG,0.018,-0.1,-5.26,,,,,,,,
Bigair Grp Ltd,BGL,0.185,-1,-5.13,,,,,,,,
Probiomics Ltd,PCC,0.019,-0.1,-5.00,,,,,,,,
RP Data Ltd,RPX,1.045,-5.5,-5.00,,,,,,,,
Smarttrans Hldgs,SMA,0.019,-0.1,-5.00,,,,,,,,
MINING FALLS,,,,,,,,,,,,
Golden West Res opt dec10,GWROA,0.03,-1.5,-33.33,,,,,,,,
United Uranium opt jun12,UULOA,0.04,-2,-33.33,,,,,,,,
Golden State Res opt nov10,GDNOA,0.007,-0.3,-30.00,,,,,,,,
Sino Gas Energy,SEH,0.096,-3.4,-26.15,,,,,,,,
Riviera Res,RVE,0.10,-3,-23.08,,,,,,,,
Minemakers Ltd opt may10,MAKO,0.007,-0.2,-22.22,,,,,,,,
Jervois Min,JRV,0.004,-0.1,-20.00,,,,,,,,
Adamus Res rts 06apr,ADUR,0.03,-0.7,-18.92,,,,,,,,
Oil Basins Ltd,OBL,0.028,-0.6,-17.65,,,,,,,,
  opt jun12,OBLOA,0.014,-0.3,-17.65,,,,,,,,
Monto Min Ltd,MOO,0.01,-0.2,-16.67,,,,,,,,
Magna Min NL,MAN,0.006,-0.1,-14.29,,,,,,,,
Gleneagle Gold,GLN,0.019,-0.3,-13.64,,,,,,,,
Atlantic Gold NL,ATV,0.052,-0.8,-13.33,,,,,,,,
Black Ridge Min,BRD,0.007,-0.1,-12.50,,,,,,,,
Empire Oil & Gas,EGO,0.007,-0.1,-12.50,,,,,,,,
Paradigm Metals,PDM,0.035,-0.5,-12.50,,,,,,,,
Sirius Res NL,SIR,0.007,-0.1,-12.50,,,,,,,,
Cloncurry Metals,CLU,0.051,-0.7,-12.07,,,,,,,,
Carpathian Res,CPN,0.022,-0.3,-12.00,,,,,,,,
XState Res,XST,0.047,-0.6,-11.32,,,,,,,,
Intec Ltd,INL,0.008,-0.1,-11.11,,,,,,,,
Prosperity Res,PSP,0.085,-1,-10.53,,,,,,,,
Eleckra Mines,EKM,0.094,-1.1,-10.48,,,,,,,,
Caspian Oil & Gas,CIG,0.009,-0.1,-10.00,,,,,,,,
Red Sky Energy opt sep11,ROGOA,0.009,-0.1,-10.00,,,,,,,,
Rox Res,RXL,0.018,-0.2,-10.00,,,,,,,,
Energy And Min opt jul11,EMAO,0.046,-0.5,-9.80,,,,,,,,
Waratah Gold Ltd,WGO,0.19,-2,-9.52,,,,,,,,
Central Asia Res,CVR,0.048,-0.5,-9.43,,,,,,,,
Groote Res Ltd,GOT,0.965,-10,-9.39,,,,,,,,
Geopacific Res,GPR,0.145,-1.5,-9.38,,,,,,,,
Agri Energy Ltd,AAE,0.01,-0.1,-9.09,,,,,,,,
Exoma Energy Ltd opt mar11,EXEO,0.10,-1,-9.09,,,,,,,,
Modena Res Ltd,MDA,0.05,-0.5,-9.09,,,,,,,,
White Cliff Nickel opt jun11,WCNO,0.01,-0.1,-9.09,,,,,,,,
Key Pet,KEY,0.105,-1,-8.70,,,,,,,,
Venturex Res,VXR,0.105,-1,-8.70,,,,,,,,
Aviva Corp,AVA,0.077,-0.7,-8.33,,,,,,,,
Consolidated Tin Min opt dec13,CSDO,0.022,-0.2,-8.33,,,,,,,,
Every Day Mine Serv,EDS,0.11,-1,-8.33,,,,,,,,
Fission Energy,FIS,0.11,-1,-8.33,,,,,,,,
Millennium Min,MOY,0.033,-0.3,-8.33,,,,,,,,
Alchemy Resource opt aug10,ALYO,0.40,-3.5,-8.05,,,,,,,,
Sumatra Copper cdi  1:1,SUM,0.23,-2,-8.00,,,,,,,,
Exoma Energy Ltd opt sep12,EXEOA,0.175,-1.5,-7.89,,,,,,,,
GBM Rsources Ltd,GBZ,0.12,-1,-7.69,,,,,,,,
Integrated Res,IRG,0.012,-0.1,-7.69,,,,,,,,
Kings Min NL,KMN,0.12,-1,-7.69,,,,,,,,
Laguna Res NL,LRC,0.012,-0.1,-7.69,,,,,,,,
Corvette Res Ltd,CVX,0.097,-0.8,-7.62,,,,,,,,
Richmond Min,RHM,0.185,-1.5,-7.50,,,,,,,,
Victorian Gold Mines,VGM,0.125,-1,-7.41,,,,,,,,
Newera Uranium,NRU,0.026,-0.2,-7.14,,,,,,,,
Mundo Min,MUN,0.135,-1,-6.90,,,,,,,,
RAM Res,RMR,0.041,-0.3,-6.82,,,,,,,,
Cullen Res,CUL,0.042,-0.3,-6.67,,,,,,,,
Triangle Energy,TEG,0.028,-0.2,-6.67,,,,,,,,
Iron Ore Hldgs opt apr11,IOHO,1.45,-10,-6.45,,,,,,,,
Avanco Res Ltd opt apr12,AVBOB,0.015,-0.1,-6.25,,,,,,,,
Chameleon Min NL,CHM,0.03,-0.2,-6.25,,,,,,,,
Target Energy,TEX,0.03,-0.2,-6.25,,,,,,,,
Brumby Res,BMY,0.155,-1,-6.06,,,,,,,,
Energy World Corp,EWC,0.465,-3,-6.06,,,,,,,,
Papillon Res Ltd opt dec12,PIROA,0.031,-0.2,-6.06,,,,,,,,
Heemskirk Cons,HSK,0.315,-2,-5.97,,,,,,,,
Trafford Res,TRF,0.63,-4,-5.97,,,,,,,,
Bassari Res,BSR,0.32,-2,-5.88,,,,,,,,
Carbine Res opt jul11,CRBO,0.16,-1,-5.88,,,,,,,,
Golden Gate Pet opt aug12,GGPO,0.016,-0.1,-5.88,,,,,,,,
Argent Min,ARD,0.17,-1,-5.56,,,,,,,,
Austin Explore opt nov11,AKKO,0.017,-0.1,-5.56,,,,,,,,
Golden Cross,GCR,0.017,-0.1,-5.56,,,,,,,,
Iron Mountain,IRM,0.085,-0.5,-5.56,,,,,,,,
Kilgore Oil & Gas,KOG,0.017,-0.1,-5.56,,,,,,,,
Legend Min,LEG,0.034,-0.2,-5.56,,,,,,,,
Apollo Gas Ltd,AZO,0.52,-3,-5.45,,,,,,,,
Beacon Min opt aug10,BCNOA,0.018,-0.1,-5.26,,,,,,,,
K2 Energy Ltd,KTE,0.072,-0.4,-5.26,,,,,,,,
Paramount Min,PCP,0.09,-0.5,-5.26,,,,,,,,
Samson Oil & Gas opt dec12,SSNO,0.018,-0.1,-5.26,,,,,,,,
Voyager Res,VOR,0.018,-0.1,-5.26,,,,,,,,
Acclaim Explore,AEX,0.019,-0.1,-5.00,,,,,,,,
Avonlea Min,AVZ,0.095,-0.5,-5.00,,,,,,,,
Thor Min Plc cdi,THR,0.019,-0.1,-5.00,,,,,,,,
