Market Action,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5347.8 at 2013-11-19T16:50:36. Report at Tuesday, November 19, 2013. Processed Wednesday at 2013-11-20T01:00:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (c),Move (%),,,,,,,,
RISES - INDUSTRIALS,,
Murchison Hldgs,MCH,.155,+6.2,+66.67,,
Inventis,IVT,.008,+.3,+60.00,,
Byte Power Grp,BPG,.003,+.1,+50.00,,
Soil Sub Tech,SOI,.003,+.1,+50.00,,
Carbon Conscious,CCF,.028,+.9,+47.37,,
Clean Seas Tuna,CSS,.058,+1.5,+34.88,,
Rectifier Technologies,RFT,.004,+.1,+33.33,,
Tag Pacific opt oct17,TAGO,.05,+1,+25.00,,
Country Road,CTY,4.30,+76,+21.47,,
Algae.Tec,AEB,.125,+2,+19.05,,
Digital Perf Grp,DIG,.014,+.2,+16.67,,
Folkestone,FLK,.21,+3,+16.67,,
Cellmid opt oct16,CDYO,.016,+.2,+14.29,,
Mnemon,MNZ,.009,+.1,+12.50,,
Antaria,ANO,.01,+.1,+11.11,,
VDM Grp,VMG,.01,+.1,+11.11,,
Greencross,GXL,7.16,+71,+11.01,,
AnaeCo,ANQ,.011,+.1,+10.00,,
FRR Corp,FRR,.012,+.1,+9.09,,
ADG Global Supply,ADQ,.013,+.1,+8.33,,
Desane Grp Hldgs,DGH,.65,+5,+8.33,,
MOKO Social Media,MKB,.27,+2,+8.00,,
World Reach,WRR,.14,+1,+7.69,,
Eureka Gold Hldgs,EGH,.086,+.6,+7.50,,
Pro Medicus,PME,.645,+4.5,+7.50,,
Cellmid,CDY,.044,+.3,+7.32,,
Armidale Invest,AIK,.075,+.5,+7.14,,
Diversa,DVA,.032,+.2,+6.67,,
Medigard,MGZ,.032,+.2,+6.67,,
Richfield Int'l,RIS,.08,+.5,+6.67,,
Resonance Health,RHT,.017,+.1,+6.25,,
PaperlinX,PPX,.052,+.3,+6.12,,
Centrepoint Alliance,CAF,.35,+2,+6.06,,
PieNETWORKS,PIE,.053,+.3,+6.00,,
Macquarie Radio,MRN,1.25,+7,+5.93,,
Blue Sky Alt Invest,BLA,1.85,+10,+5.71,,
Indoor Skydive Aust,IDZ,.59,+3,+5.36,,
AdEffective,ABN,.02,+.1,+5.26,,
Atcor Medical,ACG,.20,+1,+5.26,,
Gale Pacific,GAP,.30,+1.5,+5.26,,
Viagold Capital,VIA,.20,+1,+5.26,,
RISES - MINING,,
Nex Metals Explore,NME,.025,+1.7,+212.5,,
RMG,RMG,.002,+.1,+100.0,,
Niuminco Grp,NIU,.008,+.3,+60.00,,
AusNiCo,ANW,.009,+.3,+50.00,,
Jacka Res opt feb15,JKAOA,.006,+.2,+50.00,,
Longreach Oil,LGO,.003,+.1,+50.00,,
Convergent Min,CVG,.014,+.4,+40.00,,
Anglo Aust Res,AAR,.004,+.1,+33.33,,
GB Energy,GBX,.004,+.1,+33.33,,
Paradigm Metals,PDM,.004,+.1,+33.33,,
Radar Iron,RAD,.04,+1,+33.33,,
Crucible Gold,CUG,.029,+.7,+31.82,,
Thomson Res,TMZ,.025,+.6,+31.58,,
Talga Res,TLG,.07,+1.6,+29.63,,
Regal Resources,RER,.041,+.9,+28.13,,
Crater Gold Mining,CGN,.11,+2.4,+27.91,,
IPB Pet,IPB,.39,+8,+25.81,,
East Africa Res,EAF,.015,+.3,+25.00,,
Gippsland,GIP,.005,+.1,+25.00,,
Straits Resources,SRQ,.01,+.2,+25.00,,
Coral Sea Pet,CSP,.16,+3,+23.08,,
Uranex opt may17,UNXO,.059,+1.1,+22.92,,
Fairstar Res,FAS,.029,+.5,+20.83,,
Latrobe Magnesium,LMG,.006,+.1,+20.00,,
Riedel Resources,RIE,.012,+.2,+20.00,,
Dempsey Min,DMI,.071,+1.1,+18.33,,
Aruma Res,AAJ,.02,+.3,+17.65,,
Elementos,ELT,.02,+.3,+17.65,,
China Magnesium,CMC,.041,+.6,+17.14,,
Red Mountain Mining,RMX,.007,+.1,+16.67,,
West Peak Iron,WPI,.035,+.5,+16.67,,
Cabral Res,CBS,.03,+.4,+15.38,,
Mozambi Coal,MOZ,.015,+.2,+15.38,,
Sth American Ferro opt dec14,SFZO,.015,+.2,+15.38,,
Aust-American Min,AIW,.008,+.1,+14.29,,
Bassari Res,BSR,.008,+.1,+14.29,,
Northern Min,NMI,.016,+.2,+14.29,,
Aust Bauxite,ABZ,.25,+3,+13.64,,
Commissioners Gold,CGU,.025,+.3,+13.64,,
NuCoal Res,NCR,.069,+.8,+13.11,,
Tanami Gold,TAM,.035,+.4,+12.90,,
Archer Explore,AXE,.18,+2,+12.50,,
Mining Grp opt jun15,MNEOB,.009,+.1,+12.50,,
KGL Res,KGL,.083,+.9,+12.16,,
MacPhersons Res,MRP,.235,+2.5,+11.90,,
Castle Minerals,CDT,.04,+.4,+11.11,,
Ferrum Crescent,FCR,.03,+.3,+11.11,,
Ochre Grp,OGH,.03,+.3,+11.11,,
Wolf Pet opt jul18,WOFOA,.04,+.4,+11.11,,
Greenland Min & Energy,GGG,.26,+2.5,+10.64,,
Sthn Hem Min,SUH,.053,+.5,+10.42,,
Coziron Res,CZR,.033,+.3,+10.00,,
Enterprise Metals,ENT,.055,+.5,+10.00,,
Lindian Res,LIN,.011,+.1,+10.00,,
Minbos Res,MNB,.011,+.1,+10.00,,
Takoradi,TKG,.011,+.1,+10.00,,
Trafford Res,TRF,.11,+1,+10.00,,
Triangle Energy,TEG,.011,+.1,+10.00,,
Mineral Deposits,MDL,2.95,+26,+9.67,,
Tigers Realm Coal,TIG,.175,+1.5,+9.37,,
Black Range Min,BLR,.012,+.1,+9.09,,
Peninsula Energy,PEN,.024,+.2,+9.09,,
Petratherm,PTR,.012,+.1,+9.09,,
Southern Gold,SAU,.012,+.1,+9.09,,
Empire Energy,EEG,.088,+.7,+8.64,,
Molopo Energy,MPO,.19,+1.5,+8.57,,
Murchison Metals,MMX,.051,+.4,+8.51,,
Western Mining,WMN,.09,+.7,+8.43,,
Acacia Coal,AJC,.013,+.1,+8.33,,
Moly Mines,MOL,.13,+1,+8.33,,
Stratum Metals,SXT,.093,+.7,+8.14,,
Potash Min,POK,.08,+.6,+8.11,,
Haoma Min,HAO,.335,+2.5,+8.06,,
Uranex,UNX,.135,+1,+8.00,,
Goldminex Res,GMX,.014,+.1,+7.69,,
NuEnergy Gas,NGY,.042,+.3,+7.69,,
Intrepid Mines,IAU,.29,+2,+7.41,,
Kinetiko Energy,KKO,.15,+1,+7.14,,
Mintails,MLI,.075,+.5,+7.14,,
Buccaneer Energy,BCC,.033,+.2,+6.45,,
Comet Res,CRL,.018,+.1,+5.88,,
Eden Energy,EDE,.018,+.1,+5.88,,
Metal Bank,MBK,.018,+.1,+5.88,,
Thundelarra Explore,THX,.036,+.2,+5.88,,
Reward Minerals,RWD,.275,+1.5,+5.77,,
Sipa Res,SRI,.055,+.3,+5.77,,
Hillgrove Res,HGO,.092,+.5,+5.75,,
WCP Res,WCP,.037,+.2,+5.71,,
Carnavale Res,CAV,.019,+.1,+5.56,,
Marmota Energy,MEU,.019,+.1,+5.56,,
Sheffield Res,SFX,.62,+3,+5.08,,
New Horizon Coal,NHO,.021,+.1,+5.00,,
FALLS - INDUSTRIALS,,
Montec Int'l,MTI,.001,-.1,-50.00,,
Growthpoint Prop rts 22nov,GOZR,.014,-.6,-30.00,,
Phylogica opt jun16,PYCOA,.003,-.1,-25.00,,
Authorised Invest,AIY,.025,-.8,-24.24,,
Panorama Synergy,PSY,.029,-.9,-23.68,,
Coretrack,CKK,.007,-.2,-22.22,,
Wasabi Energy,WAS,.004,-.1,-20.00,,
GoConnect,GCN,.01,-.2,-16.67,,
Immuron,IMC,.01,-.2,-16.67,,
Senetas Corp,SEN,.038,-.7,-15.56,,
Jumbuck Entertain,JMB,.017,-.3,-15.00,,
PharmAust opt aug15,PAAO,.006,-.1,-14.29,,
BPH Energy,BPH,.013,-.2,-13.33,,
CogState,CGS,.39,-6,-13.33,,
Thomas & Coffey,THO,.026,-.4,-13.33,,
Structural Systems,STS,.44,-6.5,-12.87,,
BluGlass,BLG,.17,-2.5,-12.82,,
Charter Pacific,CHF,.035,-.5,-12.50,,
CommStrat,COJ,.04,-.5,-11.11,,
NuSep Hldgs,NSP,.04,-.5,-11.11,,
Rhinomed opt apr17,RNOOA,.032,-.4,-11.11,,
WAM Active opt dec13,WAAO,.125,-1.5,-10.71,,
Draig Res,DRG,.027,-.3,-10.00,,
Kollakorn Corp,KKL,.009,-.1,-10.00,,
VMoto opt dec14,VMTO,.009,-.1,-10.00,,
Compumedics,CMP,.10,-1,-9.09,,
Sun Biomedical,SBN,.01,-.1,-9.09,,
Tel Pacific,TPC,.10,-1,-9.09,,
Tissue Therapies,TIS,.255,-2.5,-8.93,,
OBJ,OBJ,.021,-.2,-8.70,,
XTEK,XTE,.032,-.3,-8.57,,
Artist & Entertain,AEM,.012,-.1,-7.69,,
Stratatel,STE,.06,-.5,-7.69,,
Rhinomed,RNO,.061,-.5,-7.58,,
Euroz opt mar14,EZLO,.37,-3,-7.50,,
Clime Invest,CIW,.76,-6,-7.32,,
EnviroMission,EVM,.051,-.4,-7.27,,
Seymour White,SWL,1.16,-9,-7.20,,
PharmAust,PAA,.013,-.1,-7.14,,
Smartpay Hldgs,SMP,.27,-2,-6.90,,
Ten Network Hldgs,TEN,.27,-2,-6.90,,
Corum Grp,COO,.14,-1,-6.67,,
RUN Corp,RNC,.28,-2,-6.67,,
Stokes (A'asia),SKS,.35,-2.5,-6.67,,
Coffey Int'l,COF,.285,-2,-6.56,,
Patrys,PAB,.06,-.4,-6.25,,
Quickflix,QFX,.015,-.1,-6.25,,
Viento Grp,VIE,.30,-2,-6.25,,
Regeneus,RGS,.46,-3,-6.12,,
Antisense Therapeutic def,ANPDA,.155,-1,-6.06,,
Lindsay Aust,LAU,.31,-2,-6.06,,
ERM Power,EPW,2.55,-16,-5.90,,
Ausdrill,ASL,.88,-5.5,-5.88,,
Emeco Hldgs,EHL,.24,-1.5,-5.88,,
Prana Biotech,PBT,.525,-3,-5.41,,
K & S Corp,KSC,1.80,-10,-5.26,,
Cryosite,CTE,.55,-3,-5.17,,
Suda,SUD,.037,-.2,-5.13,,
WDS,WDS,.75,-4,-5.06,,
Devine,DVN,.94,-5,-5.05,,
FALLS - MINING,,
Consolidated Tin Min opt dec13,CSDO,.003,-.3,-50.00,,
Midas Res,MDS,.001,-.1,-50.00,,
Power Res,PWW,.005,-.5,-50.00,,
Quantum Res,QUR,.001,-.1,-50.00,,
TUC Resources opt aug14,TUCO,.001,-.1,-50.00,,
Alcyone Res,AYN,.002,-.1,-33.33,,
Minerals Corp,MSC,.002,-.1,-33.33,,
Mining Projects,MPJ,.004,-.2,-33.33,,
Redbank Copper,RCP,.002,-.1,-33.33,,
Sihayo Gold,SIH,.02,-.8,-28.57,,
Wild Acre Metals,WAC,.05,-2,-28.57,,
Oro Verde,OVL,.023,-.9,-28.13,,
Timpetra Res,TPR,.065,-2.5,-27.78,,
Samson Oil & Gas opt mar17,SSNOA,.008,-.3,-27.27,,
Avenue Res,AVY,.03,-1,-25.00,,
Lemur Resources,LMR,.027,-.8,-22.86,,
Orinoco Gold opt may15,OGXO,.031,-.9,-22.50,,
