Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4659.5 at 17:37 21/12/2009  Report at 19:05 Monday 21/12/2009. Processed 19:16 Monday 21/12/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
INDUSTRIAL RISES,,,,,,,,,,,,
Multi Channel,MUT,0.005,0.2,66.67,,,,,,,,
Acuvax Ltd,ACU,0.016,0.4,33.33,,,,,,,,
Atlantic Ltd opt dec11,ATIO,0.028,0.7,33.33,,,,,,,,
Ausmelt Ltd,AET,1.25,29.5,30.89,,,,,,,,
Early Learning Serv,ELY,0.185,4,27.59,,,,,,,,
Eneabba Gas Ltd,ENB,0.315,5.5,21.15,,,,,,,,
Atlantic Ltd,ATI,0.037,0.6,19.35,,,,,,,,
Cellmid Ltd,CDY,0.031,0.5,19.23,,,,,,,,
Pac Enviromin,PEV,0.027,0.4,17.39,,,,,,,,
Montec Intl,MTI,0.007,0.1,16.67,,,,,,,,
Photo-Me Aust,PTO,0.007,0.1,16.67,,,,,,,,
CMI Ltd pref.cl.a,CMIPC,0.49,6.5,15.29,,,,,,,,
India Equities Fund opt aug10,INEO,0.115,1.5,15.00,,,,,,,,
Fluorotechnics,FLS,0.40,5,14.29,,,,,,,,
Mooter Media Ltd,MMZ,0.008,0.1,14.29,,,,,,,,
Computronics,CPS,0.035,0.4,12.90,,,,,,,,
Altera Res Ltd,AEA,0.135,1.5,12.50,,,,,,,,
Grandbridge Ltd,GBA,0.135,1.5,12.50,,,,,,,,
United Overseas Aust,UOS,0.28,3,12.00,,,,,,,,
Mission Newenergy,MBT,0.515,5.5,11.96,,,,,,,,
NeuroDiscovery,NDL,0.047,0.5,11.90,,,,,,,,
Sunshine Heart cdi,SHC,0.038,0.4,11.76,,,,,,,,
Alpha Financial Prod ser1frn12,AFPHA,15.00,150,11.11,,,,,,,,
Scantech Ltd,SCD,0.50,5,11.11,,,,,,,,
Wavenet Intl,WAL,0.15,1.5,11.11,,,,,,,,
Biotron Ltd,BIT,0.11,1,10.00,,,,,,,,
Cool or Cosy Ltd,COS,0.11,1,10.00,,,,,,,,
Emerson Stewart Grp,ESW,0.11,1,10.00,,,,,,,,
RER Grp Ltd,RGD,0.395,3.5,9.72,,,,,,,,
Agricultural Land unt,AGJ,0.17,1.5,9.68,,,,,,,,
Biodiem Ltd,BDM,0.18,1.5,9.09,,,,,,,,
Becton Prop Grp 9.5% cn10,BECG,0.545,4.5,9.00,,,,,,,,
Talent2 Internation,TWO,1.31,10.5,8.71,,,,,,,,
Ariadne Aust,ARA,0.30,2,7.14,,,,,,,,
Macq Media stpld,MMG,1.95,13,7.14,,,,,,,,
Prana Biotech,PBT,0.15,1,7.14,,,,,,,,
Auto Tech Ltd,ATJ,0.048,0.3,6.67,,,,,,,,
Centrepoint Alliance,CAF,0.16,1,6.67,,,,,,,,
Clover Corp,CLV,0.24,1.5,6.67,,,,,,,,
Solagran Ltd,SLA,0.255,1.5,6.25,,,,,,,,
Ipernica Ltd,IPR,0.175,1,6.06,,,,,,,,
QRSciences Hldgs,QRS,0.071,0.4,5.97,,,,,,,,
Legend Corp,LGD,0.18,1,5.88,,,,,,,,
Thakral Hldgs unt,THG,0.36,2,5.88,,,,,,,,
Vealls Ltd capital,VELCP,4.50,25,5.88,,,,,,,,
Intermoco Ltd,INT,0.019,0.1,5.56,,,,,,,,
Multiplex European unt,MUE,0.19,1,5.56,,,,,,,,
Clinuvel Pharmaceut,CUV,0.29,1.5,5.45,,,,,,,,
HFA Accelerator Plus,HAP,0.29,1.5,5.45,,,,,,,,
Ainsworth Game Tech,AGI,0.20,1,5.26,,,,,,,,
Chemgenex Pharmac opt feb12,CXSOA,0.60,3,5.26,,,,,,,,
Devine Ltd,DVN,0.40,2,5.26,,,,,,,,
MacarthurCook PSF unt,MPS,0.10,0.5,5.26,,,,,,,,
Pan Asia Corp Ltd,PZC,0.04,0.2,5.26,,,,,,,,
Quest Min Ltd,QNL,0.10,0.5,5.26,,,,,,,,
Razor Risk Tech,RZR,0.04,0.2,5.26,,,,,,,,
Tandou Ltd,TAN,0.30,1.5,5.26,,,,,,,,
Qantas Airways,QAN,2.88,14,5.11,,,,,,,,
Ausenco Ltd,AAX,4.40,21,5.01,,,,,,,,
ETW Corp Ltd,ETW,0.021,0.1,5.00,,,,,,,,
MINING RISES,,,,,,,,,,,,
Colonial Res opt dec10,CLNO,0.02,1.9,1900.00,,,,,,,,
Aust Mines Ltd,AUZ,0.002,0.1,100.00,,,,,,,,
Uraniumsa Ltd opt jan10,USAO,0.004,0.2,100.00,,,,,,,,
Emmerson Res,ERM,0.295,6,25.53,,,,,,,,
Austral Africa Res,AAF,0.005,0.1,25.00,,,,,,,,
Lonrho Min Ltd opt nov10,LOMOA,0.005,0.1,25.00,,,,,,,,
Atomic Res,ATQ,0.13,2.5,23.81,,,,,,,,
Entek Energy Ltd opt dec09,ETEO,0.012,0.2,20.00,,,,,,,,
White Canyon Uranium opt jan10,WCUO,0.024,0.4,20.00,,,,,,,,
Erongo Energy,ERN,0.059,0.9,18.00,,,,,,,,
Minemakers Ltd opt may10,MAKO,0.033,0.5,17.86,,,,,,,,
Gold Anomaly Ltd opt jun12,GOAOA,0.02,0.3,17.65,,,,,,,,
Transit Hldgs opt dec09,TRHO,0.10,1.5,17.65,,,,,,,,
Avanco Res Ltd,AVB,0.027,0.4,17.39,,,,,,,,
Triton Gold Ltd,TON,0.25,3.5,16.28,,,,,,,,
Empire Res,ERL,0.11,1.5,15.79,,,,,,,,
Axiom Min Ltd cdi,AVQ,0.015,0.2,15.38,,,,,,,,
Triton Gold Ltd opt dec13,TONO,0.075,1,15.38,,,,,,,,
Iron Road Ltd opt sep10,IRDO,0.38,5,15.15,,,,,,,,
Po Valley Energy,PVE,1.60,21,15.11,,,,,,,,
Tiger Res,TGS,0.195,2.5,14.71,,,,,,,,
Atom Energy Ltd opt oct10,AXYO,0.008,0.1,14.29,,,,,,,,
Catalyst Metals,CYL,0.12,1.5,14.29,,,,,,,,
Magna Min NL,MAN,0.008,0.1,14.29,,,,,,,,
Red Metal Ltd,RDM,0.16,2,14.29,,,,,,,,
ELK Pet,ELK,0.17,2,13.33,,,,,,,,
Strzelecki Metals opt aug10,STZO,0.017,0.2,13.33,,,,,,,,
Peninsula Min opt jun10,PENO,0.009,0.1,12.50,,,,,,,,
Quest Pet,QPN,0.009,0.1,12.50,,,,,,,,
Nyota Min Ltd,NYO,0.14,1.5,12.00,,,,,,,,
Royal Res opt oct11,ROYO,0.14,1.5,12.00,,,,,,,,
Stellar Res,SRZ,0.089,0.9,11.25,,,,,,,,
Clancy Explore,CLY,0.15,1.5,11.11,,,,,,,,
MT Isa Metals,MET,0.20,2,11.11,,,,,,,,
Navigator Res opt nov11,NAVO,0.04,0.4,11.11,,,,,,,,
Green Rock Energy,GRK,0.061,0.6,10.91,,,,,,,,
West Wits Min Ltd,WWI,0.105,1,10.53,,,,,,,,
Clean Global Energy,CGV,0.165,1.5,10.00,,,,,,,,
