Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4882.7 at 14:54 31/12/2009  Report at 16:45 Thursday 31/12/2009. Processed 16:50 Thursday 31/12/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
INDUSTRIAL RISES,,,,,,,,,,,,
Viagold Capital,VIA,0.15,5,50.00,,,,,,,,
Dulhunty Power,DUL,0.035,1,40.00,,,,,,,,
ENV Clean Tech opt jan14,ESIO,0.025,0.6,31.58,,,,,,,,
Run Corp Ltd,RNC,0.04,0.9,29.03,,,,,,,,
Future Corp,FUT,0.005,0.1,25.00,,,,,,,,
Intrapower Ltd,IPX,0.125,2.5,25.00,,,,,,,,
ENV Clean Tech,ESI,0.041,0.6,17.14,,,,,,,,
Probiomics Ltd,PCC,0.022,0.3,15.79,,,,,,,,
Aeris Environmental,AEI,0.12,1.5,14.29,,,,,,,,
RNY Prop Tr unt,RNY,0.125,1.5,13.64,,,,,,,,
Cape Range Ltd,CAG,0.009,0.1,12.50,,,,,,,,
TPL Corp Ltd,TPL,0.027,0.3,12.50,,,,,,,,
Style Ltd,SYP,0.019,0.2,11.76,,,,,,,,
Mooter Media Ltd,MMZ,0.01,0.1,11.11,,,,,,,,
Rivercity Motorway stpld,RCY,0.25,2.5,11.11,,,,,,,,
Tandou Ltd,TAN,0.36,3.5,10.77,,,,,,,,
CBD Energy Ltd,CBD,0.16,1.5,10.34,,,,,,,,
Cyclopharm Ltd,CYC,0.11,1,10.00,,,,,,,,
Medivac Ltd,MDV,0.011,0.1,10.00,,,,,,,,
Clime Invest,CIW,0.45,4,9.76,,,,,,,,
Immuron Ltd,IMC,0.082,0.7,9.33,,,,,,,,
ETW Corp Ltd,ETW,0.024,0.2,9.09,,,,,,,,
Galileo Japan Tr unt,GJT,0.048,0.4,9.09,,,,,,,,
Island Sky Aust,ISK,0.12,1,9.09,,,,,,,,
Manaccom Corp Ltd,MNL,0.50,4,8.70,,,,,,,,
BioProspect Ltd,BPO,0.039,0.3,8.33,,,,,,,,
Pro Medicus Ltd   ,PME,0.92,7,8.24,,,,,,,,
Nusep Ltd,NSP,0.265,2,8.16,,,,,,,,
Norfolk Grp,NFK,0.995,7.5,8.15,,,,,,,,
Capral Ltd,CAA,0.335,2.5,8.06,,,,,,,,
Babcock & Br Pwr stp,BBP,0.095,0.7,7.95,,,,,,,,
ICSGlobal Ltd,ICS,0.041,0.3,7.89,,,,,,,,
Hot Rock Ltd,HRL,0.14,1,7.69,,,,,,,,
Macarthurcook Ind Pr unt,MIF,0.215,1.5,7.50,,,,,,,,
Orion Equities,OEQ,0.52,3.5,7.22,,,,,,,,
Real Estate Cap unt,RCU,0.15,1,7.14,,,,,,,,
Neptune Marine opt dec10,NMSO,0.46,3,6.98,,,,,,,,
Oncard Intl,ONC,0.165,1,6.45,,,,,,,,
Capitol Health,CAJ,0.035,0.2,6.06,,,,,,,,
Ellex Medical Lasers,ELX,0.18,1,5.88,,,,,,,,
Greencross Ltd,GXL,0.90,5,5.88,,,,,,,,
Intermoco Ltd,INT,0.018,0.1,5.88,,,,,,,,
