Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4651.5 at 16:42 24/9/2010  Report at 19:06 Friday 24/9/2010. Processed 22:13 Sunday 26/9/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
Copper Range Ltd,CRJ,0.016,0.1,6.67,,,,,,,,
Metals X Ltd,MLX,0.24,1.5,6.67,,,,,,,,
Terrain Min,TMX,0.032,0.2,6.67,,,,,,,,
Key Pet,KEY,0.05,0.3,6.38,,,,,,,,
Crusader Res,CAS,0.67,4,6.35,,,,,,,,
African Energy Res cdi,AFR,0.17,1,6.25,,,,,,,,
Alara Res Ltd,AUQ,0.17,1,6.25,,,,,,,,
India Res,IRL,0.017,0.1,6.25,,,,,,,,
Mungana Gold Ltd,MUX,0.935,5.5,6.25,,,,,,,,
Pelican Res,PEL,0.17,1,6.25,,,,,,,,
Aust Oil Co,AOC,0.087,0.5,6.10,,,,,,,,
Platina Res,PGM,0.355,2,5.97,,,,,,,,
Global Geoscience opt aug12,GSCO,0.018,0.1,5.88,,,,,,,,
Green Rock Energy,GRK,0.019,0.1,5.56,,,,,,,,
Meridian Min,MII,0.076,0.4,5.56,,,,,,,,
Red Sky Energy,ROG,0.019,0.1,5.56,,,,,,,,
Gryphon Min Ltd,GRY,1.53,8,5.52,,,,,,,,
Avalon Min,AVI,0.20,1,5.26,,,,,,,,
Promesa Ltd,PRA,0.10,0.5,5.26,,,,,,,,
Vector Res Ltd,VEC,0.10,0.5,5.26,,,,,,,,
Bougainville Copper,BOC,1.225,6,5.15,,,,,,,,
Central West Gold,CWG,0.041,0.2,5.13,,,,,,,,
Elixir Pet Ltd,EXR,0.084,0.4,5.00,,,,,,,,
Pioneer Res Ltd,PIO,0.042,0.2,5.00,,,,,,,,
INDUSTRIAL FALLS,,,,,,,,,,,,
Sterling Biofuels,SBI,0.034,-1.6,-32.00,,,,,,,,
Scigen Ltd cdi,SIE,0.175,-7.5,-30.00,,,,,,,,
Mobilarm Ltd,MBO,0.10,-3,-23.08,,,,,,,,
Coonawarra Aust unt,CNR,0.07,-1.5,-17.65,,,,,,,,
Viridis Clean Energy unt,VIR,0.014,-0.3,-17.65,,,,,,,,
Hydrotech Inter,HTI,0.005,-0.1,-16.67,,,,,,,,
World Reach Ltd,WRR,0.005,-0.1,-16.67,,,,,,,,
Argus Solutions,ASV,0.06,-1,-14.29,,,,,,,,
Savcor Grp Ltd,SAV,0.095,-1.5,-13.64,,,,,,,,
Adelaide Managed unt,AYT,0.23,-3.5,-13.21,,,,,,,,
Adultshop Com,ASC,0.014,-0.2,-12.50,,,,,,,,
Benitec Ltd,BLT,0.021,-0.3,-12.50,,,,,,,,
Adacel Tech,ADA,0.30,-3.5,-10.45,,,,,,,,
CL Asset Hldgs,CLS,0.63,-7,-10.00,,,,,,,,
Quantum Energy,QTM,0.09,-1,-10.00,,,,,,,,
Smarttrans Hldgs,SMA,0.018,-0.2,-10.00,,,,,,,,
Soilsub Tech,SOI,0.009,-0.1,-10.00,,,,,,,,
Scott Corp,SCC,0.425,-4.5,-9.57,,,,,,,,
Adv Surg Dsgn & Mnft,AMT,0.38,-4,-9.52,,,,,,,,
Ezenet Ltd,EZE,0.023,-0.2,-8.00,,,,,,,,
Papyrus Aust,PPY,0.23,-2,-8.00,,,,,,,,
Karmelsonix Ltd,KSX,0.012,-0.1,-7.69,,,,,,,,
Richfield Internat,RIS,0.12,-1,-7.69,,,,,,,,
Multiplex European unt,MUE,0.185,-1.5,-7.50,,,,,,,,
Living & Leisure Grp stp,LLA,0.025,-0.2,-7.41,,,,,,,,
Transpacific Sps stepup pf,TPAPA,63.00,-500,-7.35,,,,,,,,
Ausenco Ltd,AAX,2.72,-21,-7.17,,,,,,,,
K2 Asset Mgmt,KAM,0.65,-5,-7.14,,,,,,,,
Prana Biotech,PBT,0.13,-1,-7.14,,,,,,,,
"""Sunshine Heart, cdi",SHC,0.026,-0.2,-7.14,"""",,,,,,,
Zicom Grp Ltd,ZGL,0.20,-1.5,-6.98,,,,,,,,
Antisense Therapeutic,ANP,0.014,-0.1,-6.67,,,,,,,,
Mnet Grp Ltd,MNZ,0.042,-0.3,-6.67,,,,,,,,
Immuron Ltd,IMC,0.085,-0.6,-6.59,,,,,,,,
Real Estate Cap unt,RCU,0.085,-0.6,-6.59,,,,,,,,
Wilson Htm Invest,WIG,1.00,-7,-6.54,,,,,,,,
ADG Global Supply,ADQ,0.06,-0.4,-6.25,,,,,,,,
Alpha Financial Prod ser1frn12,AFPHA,37.50,-250,-6.25,,,,,,,,
Eastland Medical opt jun11,EMSOB,0.015,-0.1,-6.25,,,,,,,,
Powerlan Ltd,PWR,0.03,-0.2,-6.25,,,,,,,,
Style Ltd,SYP,0.015,-0.1,-6.25,,,,,,,,
Mikoh Corp,MIK,0.046,-0.3,-6.12,,,,,,,,
Spark Infrastructure stp,SKI,1.075,-7,-6.11,,,,,,,,
Cardia Bioplastics,CNN,0.016,-0.1,-5.88,,,,,,,,
Ecsi Ltd,ECS,0.016,-0.1,-5.88,,,,,,,,
Neptune Marine opt dec10,NMSO,0.08,-0.5,-5.88,,,,,,,,
Prime Financial,PFG,0.16,-1,-5.88,,,,,,,,
Phylogica Ltd,PYC,0.053,-0.3,-5.36,,,,,,,,
Astra Capital Ltd,AKR,0.90,-5,-5.26,,,,,,,,
Hostech Ltd,HTC,0.018,-0.1,-5.26,,,,,,,,
MINING FALLS,,,,,,,,,,,,
Southerncross Gold opt nov10,SXGO,0.004,-0.3,-42.86,,,,,,,,
Uran Ltd opt jul12,URAOA,0.003,-0.2,-40.00,,,,,,,,
Victory West Moly opt feb12,VWMOA,0.02,-1.2,-37.50,,,,,,,,
A'asia Cons Ltd opt apr13,AAOO,0.02,-0.8,-28.57,,,,,,,,
Exoma Energy Ltd opt sep12,EXEOA,0.10,-4,-28.57,,,,,,,,
Midas Res opt nov12,MDSOC,0.029,-1,-25.64,,,,,,,,
Jervois Min,JRV,0.003,-0.1,-25.00,,,,,,,,
Monitor Energy,MHL,0.003,-0.1,-25.00,,,,,,,,
Renison Cons,RSN,0.004,-0.1,-20.00,,,,,,,,
Siburan Res Ltd,SBU,0.16,-4,-20.00,,,,,,,,
Truscott Min Corp,TRM,0.21,-5,-19.23,,,,,,,,
Solimar Energy,SGY,0.049,-1.1,-18.33,,,,,,,,
Altura Min Ltd opt aug11,AJMOA,0.041,-0.9,-18.00,,,,,,,,
Strategic Min,SMC,0.019,-0.4,-17.39,,,,,,,,
Golden West Res opt dec10,GWROA,0.025,-0.5,-16.67,,,,,,,,
Sino Gas Energy opt dec12,SEHOC,0.005,-0.1,-16.67,,,,,,,,
Sirius Res NL,SIR,0.01,-0.2,-16.67,,,,,,,,
Pilbara Min Ltd,PLS,0.085,-1.5,-15.00,,,,,,,,
Global Nickel Invest ctg,GNICA,0.006,-0.1,-14.29,,,,,,,,
Resource Min Corp,RMI,0.006,-0.1,-14.29,,,,,,,,
Mesa Min Ltd,MAS,0.10,-1.5,-13.04,,,,,,,,
Elementos Ltd,ELT,0.175,-2.5,-12.50,,,,,,,,
Mount Burgess Min,MTB,0.007,-0.1,-12.50,,,,,,,,
Paramount Min,PCP,0.07,-1,-12.50,,,,,,,,
Thundelarra Explor opt mar13,THXOA,0.555,-7.5,-11.90,,,,,,,,
Oil Basins Ltd,OBL,0.046,-0.6,-11.54,,,,,,,,
Artemis Res opt jun11,ARVOB,0.016,-0.2,-11.11,,,,,,,,
Kingsrose Min Ltd opt dec12,KRMO,0.80,-10,-11.11,,,,,,,,
GBM Rsources Ltd opt jun13,GBZOA,0.017,-0.2,-10.53,,,,,,,,
Krucible Metals,KRB,0.30,-3.5,-10.45,,,,,,,,
Octanex NL,OXX,0.355,-4,-10.13,,,,,,,,
Black Ridge Min,BRD,0.009,-0.1,-10.00,,,,,,,,
Caspian Oil & Gas,CIG,0.009,-0.1,-10.00,,,,,,,,
Copper Strike Ltd,CSE,0.09,-1,-10.00,,,,,,,,
Gulf Ind Ltd,GLF,0.018,-0.2,-10.00,,,,,,,,
Oil Basins Ltd opt jun12,OBLOA,0.036,-0.4,-10.00,,,,,,,,
Fairstar Res opt aug11,FASOA,0.028,-0.3,-9.68,,,,,,,,
Triangle Energy,TEG,0.028,-0.3,-9.68,,,,,,,,
Montezuma Min Co opt aug11,MZMO,0.095,-1,-9.52,,,,,,,,
Rox Res opt jul11,RXLOA,0.019,-0.2,-9.52,,,,,,,,
3D Oil Ltd,TDO,0.20,-2,-9.09,,,,,,,,
Aurium Res,AGU,0.02,-0.2,-9.09,,,,,,,,
Maximus Res,MXR,0.02,-0.2,-9.09,,,,,,,,
Republic Gold Ltd,RAU,0.01,-0.1,-9.09,,,,,,,,
Northern Uranium opt mar12,NTUOB,0.105,-1,-8.70,,,,,,,,
Territory Uranium,TUC,0.076,-0.7,-8.43,,,,,,,,
Laguna Res NL,LRC,0.011,-0.1,-8.33,,,,,,,,
Platina Res opt feb11,PGMO,0.055,-0.5,-8.33,,,,,,,,
Victory West Moly,VWM,0.11,-1,-8.33,,,,,,,,
Range River Gold,RNG,0.023,-0.2,-8.00,,,,,,,,
Fairstar Res,FAS,0.082,-0.7,-7.87,,,,,,,,
Catalpa Res,CAH,2.02,-17,-7.76,,,,,,,,
Aust Renewable,ARW,0.012,-0.1,-7.69,,,,,,,,
Silver Mines Ltd,SVL,0.18,-1.5,-7.69,,,,,,,,
Redbank Copper,RCP,0.025,-0.2,-7.41,,,,,,,,
Venus Metals Cor,VMC,1.00,-8,-7.41,,,,,,,,
East Energy Resource,EER,0.195,-1.5,-7.14,,,,,,,,
Oil Basins Ltd opt jun14,OBLOB,0.026,-0.2,-7.14,,,,,,,,
Planet Metals Ltd,PMQ,0.13,-1,-7.14,,,,,,,,
Entek Energy Ltd,ETE,0.135,-1,-6.90,,,,,,,,
Reward Min Ltd,RWD,0.475,-3.5,-6.86,,,,,,,,
Coal FE Res,CES,0.084,-0.6,-6.67,,,,,,,,
Jatoil Ltd,JAT,0.028,-0.2,-6.67,,,,,,,,
Thor Min Plc cdi,THR,0.028,-0.2,-6.67,,,,,,,,
Ethan Min Ltd,ETH,0.22,-1.5,-6.38,,,,,,,,
New Age Exploration,NAE,0.075,-0.5,-6.25,,,,,,,,
Newland Res,NRL,0.03,-0.2,-6.25,,,,,,,,
Noble Min Res opt jul13,NMGOA,0.15,-1,-6.25,,,,,,,,
Orion Pet Ltd,OIP,0.045,-0.3,-6.25,,,,,,,,
Strike Energy Ltd,STX,0.225,-1.5,-6.25,,,,,,,,
Exco Res Ltd,EXS,0.535,-3.5,-6.14,,,,,,,,
Envirogold Ltd,EVG,0.078,-0.5,-6.02,,,,,,,,
Nullarbor Hldgs,NLB,0.47,-3,-6.00,,,,,,,,
Uranium Explore,UXA,0.047,-0.3,-6.00,,,,,,,,
Capital Min,CMY,0.063,-0.4,-5.97,,,,,,,,
Liberty Resource,LBY,0.063,-0.4,-5.97,,,,,,,,
Beacon Min,BCN,0.016,-0.1,-5.88,,,,,,,,
Centrex Metals,CXM,0.40,-2.5,-5.88,,,,,,,,
REY Res Ltd,REY,0.16,-1,-5.88,,,,,,,,
Triton Gold Ltd,TON,0.16,-1,-5.88,,,,,,,,
Redstone Res,RDS,0.325,-2,-5.80,,,,,,,,
Brumby Res,BMY,0.165,-1,-5.71,,,,,,,,
Mundo Min,MUN,0.165,-1,-5.71,,,,,,,,
Talisman Min opt dec10,TLMO,0.915,-5.5,-5.67,,,,,,,,
Nupower Res,NUP,0.05,-0.3,-5.66,,,,,,,,
Adelaide Res,ADN,0.17,-1,-5.56,,,,,,,,
Golden Rim Res,GMR,0.175,-1,-5.41,,,,,,,,
Hazelwood Res,HAZ,0.175,-1,-5.41,,,,,,,,
Platinum Aust,PLA,0.70,-4,-5.41,,,,,,,,
Uranex NL,UNX,0.175,-1,-5.41,,,,,,,,
Berkeley Res opt may13,BKYO,0.71,-4,-5.33,,,,,,,,
Metgasco Ltd,MEL,0.445,-2.5,-5.32,,,,,,,,
QLD Min Corp,QMN,0.089,-0.5,-5.32,,,,,,,,
Indago Res Ltd opt oct14,IDGOA,0.18,-1,-5.26,,,,,,,,
Mintails Ltd,MLI,0.018,-0.1,-5.26,,,,,,,,
Palace Res,PXR,0.018,-0.1,-5.26,,,,,,,,
Montezuma Min Co,MZM,0.275,-1.5,-5.17,,,,,,,,
Regis Res opt jan14,RRLO,0.95,-5,-5.00,,,,,,,,
