Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4438.8 at 16:38 31/8/2010  Report at 19:06 Tuesday 31/8/2010. Processed 19:09 Tuesday 31/8/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
INDUSTRIAL RISES,,,,,,,,,,,,
JV Global Ltd,JVG,0.007,0.3,75.00,,,,,,,,
PharmAust Ltd opt mar12,PAAO,0.005,0.2,66.67,,,,,,,,
Wavenet Intl,WAL,0.13,4.7,56.63,,,,,,,,
Luminus Systems,LSL,0.004,0.1,33.33,,,,,,,,
Aacl Hldgs Ltd,AAY,0.085,1.5,21.43,,,,,,,,
Medic Vision Ltd,MVH,0.062,1,19.23,,,,,,,,
Bravura Solutions,BVA,0.13,2,18.18,,,,,,,,
TZ Ltd,TZL,0.49,7.5,18.07,,,,,,,,
Marine Produce Aust,MPA,0.042,0.6,16.67,,,,,,,,
Mesa Min Ltd,MAS,0.115,1.5,15.00,,,,,,,,
Ocean Capital,OCE,0.23,3,15.00,,,,,,,,
AMA Grp Ltd,AMA,0.055,0.7,14.58,,,,,,,,
Adultshop Com,ASC,0.016,0.2,14.29,,,,,,,,
Viralytics Ltd,VLA,0.032,0.4,14.29,,,,,,,,
Tag Pacific Ltd,TAG,0.125,1.5,13.64,,,,,,,,
Biotech Capital,BTC,0.17,2,13.33,,,,,,,,
Cyclopharm Ltd,CYC,0.08,0.9,12.68,,,,,,,,
Pharmanet Grp,PNO,0.009,0.1,12.50,,,,,,,,
Healthlinx Ltd,HTX,0.10,1.1,12.36,,,,,,,,
Biotron Ltd,BIT,0.064,0.7,12.28,,,,,,,,
Ipernica Ltd,IPR,0.14,1.5,12.00,,,,,,,,
Immuron Ltd,IMC,0.099,1,11.24,,,,,,,,
Pac Environment,PEH,0.10,1,11.11,,,,,,,,
Probiomics Ltd,PCC,0.01,0.1,11.11,,,,,,,,
PharmAust Ltd,PAA,0.031,0.3,10.71,,,,,,,,
Compass Hotel stp,CXH,0.022,0.2,10.00,,,,,,,,
iCash Payment Sys,ICP,0.44,4,10.00,,,,,,,,
Port Bouvard Ltd,PBD,0.11,1,10.00,,,,,,,,
Stratatel Ltd,STE,0.044,0.4,10.00,,,,,,,,
Bisalloy Steel,BIS,0.17,1.5,9.68,,,,,,,,
Vision Grp Hldgs,VGH,0.285,2.5,9.62,,,,,,,,
Pac Enviromin,PEV,0.024,0.2,9.09,,,,,,,,
Auto Tech Ltd,ATJ,0.049,0.4,8.89,,,,,,,,
Pac Energy,PEA,0.25,2,8.70,,,,,,,,
Cbio Ltd,CBZ,0.22,1.5,7.32,,,,,,,,
Altera Res Ltd,AEA,0.30,2,7.14,,,,,,,,
RP Data Ltd,RPX,1.06,7,7.07,,,,,,,,
Astra Capital Ltd,AKR,0.80,5,6.67,,,,,,,,
Netcomm Ltd,NTC,0.24,1.5,6.67,,,,,,,,
Trinity Grp stp,TCQ,0.066,0.4,6.45,,,,,,,,
Karmelsonix Ltd,KSX,0.017,0.1,6.25,,,,,,,,
Mission Newenergy,MBT,0.255,1.5,6.25,,,,,,,,
Connxion Ventures,CXN,0.035,0.2,6.06,,,,,,,,
ECO Quest,ECQ,0.105,0.6,6.06,,,,,,,,
Multiplex European unt,MUE,0.18,1,5.88,,,,,,,,
TFS Corp Ltd,TFC,0.815,4.5,5.84,,,,,,,,
Clover Corp,CLV,0.285,1.5,5.56,,,,,,,,
Skywest Airlines cdi,SXR,0.30,1.5,5.26,,,,,,,,
Solco Ltd,SOO,0.10,0.5,5.26,,,,,,,,
Customers Ltd,CUS,1.975,9.5,5.05,,,,,,,,
MAC Services (The),MSL,2.92,14,5.04,,,,,,,,
MINING RISES,,,,,,,,,,,,
Mining Projects,MPJ,0.002,0.1,100.00,,,,,,,,
Syndicated Metals opt dec11,SMDO,0.03,1,50.00,,,,,,,,
Northern Uranium opt sep12,NTUOA,0.10,2.8,38.89,,,,,,,,
Excalibur Min,EXM,0.004,0.1,33.33,,,,,,,,
King Solomon Mines,KSO,0.058,1.3,28.89,,,,,,,,
GME Res Ltd,GME,0.088,1.8,25.71,,,,,,,,
Fission Energy opt feb11,FISO,0.015,0.3,25.00,,,,,,,,
Peak Res opt dec10,PEKOA,0.15,3,25.00,,,,,,,,
Regis Res opt oct12,RRLOB,0.48,8,20.00,,,,,,,,
Paramount Min,PCP,0.08,1.3,19.40,,,,,,,,
Golden Rim Res,GMR,0.105,1.6,17.98,,,,,,,,
Solimar Energy,SGY,0.06,0.9,17.65,,,,,,,,
Vector Res Ltd opt jun12,VECO,0.02,0.3,17.65,,,,,,,,
Longreach Oil Ltd,LGO,0.007,0.1,16.67,,,,,,,,
Papillon Res Ltd opt dec12,PIROA,0.105,1.4,15.38,,,,,,,,
Firestone Energy,FSE,0.023,0.3,15.00,,,,,,,,
Northern Uranium opt mar12,NTUOB,0.115,1.5,15.00,,,,,,,,
Entek Energy Ltd,ETE,0.155,2,14.81,,,,,,,,
Image Res NL,IMA,0.44,5.5,14.29,,,,,,,,
Pepinnini Min,PNN,0.16,2,14.29,,,,,,,,
Barra Res,BAR,0.058,0.7,13.73,,,,,,,,
Copper Strike Ltd,CSE,0.085,1,13.33,,,,,,,,
