Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4847.5 at 16:36 22/3/2010  Report at 19:06 Monday 22/3/2010. Processed 19:08 Monday 22/3/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
Lycopodium Ltd,LYL,4.19,26,6.62,,,,,,,,
Credit Corp Grp,CCP,2.80,17,6.46,,,,,,,,
Colorpak Ltd,CKL,0.495,3,6.45,,,,,,,,
Macq DDR Tr unt,MDT,0.068,0.4,6.25,,,,,,,,
Matrix C & E Ltd,MCE,2.38,14,6.25,,,,,,,,
BPH Corp Ltd,BPH,0.09,0.5,5.88,,,,,,,,
eServGlobal Ltd,ESV,0.54,3,5.88,,,,,,,,
Reverse Corp Ltd,REF,0.185,1,5.71,,,,,,,,
Xiaoxiao Education,XXL,0.19,1,5.56,,,,,,,,
Lindsay Aust,LAU,0.20,1,5.26,,,,,,,,
Maryborough Sugar,MSF,2.00,10,5.26,,,,,,,,
Probiomics Ltd,PCC,0.02,0.1,5.26,,,,,,,,
MINING RISES,,,,,,,,,,,,
Anchor Res opt mar10,AHRO,0.004,0.3,300.00,,,,,,,,
Carpentaria Exp opt jun10,CAPO,0.005,0.3,150.00,,,,,,,,
Aragon Res opt sep10,AAGO,0.015,0.5,50.00,,,,,,,,
Riviera Res,RVE,0.15,4,36.36,,,,,,,,
Vector Res Ltd opt jun12,VECO,0.034,0.9,36.00,,,,,,,,
Echo Res,EAR,0.099,2.4,32.00,,,,,,,,
Argent Min,ARD,0.23,5,27.78,,,,,,,,
Carnavale Res opt feb13,CAVO,0.095,2,26.67,,,,,,,,
Anchor Res,AHR,0.25,5,25.00,,,,,,,,
Astro Res NL opt nov12,AROOB,0.005,0.1,25.00,,,,,,,,
Aust Oriental,AOM,0.005,0.1,25.00,,,,,,,,
Envirogold Ltd opt dec11,EVGO,0.015,0.3,25.00,,,,,,,,
Excalibur Min opt dec12,EXMOA,0.005,0.1,25.00,,,,,,,,
Quest Pet,QPN,0.011,0.2,22.22,,,,,,,,
Gulf Mines Ltd,GLM,0.028,0.5,21.74,,,,,,,,
Atomic Res,ATQ,0.12,2,20.00,,,,,,,,
Lakes Oil NL,LKO,0.006,0.1,20.00,,,,,,,,
Resource Min Corp,RMI,0.006,0.1,20.00,,,,,,,,
Monax Min Ltd,MOX,0.16,2.5,18.52,,,,,,,,
Apac Coal,AAL,0.045,0.7,18.42,,,,,,,,
Augur Res Ltd,AUK,0.13,2,18.18,,,,,,,,
Exoma Energy Ltd opt mar11,EXEO,0.065,1,18.18,,,,,,,,
Red Emperor Res,RMP,0.094,1.4,17.50,,,,,,,,
Northern Min,NMI,0.17,2.5,17.24,,,,,,,,
Fairstar Res,FAS,0.075,1.1,17.19,,,,,,,,
Hawthorn Res,HAW,0.007,0.1,16.67,,,,,,,,
Magna Min NL,MAN,0.007,0.1,16.67,,,,,,,,
Groote Res Ltd,GOT,1.03,14.5,16.38,,,,,,,,
Oilex Ltd,OEX,0.11,1.4,14.58,,,,,,,,
Geopacific Res,GPR,0.165,2,13.79,,,,,,,,
Aspire Min Ltd,AKM,0.11,1.3,13.40,,,,,,,,
Groote Res Ltd opt jun10,GOTO,0.78,9,13.04,,,,,,,,
Marmota Energy,MEU,0.11,1.2,12.24,,,,,,,,
Newland Res,NRL,0.019,0.2,11.76,,,,,,,,
Truscott Min Corp,TRM,0.095,1,11.76,,,,,,,,
MIL Res,MGK,0.039,0.4,11.43,,,,,,,,
Advance Energy,AVD,0.05,0.5,11.11,,,,,,,,
Caspian Oil & Gas,CIG,0.01,0.1,11.11,,,,,,,,
Exoma Energy Ltd,EXE,0.25,2.5,11.11,,,,,,,,
Fairstar Res opt aug11,FASOA,0.02,0.2,11.11,,,,,,,,
Gas2Grid Ltd,GGX,0.04,0.4,11.11,,,,,,,,
Whinnen Res,WWW,0.10,1,11.11,,,,,,,,
Brumby Res,BMY,0.155,1.5,10.71,,,,,,,,
Energy And Min opt jul11,EMAO,0.052,0.5,10.64,,,,,,,,
Lincoln Min opt jun10,LMLO,0.042,0.4,10.53,,,,,,,,
Sth Boulder Mines,STB,0.325,3,10.17,,,,,,,,
Diatreme Res,DRX,0.11,1,10.00,,,,,,,,
Encounter Res,ENR,0.33,3,10.00,,,,,,,,
Peninsula Min opt jun12,PENOA,0.033,0.3,10.00,,,,,,,,
Orion Metals Ltd,ORM,0.085,0.7,8.97,,,,,,,,
Modena Res Ltd,MDA,0.049,0.4,8.89,,,,,,,,
Clean Global Energy,CGV,0.125,1,8.70,,,,,,,,
Comet Res,CRL,0.05,0.4,8.70,,,,,,,,
Regis Res opt jan14,RRLO,0.565,4.5,8.65,,,,,,,,
Anglo Aust,AAR,0.027,0.2,8.00,,,,,,,,
Westralian Gas & Pwr,WGP,0.027,0.2,8.00,,,,,,,,
Laguna Res NL,LRC,0.014,0.1,7.69,,,,,,,,
Northern Star,NST,0.028,0.2,7.69,,,,,,,,
Victorian Gold Mines,VGM,0.14,1,7.69,,,,,,,,
Nkwe Platinum opt aug11,NKPO,0.285,2,7.55,,,,,,,,
Southerncross Gold,SXG,0.10,0.7,7.53,,,,,,,,
Ampella Min opt jul10,AMXO,1.15,8,7.48,,,,,,,,
Hazelwood Res,HAZ,0.22,1.5,7.32,,,,,,,,
Matilda Zircon,MZI,0.015,0.1,7.14,,,,,,,,
Monax Min Ltd opt nov11,MOXO,0.075,0.5,7.14,,,,,,,,
Sundance Energy,SEA,0.15,1,7.14,,,,,,,,
Rubicon Res,RBR,0.063,0.4,6.78,,,,,,,,
Avanco Res Ltd opt apr12,AVBOB,0.016,0.1,6.67,,,,,,,,
Chameleon Min NL,CHM,0.032,0.2,6.67,,,,,,,,
NKWE Platinum com,NKP,0.56,3.5,6.67,,,,,,,,
Nyota Min Ltd,NYO,0.16,1,6.67,,,,,,,,
Minerals Corp,MSC,0.049,0.3,6.52,,,,,,,,
Cougar Metals NL,CGM,0.017,0.1,6.25,,,,,,,,
Gold Anomaly Ltd opt jun12,GOAOA,0.017,0.1,6.25,,,,,,,,
Overland Res,OVR,0.085,0.5,6.25,,,,,,,,
Golden Gate Pet opt aug12,GGPO,0.018,0.1,5.88,,,,,,,,
Phosphate Aus Ltd,POZ,0.185,1,5.71,,,,,,,,
Global Nickel Invest,GNI,0.075,0.4,5.63,,,,,,,,
Carnavale Res,CAV,0.285,1.5,5.56,,,,,,,,
Territory Res,TTY,0.19,1,5.56,,,,,,,,
White Canyon Uranium,WCU,0.19,1,5.56,,,,,,,,
Emerald Oil & Gas,EMR,0.04,0.2,5.26,,,,,,,,
Ferrowest Ltd,FWL,0.10,0.5,5.26,,,,,,,,
Gascoyne Res Ltd,GCY,0.10,0.5,5.26,,,,,,,,
Leyshon Res,LRL,0.20,1,5.26,,,,,,,,
Marathon Res,MTN,0.40,2,5.26,,,,,,,,
Metrocoal Ltd,MTE,0.20,1,5.26,,,,,,,,
Paramount Min,PCP,0.10,0.5,5.26,,,,,,,,
Reward Min Ltd,RWD,0.40,2,5.26,,,,,,,,
United Uranium,UUL,0.20,1,5.26,,,,,,,,
WHL Energy Ltd,WHN,0.04,0.2,5.26,,,,,,,,
Ashburton Min,ATN,0.021,0.1,5.00,,,,,,,,
Strategic Min,SMC,0.021,0.1,5.00,,,,,,,,
INDUSTRIAL FALLS,,,,,,,,,,,,
Enerji Ltd opt dec16,ERJO,0.02,-1,-33.33,,,,,,,,
Entellect Solutions,ESN,0.002,-0.1,-33.33,,,,,,,,
Future Corp,FUT,0.003,-0.1,-25.00,,,,,,,,
Arturus Capital,AKW,0.16,-4,-20.00,,,,,,,,
Verticon Grp Ltd,VGP,0.004,-0.1,-20.00,,,,,,,,
Verus Invest opt jun10,VILO,0.004,-0.1,-20.00,,,,,,,,
BPH Corp Ltd opt may10,BPHO,0.005,-0.1,-16.67,,,,,,,,
Freshtel Hldgs,FRE,0.005,-0.1,-16.67,,,,,,,,
Photo-Me Aust,PTO,0.005,-0.1,-16.67,,,,,,,,
Imugene Ltd,IMU,0.051,-0.9,-15.00,,,,,,,,
AWH Corp Ltd,AWL,0.006,-0.1,-14.29,,,,,,,,
Byte Power Grp,BPG,0.006,-0.1,-14.29,,,,,,,,
Frigrite Ltd,FRR,0.15,-2.5,-14.29,,,,,,,,
OBJ Ltd,OBJ,0.049,-0.7,-12.50,,,,,,,,
Energy Develop,ENE,3.00,-41,-12.02,,,,,,,,
OBJ Ltd opt dec10,OBJO,0.038,-0.5,-11.63,,,,,,,,
Empired Ltd,EPD,0.115,-1.5,-11.54,,,,,,,,
CEC Grp Ltd,CEG,0.13,-1.5,-10.34,,,,,,,,
Medical Aus Ltd,MLA,0.026,-0.3,-10.34,,,,,,,,
Bravura Solutions,BVA,0.135,-1.5,-10.00,,,,,,,,
Enerji Ltd,ERJ,0.055,-0.6,-9.84,,,,,,,,
Run Corp Ltd,RNC,0.055,-0.6,-9.84,,,,,,,,
Compass Hotel stp,CXH,0.028,-0.3,-9.68,,,,,,,,
ING Real Est Ente unt,IEF,0.14,-1.5,-9.68,,,,,,,,
Karmelsonix Ltd,KSX,0.029,-0.3,-9.37,,,,,,,,
Capitol Health,CAJ,0.049,-0.5,-9.26,,,,,,,,
Adv Braking Tech,ABV,0.02,-0.2,-9.09,,,,,,,,
LBT Innovations,LBT,0.091,-0.9,-9.00,,,,,,,,
Clean Teq Hldgs,CLQ,0.31,-3,-8.82,,,,,,,,
Adultshop Com,ASC,0.011,-0.1,-8.33,,,,,,,,
Artist & Entertain,AEM,0.011,-0.1,-8.33,,,,,,,,
Analytica Ltd,ALT,0.057,-0.5,-8.06,,,,,,,,
Mint Wireless,MNW,0.035,-0.3,-7.89,,,,,,,,
Electro Optic Sys,EOS,1.08,-9,-7.69,,,,,,,,
Genera Biosystems,GBI,0.72,-6,-7.69,,,,,,,,
Stirling Products,STI,0.012,-0.1,-7.69,,,,,,,,
Viridis Clean stp,VIR,0.12,-1,-7.69,,,,,,,,
Valad Prop forus,VPG,0.097,-0.8,-7.62,,,,,,,,
Diploma Grp Ltd,DGX,0.50,-4,-7.41,,,,,,,,
Marine Produce Aust,MPA,0.025,-0.2,-7.41,,,,,,,,
Bluglass Ltd,BLG,0.13,-1,-7.14,,,,,,,,
Jumbuck Entertain,JMB,0.26,-2,-7.14,,,,,,,,
Prana Biotech,PBT,0.13,-1,-7.14,,,,,,,,
TMA Grp Comp,TMA,0.26,-2,-7.14,,,,,,,,
K & S Corp,KSC,2.75,-21,-7.09,,,,,,,,
Watpac Ltd,WTP,1.445,-10.5,-6.77,,,,,,,,
Atcor Medical,ACG,0.14,-1,-6.67,,,,,,,,
CO2 Grp Ltd,COZ,0.14,-1,-6.67,,,,,,,,
Structural Systems,STS,0.65,-4.5,-6.47,,,,,,,,
Quickstep Hldgs,QHL,0.37,-2.5,-6.33,,,,,,,,
Rheochem Plc cdi  1:1,RHE,0.09,-0.6,-6.25,,,,,,,,
RP Data Ltd,RPX,1.035,-6.5,-5.91,,,,,,,,
Calzada Ltd,CZD,0.032,-0.2,-5.88,,,,,,,,
ENV Clean Tech opt jan14,ESIO,0.016,-0.1,-5.88,,,,,,,,
Wasabi Energy Ltd,WAS,0.016,-0.1,-5.88,,,,,,,,
Multiplex European unt,MUE,0.17,-1,-5.56,,,,,,,,
Netcomm Ltd,NTC,0.17,-1,-5.56,,,,,,,,
ING Private Equity,IPE,0.27,-1.5,-5.26,,,,,,,,
Saunders Intl Ltd,SND,0.36,-2,-5.26,,,,,,,,
WDS Ltd,WDS,0.745,-4,-5.10,,,,,,,,
Aust Vintage Ltd,AVG,0.28,-1.5,-5.08,,,,,,,,
Connxion Ventures,CXN,0.056,-0.3,-5.08,,,,,,,,
United Overseas Aust,UOS,0.28,-1.5,-5.08,,,,,,,,
Altera Res Ltd,AEA,0.19,-1,-5.00,,,,,,,,
MINING FALLS,,,,,,,,,,,,
Capital Min opt oct10,CMYO,0.001,-0.4,-80.00,,,,,,,,
Torrens Energy opt mar10,TEYO,0.002,-0.3,-60.00,,,,,,,,
Sierra Min opt dec10,SRMO,0.005,-0.5,-50.00,,,,,,,,
Global Geoscience opt aug12,GSCO,0.015,-1,-40.00,,,,,,,,
Proto Resource & opt dec13,PRWOA,0.005,-0.3,-37.50,,,,,,,,
Atlantic Gold NL opt jan11,ATVOA,0.013,-0.7,-35.00,,,,,,,,
Capital Min opt jul11,CMYOA,0.014,-0.6,-30.00,,,,,,,,
RAM Res opt mar12,RMRO,0.012,-0.4,-25.00,,,,,,,,
Nickelore Ltd,NIO,0.026,-0.7,-21.21,,,,,,,,
Cluff Res,CFR,0.004,-0.1,-20.00,,,,,,,,
Genesis Min,GMD,0.12,-3,-20.00,,,,,,,,
Jervois Min,JRV,0.004,-0.1,-20.00,,,,,,,,
Republic Gold Ltd opt jun11,RAUOA,0.004,-0.1,-20.00,,,,,,,,
Lonrho Min Ltd opt nov10,LOMOA,0.005,-0.1,-16.67,,,,,,,,
Metals Aust,MLS,0.01,-0.2,-16.67,,,,,,,,
Red Sky Energy opt sep11,ROGOA,0.01,-0.2,-16.67,,,,,,,,
Colonial Res opt dec10,CLNO,0.017,-0.3,-15.00,,,,,,,,
Gladiator Res,GLA,0.38,-6.5,-14.61,,,,,,,,
Carpentaria Exp,CAP,0.12,-2,-14.29,,,,,,,,
Eldore Min,EDM,0.018,-0.3,-14.29,,,,,,,,
Global Nickel Invest opt jun12,GNIOA,0.018,-0.3,-14.29,,,,,,,,
Icon Res Ltd,III,0.09,-1.5,-14.29,,,,,,,,
Kilgore Oil & Gas,KOG,0.018,-0.3,-14.29,,,,,,,,
Gulf Res,GLF,0.025,-0.4,-13.79,,,,,,,,
Eurogold Ltd,EUG,0.19,-3,-13.64,,,,,,,,
Fission Energy opt feb11,FISO,0.026,-0.4,-13.33,,,,,,,,
Resolute Min opt dec11,RSGO,0.41,-6,-12.77,,,,,,,,
Artemis Res opt jun11,ARVOB,0.035,-0.5,-12.50,,,,,,,,
EMU Nickel NL,EMU,0.14,-2,-12.50,,,,,,,,
Proto Resource & opt dec11,PRWOB,0.007,-0.1,-12.50,,,,,,,,
Red Sky Energy,ROG,0.021,-0.3,-12.50,,,,,,,,
Jameson Res,JAL,0.285,-4,-12.31,,,,,,,,
Argo Explore,AXT,0.065,-0.9,-12.16,,,,,,,,
Castlemaine,CGT,0.052,-0.7,-11.86,,,,,,,,
ARC Explore Ltd opt jan11,ARXOA,0.015,-0.2,-11.76,,,,,,,,
Austin Explore opt nov11,AKKO,0.015,-0.2,-11.76,,,,,,,,
Pac Ore Ltd,PSF,0.03,-0.4,-11.76,,,,,,,,
Wolf Min,WLF,0.31,-4,-11.43,,,,,,,,
Black Ridge Min,BRD,0.008,-0.1,-11.11,,,,,,,,
Blackham Res opt oct11,BLKO,0.08,-1,-11.11,,,,,,,,
Latrobe Magnesium,LMG,0.016,-0.2,-11.11,,,,,,,,
Rimfire Pacific,RIM,0.016,-0.2,-11.11,,,,,,,,
D'aguilar Gold,DGR,0.049,-0.6,-10.91,,,,,,,,
Apollo Min Ltd,AON,0.165,-2,-10.81,,,,,,,,
Red River Res,RVR,0.135,-1.5,-10.00,,,,,,,,
Sth American Cor,SAY,0.045,-0.5,-10.00,,,,,,,,
Moby Oil & Gas,MOG,0.145,-1.5,-9.38,,,,,,,,
Drummond Gold Ltd,DGO,0.039,-0.4,-9.30,,,,,,,,
Hill End Gold,HEG,0.15,-1.5,-9.09,,,,,,,,
Northern Uranium rts 24mar,NTURA,0.01,-0.1,-9.09,,,,,,,,
Scotgold Res,SGZ,0.10,-1,-9.09,,,,,,,,
Golden State Res,GDN,0.061,-0.6,-8.96,,,,,,,,
Sinovus Min Ltd,SNV,0.032,-0.3,-8.57,,,,,,,,
Bassari Res,BSR,0.33,-3,-8.33,,,,,,,,
Clancy Explore,CLY,0.165,-1.5,-8.33,,,,,,,,
Eastern Iron,EFE,0.11,-1,-8.33,,,,,,,,
Redbank Copper def,RCPDA,0.067,-0.6,-8.22,,,,,,,,
Cullen Res,CUL,0.046,-0.4,-8.00,,,,,,,,
Kangaroo Res Ltd,KRL,0.175,-1.5,-7.89,,,,,,,,
Resource Generation,RES,0.525,-4.5,-7.89,,,,,,,,
Callabonna Uranium,CUU,0.012,-0.1,-7.69,,,,,,,,
Energia Min Ltd,EMX,0.12,-1,-7.69,,,,,,,,
Greenland Min En opt jun11,GGGO,0.30,-2.5,-7.69,,,,,,,,
Mosaic Oil NL,MOS,0.097,-0.8,-7.62,,,,,,,,
Eleckra Mines opt jun11,EKMO,0.037,-0.3,-7.50,,,,,,,,
Red 5 Ltd,RED,0.125,-1,-7.41,,,,,,,,
Poseidon Nick Ltd,POS,0.315,-2.5,-7.35,,,,,,,,
Burey Gold Ltd,BYR,0.051,-0.4,-7.27,,,,,,,,
Liontown Res,LTR,0.051,-0.4,-7.27,,,,,,,,
Copper Range Ltd,CRJ,0.026,-0.2,-7.14,,,,,,,,
Lincoln Min,LML,0.325,-2.5,-7.14,,,,,,,,
Lodestar Min,LSR,0.13,-1,-7.14,,,,,,,,
Meridian Min opt feb11,MIIO,0.013,-0.1,-7.14,,,,,,,,
Sthn Uranium,SNU,0.13,-1,-7.14,,,,,,,,
Bow Energy Ltd,BOW,1.37,-10.5,-7.12,,,,,,,,
Catalpa Res,CAH,1.52,-11.5,-7.03,,,,,,,,
Jaguar Min,JAG,0.027,-0.2,-6.90,,,,,,,,
Aust Renewable,ARW,0.014,-0.1,-6.67,,,,,,,,
Gondwana Res opt jun11,GDAO,0.014,-0.1,-6.67,,,,,,,,
Nucoal Res NL,NCR,0.21,-1.5,-6.67,,,,,,,,
Regal Res,RER,0.042,-0.3,-6.67,,,,,,,,
Norseman Gold cdi  1:1,NGX,0.71,-5,-6.58,,,,,,,,
Boulder Steel opt mar12,BGDO,0.074,-0.5,-6.33,,,,,,,,
Westside Corp,WCL,0.52,-3.5,-6.31,,,,,,,,
Alkane Res Ltd,ALK,0.30,-2,-6.25,,,,,,,,
Apollo Gas Ltd,AZO,0.45,-3,-6.25,,,,,,,,
Colonial Res opt dec12,CLNOA,0.03,-0.2,-6.25,,,,,,,,
Montezuma Min Co,MZM,0.225,-1.5,-6.25,,,,,,,,
Archer Explore,AXE,0.155,-1,-6.06,,,,,,,,
Macq Harbour opt aug12,MHMO,0.155,-1,-6.06,,,,,,,,
Newera Uranium,NRU,0.031,-0.2,-6.06,,,,,,,,
Resolute Min,RSG,0.985,-6,-5.74,,,,,,,,
Mintails Ltd,MLI,0.033,-0.2,-5.71,,,,,,,,
Zinc Co Aust,ZNC,0.165,-1,-5.71,,,,,,,,
IMX Res Ltd,IXR,0.425,-2.5,-5.56,,,,,,,,
Northern Uranium opt sep12,NTUOA,0.034,-0.2,-5.56,,,,,,,,
Quantum Res,QUR,0.017,-0.1,-5.56,,,,,,,,
Magma Metals Ltd,MMW,0.70,-4,-5.41,,,,,,,,
A1 Min Ltd,AAM,0.265,-1.5,-5.36,,,,,,,,
St Barbara Ltd,SBM,0.265,-1.5,-5.36,,,,,,,,
Gullewa Ltd,GUL,0.071,-0.4,-5.33,,,,,,,,
Liquefied Natural,LNG,0.535,-3,-5.31,,,,,,,,
CBH Res Ltd,CBH,0.18,-1,-5.26,,,,,,,,
Elemental Min opt jan12,ELMO,0.18,-1,-5.26,,,,,,,,
Heritage Gold Nz,HTM,0.018,-0.1,-5.26,,,,,,,,
Impact Min,IPT,0.18,-1,-5.26,,,,,,,,
Triton Gold Ltd,TON,0.18,-1,-5.26,,,,,,,,
Comet Ridge Ltd,COI,0.28,-1.5,-5.08,,,,,,,,
Argonaut Res,ARE,0.075,-0.4,-5.06,,,,,,,,
New Hope Corp,NHC,4.88,-26,-5.06,,,,,,,,
Black Fire Min opt jun10,BFEO,0.019,-0.1,-5.00,,,,,,,,
Eastern Corp,ECU,0.285,-1.5,-5.00,,,,,,,,
ERO Min Ltd,ERO,0.038,-0.2,-5.00,,,,,,,,
Shaw River Res,SRR,0.19,-1,-5.00,,,,,,,,
Thor Min Plc cdi,THR,0.019,-0.1,-5.00,,,,,,,,
Tri Origin Min,TRO,0.095,-0.5,-5.00,,,,,,,,
