Stocks that moved by more than 5% for the day,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4183.9 at 2012-06-18T17:00:06. Report at Monday, June 18, 2012. Processed Tuesday at 2012-06-19T01:00:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (c),Move (%),,,,,,,,
RISES - INDUSTRIALS,,
Brambles rts forus,BXBR,.265,+15,+130.4,,
Tyrian Diagnostics,TDX,.002,+.1,+100.0,,
Robe Aust opt dec14,ROBO,.003,+.1,+50.00,,
VDM Grp opt nov13,VMGO,.017,+.5,+41.67,,
Little World Bev,LWB,5.16,+137,+36.15,,
Mooter Media,MMZ,.004,+.1,+33.33,,
Cardia Bioplastics,CNN,.005,+.1,+25.00,,
Coretrack,CKK,.01,+.2,+25.00,,
ECO Quest,ECQ,.006,+.1,+20.00,,
Telesso Tech,TEO,.026,+.4,+18.18,,
Cervantes Corp,CVS,.007,+.1,+16.67,,
Motopia,MOT,.008,+.1,+14.29,,
Vision Eye Institute,VEI,.325,+4,+14.04,,
OBJ,OBJ,.017,+.2,+13.33,,
Antisense Therapeut opt jul12,ANPO,.009,+.1,+12.50,,
Macq Radio,MRN,.74,+8,+12.12,,
TTA Hldgs,TTA,.056,+.6,+12.00,,
Armidale Invest,AIK,.05,+.5,+11.11,,
Macro Corp,MAC,.05,+.5,+11.11,,
Papyrus Aust,PPY,.03,+.3,+11.11,,
Phoslock Water,PHK,.05,+.5,+11.11,,
SWW Energy,SWW,.02,+.2,+11.11,,
Phosphagenics,POH,.155,+1.5,+10.71,,
Goconnect,GCN,.032,+.3,+10.34,,
"GI Dynamics, cdi",GID,.90,+8,+9.76,,
Gage Roads Brewing,GRB,.057,+.5,+9.62,,
Orbital Corp,OEC,.23,+2,+9.52,,
Zicom Grp,ZGL,.175,+1.5,+9.37,,
