Market Action,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5479.7 at 2015-06-09T16:36:06. Report at Tuesday, June 9, 2015. Processed Wednesday at 2015-06-10T01:00:09+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (c),Move (%),,,,,,,,
RISES - INDUSTRIALS,,
Proteomics Intl Lab,PIQ,.71,+50.5,+246.3,,
Ephraim Res,EPA,.006,+.2,+50.00,,
iCash Payment Sys,ICP,.045,+1.4,+45.16,,
Delecta,DLC,.004,+.1,+33.33,,
Energy Ventures,EVE,.005,+.1,+25.00,,
Fatfish Internet Grp opt jul16,FFGO,.011,+.2,+22.22,,
Prima BioMed opt jun17,PRRO,.023,+.4,+21.05,,
Brisbane Broncos,BBL,.35,+6,+20.69,,
Suda,SUD,.03,+.5,+20.00,,
Sunvest Corp,SVS,.36,+6,+20.00,,
Viralytics,VLA,.89,+14,+18.67,,
Adv Braking Tech,ABV,.007,+.1,+16.67,,
Bone Medical,BNE,.014,+.2,+16.67,,
Rectifier Techn,RFT,.008,+.1,+14.29,,
Grandbridge,GBA,.03,+.3,+11.11,,
Sun Biomedical,SBN,.011,+.1,+10.00,,
Dyesol,DYE,.24,+2,+9.09,,
Manalto,MTL,.24,+2,+9.09,,
WDS,WDS,.12,+1,+9.09,,
Unilife Corp cdi,UNS,.575,+4.5,+8.49,,
Skyfii,SKF,.20,+1.5,+8.11,,
BluGlass,BLG,.07,+.5,+7.69,,
"GI Dynamics, Inc cdi",GID,.14,+1,+7.69,,
Dubber Corp,DUB,.375,+2.5,+7.14,,
Kogi Iron opt may17,KFEO,.031,+.2,+6.90,,
Auckland Airport,AIA,4.67,+30,+6.86,,
Brain Resource,BRC,.24,+1.5,+6.67,,
Enerji,ERJ,.048,+.3,+6.67,,
Rubicor Grp,RUB,.05,+.3,+6.38,,
Crowd Mobile,CM8,.17,+1,+6.25,,
Federation Cntres def x nvn,FDCN,2.98,+17,+6.05,,
Fantastic Hldgs,FAN,2.38,+13,+5.78,,
Genetic Signatures,GSS,.55,+3,+5.77,,
Paragon Care,PGC,.56,+3,+5.66,,
Multiplex European unt,MUE,.057,+.3,+5.56,,
Richfield Int'l,RIS,.095,+.5,+5.56,,
Elders,ELD,3.93,+20,+5.36,,
Refresh Grp,RGP,.062,+.3,+5.08,,
RISES - MINING,,
Raya Grp opt jul16,RYGOB,.004,+.3,+300.0,,
Empire Res,ERL,.01,+.7,+233.3,,
Blaze Int'l def,BLZDA,.05,+3,+150.0,,
Cockatoo Coal,COK,.002,+.1,+100.0,,
Genesis Minerals,GMD,.008,+.4,+100.0,,
Peel Mining,PEX,.22,+9.5,+76.00,,
GBM Gold,GBM,.005,+.2,+66.67,,
Burleson Energy,BUR,.003,+.1,+50.00,,
BGD Corp,BGD,.016,+.4,+33.33,,
Blackgold Int'l,BGG,.06,+1.5,+33.33,,
Capital Min,CMY,.004,+.1,+33.33,,
Mining Projects opt jun16,MPJO,.004,+.1,+33.33,,
Modun Res,MOU,.004,+.1,+33.33,,
Mount Magnet South,MUM,.004,+.1,+33.33,,
Odin Energy,ODN,.004,+.1,+33.33,,
Astro Res,ARO,.018,+.4,+28.57,,
Sumatra Copper cdi,SUM,.042,+.9,+27.27,,
RNI NL,RNI,.019,+.4,+26.67,,
Altura Mining opt jun16,AJMO,.005,+.1,+25.00,,
Peninsula Energy opt dec15,PENOC,.005,+.1,+25.00,,
Swala Energy,SWE,.093,+1.8,+24.00,,
Citigold Corp,CTO,.033,+.6,+22.22,,
Pancontinental Oil,PCL,.011,+.2,+22.22,,
TNG opt jul15,TNGO,.115,+2,+21.05,,
Pilbara Minerals,PLS,.087,+1.5,+20.83,,
Carpentaria Expl,CAP,.03,+.5,+20.00,,
Cazaly Res,CAZ,.024,+.4,+20.00,,
Coppermoly,COY,.006,+.1,+20.00,,
Kangaroo Res,KRL,.006,+.1,+20.00,,
Petrel Energy,PRL,.06,+1,+20.00,,
Hampton Hill Min,HHM,.026,+.4,+18.18,,
Potash Min,POK,.02,+.3,+17.65,,
KIM Diamonds,KDL,.076,+1.1,+16.92,,
A'asian Resources,ARH,.007,+.1,+16.67,,
Sipa Res,SRI,.098,+1.3,+15.29,,
Burey Gold,BYR,.031,+.4,+14.81,,
Latitude Consolid,LCD,.016,+.2,+14.29,,
Peninsula Energy opt dec18,PENOD,.008,+.1,+14.29,,
Phoenix Copper,PNX,.024,+.3,+14.29,,
Red Emperor Res,RMP,.08,+1,+14.29,,
Argent Minerals,ARD,.025,+.3,+13.64,,
ActiveX,AIV,.035,+.4,+12.90,,
Ventnor Res,VRX,.044,+.5,+12.82,,
Latin Res,LRS,.009,+.1,+12.50,,
Discovery Res,DIS,.14,+1.5,+12.00,,
Mitchell Services,MSV,.028,+.3,+12.00,,
Peninsula Energy,PEN,.028,+.3,+12.00,,
Danakali,DNK,.50,+5,+11.11,,
Uranium Equities,UEQ,.01,+.1,+11.11,,
Anglogold Ashanti cdi,AGG,2.55,+24,+10.39,,
Havilah Res opt jun17,HAVO,.11,+1,+10.00,,
Red Gum Res,RGX,.055,+.5,+10.00,,
Carajas Copper Co,CJC,.012,+.1,+9.09,,
Galilee Energy,GLL,.12,+1,+9.09,,
IMX Res,IXR,.012,+.1,+9.09,,
Lion Energy,LIO,.24,+2,+9.09,,
Yellow Rock,YRR,.012,+.1,+9.09,,
Aguia Res,AGR,.075,+.6,+8.70,,
Montezuma Min Co,MZM,.25,+2,+8.70,,
Cauldron Energy,CXU,.13,+1,+8.33,,
Lincoln Minerals,LML,.039,+.3,+8.33,,
Ramelius Res opt aug15,RMSO,.013,+.1,+8.33,,
Elemental Min,ELM,.20,+1.5,+8.11,,
Orion Gold,ORN,.027,+.2,+8.00,,
Altura Mining,AJM,.014,+.1,+7.69,,
Falcon Minerals,FCN,.014,+.1,+7.69,,
Aziana,AZK,.22,+1.5,+7.32,,
Clancy Explore,CLY,.015,+.1,+7.14,,
Emergent Res,EMG,.015,+.1,+7.14,,
Shaw Riv Manganese,SRR,.015,+.1,+7.14,,
Triton Minerals,TON,.305,+2,+7.02,,
Resource Generation,RES,.077,+.5,+6.94,,
Resolute Min,RSG,.315,+2,+6.78,,
Ark Mines,AHK,.048,+.3,+6.67,,
Emmerson Res,ERM,.032,+.2,+6.67,,
Navarre Minerals,NML,.032,+.2,+6.67,,
Potash West,PWN,.048,+.3,+6.67,,
Axiom Min cdi,AVQ,.42,+2.5,+6.33,,
Inca Min,ICG,.017,+.1,+6.25,,
Northern Manganese,NTM,.017,+.1,+6.25,,
Poseidon Nickel,POS,.17,+1,+6.25,,
Chrysalis Res,CYS,.035,+.2,+6.06,,
Perseus Min,PRU,.44,+2.5,+6.02,,
MACA,MLD,.80,+4.5,+5.96,,
Duketon Mining,DKM,.185,+1,+5.71,,
Flinders Mines,FMS,.019,+.1,+5.56,,
Energia Minerals,EMX,.059,+.3,+5.36,,
Exoma Engy,EXE,.04,+.2,+5.26,,
Po Valley Energy,PVE,.06,+.3,+5.26,,
Alligator Energy,AGE,.042,+.2,+5.00,,
FALLS - INDUSTRIALS,,
Clime Capital opt oct15,CAMO,.001,-.4,-80.00,,
Applabs Tech opt may16,ALAO,.007,-.5,-41.67,,
Adv Braking Tech opt aug16,ABVO,.002,-.1,-33.33,,
Broad Invest,BRO,.002,-.1,-33.33,,
Quantum Energy,QTM,.012,-.5,-29.41,,
PM Capital Global opt jun15,PGFO,.025,-1,-28.57,,
Cadence Capital opt aug15,CDMO,.003,-.1,-25.00,,
Entellect def,ESNDA,.015,-.5,-25.00,,
Vortex Pipes opt oct15,VTXO,.003,-.1,-25.00,,
DataDot Tech,DDT,.021,-.6,-22.22,,
GoConnect,GCN,.004,-.1,-20.00,,
CAQ Holdings,CAQ,.155,-3.5,-18.42,,
Atlas Pearls,ATP,.041,-.9,-18.00,,
Q Technology,QTG,.005,-.1,-16.67,,
Nine Entertainment,NEC,1.665,-32,-16.12,,
ENV Clean Tech,ESI,.021,-.4,-16.00,,
Newzulu,NWZ,.071,-1.3,-15.48,,
ENV Clean Tech opt jul17,ESIOB,.012,-.2,-14.29,,
EVZ,EVZ,.012,-.2,-14.29,,
VDM Grp,VMG,.006,-.1,-14.29,,
ZipTel opt dec16,ZIPO,.775,-12.5,-13.89,,
Stanfield Funds,SFN,.19,-3,-13.64,,
ZipTel,ZIP,1.055,-16.5,-13.52,,
Charter Pacific,CHF,.032,-.5,-13.51,,
ENV Clean Tech opt jul17,ESIOA,.014,-.2,-12.50,,
Future Generation Inv opt sep16,FGXO,.049,-.7,-12.50,,
Maxsec Grp,MSP,.035,-.5,-12.50,,
SIV Asset Mgt,SAM,.035,-.5,-12.50,,
Oakajee Corp,OKJ,.044,-.6,-12.00,,
Collaborate Corp opt apr17,CL8O,.015,-.2,-11.76,,
Seven West Media,SWM,1.05,-13.5,-11.39,,
Oakdale Res,OAR,.16,-2,-11.11,,
Pacific American Coal,PAK,.04,-.5,-11.11,,
Collaborate Corp,CL8,.026,-.3,-10.34,,
Tissue Therapies,TIS,.035,-.4,-10.26,,
Atcor Medical,ACG,.18,-2,-10.00,,
Oz Brewing,OZB,.009,-.1,-10.00,,
Antaria,ANO,.029,-.3,-9.37,,
Avexa,AVX,.01,-.1,-9.09,,
Galicia Engy Corp,GAL,.01,-.1,-9.09,,
LWP Tech,LWP,.01,-.1,-9.09,,
Quickstep Hldgs,QHL,.15,-1.5,-9.09,,
Saferoads Hldgs,SRH,.10,-1,-9.09,,
Universal Biosensors cdi,UBI,.31,-3,-8.82,,
Traffic Tech,TTI,.042,-.4,-8.70,,
EZA Corp,EZA,.11,-1,-8.33,,
HJB Corp,HJB,.023,-.2,-8.00,,
Perpetual Equity Inv opt jun16,PICO,.024,-.2,-7.69,,
Rhinomed,RNO,.037,-.3,-7.50,,
Novogen,NRT,.255,-2,-7.27,,
Agenix,AGX,.013,-.1,-7.14,,
AJ Lucas Grp,AJL,.39,-3,-7.14,,
OBJ,OBJ,.054,-.4,-6.90,,
McPherson's,MCP,.70,-5,-6.67,,
Success Res Global,SGU,.14,-1,-6.67,,
Ausenco,AAX,.215,-1.5,-6.52,,
Boart Longyear,BLY,.145,-1,-6.45,,
Coffey Int'l,COF,.145,-1,-6.45,,
Ensogo,E88,.145,-1,-6.45,,
Superloop,SLC,1.84,-12.5,-6.36,,
Pacific Environment,PEH,.089,-.6,-6.32,,
Reclaim Ind,RCM,.015,-.1,-6.25,,
Structural Monitor cdi,SMN,.38,-2.5,-6.17,,
APN Prop Grp,APD,.395,-2.5,-5.95,,
Cyclopharm,CYC,.56,-3.5,-5.88,,
Otherlevels,OLV,.16,-1,-5.88,,
Buderim Ginger,BUG,.65,-4,-5.80,,
Erin Res,ERI,.017,-.1,-5.56,,
Lion Selection Grp,LSX,.17,-1,-5.56,,
Prime Media Grp,PRT,.775,-4.5,-5.49,,
DTI Grp,DTI,.345,-2,-5.48,,
Rhipe,RHP,1.56,-9,-5.45,,
Sunbridge Grp,SBB,.053,-.3,-5.36,,
8I Hldgs cdi,8IH,.80,-4.5,-5.33,,
Acrux,ACR,.85,-4.5,-5.03,,
Electro Optic Sys,EOS,.95,-5,-5.00,,
Lindsay Aust,LAU,.475,-2.5,-5.00,,
Vortex Pipes,VTX,.019,-.1,-5.00,,
FALLS - MINING,,
Platina Res opt sep15,PGMO,.002,-.8,-80.00,,
ORH,ORH,.001,-.1,-50.00,,
Sun Resources,SUR,.001,-.1,-50.00,,
Nickelore,NIO,.006,-.4,-40.00,,
St George Min opt jun17,SGQOA,.03,-2,-40.00,,
Key Petroleum,KEY,.007,-.4,-36.36,,
Aust Mines,AUZ,.004,-.2,-33.33,,
Exterra Res,EXC,.01,-.5,-33.33,,
Hawkley Oil & Gas,HOG,.005,-.2,-28.57,,
Manas Resources,MSR,.01,-.4,-28.57,,
Stavely Min,SVY,.37,-13,-26.00,,
Bass Metals,BSM,.003,-.1,-25.00,,
BrazIron,BZL,.015,-.5,-25.00,,
Explaurum,EXU,.003,-.1,-25.00,,
Sihayo Gold,SIH,.009,-.3,-25.00,,
Waratah Res,WGO,.003,-.1,-25.00,,
Resource Dev Grp,RDG,.016,-.5,-23.81,,
Great Western Expl,GTE,.01,-.3,-23.08,,
Stratum Metals,SXT,.007,-.2,-22.22,,
General Min Corp,GMM,.055,-1.5,-21.43,,
GME Resources,GME,.055,-1.5,-21.43,,
St George Min,SGQ,.095,-2.5,-20.83,,
Aleator Energy,AWD,.004,-.1,-20.00,,
Antipa Min,AZY,.004,-.1,-20.00,,
Caravel Min,CVV,.008,-.2,-20.00,,
Eclipse Metals,EPM,.004,-.1,-20.00,,
GB Energy,GBX,.004,-.1,-20.00,,
Hammer Metals,HMX,.07,-1.5,-17.65,,
88 Energy,88E,.015,-.3,-16.67,,
88 Energy opt mar18,88EO,.005,-.1,-16.67,,
KIN Mining,KIN,.10,-2,-16.67,,
Norwest Energy,NWE,.005,-.1,-16.67,,
Broken Hill Prospect,BPL,.042,-.8,-16.00,,
Rox Resources,RXL,.021,-.4,-16.00,,
Dart Min,DTM,.017,-.3,-15.00,,
Minquest,MNQ,.029,-.5,-14.71,,
Convergent Min,CVG,.012,-.2,-14.29,,
New Standard Energy,NSE,.006,-.1,-14.29,,
Pan Asia Corp,PZC,.012,-.2,-14.29,,
Platypus Min,PLP,.012,-.2,-14.29,,
Power Res,PWW,.012,-.2,-14.29,,
Aust Renewable,ARW,.082,-1.3,-13.68,,
xTV Networks,XTV,.019,-.3,-13.64,,
A-Cap Res,ACB,.026,-.4,-13.33,,
Venture Minerals,VMS,.027,-.4,-12.90,,
Eden Energy opt sep18,EDEO,.007,-.1,-12.50,,
Legend Min,LEG,.007,-.1,-12.50,,
Pelican Resources,PEL,.007,-.1,-12.50,,
WPG Resources,WPG,.035,-.5,-12.50,,
Austral Gold,AGD,.15,-2,-11.76,,
Lucapa Diamond Co opt aug15,LOMO,.015,-.2,-11.76,,
Volta Min,VTM,.015,-.2,-11.76,,
Gulf Min Corp,GMC,.038,-.5,-11.63,,
Classic Minerals,CLZ,.008,-.1,-11.11,,
Pioneer Res,PIO,.016,-.2,-11.11,,
Covata,CVT,.435,-5,-10.31,,
Hughes Drilling,HDX,.175,-2,-10.26,,
Troy Resources,TRY,.35,-4,-10.26,,
Strategic Energy,SER,.062,-.7,-10.14,,
Aust Oil Co,AOC,.054,-.6,-10.00,,
Delta SBD,DSB,.072,-.8,-10.00,,
