Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4428.7 at 16:51 21/7/2010  Report at 19:05 Wednesday 21/7/2010. Processed 19:19 Wednesday 21/7/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
INDUSTRIAL RISES,,,,,,,,,,,,
Genesis Research,GEN,0.045,2,80.00,,,,,,,,
Xceed Capital Ltd,XCD,0.013,0.4,44.44,,,,,,,,
Mint Wireless,MNW,0.03,0.9,42.86,,,,,,,,
Oldfields Hldgs,OLH,0.10,3,42.86,,,,,,,,
Media Grp Int Ltd,MUI,0.007,0.2,40.00,,,,,,,,
Hexima Ltd,HXL,0.25,7,38.89,,,,,,,,
Cool or Cosy Ltd,COS,0.05,1.3,35.14,,,,,,,,
EFTEL Ltd,EFT,0.02,0.5,33.33,,,,,,,,
Pharmanet Grp opt jun11,PNOO,0.004,0.1,33.33,,,,,,,,
Xiaoxiao Education,XXL,0.185,4.5,32.14,,,,,,,,
Mooter Media Ltd,MMZ,0.015,0.3,25.00,,,,,,,,
Impedimed Ltd,IPD,0.645,11,20.56,,,,,,,,
Becton Prop Grp stp,BEC,0.053,0.9,20.45,,,,,,,,
Cape Range Ltd,CAG,0.006,0.1,20.00,,,,,,,,
Investorfirst Ltd,INQ,0.06,1,20.00,,,,,,,,
Resourc & En Grp,REZ,0.12,2,20.00,,,,,,,,
Legacy Iron Ore opt dec12,LCYOB,0.068,1.1,19.30,,,,,,,,
Humanis Grp Ltd,HUM,0.013,0.2,18.18,,,,,,,,
Planet Platinum,PPN,0.20,3,17.65,,,,,,,,
Linc Energy Ltd,LNC,1.535,23,17.62,,,,,,,,
QRSciences Hldgs,QRS,0.062,0.9,16.98,,,,,,,,
BioProspect Ltd,BPO,0.014,0.2,16.67,,,,,,,,
Dulhunty Power,DUL,0.035,0.5,16.67,,,,,,,,
Legacy Iron Ore,LCY,0.14,2,16.67,,,,,,,,
Reclaim Ind,RCM,0.035,0.5,16.67,,,,,,,,
Kip McGrath Edu Cntr,KME,0.30,4,15.38,,,,,,,,
BPH Corp Ltd,BPH,0.11,1.4,14.58,,,,,,,,
GBST Hldgs,GBT,0.975,11,12.72,,,,,,,,
E-Com Multi Ltd,ECE,0.009,0.1,12.50,,,,,,,,
Gale Pacific Ltd,GAP,0.18,2,12.50,,,,,,,,
Medivac Ltd,MDV,0.009,0.1,12.50,,,,,,,,
China Steel,CNH,0.095,1,11.76,,,,,,,,
Biodiem Ltd,BDM,0.145,1.5,11.54,,,,,,,,
Antaria Ltd,ANO,0.04,0.4,11.11,,,,,,,,
Pac Enviromin,PEV,0.02,0.2,11.11,,,,,,,,
Pulse Health Ltd,PHG,0.05,0.5,11.11,,,,,,,,
ENV Clean Tech opt jan14,ESIO,0.021,0.2,10.53,,,,,,,,
 ,ESI,0.032,0.3,10.34,,,,,,,,
Village Roadshow,VRL,2.25,20,9.76,,,,,,,,
ING RE Com stp,ILF,0.06,0.5,9.09,,,,,,,,
Ipernica Ltd,IPR,0.12,1,9.09,,,,,,,,
APN Prop Grp,APD,0.20,1.5,8.11,,,,,,,,
Mesoblast Ltd,MSB,1.90,14,7.95,,,,,,,,
Vocus Comms Ltd,VOC,0.70,5,7.69,,,,,,,,
Bravura Solutions,BVA,0.10,0.7,7.53,,,,,,,,
Nomad Bld,NOD,0.15,1,7.14,,,,,,,,
RHG Ltd,RHG,0.675,4.5,7.14,,,,,,,,
Longreach Grp,LRG,0.032,0.2,6.67,,,,,,,,
Netcomm Ltd,NTC,0.255,1.5,6.25,,,,,,,,
Sterihealth Ltd,STP,1.70,10,6.25,,,,,,,,
Anaeco Ltd,ANQ,0.18,1,5.88,,,,,,,,
Coote Industrial,CXG,0.18,1,5.88,,,,,,,,
K2 Asset Mgmt,KAM,0.45,2.5,5.88,,,,,,,,
Living & Leisure Grp stp,LLA,0.018,0.1,5.88,,,,,,,,
CMI Ltd pref.cl.a,CMIPC,0.35,1.9,5.74,,,,,,,,
Nufarm Finance (Nz) exc.nov11,NFNG,65.50,350,5.65,,,,,,,,
Downer EDI Ltd,DOW,4.32,23,5.62,,,,,,,,
Austereo Grp Ltd,AEO,1.70,9,5.59,,,,,,,,
Challenger Winetr unt,CWT,0.19,1,5.56,,,,,,,,
Essa Aust,ESS,0.19,1,5.56,,,,,,,,
OBJ Ltd opt dec10,OBJO,0.019,0.1,5.56,,,,,,,,
Solagran Ltd,SLA,0.195,1,5.41,,,,,,,,
Tel Pacific Ltd,TPC,0.079,0.4,5.33,,,,,,,,
Hyro Ltd,HYO,0.02,0.1,5.26,,,,,,,,
IPGA Ltd,IPP,0.40,2,5.26,,,,,,,,
Living Cell Tech,LCT,0.20,1,5.26,,,,,,,,
Starpharma Hldgs,SPL,0.515,2.5,5.10,,,,,,,,
GoConnect Ltd,GCN,0.042,0.2,5.00,,,,,,,,
Macq Atlas Roads stp,MQA,1.05,5,5.00,,,,,,,,
MINING RISES,,,,,,,,,,,,
Aust Gold Invest,AGV,0.12,6.3,110.50,,,,,,,,
Ironclad Min rts 22jul,IFER,0.024,1,71.43,,,,,,,,
Excalibur Min,EXM,0.005,0.2,66.67,,,,,,,,
Augustus Min opt jul10,AUJO,0.003,0.1,50.00,,,,,,,,
Westralian Gas & Pwr opt oct11,WGPOA,0.003,0.1,50.00,,,,,,,,
NGM Res Ltd,NGM,0.135,4.2,45.16,,,,,,,,
Burey Gold Ltd opt jun11,BYRO,0.013,0.4,44.44,,,,,,,,
Atomic Res opt aug11,ATQO,0.06,1.5,33.33,,,,,,,,
Pacrim Energy,PRE,0.008,0.2,33.33,,,,,,,,
Padbury Min Ltd opt may11,PDYOB,0.004,0.1,33.33,,,,,,,,
Pelican Res,PEL,0.08,1.8,29.03,,,,,,,,
Regal Res,RER,0.027,0.6,28.57,,,,,,,,
MEC Res opt jul13,MMRO,0.45,9.5,26.76,,,,,,,,
Magna Min NL,MAN,0.005,0.1,25.00,,,,,,,,
Monitor Energy,MHL,0.005,0.1,25.00,,,,,,,,
Westralian Gas & Pwr,WGP,0.02,0.4,25.00,,,,,,,,
Bauxite Resource,BAU,0.19,3.5,22.58,,,,,,,,
Stirling Res,SRE,0.075,1.3,20.97,,,,,,,,
EMU Nickel NL,EMU,0.145,2.5,20.83,,,,,,,,
Resource Star Ltd,RSL,0.07,1.2,20.69,,,,,,,,
Accent Res NL,ACS,0.24,4,20.00,,,,,,,,
Aura Energy,AEE,0.15,2.5,20.00,,,,,,,,
Hawthorn Res,HAW,0.006,0.1,20.00,,,,,,,,
Somerton Energy,SNE,0.006,0.1,20.00,,,,,,,,
Syndicated Metals,SMD,0.12,2,20.00,,,,,,,,
Oil Basins Ltd opt jun12,OBLOA,0.031,0.5,19.23,,,,,,,,
Central West Gold,CWG,0.045,0.7,18.42,,,,,,,,
Heritage Gold Nz,HTM,0.02,0.3,17.65,,,,,,,,
Empire Oil & Gas,EGO,0.014,0.2,16.67,,,,,,,,
Ferrum Crescent opt dec13,FCRO,0.021,0.3,16.67,,,,,,,,
Luiri Gold Ltd cdi,LGM,0.25,3.5,16.28,,,,,,,,
Hodges Res,HDG,0.15,2,15.38,,,,,,,,
Territory Uranium,TUC,0.083,1.1,15.28,,,,,,,,
Oil Basins Ltd,OBL,0.046,0.6,15.00,,,,,,,,
Red Fork Energy,RFE,0.62,8,14.81,,,,,,,,
Liquefied Natural,LNG,0.48,6,14.29,,,,,,,,
Longreach Oil Ltd,LGO,0.008,0.1,14.29,,,,,,,,
Minotaur Explore,MEP,0.20,2.5,14.29,,,,,,,,
North Aust Ltd,NAD,0.04,0.5,14.29,,,,,,,,
MEC Res,MMR,0.635,7.5,13.39,,,,,,,,
Rox Res,RXL,0.017,0.2,13.33,,,,,,,,
Kings Min NL,KMN,0.079,0.9,12.86,,,,,,,,
Caspian Oil & Gas,CIG,0.009,0.1,12.50,,,,,,,,
Gas2Grid Ltd,GGX,0.027,0.3,12.50,,,,,,,,
