Market Action,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5057.2 at 2013-02-14T16:42:35. Report at Thursday, February 14, 2013. Processed Friday at 2013-02-15T01:00:08+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (c),Move (%),,,,,,,,
RISES - INDUSTRIALS,,
BioProspect,BPO,.002,+.1,+100.0,,
Global Health,GLH,.04,+1,+33.33,,
Aurora Funds,AFV,.35,+8,+29.63,,
Cardia Bioplastics,CNN,.005,+.1,+25.00,,
MOKO.Mobi,MKB,.043,+.8,+22.86,,
Coretrack,CKK,.006,+.1,+20.00,,
TZ opt oct13,TZLO,.042,+.7,+20.00,,
Invion,IVX,.062,+1,+19.23,,
Armidale Invest,AIK,.052,+.7,+15.56,,
Continuation Invest,COT,.08,+1,+14.29,,
MBD Corp,MBD,.08,+1,+14.29,,
PLD Corp,PLD,.008,+.1,+14.29,,
Enero Grp,EGG,.37,+4.5,+13.85,,
APN Prop Grp,APD,.25,+3,+13.64,,
WAM Capital opt jul13,WAMO,.069,+.8,+13.11,,
Ellex Medical Lasers,ELX,.22,+2.5,+12.82,,
Embelton,EMB,7.40,+84,+12.80,,
AJ Lucas Grp,AJL,1.89,+21,+12.50,,
Kresta Hldgs,KRS,.18,+2,+12.50,,
Novarise Renewable,NOE,.18,+2,+12.50,,
ECO Quest,ECQ,.019,+.2,+11.76,,
DataDot Tech,DDT,.029,+.3,+11.54,,
pieNETWORKS,PIE,.04,+.4,+11.11,,
ETS Pfizer,ETSPFE,25.86,+256,+10.99,,
Pacific Star Network,PNW,.17,+1.5,+9.68,,
Cellmid,CDY,.023,+.2,+9.52,,
Transfield Services,TSE,2.02,+17,+9.19,,
GoConnect,GCN,.012,+.1,+9.09,,
Indoor Skydive Aust,IDZ,.30,+2.5,+9.09,,
Rubik Financial,RFL,.13,+1,+8.33,,
Downer EDI,DOW,5.24,+38,+7.82,,
Antisense Therapeutic,ANP,.014,+.1,+7.69,,
VDM Grp,VMG,.014,+.1,+7.69,,
Agenix,AGX,.029,+.2,+7.41,,
Mirvac Industrial unt,MIX,.145,+1,+7.41,,
Tissue Therapies,TIS,.29,+2,+7.41,,
Coffey Int'l,COF,.44,+3,+7.32,,
Cryosite,CTE,.515,+3.5,+7.29,,
Avita Medical,AVH,.15,+1,+7.14,,
Immuron,IMC,.015,+.1,+7.14,,
Nick Scali,NCK,1.87,+12,+6.86,,
Berklee,BER,.34,+2,+6.25,,
EnviroMission,EVM,.034,+.2,+6.25,,
Laserbond,LBL,.17,+1,+6.25,,
Arrium,ARI,1.195,+7,+6.22,,
Carnegie Wave Energy,CWE,.035,+.2,+6.06,,
Clean Seas Tuna,CSS,.018,+.1,+5.88,,
Resonance Health,RHT,.018,+.1,+5.88,,
