Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4832.6 at 16:47 26/10/2009  Report at 19:05 Monday 26/10/2009. Processed 20:31 Monday 26/10/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
INDUSTRIAL RISES,,,,,,,,,,,,
OBJ Ltd,OBJ,0.026,1.2,85.71,,,,,,,,
OBJ Ltd  opt dec10,OBJO,0.017,0.7,70.00,,,,,,,,
Mercury Mobility,MMY,0.10,3.8,61.29,,,,,,,,
Mooter Media Ltd,MMZ,0.006,0.2,50.00,,,,,,,,
Datamotion Asia,DMN,0.004,0.1,33.33,,,,,,,,
Sun Biomedical,SBN,0.004,0.1,33.33,,,,,,,,
Dromana Estate,DMY,0.03,0.7,30.43,,,,,,,,
Anteo Diagnostics,ADO,0.01,0.2,25.00,,,,,,,,
CBD Energy Ltd 12.5% cn,CBDG,0.15,3,25.00,,,,,,,,
World Reach Ltd,WRR,0.005,0.1,25.00
Enviromission Ltd,EVM,0.057,1.1,23.91
Antisense Therapeutic,ANP,0.056,1,21.74
Over Fifty Grp,OFG,0.87,15,20.83
Quantum Energy,QTM,0.255,3.5,15.91
CEC Grp Ltd,CEG,0.155,2,14.81
Adv Braking Tech,ABV,0.034,0.4,13.33
Marbletrend Grp,MBD,0.07,0.8,12.90
Chemgenex Pharmac opt mar10,CXSO,0.053,0.6,12.77
Ezenet Ltd,EZE,0.036,0.4,12.50
Babcock & Br Res stp,BLP,0.14,1.5,12.00
Ellex Medical Lasers,ELX,0.245,2.5,11.36
Probiomics Ltd,PCC,0.01,0.1,11.11
Alchemia Ltd,ACL,0.595,5.5,10.19
CBD Energy Ltd,CBD,0.165,1.5,10.00
Cryosite Ltd,CTE,0.11,1,10.00
Macq Radio,MRN,0.55,5,10.00
MCM Entertainment Gr,MEG,0.165,1.5,10.00
Village Roadshow,VRL,1.865,16.5,9.71
Blue Capital Ltd,BIV,0.023,0.2,9.52
Virax Hldgs,VHL,0.07,0.6,9.38
MAX Tr unt,MXQ,0.082,0.7,9.33
Emerson Stewart Grp,ESW,0.12,1,9.09
Mikoh Corp,MIK,0.12,1,9.09
Paragon Care Ltd,PGC,0.024,0.2,9.09
Linc Energy Ltd,LNC,1.76,14.5,8.98
Chandler Macleod,CMG,0.185,1.5,8.82
Oncard Intl,ONC,0.185,1.5,8.82
Sam's Seafood,SSS,0.025,0.2,8.70
Austock Grp Ltd,ACK,0.325,2.5,8.33
PearlStreet Ltd opt nov09,PSTO,0.13,1,8.33
Webspy Ltd,WSY,0.027,0.2,8.00
Adv Surg Dsgn & Mnft,AMT,0.55,4,7.84
Amcom Telecomm opt dec09,AMMO,0.055,0.4,7.84
Electro Optic Sys,EOS,1.25,9,7.76
ISS Grp Ltd,ISS,0.29,2,7.41
Bigair Grp Ltd,BGL,0.15,1,7.14
Cape Range Wireless,CAG,0.015,0.1,7.14
Cyclopharm Ltd,CYC,0.094,0.6,6.82
Freedom Nutritional,FNP,0.32,2,6.67
Morning Star,MSH,0.16,1,6.67
Biota Hldgs,BTA,3.12,19,6.48
Sterling Biofuels,SBI,0.069,0.4,6.15
Panorama Synergy,PSY,0.35,2,6.06
Mission Newenergy,MBT,0.265,1.5,6.00
Aspermont Ltd,ASP,0.18,1,5.88
Mark Sensing,MPI,0.018,0.1,5.88
Structural Systems,STS,1.12,6,5.66
JB Hi-Fi Ltd,JBH,21.71,116,5.64
APN Prop Grp,APD,0.38,2,5.56
Peet Ltd,PPC,2.28,12,5.56
Starpharma Hldgs,SPL,0.575,3,5.50
Pharmaxis Ltd,PXS,2.75,14,5.36
BioProspect Ltd,BPO,0.042,0.2,5.00
Wasabi Energy Ltd,WAS,0.021,0.1,5.00
MINING RISES,,,,
Pegasus Metals opt mar10,PUNO,0.007,0.5,250.00
Mining Projects,MPJ,0.003,0.1,50.00
Riviera Res,RVE,0.18,6,50.00
Atticus Resource opt sep12,ACZO,0.09,2.7,42.86
Uran Ltd opt jul12,URAOA,0.045,1.3,40.62
Pegasus Metals,PUN,0.15,4,36.36
